case,strategy,split,attribute,accuracy,correct,total,source_file
games,llm_val_stats,provided_validation,criticScore,1.0,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,llm_val_stats,provided_validation,platform,0.7,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,llm_val_stats,provided_validation,ESRB,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,llm_val_stats,provided_validation,name,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,llm_val_stats,provided_validation,userScore,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,publisher,1.0,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,developer,0.8,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,releaseYear,0.7,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,criticScore,1.0,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,platform,0.7,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,ESRB,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,name,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic_stats,provided_validation,userScore,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,publisher,1.0,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,developer,0.8,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,releaseYear,0.7,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,criticScore,1.0,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,platform,0.7,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,ESRB,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,name,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,iterative,provided_validation,userScore,0.9,,,DI-Bench/runs/games/fusion/optimization_provided_val/comparison_summary_validation.csv
games,heuristic,official_test,publisher,0.6666666666666666,10.0,15.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
games,heuristic,official_test,developer,0.6666666666666666,10.0,15.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
games,heuristic,official_test,releaseYear,1.0,15.0,15.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
games,heuristic,official_test,criticScore,1.0,15.0,15.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
games,heuristic,official_test,platform,0.8666666666666667,13.0,15.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
games,heuristic,official_test,ESRB,0.8666666666666667,13.0,15.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
games,heuristic,official_test,name,0.9333333333333333,14.0,15.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
games,heuristic,official_test,userScore,0.7857142857142857,11.0,14.0,DI-Bench/runs/games/fusion/optimization_provided_val/case_heuristic/evaluation/eval_test.json
