id1,id2,label,split
15306798,37019975,0,exclude
46836162,16521040,0,exclude
33376118,55414812,1,train
4621453,98232104,1,train
52518330,21390817,1,train
77578535,25980666,1,train
325545,50037592,1,train
23622857,95547511,0,exclude
98108384,76849133,1,train
24494324,15081125,0,exclude
10164790,93281591,1,train
8942393,65442400,0,exclude
34032163,21755591,1,val
24392640,67466258,0,test
24446703,50091998,0,test
59530038,95938519,0,test
24318065,33078127,0,exclude
48951428,32190901,0,test
40657837,23123467,0,exclude
38109675,3084321,0,exclude
79970974,73093363,1,train
38156094,28872480,1,train
6192736,98735513,1,train
54859186,95444865,0,val
45702055,80344423,1,train
71242639,86949980,1,train
21011422,41969992,0,exclude
54553525,64536671,0,exclude
29419063,14576497,0,exclude
87374810,30333947,1,train
28212814,75418922,0,test
4330,89579868,0,exclude
49885696,81746764,1,train
47203114,55414812,0,exclude
25909923,37019975,0,test
74535301,81589317,0,test
17291157,28074779,1,val
74464562,74429719,0,test
59811125,72348848,1,train
4212691,10862342,0,exclude
22151913,50091998,1,train
98108384,8882504,0,exclude
48259418,92930814,0,test
7808986,61015432,0,test
12120697,32586695,1,test
13163468,64958976,0,test
68806700,83919755,0,exclude
95247966,12601891,0,val
60843173,96470095,1,test
28515903,67051418,1,train
76958863,88606905,1,train
19049152,76849133,0,test
53672855,45128854,0,exclude
50293915,80286980,0,test
22682562,96629977,0,test
24781419,48009265,1,val
36863105,41915007,1,train
23574144,96342701,0,test
705891,31291687,0,test
9908573,31598406,0,exclude
26093259,23589087,0,test
34993176,60975501,0,test
9467954,52486793,0,test
8194632,78645105,0,exclude
69962412,72004049,0,test
11118724,3899942,0,exclude
46925007,81958888,0,test
43294436,72856559,0,test
34870253,280012,1,train
1352033,98454606,0,test
55998431,30450098,0,test
31239709,93836828,0,test
22331395,60529926,0,test
66458380,97889719,0,exclude
7610550,37356406,0,test
3015274,64536671,0,test
14553016,88530276,0,test
72884596,63700999,1,train
72125744,39947591,0,exclude
24391330,53901989,1,train
2652480,43953141,0,test
15219566,85028460,0,exclude
89520680,49634763,1,test
818259,88228076,0,exclude
24041154,41065056,1,train
74535300,61217292,0,exclude
8167070,15243561,0,test
98803698,83464558,1,train
24185462,88650305,0,test
3462060,26780706,1,train
49130224,72348848,0,test
86706775,83176446,1,train
17026507,6142698,0,test
8942393,50360533,0,val
62156844,52586114,1,train
57780651,84864631,1,train
10006478,22207502,0,test
12549119,67303012,1,train
84039603,98329230,1,train
41310675,97292891,0,exclude
17026507,61023226,0,test
12198483,63400558,0,exclude
1297284,49018985,0,exclude
22671509,77229645,0,test
23839561,73423155,0,exclude
3655214,72348848,0,test
18452876,3899942,0,exclude
33041345,15633031,0,test
72125744,7634013,0,exclude
32940282,32492686,0,exclude
32646229,72923769,0,test
27965637,33923099,0,test
2827605,93635611,0,exclude
6206655,80884542,1,val
1252810,17106657,0,exclude
21120112,59899655,1,train
8904814,50792597,0,test
13127008,50360533,0,exclude
8919966,84892227,0,exclude
74156633,7695737,0,exclude
14245806,60276763,0,test
16479164,43034969,0,exclude
64910586,49443304,1,train
28515903,52225477,0,test
41214107,17571549,1,test
8919966,78647328,1,test
81897724,67051418,0,test
32989060,7604703,1,train
23748436,19413356,0,test
73565062,71536635,0,exclude
32201953,95547511,0,exclude
14296399,32586695,0,exclude
72112341,60632785,1,train
33115869,98441278,1,train
41098467,66415332,0,exclude
74413605,72508476,1,train
43653282,96650867,1,train
98009535,7206236,1,train
17468689,68383225,1,train
43711023,36232898,1,test
62680921,31729426,0,exclude
9752639,22599611,1,val
92869360,76470273,0,exclude
98839043,88228076,0,exclude
71242639,15243561,0,test
31158408,67831061,1,train
50240914,83010051,0,exclude
1051429,58877869,0,test
1252810,60975501,1,train
18406024,7695737,0,exclude
74635538,67318157,0,exclude
81080257,8625921,1,train
61402118,81532102,1,train
75711589,43044569,1,train
24025819,85263730,0,test
87430670,98406611,0,exclude
27174300,44259830,0,exclude
15730411,64335925,1,train
27302519,66625804,0,exclude
41160430,65720783,1,train
67312605,29339493,0,test
69962412,57507488,0,exclude
10524439,70763343,1,train
73035052,15081125,1,train
87560329,86024202,0,exclude
818259,88228076,0,exclude
6520859,72645491,1,val
71552646,80286980,0,val
68338843,2963466,0,exclude
97905619,9556599,1,train
96835518,19320322,0,val
11701616,91130143,0,val
45252731,59933939,1,train
617284,35159024,1,train
84127875,96520219,0,val
14296399,18797711,0,exclude
14210025,31729426,1,val
87572356,31966474,1,train
14728561,37596121,0,exclude
31946852,70235854,0,exclude
79616204,9921764,1,train
6173344,36123748,0,exclude
61107059,96983625,1,train
26986926,58883395,0,val
11118724,39929660,1,test
14567457,87263745,1,train
35479899,74115015,0,exclude
48951428,36741187,1,train
66284906,55105128,0,exclude
51131016,81530115,0,val
54649100,55414812,0,exclude
39676059,81589317,0,val
3589339,64536671,0,val
6520859,39257696,0,exclude
12462933,3823801,0,val
28224541,66296108,0,val
34645760,81746764,0,val
17346729,4572207,1,train
17943,78470119,1,val
91472204,64335925,0,val
45927229,469943,1,train
13163468,23589087,1,train
17112524,50091998,0,exclude
46925007,24308656,1,train
1546263,18535041,1,test
20919659,30048111,1,train
96656974,95547511,0,exclude
51886539,93836828,0,val
9786757,94984432,1,val
52518330,35456507,0,val
44486080,36042478,0,val
1088849,73093363,0,val
25541170,40216773,0,val
46066406,96342701,1,train
14245806,9376833,1,train
43653282,280012,0,val
8924039,56775878,1,train
1088849,48671221,0,exclude
8333161,95303225,0,exclude
27830267,50037592,0,val
24796473,23944685,0,exclude
73060691,30847749,0,exclude
79616204,47513440,0,exclude
26113997,49929017,0,exclude
24093790,55261959,1,val
88098987,32492686,0,exclude
11746366,67051418,0,exclude
38109675,17374088,0,val
80703508,80286980,0,val
32009117,75216146,0,exclude
14715948,97121064,0,val
68338843,88949733,0,exclude
42225711,27951279,1,train
20598122,21390817,0,exclude
44921379,21732474,1,val
5442902,30835489,1,train
9291809,96067120,1,train
64499444,59847012,0,exclude
47198697,79322922,0,val
3992423,81150975,1,val
79243485,20608222,1,train
82710940,89579868,0,val
13291546,66296108,1,train
74664189,31729426,0,exclude
12612826,98819578,1,train
84919212,98783247,0,exclude
25980043,96342701,0,val
82091590,11420148,0,exclude
40530169,35456507,1,train
4586576,85163859,1,train
1367517,50369137,0,exclude
49672008,67831061,0,exclude
33650372,87292025,1,train
35966001,39096117,1,train
33615110,37880350,0,exclude
25277306,91130143,1,train
11232418,94034328,0,exclude
63669867,65428261,0,val
49130224,80012174,1,train
19807424,71377449,1,val
81080257,5552466,0,exclude
727932,19320322,0,val
28507224,72856559,0,exclude
27334066,34725164,0,val
75436923,81589317,1,train
44023309,43044569,0,exclude
41310675,84234838,1,test
13966843,70567614,1,train
67312605,79132974,1,train
68082210,37591266,1,train
3308613,24345927,1,train
6817605,22519203,0,exclude
66404124,22519203,0,exclude
16971337,98647404,1,train
81080257,32800642,0,exclude
41744188,35629908,1,train
28204167,95547511,0,val
3323341,37569873,0,exclude
7808986,77229645,1,train
19001308,22290248,1,train
87510268,95164652,0,val
4908909,81958888,0,val
33032906,97292891,0,exclude
5371368,22207502,0,exclude
7179251,85028460,1,val
2237933,10862342,0,exclude
68818577,81363308,1,val
3223487,231364,1,train
77251182,56844385,1,train
9752639,64444837,0,exclude
3462060,91987923,0,val
32225458,54722607,1,train
8904814,4210690,1,train
23127075,93405744,0,val
19701782,43034969,1,val
72884596,31729426,0,exclude
26113997,31598406,1,val
39676059,97389879,0,val
14728561,2382848,0,val
11181317,45372457,0,val
47773304,6891243,1,train
84251263,48721591,0,val
60591019,66429623,0,val
2475398,3627896,1,train
79686292,93836828,0,exclude
72125744,37481679,1,train
86835292,75216146,0,exclude
62197544,61023226,0,exclude
48110334,54449018,1,train
1877460,73423155,0,exclude
34014948,67087419,0,val
66823247,17374088,1,train
2115771,72856559,0,val
7157697,87234497,1,train
87430670,67265186,1,train
24041154,96115756,0,val
17824343,18797711,0,exclude
3578071,18728774,0,val
12081605,22363612,0,exclude
91906043,56368358,0,exclude
17129011,26310252,1,train
19558925,74734883,0,exclude
87733160,34182823,1,train
19001308,72348848,0,val
28507224,3084321,1,train
73075580,55975668,0,exclude
13413666,95316560,0,val
74664189,58788480,0,val
17885462,61023226,1,train
3015274,76470273,0,val
51025959,65442400,0,exclude
28224541,7634013,1,train
87560329,66581304,1,val
34645760,26193625,0,exclude
32738830,78707939,0,val
3992423,85532046,0,exclude
23773026,92929142,0,test
90766529,15158591,0,exclude
4350399,76664043,1,train
1051429,34725164,1,train
28997705,71585657,1,train
73565062,44259830,1,val
32738830,30847749,0,exclude
355856,90896471,0,exclude
74635538,4601555,0,exclude
532468,55414812,0,val
32159667,14576497,0,test
51131016,54741840,1,train
25541170,93635611,0,exclude
19049152,97389879,1,train
13413666,61050661,0,test
47064593,19170514,1,train
44559075,41953107,0,test
22682562,58494350,1,train
1618556,27923177,1,train
71883742,45372457,1,train
58208007,91987923,0,test
98108384,51002400,0,test
59553819,95547511,0,exclude
58505382,15158591,0,exclude
2652480,231364,0,test
49241259,33164035,0,exclude
12198483,66956099,1,train
4393723,64315121,0,exclude
15292396,83176446,0,test
88407990,66956098,1,train
84302318,10862342,0,exclude
31239709,73216359,0,exclude
23694723,94651152,1,val
7131523,32492686,0,exclude
29807017,53901989,0,test
51153927,13323054,0,test
1585518,96936321,1,train
14827250,63400558,0,exclude
16588524,89579868,0,test
6480791,21732474,0,val
32019388,30747122,0,test
27373947,19499147,1,train
4586576,37356406,0,test
79686292,77596659,1,train
5479551,54915006,0,exclude
13413666,35702326,1,train
66458380,40216773,0,exclude
24392640,70235854,0,test
62268972,66625804,1,train
79023169,2901501,1,train
9830579,52774015,1,train
53763929,75589941,0,exclude
3600312,75629761,1,train
36829921,55975668,0,val
29807017,97231319,0,test
14728561,8389373,0,exclude
23816583,17001612,1,train
24483122,84694960,1,train
25126368,58191363,0,exclude
24093790,94800513,0,exclude
1877460,76305683,0,exclude
98845736,36123748,1,train
13163468,26193625,0,exclude
14827250,45388399,0,test
50064518,38438912,1,train
11701616,61210659,0,test
26394951,78645105,0,exclude
43796253,43581943,1,train
32009117,1414453,0,exclude
15871125,59371044,0,exclude
5603029,31291687,1,train
8194632,37569873,1,train
92821376,92026168,0,test
13863909,6414284,0,val
8942393,32608895,1,train
9467954,89579868,1,train
41238362,69971378,0,test
68277426,85028460,0,exclude
27334066,98454606,1,train
24318065,33164035,0,test
25541170,66179582,1,train
70715850,62181527,0,test
33743161,50922681,0,test
33743161,71078899,1,train
74156633,87292025,0,test
39826842,65442400,0,test
111371,67563051,1,train
552668,93281591,0,test
33615110,87116717,0,exclude
19453676,49443302,0,exclude
54553525,19170514,0,exclude
951604,70202451,0,test
42551174,67818648,1,train
50240914,57419163,1,train
1088849,21085676,1,train
83292188,70763343,0,test
790322,81370212,1,train
38156094,80012174,0,test
65522262,7206236,0,test
43837358,52397662,0,val
21663730,98647404,0,exclude
81080257,16027111,0,test
20598122,68681090,0,exclude
27302519,67318157,0,exclude
88480059,8694466,1,train
3223487,59583035,0,test
22682562,43400546,0,test
75711589,90172558,0,test
17589416,85263730,0,exclude
32940282,62327624,0,test
65026475,50037592,0,test
35479899,15081125,0,exclude
19054864,97121064,0,exclude
3146170,25995476,1,train
51025959,96470095,0,exclude
26441327,46377423,0,test
98845736,70567614,0,exclude
17093585,87528676,0,test
1022732,31729426,0,exclude
12462933,75629761,0,test
44618699,72856559,1,train
18327954,72004049,1,train
17589416,26193625,0,exclude
6477979,49443302,1,train
25541170,19413356,0,test
6173344,38968396,1,train
32464680,9621025,1,train
96580141,76264958,0,test
83348615,51924648,0,exclude
66823247,90945906,0,test
87560329,30048111,0,exclude
84127875,51881114,0,test
20960713,81376715,0,exclude
55631773,29387115,1,train
2679211,15310578,0,test
27830267,80487700,0,test
11746366,58196146,0,exclude
74535300,52604584,0,test
6850120,3611944,1,train
44656058,84892227,1,train
4944318,71010886,1,train
96835518,19933722,0,test
62078047,22696080,1,train
14728561,70763343,0,exclude
1297085,83010051,1,train
70257427,94490280,0,test
27302519,97513796,1,train
4217677,25995476,0,test
98624308,17001612,0,exclude
20365450,84902750,1,train
15698882,75638511,0,test
36708398,33164035,0,exclude
17824343,97513796,0,exclude
35008093,72856559,0,exclude
65522262,75028693,1,train
818259,54449018,0,test
78378158,78053170,0,test
3462060,67831061,0,test
30624986,83511145,1,train
16849538,49271093,0,test
32464680,93836828,0,exclude
49672008,85259278,0,exclude
63475263,15694691,1,train
675322,77070657,1,train
62680921,33923099,1,train
24781419,84858318,0,exclude
552668,55606874,1,train
53202784,60975501,0,exclude
10126197,48721591,0,test
66458380,83049407,0,exclude
23622857,62044328,1,train
10328354,54741840,0,test
9931826,53977378,1,train
77791574,25536211,1,train
69962412,52336194,0,test
51788229,94023120,1,train
58685745,21961368,1,train
3569778,3550840,0,exclude
33809693,92026168,1,train
61786604,19170514,0,test
2652480,40478216,1,train
88850217,36358120,1,train
26544937,21755591,0,exclude
94807470,79085544,1,train
62680921,37596121,0,exclude
74464562,49828610,1,train
84251263,51924648,0,test
1352033,35159024,0,test
49432673,34327649,1,train
3600312,1414453,0,exclude
26045464,83010051,0,test
11746366,64315121,0,val
4045405,20564967,1,train
23773026,35629908,0,exclude
13127008,19170514,0,test
47863704,43674810,1,train
60843173,98882167,0,exclude
13806943,30523276,1,train
62197544,35702326,0,exclude
51982424,57507488,0,exclude
12049659,80286980,1,train
20404344,7351682,0,exclude
28507224,92002824,0,exclude
88855243,14576497,1,train
76834483,7284542,1,train
47930825,36042478,0,exclude
40849883,39257696,0,exclude
23466284,77723691,1,train
51798356,51881114,0,test
46370855,6414284,1,train
51563635,85938356,0,test
52216082,19411291,1,train
9849877,1421128,0,exclude
35479899,66296108,0,exclude
17533274,58191363,0,test
92045823,60975501,0,exclude
38874870,9556599,0,train
61307663,70539715,1,train
80911572,40478216,0,train
62202191,84234838,0,exclude
7179251,50792597,0,exclude
50196325,18728774,1,train
61433092,58196146,1,train
54649100,85543109,0,exclude
78378158,5078198,1,train
85544471,1773697,0,train
21153036,22615150,1,train
23574144,72856559,0,train
24392640,61217292,0,train
72380436,24687585,1,train
68945769,56775878,0,train
16588524,51713711,0,exclude
16479164,40216773,1,train
81897724,98783247,0,exclude
1088849,33078127,0,exclude
62571018,16327022,0,exclude
86095891,95444865,0,exclude
36622630,97231319,0,train
93115467,3899942,0,exclude
30639668,4601555,0,exclude
25119270,97231319,0,train
951604,5531813,0,train
4891594,55499632,1,train
4507785,88606905,0,exclude
13966843,23944685,0,train
8217265,59583035,1,train
88098987,61217292,1,train
8194632,46802224,0,train
9004260,70011599,0,train
45550541,37880350,0,test
33115869,2901501,0,exclude
43711023,45372457,0,exclude
10328354,54741840,0,train
20885341,98508641,0,train
18451047,37596121,0,exclude
27166335,71540353,1,train
9210121,17106657,1,train
41221805,52499748,0,train
63493764,84931549,1,train
44559075,73215238,1,train
87374810,31966474,0,train
52437198,31291687,0,train
24446703,13323054,1,train
35469348,65720783,0,train
54014710,49389281,1,train
14210025,25881827,0,exclude
24318065,96440076,1,train
88492258,65428261,0,exclude
30624986,35629908,0,train
49241259,8389373,1,train
90249643,49018985,1,train
14210025,71536635,0,exclude
61268150,92929142,1,train
10861890,60106919,0,train
81080257,67818648,0,train
26366372,72645491,0,exclude
87972590,43953141,1,train
2912414,21500785,0,train
1252810,66697552,0,train
70026799,20551993,1,train
14942978,15310578,1,train
33916475,88949733,1,train
1473999,49271093,0,exclude
25096878,88684927,0,train
31663634,39481519,1,train
24041154,78053170,0,train
11746366,36258612,0,exclude
10678822,67488123,0,exclude
98557440,15026681,0,exclude
84251263,83464558,0,train
71242639,45835121,0,exclude
71962852,32492686,0,exclude
1352033,96620640,1,train
22882105,21390817,0,train
23574144,72508476,0,train
90249643,97389879,0,train
8217265,98819578,0,train
55154862,6858467,0,exclude
17105045,88783737,1,train
22872122,66019654,0,train
20151064,55606874,0,train
13661943,37596121,1,train
41221805,91987923,1,train
46891078,76315714,0,train
23845125,96629977,1,train
45478469,54595497,1,train
48536171,72923769,1,train
17824343,70525377,0,exclude
818259,66429623,0,train
44486080,53548309,0,train
78866970,37596121,0,exclude
92510195,47809685,1,train
78427880,41065056,0,train
58034111,15633031,1,train
10781098,66956098,0,train
20885341,18797711,0,exclude
9569117,90172558,1,train
68806700,77070657,0,train
71663409,64315121,1,train
4944318,4210690,0,train
30865647,8294669,1,train
37553677,84858318,0,train
26353099,43400546,1,train
67266823,86161752,1,train
25537521,33972604,1,train
14237215,4125396,0,exclude
35469348,74429719,0,train
1367517,8387407,0,train
91998940,10862342,1,train
4402906,95952205,1,train
19746433,94800513,1,train
27965637,266853,0,train
36958406,32492686,0,exclude
22151913,46182260,0,train
36580730,95164652,1,train
64499444,88530276,0,exclude
22151913,87017633,0,train
1213105,70747254,1,train
28507224,96342701,0,exclude
17432451,44802924,0,train
23333093,65720783,0,train
33428043,29339493,0,train
66404124,26193625,1,train
19054864,66429623,0,exclude
23155842,65428261,0,val
27302519,25348304,0,exclude
51982424,64958976,0,train
84251263,98594201,0,exclude
46891078,51895464,0,train
3569778,12427505,1,train
22682562,29276292,0,train
49672008,30333947,0,exclude
25769761,66417148,0,train
17824343,19170514,0,train
54014710,98819578,0,train
10678822,52225477,0,train
6520859,8625921,0,exclude
68338843,33276068,0,exclude
532468,51002400,0,train
47930825,4601555,1,train
10328354,70235854,0,train
53202784,70525377,1,train
36303725,59847012,1,train
1161397,19413356,1,train
22091407,76470273,1,train
67813666,93635611,1,train
69987057,52486793,1,train
14003017,85532046,1,train
59530038,33276068,1,train
24093790,53901989,0,exclude
25541170,55606874,0,train
77651287,23123467,1,train
89199142,58877869,1,train
66183633,5552466,0,exclude
27373947,71010886,0,train
28507224,55105128,0,exclude
10966509,50127391,0,train
22331395,21305577,0,train
64499444,2479956,0,exclude
74635538,98406611,1,train
3323341,23944685,0,exclude
71883742,41915007,0,train
27830267,95316560,0,train
58208007,19170514,0,train
111371,95316560,0,train
41160430,57419163,0,exclude
8333161,33078127,1,train
21011422,35938242,1,train
17432451,266853,0,train
35469348,76664043,0,train
58034111,72508476,0,exclude
54014710,48383584,0,exclude
75388709,42126489,1,train
78827999,30847749,1,train
56908938,95938519,0,exclude
93115467,52486793,0,train
16121684,30450098,1,train
4118764,90267958,1,train
74156633,98882167,1,train
44698831,2901501,0,exclude
10328354,85543109,1,train
35022778,16526774,1,train
46082280,33277466,1,train
35479899,32492686,1,train
87572356,70235854,0,train
82091590,7730142,0,exclude
80911572,30835489,0,train
28212814,18197151,1,train
25128239,64757645,1,train
92821376,3823801,0,train
67844012,33164035,1,train
16971337,16429465,0,exclude
42482245,64798645,1,train
8217265,34158192,0,train
45927229,77571226,0,exclude
51996330,11420148,0,exclude
818259,49828610,0,train
82091590,62327624,1,train
4360231,71536635,0,train
51996330,3823801,1,train
98108384,81958888,0,train
28507224,231364,0,exclude
98332414,22465984,1,train
11218658,52175008,1,train
46937084,7695737,1,train
22124737,56368358,1,train
8924039,9921764,0,train
92045823,85163859,0,exclude
53763929,81376715,1,train
15871125,77229645,0,exclude
19696563,2411230,1,train
31257390,52774015,0,train
32940282,31729424,0,train
8919966,60632785,0,exclude
34143288,48671221,1,train
48259418,62482233,0,train
21153036,37596121,0,test
818259,90267958,0,exclude
4425308,4125396,1,train
62197544,21436548,1,train
22733391,18772905,1,train
34032163,58877869,0,exclude
32159667,78036655,1,train
17720716,3899942,0,exclude
56908938,9801591,1,train
15871125,67488123,1,train
9545127,22207502,1,train
33615110,78645105,1,train
12462933,66415332,0,exclude
28507224,18728774,0,exclude
44455069,2602848,1,train
53732463,81370212,0,exclude
59553819,94034328,1,train
24673290,29276292,0,train
62078047,57507488,0,test
13413666,84858318,0,train
5541784,18797711,1,train
74341359,31300259,1,train
35695994,55111799,0,train
45169409,53591112,1,train
19558925,14576497,0,exclude
90171657,6858467,1,train
24025819,58883395,1,train
14003017,58883395,0,train
59172393,48671221,0,exclude
74017051,54741840,0,train
25096878,34158192,1,train
7648155,8387407,0,train
2967922,66956099,0,train
48788807,8625921,0,exclude
39676059,55606874,0,train
46370855,44802924,0,exclude
7871781,79132974,0,train
41553488,3899942,1,train
72380436,98406611,0,exclude
18406024,48009265,0,exclude
39822109,39062587,1,train
3323341,33293970,0,exclude
43653282,20551993,0,exclude
62362546,73981524,0,train
36537002,22935789,0,exclude
64204030,79322922,0,train
21011422,55414812,0,train
32646229,94651152,0,exclude
23773026,48500555,1,train
50232345,48637921,1,train
32989060,35714440,0,exclude
33376118,6414284,0,exclude
95247966,60260553,1,train
87510268,76315714,1,train
2967922,36042478,1,train
2465164,32800642,0,val
68818577,73215238,0,exclude
3569778,29939200,0,exclude
22660911,65442400,1,train
28507224,72508476,0,exclude
17533274,88650305,1,train
28532611,85204889,1,train
92213757,92930814,1,train
53508892,69577580,0,train
34392254,62482233,0,train
78427880,49634763,0,exclude
4473153,64444837,1,train
70568597,44988958,1,train
840404,96115756,1,train
84816822,17952554,0,exclude
44559075,35714440,0,exclude
