id1,id2,label,split
45252731,35054140,1,train
23333093,95492944,1,train
32651602,23130229,0,exclude
87560329,50068359,0,exclude
12663602,25774360,0,val
33743161,95284377,0,exclude
18532078,95654626,1,train
6557275,26738061,0,val
32159667,68616904,1,train
36303725,6289267,1,train
7808986,30606247,0,val
23574144,17693785,0,val
20960713,27307306,0,val
95727671,37492618,1,test
12424905,96863812,1,val
41160430,28681672,1,train
1993958,91059944,0,val
80641070,61642440,0,exclude
4050965,41479560,0,val
6557275,82786105,0,val
75388709,18944159,1,test
68338843,5160662,0,exclude
32159667,42867068,0,val
32646229,68908163,0,val
12198483,90698135,0,val
12704821,35353104,0,exclude
58505382,72591161,1,val
92510195,33116922,0,exclude
20248469,35353104,0,val
14567457,69955627,0,exclude
14942978,79912496,1,test
78389108,76239789,0,val
59530038,81714923,0,val
2229139,13628094,0,val
27174300,33177591,0,val
77093147,86980925,0,val
18327954,66718913,1,train
47863704,36015033,1,train
72884596,35444889,0,exclude
24041154,23646540,1,train
48293393,41306498,0,val
53183421,31447687,0,exclude
87733160,31806572,0,val
17026507,48190256,0,val
840404,74153017,1,train
5442902,95806145,1,train
17291157,19880570,1,val
35356546,48999667,0,exclude
66183633,89786586,0,exclude
6118785,32217553,0,exclude
32132801,62015262,1,train
98108384,80768725,0,exclude
98108384,43128365,1,train
6520859,47617888,1,val
53732462,47971107,0,exclude
19701782,30401137,1,val
57280733,2589594,1,train
24391330,13417604,1,train
56908938,58345950,0,val
4473153,43719307,1,train
78632390,73927866,1,test
74468891,7400956,1,train
36829921,85884739,1,val
74413605,55587435,1,train
21445124,19379717,1,train
22326836,47205216,1,train
25436518,70065789,0,exclude
43796253,1323165,1,train
44486080,87789185,1,train
54859186,50068359,0,exclude
68338843,5228033,1,test
92869360,36983299,1,val
85773146,8389372,1,val
1829549,95781031,1,test
675322,2823713,1,train
34993176,63633010,1,train
53508892,3323779,1,train
4393723,57479122,0,val
44210301,73023967,1,train
32057394,19665462,0,exclude
36622630,81285148,0,val
16479164,5274996,0,val
355856,71212847,0,exclude
84816822,76566480,0,val
69289226,33111765,0,val
47930825,70102329,0,exclude
23418968,56747635,1,train
35800770,92849384,1,train
25541170,65306765,0,val
19807424,46111836,0,exclude
1854084,42589927,0,test
1051429,60849235,0,exclude
25687193,86850217,0,exclude
4944318,70065789,1,train
9739864,1051974,1,test
17943,63227149,1,val
71242639,19590182,0,test
355856,6788897,0,exclude
32019388,78451157,0,exclude
14827250,38836785,1,train
79243485,11227989,1,train
46370855,86362376,0,exclude
13413666,40604300,1,train
10565065,30783448,0,exclude
10328354,38550440,0,exclude
59811125,89809523,0,test
63579084,27123269,1,train
40229645,42589927,0,exclude
21663730,21433083,0,exclude
19095351,12474371,0,exclude
67813666,79517683,0,exclude
7610550,44123496,0,test
61433092,49263678,1,train
14237215,35353385,1,test
11181317,47375112,1,train
34235154,49449969,0,test
44698831,63227149,0,exclude
20919659,23535389,1,train
32646229,28393371,0,test
43796253,49210454,0,exclude
53202784,42008504,0,exclude
34870253,65648969,1,train
6192736,47917137,0,test
9467954,51061090,0,exclude
34471386,51422423,0,test
37366005,18687923,0,test
9830450,67742342,0,test
3830836,5160662,0,test
15698882,92858368,1,train
10678822,25170871,0,test
11774092,37398418,1,train
17054433,41200367,0,val
23766798,60926906,1,test
33335689,93774459,1,train
32646229,17230587,1,train
88098987,12636108,0,exclude
52437198,29955103,0,test
93115467,76447164,0,test
13413666,12636108,0,exclude
48536171,70500995,1,train
14245806,41479560,0,test
19733045,8938912,0,exclude
5393373,57090881,0,exclude
32225458,91429246,1,train
34014948,73062905,0,test
23748436,23786070,0,test
840404,88535433,0,test
19807424,69586730,0,val
32738830,37555724,0,exclude
90249643,42589927,1,train
71242639,69693971,1,train
53763929,12578214,0,exclude
22124737,41950610,1,test
727932,57420385,1,train
36708398,68616904,0,exclude
7131523,51422423,1,train
34118962,83073102,1,train
43098557,2540194,1,test
16121684,35444889,0,exclude
9752639,9744227,0,exclude
76834483,55844622,0,exclude
13885869,41090631,1,train
14245806,11104946,0,test
51788229,70102329,0,test
54553525,47385841,0,exclude
24025819,66798457,0,exclude
13863909,13776933,0,exclude
17054433,27123269,0,exclude
14728561,61198101,0,val
6480791,80753496,0,exclude
54014710,6480481,1,train
91472204,41306498,0,test
1367517,36875298,1,train
61402118,68229314,0,test
95727671,87163778,0,exclude
49205165,68616904,0,exclude
21445124,12559964,0,test
2827605,9322484,1,test
617284,63584406,1,train
79970974,19665462,1,train
84816822,64499514,0,test
60021335,10069374,1,train
11701616,17261256,1,train
4393723,54935090,0,test
3015274,96203949,0,test
83292188,36185664,0,exclude
14672380,64154231,0,exclude
68383002,44142409,0,test
68914865,54807220,1,train
42551174,42008504,1,train
45550541,60658347,0,exclude
38156094,64332873,0,test
20598122,35353104,0,exclude
53495706,46986957,0,exclude
22966349,67726776,1,train
53495706,18175862,0,exclude
22091407,25188178,0,exclude
33743161,68229314,1,train
41310675,52254379,1,test
65522262,66718913,0,test
58208007,73070412,0,test
38109675,87789185,0,test
16121684,91897985,1,train
22733391,92359618,0,val
82091590,52720711,1,train
41744188,14652418,1,train
43653282,86850217,0,exclude
84039603,11650624,0,test
9210121,198799,0,exclude
24093790,41999820,1,val
63669867,80488178,0,exclude
25436518,70966403,1,test
86095891,2195124,1,test
7017608,39560863,1,train
22091407,25800843,0,test
10328354,58331719,1,train
94604558,30606247,0,test
46100256,12123615,0,test
54891362,40744627,0,exclude
10006478,80509522,0,test
23574144,42867068,1,train
41098467,90715071,0,test
62202191,92228530,1,val
60558470,49739678,0,test
51669161,3463117,0,test
98009535,59800884,0,exclude
89520680,37879130,1,test
48110334,66328929,1,train
1022732,17952251,0,exclude
24063284,4846900,0,test
88407990,33355653,1,train
45169409,47564133,1,train
96580141,42589927,0,test
23845125,91441147,1,train
32019388,30606247,0,test
34870253,56747635,0,test
50293915,55820273,0,test
37366005,48452637,1,train
14237215,67327168,0,exclude
11218658,57232209,0,val
86706775,44887933,0,exclude
74655572,82180666,0,exclude
25933134,11778939,0,exclude
9569117,44123496,0,test
23748436,8808988,0,test
5393373,55951520,0,exclude
43796253,55948609,0,test
72803086,5786853,1,test
62680921,25724326,0,test
57873194,91059944,0,test
79616204,75907519,0,test
78632390,18103691,0,exclude
3223487,23220008,1,train
41160430,34253861,0,test
47930825,52500972,0,exclude
42482245,36821881,1,train
52518330,64571081,0,test
3992423,66798457,1,val
78378158,91583813,1,train
64910586,48230789,0,exclude
7871781,73070412,0,test
21883109,58345950,0,exclude
59458071,83850638,0,exclude
59530038,20661417,1,train
26366372,67784462,0,test
90171657,95717014,1,val
32201953,9811919,1,test
30624986,5537930,0,test
56905335,17787075,1,test
72125744,35444889,1,test
8167070,18944159,0,exclude
68277426,69586730,0,exclude
22091407,5389761,0,test
18538085,37008321,0,test
95247966,55948609,0,exclude
33041345,40289668,1,test
62817036,52751720,0,exclude
85971021,31729423,0,test
76958863,94452187,1,train
17149042,43259269,0,test
61107059,75600750,0,test
4891594,68951918,0,exclude
6192736,73253056,0,test
13163468,17406325,1,train
96835518,21171675,0,exclude
95727671,10295606,0,test
68277426,85884739,0,exclude
68945769,64602165,0,exclude
4118764,74380362,1,test
58208007,15572167,0,exclude
60108205,32713193,1,train
699957,66536227,1,train
1585518,91655058,1,train
26394951,82180666,1,test
93483706,40237555,0,exclude
23574144,80753496,0,test
3957588,95284377,0,exclude
51886539,91452319,0,exclude
41214107,20462564,0,exclude
4908909,75600750,0,test
40657837,60928089,1,val
7017608,41090631,0,test
34392254,15658592,1,train
72803086,29935211,0,exclude
6671717,1842835,0,test
84704597,17756844,1,train
2229139,88240059,0,test
62362546,91428614,0,exclude
22496070,82262375,1,val
97905619,66040433,1,train
1297284,66718913,0,exclude
61402118,75907519,0,test
31663634,79517683,1,train
39822109,24160286,1,train
41214107,10295606,1,test
29807017,59984385,1,train
20919659,51061090,0,exclude
3957588,31447687,1,train
40530169,48794778,0,test
28212814,40032101,1,train
63475263,44123496,0,exclude
31257390,31264010,0,test
92869360,77221551,0,exclude
28204167,23211539,0,test
19095351,73253056,0,test
98845736,27123269,0,exclude
36863105,30606247,1,train
45252731,52500972,0,test
4586576,84832709,1,train
30639668,43317133,0,test
89520680,52622993,0,exclude
23845125,7400956,0,test
44023309,92849384,0,exclude
51131016,34565506,1,train
98803698,68605583,1,train
44551871,17899082,1,train
21446102,13776933,0,test
20847143,96484648,1,train
18532078,85807926,0,test
1297284,95806145,0,exclude
10549314,1901878,0,exclude
26857322,62404947,1,train
29807017,37026032,0,val
76834483,66760323,1,val
70593055,3381121,0,exclude
17105045,59800884,0,exclude
86706775,17203445,1,train
16479164,94316003,0,exclude
20404344,76825849,1,train
12704821,91423481,0,exclude
10827123,5228033,0,exclude
552668,79857145,0,val
80911572,70065789,0,val
32132801,1051974,0,exclude
13127008,93189923,0,val
20598122,66466941,1,test
12416419,2140760,0,exclude
28997705,32141517,0,exclude
20876912,53182019,0,exclude
56905335,47203545,0,exclude
5865670,91428614,1,test
936587,60406114,1,test
2237933,5160662,1,train
48259418,57807258,1,train
19001308,18687923,1,train
83479410,82786105,1,train
1854084,33623557,1,train
27302519,70065789,0,exclude
25909923,67712102,0,exclude
33916475,65306765,0,val
78378158,95806145,0,val
25933134,67323222,1,val
68914865,52611888,0,val
23418968,59984385,0,val
12422845,42867068,0,val
92821376,72438434,0,val
93483706,7400956,0,exclude
98845736,26894007,0,exclude
7157697,42828453,1,train
33376118,94836578,0,val
98332414,25975914,1,train
8919966,2070043,0,test
41630423,7897792,1,train
31317877,93774459,0,val
35695994,62015262,0,val
43613054,65966922,1,train
1051429,63227149,0,exclude
26366372,55820273,1,train
34973375,17756844,0,exclude
25537521,54630603,0,exclude
6036231,67086760,0,val
26441327,67987526,1,train
36807074,63165595,0,exclude
7131523,34888275,0,val
9830450,82431267,1,train
27373947,93189923,1,train
8217265,70423243,0,exclude
27965637,87415090,0,val
25119270,37026032,0,val
84816822,33892993,0,exclude
49576448,87088183,0,exclude
90249643,47160280,0,val
59897811,57836531,1,test
82710940,97971282,1,train
66458380,30355136,0,exclude
22682562,47160280,0,val
82091590,72819377,0,val
13342237,7748158,0,exclude
73035052,38550440,0,exclude
32159667,89757104,0,val
39143445,63864528,1,train
5662042,61906477,0,val
23466284,47385841,0,val
23418968,14652418,0,val
87430670,19242534,1,train
14245806,1177706,1,train
752350,89757104,0,val
61307663,52540206,0,exclude
6192736,36180452,0,val
3600312,50493882,1,train
33615110,96150112,0,val
21683669,91423481,1,train
66270550,82625016,1,val
87560329,35648212,1,val
23820970,33111765,0,val
6186646,40157515,1,test
10892042,19222593,1,train
50064518,40122686,0,val
80911572,13628094,0,val
32009117,63452381,1,val
46100256,61642440,0,exclude
48293393,47375112,0,val
20317030,198799,1,train
65026475,53579696,1,train
33032906,89786586,1,test
75388709,44041944,0,exclude
19049152,41335396,1,train
48293393,32961579,0,exclude
2237933,4846900,0,val
1993958,67712102,0,exclude
67375798,88954239,0,exclude
3146170,40157515,0,exclude
15497680,31637443,0,val
13600999,71429791,0,val
27302519,23016862,0,test
1022732,87789185,0,val
72112341,17471458,0,exclude
74341359,12474371,0,exclude
58208007,92849384,0,val
33743161,41950610,0,exclude
8333161,45694549,0,exclude
68945769,8808988,0,val
17468689,41479560,1,train
5479551,21062844,0,exclude
44656058,44041944,1,train
66270550,41090631,0,exclude
81897724,52611888,1,train
17824343,6289267,0,test
28606757,5834181,1,train
13966843,93023962,0,test
3323341,4846900,0,exclude
56908938,198799,0,exclude
23622857,42834782,1,val
18241261,29935211,1,train
9752639,40162315,0,exclude
1540817,17652897,1,train
32646229,4846900,0,test
51996330,67636187,0,exclude
95727671,55820273,0,exclude
27333099,93741977,0,exclude
89943576,542014,0,exclude
19054864,73253056,0,exclude
9830450,45694549,0,test
10958685,80826544,1,train
14728561,61906477,0,exclude
6477979,95101750,0,test
48293393,96982489,1,train
78427880,69586730,0,exclude
22733391,8938912,1,val
60021335,36838708,0,test
98009535,128973,1,train
74413605,96606457,0,test
49576448,29006523,1,test
33028152,12123615,1,train
5311205,87088183,0,exclude
3830836,54935090,0,test
42225711,29935211,0,test
74341359,65598015,0,exclude
30624986,19300746,1,train
6557275,36518944,0,test
17129011,10180465,0,exclude
92821376,14652418,0,test
11232418,12559964,1,train
617284,10474555,0,test
34973375,10180465,0,val
60591019,60658347,0,test
15715443,67742342,0,test
70715850,18031980,0,test
28856576,88535433,1,train
44023309,67987526,0,exclude
34235154,21864089,0,exclude
3462060,19361384,0,test
54859186,10330594,0,val
63930194,88489852,0,test
3516732,21655957,0,exclude
32940282,13236547,1,train
42482245,87789185,0,test
80641070,33116922,0,exclude
3146170,25724326,1,train
49672008,3552090,1,train
14210025,11833679,1,val
34946634,42834782,0,exclude
74535301,30304218,0,test
45214544,21655957,1,train
12120697,41090631,0,exclude
71242639,51601254,0,test
22872122,11778939,0,test
790322,39560863,0,test
16971337,72068235,0,test
41098467,46111836,0,test
43294436,31407039,0,test
8919966,38851487,0,test
33916475,81285148,1,train
65026475,41950610,0,exclude
10638808,67784462,1,train
18451047,49263678,0,exclude
38109675,60220132,1,train
7131523,25724326,0,test
23155842,88917507,1,val
10678822,56489331,1,train
11746366,46986957,1,val
23839561,96881719,0,exclude
9569117,56037532,1,train
30639668,46111836,1,train
64466140,67636187,0,test
36016429,36015033,0,test
14715948,53983562,0,train
36303725,54755582,0,train
63669867,1175526,0,exclude
936587,8808988,0,exclude
22331395,87789185,0,train
41310675,38275815,0,exclude
24318065,75907519,0,train
45252731,38851487,0,exclude
71663409,2140760,1,val
14728561,54935090,0,exclude
40229645,80488178,1,train
7179251,21433083,0,exclude
6951663,36518944,0,train
2237933,61906477,0,train
22496070,48296709,0,exclude
9683052,91452319,0,exclude
33650372,18031980,1,train
72318686,35054140,0,train
10126197,86084034,0,train
45550541,86980925,0,exclude
6817605,93189923,0,exclude
18241261,19880570,0,exclude
41744188,21171675,0,exclude
32738830,43317133,1,train
23816583,69412669,0,exclude
45666976,56232630,0,train
51982424,50293463,0,train
17129011,34565506,0,train
22882105,92228530,0,exclude
61402118,45694549,0,train
3957588,35054140,0,train
87972590,88954239,0,train
26093259,45984876,0,train
2827605,36246279,0,exclude
10827123,84772271,0,exclude
25541170,75600750,0,train
6118785,37330291,0,exclude
51669161,20390157,0,train
4507785,88986045,0,exclude
17105045,21269706,1,train
1252810,22646558,1,train
10126197,88986045,0,exclude
43613054,17935515,0,exclude
61268150,36185664,1,train
1367517,1175526,0,train
77791574,75907519,0,train
22151913,48794778,1,train
1877460,37330291,1,train
24781419,29955103,0,exclude
16588524,25774360,0,train
91906043,53470208,1,train
45550541,85884739,0,exclude
31239709,76507424,1,train
1051429,11833679,0,exclude
12049659,50802898,1,train
8194632,41283631,1,train
22091407,15224422,1,train
6036231,23786070,1,train
25687193,33116922,1,train
16479164,25774360,1,train
26353099,64360601,0,train
9752639,96150112,1,val
727932,76447164,0,train
14553016,75256117,0,exclude
3980193,95806145,0,train
3308613,1842835,1,train
26093259,23697602,0,exclude
8488813,70577131,1,train
727932,68908163,0,train
9487971,90466713,1,train
27373947,95284377,0,exclude
48259418,48766742,0,exclude
25541170,7897792,0,train
51996330,86850217,0,exclude
67375798,64940806,0,exclude
3323341,93023962,0,exclude
48281373,24911815,0,train
2237933,40289668,0,exclude
6850120,88915738,1,train
16849538,7897792,0,train
34645760,91452319,0,exclude
49205165,48190256,0,exclude
48229106,67327168,1,train
22424953,47971107,1,train
34235154,55820273,0,train
7808986,46604005,1,train
87510268,83797388,0,exclude
32940282,81443209,0,train
10164790,62015262,0,train
699957,18402228,0,exclude
21153036,42128318,0,test
54553525,29524431,1,val
4473153,92359618,0,exclude
31158408,44123496,1,train
23766798,4999387,0,exclude
4402906,94316003,1,val
14942978,56232630,0,exclude
28212814,72438434,0,train
62156844,34301207,1,train
70593055,33177591,1,train
5541784,61642440,0,exclude
77251182,79718792,0,exclude
4118764,52500972,0,exclude
26366372,29955103,0,train
25128239,63318389,1,train
40229645,86735831,0,exclude
7017608,93329151,0,train
19054864,28198494,1,train
43481409,30923260,1,train
84039603,55141320,1,train
41221805,90715071,0,train
78827999,35444889,0,test
22331395,26525852,1,train
72112341,20661417,0,train
31158408,12559964,0,train
77093147,5160662,0,train
36829921,66536227,0,exclude
74468891,82180666,0,exclude
43837358,3381121,1,val
3015274,32435750,0,train
9786757,28073303,1,val
51798356,70240251,0,train
3308613,10391772,0,train
62571018,16102952,0,exclude
3578071,37315116,1,train
4212691,75611963,1,train
78827999,8832468,1,train
50222671,84240107,1,train
86482658,26525852,0,train
14210025,31729423,0,exclude
33662403,55141320,0,train
95247966,91428614,0,exclude
26394951,8081917,0,exclude
12612826,95555674,1,train
17054433,80346269,0,val
40728553,57232209,1,train
20248469,48692609,0,train
3223487,62404947,0,train
73035052,10627843,1,train
77651287,14787728,1,train
79023169,84077826,0,exclude
66193081,30606247,0,exclude
22682562,43259269,1,train
17824343,87884973,0,exclude
51982424,23535389,0,train
5393373,37008321,1,train
39676059,42589927,0,train
45550541,69586730,0,exclude
35479899,49210454,0,exclude
78827999,47617888,0,exclude
13661943,26452947,1,train
30526558,44593789,0,train
88492258,28835214,1,train
22151913,65648969,0,train
6480791,66718913,0,exclude
23694723,96982489,0,exclude
15219566,3724392,0,train
24673290,18997869,1,train
70257427,28601651,0,train
40849883,93281278,0,exclude
5603029,44593789,0,train
53202784,54351759,1,train
11774092,14365536,0,exclude
32464680,2070043,1,train
10328354,59800884,0,exclude
26353099,2432414,0,exclude
30526558,29238178,0,train
17026507,69466458,1,train
60108205,30304218,0,train
78378158,70102329,0,train
49130224,21584699,0,train
17054433,71290070,0,exclude
47203114,35980976,1,train
35469348,51061090,0,exclude
26366372,40192165,0,train
92865515,63227149,0,exclude
36580730,37879130,0,exclude
3992423,17203445,0,exclude
35425148,94355221,0,exclude
17533274,23603048,0,exclude
10313129,56686468,1,train
26353099,9744227,1,train
50240914,9322484,0,exclude
69987057,77256547,0,train
65021259,82947595,0,train
6480791,96203949,0,exclude
61107059,10391772,1,train
4393723,61906477,0,train
23694723,89070045,0,exclude
88098987,25800843,1,train
60843173,75600750,0,exclude
47198697,42834782,0,exclude
21445124,25800843,0,train
7610550,54630603,0,train
85971021,65118519,1,train
8167070,72438434,1,train
31663634,65175406,0,train
20248469,75965694,1,train
15871125,91946031,0,exclude
10433444,23026580,1,train
6850120,64998693,0,train
24494324,70577131,0,exclude
24614355,47160280,1,train
55154862,4846900,1,train
52437198,31407039,1,train
7610550,18031980,0,train
32159667,47375112,0,train
46100256,67712102,0,exclude
5580468,40237555,1,train
87374810,1175526,0,train
1473999,57346942,1,train
66404124,420268,1,train
4330,92310352,0,exclude
20439392,1573389,0,exclude
2465164,41479560,0,exclude
17149042,74956462,0,exclude
28224541,76447164,1,train
92869360,91452319,0,exclude
25541170,92310352,1,train
55631773,7363253,1,train
30624986,14652418,0,train
66284906,94836578,1,train
25769761,2701720,1,train
19733045,93281278,1,train
49241259,88986045,1,train
8924039,78460452,1,train
46891078,4497800,1,train
53732463,48999667,0,exclude
699957,65104393,0,exclude
61402118,69586730,0,exclude
44961253,41999820,0,exclude
46925007,12474371,0,exclude
61243981,41167879,1,train
22055981,85807926,1,train
1213105,19590182,1,train
98009535,19880570,0,exclude
10861890,1901878,0,train
33615110,7748158,1,train
88855243,37351978,1,train
70257427,92876828,1,train
9467954,23581,0,exclude
12416419,71290070,1,train
3015274,23993254,1,train
94604558,49449969,0,train
16849538,61906477,1,train
20151064,2540194,0,exclude
57873194,97780808,1,train
19733045,29257602,0,train
13127008,36015033,0,train
70026799,4121449,0,exclude
23820970,96449907,0,train
47064593,21045937,1,train
74468891,75053690,0,train
1297284,36983299,0,exclude
111371,7897792,0,train
98845736,42828453,0,exclude
42482245,53983562,0,train
2465164,88287869,1,train
22882105,7858639,1,train
55154862,61499500,0,train
86482658,60220132,0,train
72380436,18207118,1,train
10781098,63633010,0,train
47198697,15224422,0,train
24025819,84153542,0,train
2229139,67712102,0,exclude
21683669,48230789,0,exclude
45550541,45917002,0,exclude
67375798,70691121,0,exclude
16971337,21748908,0,train
39676059,72277333,1,train
89943576,52500972,1,train
1618556,77256547,0,train
19001308,64643472,0,train
1993958,92310352,0,train
19001308,42545052,0,train
63579084,93023962,0,train
21357223,35481120,1,train
14715948,10282129,0,train
98332414,96449907,0,train
74535300,90000482,0,exclude
58208007,90715071,1,train
325545,60406114,0,exclude
1088849,75907519,0,train
30690945,18103691,1,train
66823247,42867068,0,train
48110334,13776933,0,train
78427880,62958901,1,train
91998940,86735831,1,train
68383002,64602165,0,exclude
79023169,23581,1,train
45478469,58164584,1,train
23574144,52720711,0,train
74655572,41306498,0,train
9467954,5389761,0,train
36580730,89757104,1,train
20365450,76566480,0,exclude
14553016,93329151,1,train
10861890,57479122,1,train
83348615,23603048,1,train
67904610,90698135,1,train
70342601,72277333,0,train
60558470,68190508,1,train
3342135,85012455,1,train
44678762,93023962,0,train
24063284,37637404,1,train
35022778,92876828,0,train
11118724,30783448,1,train
4891594,55844622,1,train
14003017,72117315,1,train
74535301,18274276,1,train
65522262,56232630,1,train
61937132,71534371,1,train
28606757,15224422,0,train
44455069,21062844,1,train
46066406,74921256,1,train
37364581,52574134,1,train
6192736,84937444,1,train
325545,24481611,1,train
21883109,6583502,1,train
12081605,29257602,0,exclude
19547445,10180465,1,train
60591019,88954239,1,train
84816822,50044587,0,exclude
61243981,94355221,0,exclude
30690945,55141320,0,train
69987057,55141320,0,train
10678822,80768725,0,exclude
19696563,66536227,0,train
8333161,36927421,0,test
7808986,2432414,0,exclude
12198483,46320085,1,train
25126368,25188178,1,train
95573755,77221551,0,train
24392640,69943848,1,train
13806943,57479122,0,train
72884596,87789185,0,train
17885462,80768725,0,exclude
87972590,39560863,0,train
12081605,67990735,1,train
10861890,63318389,0,train
77093147,33754739,0,train
67813666,15224422,0,exclude
15347603,3838572,1,train
30526558,29955103,0,train
24185462,96449907,1,train
3578071,21864089,0,exclude
13044456,46986957,0,exclude
53763929,65598015,1,train
77903458,59800884,1,train
16849538,60655529,0,train
33743161,54935090,0,train
6186646,18175862,0,exclude
14296399,47613152,1,train
6206655,67712102,1,train
52216082,50068359,0,exclude
33662403,65966922,0,train
33115869,5834181,0,train
46082280,7042914,1,train
25469647,55714499,1,train
4360231,53431738,1,train
1318007,41860449,1,train
14728561,23622594,1,train
85544471,5537930,1,train
71962852,12404184,0,train
91393515,83797388,1,train
74535300,70577131,0,exclude
32989060,80509522,1,train
35022778,4392484,1,train
52216082,21668308,1,train
34392254,70102329,0,train
71552646,33111765,0,train
23820970,49082586,0,train
14672380,36927421,1,train
36894098,56719289,0,exclude
44023309,2603314,1,train
12081605,33635709,0,exclude
23820970,13628094,0,train
50240914,53182019,1,train
36985187,53983562,0,train
23839561,19033877,1,train
50240914,9938245,0,exclude
6557275,64571081,1,train
43613054,77256547,0,train
10565065,52535266,0,train
111371,19894635,1,train
3516732,66718913,0,exclude
3462060,4753127,0,exclude
1297085,63547751,0,train
40229645,86735831,0,exclude
36537002,84772271,1,train
32201953,33116922,0,exclude
10070749,35648212,0,exclude
25980043,22684792,1,train
54891362,32961579,1,train
38156094,54607791,0,train
1473999,25774360,0,exclude
46370855,52948166,1,train
51025959,22158552,0,train
4217677,88328242,1,train
22415142,128973,0,train
36985187,76825849,0,train
10781098,76566480,1,train
26544937,55362281,1,train
43653282,33623557,0,train
4507785,68169931,1,train
46836162,96881719,1,train
71883742,29257602,1,train
50196325,2988772,1,train
12081605,41200367,0,val
65021259,10474555,0,train
24494324,18130795,1,train
35356546,48903630,1,train
62362546,76203468,1,train
4330,51061090,1,train
19001308,17471458,0,exclude
75388709,10085301,0,exclude
73035052,88954239,0,train
48110334,53579696,0,train
40849883,1613425,1,train
4425308,54630603,1,train
79243485,75611963,0,train
