id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_2_40217101,Samsung,Samsung 860 EVO Series SSD 4TB,"4TB Samsung 860 EVO, 2.5\"" SSD, SATA III 6Gb/s, MJX, MLC 3D V-NAND, 4GB Cache, Read 550MB/s, Write 520MB/s, 98k/90k",634.53,GBP,1057972.0,https://www.scan.co.uk/products/4tb-samsung-860-evo-25-ssd-sata-iii-6gb-s-mjx-mlc-v-nand-4gb-cache-read-550mb-s-write-520mb-s-98k-90,"Samsung 860 EVO 4TB 2.5\"" SATA 3D V-NAND SSD/Solid State Drive. Description: 4TB Samsung 860 EVO, 2.5\"" SSD, SATA III 6Gb/s, MJX, MLC 3D V-NAND, 4GB Cache, Read 550MB/s, Write 520MB/s, 98k/90k",860 EVO,,SSD,,,4000.0,550.0,520.0,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
products_2_75097345,Asus,Asus ROG Strix GeForce RTX 2080 Ti OC edition 11GB Graphics Card,"Cuda Cores: 4352, Boost Clock: 1650MHz, GDDR6, 352-bit Memory, Memory Clock: 14000Mhz, Ray Tracing, 2 x DisplayPort, 2 x HDMI, 1 x USB Type-C, 3 Year",,,1063063.0,https://www.novatech.co.uk/products/asus-rog-strix-geforce-rtx-2080-ti-oc-edition-11gb-graphics-card/90yv0cc0-m0nm00.html,"Asus ROG Strix GeForce RTX™ 2080 Ti OC edition 11GB Graphics Card. Description: Cuda Cores: 4352, Boost Clock: 1650MHz, GDDR6, 352-bit Memory, Memory Clock: 14000Mhz, Ray Tracing, 2 x DisplayPort, 2 x HDMI, 1 x USB Type-C, 3 Year",ROG Strix GeForce RTX™ 2080 Ti OC edition,,GPU,,,,,,,,,,,,,GDDR6,,
products_2_57920498,Transcend,Transcend 220S 120GB 2.5 SATA III TLC SSD,"(Solid, 120GB, 2.5, 2.5\"", 220S, Drive), III, SATA, SSD, State, TLC, Transcend",31.67,EUR,1066948.0,https://www.megekko.nl/product/2018/142896/SSD-2-5-SATA/Transcend-220S-120GB-2-5-SATA-III-TLC-SSD,"Transcend 220S 120GB 2.5 SATA III TLC SSD. Description: (Solid, 120GB, 2.5, 2.5\"", 220S, Drive), III, SATA, SSD, State, TLC, Transcend",220S,,SSD,,,,,,,SATA III,,,,,2.5-inch SATA,,,2.5-inch
products_2_35384524,,SSD 240GB 2.5'' PATRIOT Burst SATA3 R/W:555/500 MB/s 3D NAND,"Patriot Burst 2.5-inch SATA III SSD with 240GB capacity and 3D NAND, read/write speeds of 555/500 MB/s",162.64,LEI,1068495.0,https://www.it-fashion.ro/shop/ssd-240gb-2.5-patriot-burst-sata3-r-w-555-500-mb-s-3d-nand.html,SSD 240GB 2.5'' PATRIOT Burst SATA3 R/W:555/500 MB/s 3D NAND. Description: SSD 240GB 2.5'' Patriot Burst SATA3 R/W:555/500 MB/s 3D NAND,Burst,,SSD,,,240.0,555.0,540.0,SATA,SATA III,,,,,2.5-inch SATA,,,
products_2_29058570,Sandisk,SanDisk Cruzer Blade USB Flash Drive 128GB,"Shipped in 3 to 5 working daysCondition : New SanDisk USB Flash Drives offer a fast, convenient way to back up, share, carry and transfer your files. These flash drives provide enough space to store your photos, videos, music, and other personal files. With their pocket-sized designs and expansive capacities, SanDisk USB drives let you take your files wherever you go.Features:- Made to fit in your pocketWhat's in the box1 x SanDisk Cruzer 128GB FlashModel : SDCZ50-128G-B35",340.77,ZAR,1068990.0,https://www.egadgets.co.za/product/sandisk-cruzer-blade-usb-flash-drive-128gb,"SanDisk Cruzer Blade USB Flash Drive 128GB. Description: Shipped in 3 to 5 working daysCondition : New SanDisk USB Flash Drives offer a fast, convenient way to back up, share, carry and transfer your files. These flash drives provide enough space to store your photos, videos, music, and other personal files. With their pocket-sized designs and expansive capacities, SanDisk USB drives let you take your files wherever you go.Features:- Made to fit in your pocketWhat's in the box1 x SanDisk Cruzer 128GB FlashModel : SDCZ50-128G-B35",Cruzer Blade,SDCZ50-128G-B35,,,,119.21 GiB,,,,,,,,,,,,
products_2_42453067,Samsung,Samsung 970 EVO SSD M.2 2280 - 1TB SSD - 1 TB - M.2 2280 (80mm) - PCI Express 3.0 x4 (NVMe),"SSD (Solid state drive), 1 TB, intern, Datahastighed: 3400 MBps (læs) / 2500 MBps (skriv), IOPS: 500000 (læs) / 450000 (skriv), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",1265.56,DKK,106914.0,https://www.merlin.dk/SSD/Samsung-970-EVO-SSD-M2-2280-1TB-SSD-1-TB-M2-2280-80mm-PCI-Express-30-x4-NVMe/2655438,"Samsung 970 EVO SSD M.2 2280 - 1TB SSD - 1 TB - M.2 2280 (80mm) - PCI Express 3.0 x4 (NVMe). Description: SSD (Solid state drive), 1 TB, intern, Datahastighed: 3400 MBps (læs) / 2500 MBps (skriv), IOPS: 500000 (læs) / 450000 (skriv), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",970EVO,,SSD,,,,,,PCI Express x4,,,,,,,,,M.2 2280
products_2_9482772,Western Digital,Western Digital WD Elements Desktop external hard drive 4000 GB Black,"4 TB, USB 3.0 Micro-B, 5Gbps, 950g",170.68,EUR,1077512.0,https://repairtech.ie/product/western-digital-wd-elements-desktop-external-hard-drive-4000-gb-black,"Western Digital WD Elements Desktop external hard drive 4000 GB Black. Description: 4 TB, USB 3.0 Micro-B, 5Gbps, 950g",WD Elements Desktop,,HDD,,,3725.29 GiB,,,USB 3.0,Micro-B,,,,,,,,
products_2_45490011,Asrock,ASRock Radeon RX 550 2GB Phantom Edition Graphics Card,"Available  CCL: ASRock Radeon RX 550 Phantom Edition 2GB Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support",95.83,GBP,1080185.0,https://www.cclonline.com/product/256318/90-GA0500-00UANF/Graphics-Cards/ASRock-Phantom-Gaming-Radeon-RX-550-2GB-Graphics-Card/VGA4151,"ASRock Radeon RX 550 2GB Phantom Edition Graphics Card. Description: Available @ CCL: ASRock Radeon RX 550 Phantom Edition 2GB Graphics Card. HDMI, DVI and DisplayPort inputs. Direct X 12 Support",Radeon RX 550 2GB Phantom Edition,,GPU,,,,,,,,,,,,,,,
products_2_46100236,Kingston,Kingston DataTraveler microDuo 128GB USB 3.0,"128GB DataTraveler microDuo USB 3.1 Type-C Flash Drive. DataTraveler microDuo 3C has a dual interface thatworks with both standard USB and USB Type-C ports. Its an ideal way to provide up to 128GB of extra storage for the latest smartphones, tablets, PCs and Mac computers, which may have limited expansion ports,and its easier than sharing files via online services.Its plug and play and fast, with speeds up to 100MB/s read and 15MB/s write, and it has a rotating cap to protect the reversible USB Type-C connector.",28.19,USD,1085000.0,https://www.e4deal.com/product/kingston-technology-datatraveler-microduo-3c-128gb-usb-flash-drive-usb-type-a-usb-type-c-3-0-3-1-gen-1-silver,"Kingston 128GB DataTraveler microDuo USB 3.1 Type-C Flash Drive. Description: 128GB DataTraveler microDuo USB 3.1 Type-C Flash Drive. DataTraveler microDuo 3C has a dual interface thatworks with both standard USB and USB Type-C ports. Its an ideal way to provide up to 128GB of extra storage for the latest smartphones, tablets, PCs and Mac computers, which may have limited expansion ports,and its easier than sharing files via online services.Its plug and play and fast, with speeds up to 100MB/s read and 15MB/s write, and it has a rotating cap to protect the reversible USB Type-C connector.",DataTraveler microDuo,,USB_STICK,,,,0.10 GB/s,15.0,,USB Type-A / USB Type-C,,,,,,,Silver,
products_2_93767928,Kingston,Kingston Technology DataTraveler 100 G3 USB flash drive 256 GB USB Type-A 3.2 Gen 1 (3.1 Gen 1) Zwart,DataTraveler 100 G3 256GB,54.7,,1090670.0,https://computersvandaag.nl/product/kingston-technology-datatraveler-100-g3-usb-flash-drive-256-gb-usb-type-a-3-2-gen-1-3-1-gen-1-zwart,Kingston Technology DataTraveler 100 G3 USB flash drive 256 Gigabyte USB Type-A 3.2 Gen 1 (3.1 Gen 1) Zwart. Description: DataTraveler 100 G3 256GB,,,USB_STICK,,,238.42 GiB,,,,USB Type-A,,,,,USB Type-A,,Zwart,
products_2_3722813,Western Digital,P10 Game Drive for Xbox 3TB,"The WD_Black P10 Game Drive for Xbox One gives your Xbox the performance-enhancing tools it needs to keep your competitive edge. With up to 5TB of storage capacity, the WD_Black P10 Game Drive for Xbox One is a top-tier external HDD built specifically for gamers looking to expand the potential of their Xbox so they can drive their game the way they choose. Also included with your purchase is a free, 2-month Xbox Game Pass Ultimate membership which includes all the benefits of Xbox Live Gold, plus access to 100+ high-quality console and PC game.",270.26,NZD,1103088.0,https://www.noelleeming.co.nz/shop/computers-tablets/accessories/storage-memory/wd-wdba5g0030bbk-wesn-p10-game-drive-for-xbox-3tb/prod187617.html,"P10 Game Drive for Xbox 3TB. Description: The WD_Black P10 Game Drive for Xbox One gives your Xbox the performance-enhancing tools it needs to keep your competitive edge. With up to 5TB of storage capacity, the WD_Black P10 Game Drive for Xbox One is a top-tier external HDD built specifically for gamers looking to expand the potential of their Xbox so they can drive their game the way they choose. Also included with your purchase is a free, 2-month Xbox Game Pass Ultimate membership which includes all the benefits of Xbox Live Gold, plus access to 100+ high-quality console and PC game.",P10 Game Drive for Xbox,,HDD,,,2793.97 GiB,,,,,,,,,,,,
products_2_45740036,Hewlett Packard,HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive,HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive part number 872481-B21 in addition has a rotation Speed of (RPM):10K,70739.99,KES,110368.0,https://tetop.co.ke/product/hp-1-8tb-sas-10k-sff-sc-512e-ds-hdd-server-hard-drive,HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive. Description: HP 1.8TB SAS 10K SFF SC 512e DS HDD Server Hard Drive HP 1.8TB SAS SFF SC 512e DS HDD Server Hard Drive part number 872481-B21 in addition has a rotation Speed of (RPM):10K,,872481-B21,HDD,,,,,,SAS,,,,,,SFF,,,2.5-inch
products_2_14556438,Intel,"Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack","Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack",133926.55,KZT,1121132.0,https://itmag.kz/catalog/servernye_zhestkie_diski/22976-intel-ssd-d3-s4510-series-960gb-2-5in-sata,"Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack. Description: Intel SSD D3-S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack",SSD D3-S4510 Series,,SSD,,,894.07 GiB,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
products_2_54049265,ADATA,Adata XPG 512GB Spectrix S40G M.2 RGB SSD | Discount Computer Needs,"View and shop for Adata XPG 512GB Spectrix S40G M.2 RGB SSD, Solid State Drives, and many more products at Discount Computer Needs.",180.9,AUD,1125926.0,https://www.discountcomputerneeds.com.au/products/adata-xpg-512gb-spectrix-s40g-m-2-rgb-ssd,"Adata XPG 512GB Spectrix S40G M.2 RGB SSD | Discount S40G Needs. Description: View and shop for Adata XPG 512GB Spectrix Computer M.2 RGB SSD, Solid State Drives, and many more products at Discount Computer Needs.",XPG 512GB Spectrix S40G M.2 RGB SSD,,SSD,,,476.84 GiB,,,,,,,,,,,,M.2 2280
products_2_52535728,Samsung,"Samsung SSD 860 QVO 2.5\"" 2 TB SATA III","Samsung MZ-76Q2T0BW 860 QVO 2TB 2.5\"" SATA III SSD :: > SSD Solid State Drive)SSD 860 QVO PerformanceQuality and Value Optimised SSDSpeed Up to a New NormalTrusted ReliabilityTerabyte-level capacity",228.79,EUR,1134888.0,https://www.xstra.eu/product/1884/samsung-ssd-860-qvo-25-2-tb-sata-iii.html,"Samsung SSD 860 QVO 2.5\"" 2 TB SATA III. Description: Samsung MZ-76Q2T0BW 860 QVO 2TB 2.5\"" SATA III SSD :: (Components > SSD Solid State Drive)SSD QVO 860 PerformanceQuality and Value Optimised SSDSpeed Up to a New NormalTrusted ReliabilityTerabyte-level capacity",860 Q VO,MZ-76Q2T0BW,SSD,,,2000.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
