case,strategy,split,attribute,accuracy,correct,total,source_file
music-augmented-medium,heuristic_stats,provided_validation,label,0.7682926829268293,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,heuristic_stats,provided_validation,release-country,0.61,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,heuristic_stats,provided_validation,duration,0.2727272727272727,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,heuristic_stats,provided_validation,tracks,0.03125,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,heuristic_stats,provided_validation,artist,0.9183673469387756,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,heuristic_stats,provided_validation,release-date,0.8686868686868687,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,heuristic_stats,provided_validation,name,0.87,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,heuristic_stats,provided_validation,genre,0.9634146341463414,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,label,0.7682926829268293,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,release-country,0.39,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,duration,0.2727272727272727,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,tracks,0.03125,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,artist,0.9183673469387756,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,release-date,0.8686868686868687,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,name,0.87,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,iterative,provided_validation,genre,0.9634146341463414,,,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
music-augmented-medium,llm_val__opt_provided,official_test,label,0.6774193548387096,62.99999999999999,93.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
music-augmented-medium,llm_val__opt_provided,official_test,release-country,0.82,82.0,100.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
music-augmented-medium,llm_val__opt_provided,official_test,duration,0.3,30.0,100.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
music-augmented-medium,llm_val__opt_provided,official_test,artist,0.85,85.0,100.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
music-augmented-medium,llm_val__opt_provided,official_test,tracks,0.52,52.0,100.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
music-augmented-medium,llm_val__opt_provided,official_test,name,0.84,84.0,100.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
music-augmented-medium,llm_val__opt_provided,official_test,release-date,0.94,94.0,100.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
music-augmented-medium,llm_val__opt_provided,official_test,genre,0.7402597402597403,57.0,77.0,DI-Bench/runs/augmented/music/medium/fusion/optimization_provided_val/case_llm_val__opt_provided/evaluation/eval_test.json
