id,name,website,country,industry,assets,revenue
http://www.forbes.com/companies/ibm/,IBM,http://www.forbes.com/companies/ibm/,United States of America,Computer Services,126.20,99.80
http://www.forbes.com/companies/nestle/,Nestle,http://www.forbes.com/companies/nestle/,Switzerland,Food Processing,135.40,99.40
http://www.forbes.com/companies/mitsubishi-ufj-financial/,Mitsubishi UFJ Financial,http://www.forbes.com/companies/mitsubishi-ufj-financial/,Japan,Major Banks,"2,458.90",48.60
http://www.forbes.com/companies/vodafone/,Vodafone,http://www.forbes.com/companies/vodafone/,United Kingdom of Great Britain and Northern Ireland,Telecommunications services,235.60,65.10
http://www.forbes.com/companies/eni/,Eni,http://www.forbes.com/companies/eni/,Italy,Oil & Gas Operations,186.60,152.70
http://www.forbes.com/companies/procter-gamble/,Procter & Gamble,http://www.forbes.com/companies/procter-gamble/,United States of America,Household/Personal Care,142.90,84.70
http://www.forbes.com/companies/johnson-johnson/,Johnson & Johnson,http://www.forbes.com/companies/johnson-johnson/,United States of America,Medical Equipment & Supplies,132.70,71.30
http://www.forbes.com/companies/american-international-group/,American International Group,http://www.forbes.com/companies/american-international-group/,United States of America,Diversified Insurance,,68.10
http://www.forbes.com/companies/banco-santander/,"Santander Consumer Finance, Austria",http://www.forbes.com/companies/banco-santander/,Spain,Major Banks,"1,537.30",52.50
http://www.forbes.com/companies/bhp-billiton/,BHP Billiton,http://www.forbes.com/companies/bhp-billiton/,Australia,Diversified Metals & Mining,,67.70
http://www.forbes.com/companies/pfizer/,Pfizer,http://www.forbes.com/companies/pfizer/,United States of America,Pharmaceuticals,172.10,52.70
http://www.forbes.com/companies/itau-unibanco-holding/,Itaú Unibanco Holding,http://www.forbes.com/companies/itau-unibanco-holding/,Brazil,Major Banks,435.40,67.20
http://www.forbes.com/companies/ford-motor/,Ford Motor,http://www.forbes.com/companies/ford-motor/,United States of America,Auto & Truck Manufacturers,202,146.90
http://www.forbes.com/companies/bmw-group/,BMW Group,http://www.forbes.com/companies/bmw-group/,Germany,Auto & Truck Manufacturers,190.70,101
http://www.forbes.com/companies/commonwealth-bank/,Commonwealth Bank,http://www.forbes.com/companies/commonwealth-bank/,Australia,Major Banks,699.90,41.50
http://www.forbes.com/companies/edf/,Électricité de France,http://www.forbes.com/companies/edf/,France,Electric Utilities,353.90,100.40
http://www.forbes.com/companies/statoil/,Statoil,http://www.forbes.com/companies/statoil/,Norway,Oil & Gas Operations,146,105.20
http://www.forbes.com/companies/google/,Google,http://www.forbes.com/companies/google/,United States of America,Computer Services,110.90,59.70
http://www.forbes.com/companies/siemens/,Siemens,http://www.forbes.com/companies/siemens/,Canada,Conglomerates,140.10,99.70
http://www.forbes.com/companies/novartis/,Novartis,http://www.forbes.com/companies/novartis/,Switzerland,Pharmaceuticals,126.30,57.90
http://www.forbes.com/companies/royal-bank-of-canada/,Royal Bank of Canada,http://www.forbes.com/companies/royal-bank-of-canada/,Canada,,811.40,37.80
http://www.forbes.com/companies/sumitomo-mitsui-financial/,Sumitomo Mitsui Financial,http://www.forbes.com/companies/sumitomo-mitsui-financial/,Japan,Major Banks,"1,494.70",46.20
http://www.forbes.com/companies/comcast/,Comcast,http://www.forbes.com/companies/comcast/,United States of America,Broadcasting & Cable,158.80,64.70
http://www.forbes.com/companies/sberbank/,Sberbank,http://www.forbes.com/companies/sberbank/,Russian Federation,Regional Banks,554.20,56.50
http://www.forbes.com/companies/goldman-sachs-group/,Goldman Sachs Group,http://www.forbes.com/companies/goldman-sachs-group/,United States of America,Investment Services,911.50,39.50
http://www.forbes.com/companies/westpac-banking/,Westpac Banking Group,http://www.forbes.com/companies/westpac-banking/,Australia,Major Banks,651.40,38.40
http://www.forbes.com/companies/nippon-tel-tel/,Nippon Telegraph & Tel,http://www.forbes.com/companies/nippon-tel-tel/,Japan,Telecommunications services,189.30,110.70
http://www.forbes.com/companies/ping-an-insurance/,Ping An Insurance Group,http://www.forbes.com/companies/ping-an-insurance/,China,Diversified Insurance,552.80,59
http://www.forbes.com/companies/banco-bradesco/,Banco Bradesco,http://www.forbes.com/companies/banco-bradesco/,Brazil,Regional Banks,384.90,74.10
http://www.forbes.com/companies/anheuser-busch-inbev/,Anheuser-Busch InBev,http://www.forbes.com/companies/anheuser-busch-inbev/,United States,Beverages,141.70,43.20
http://www.forbes.com/companies/bank-of-communications/,Bank of Communications,http://www.forbes.com/companies/bank-of-communications/,China,Major Banks,942.20,46.60
http://www.forbes.com/companies/china-life-insurance/,China Life Insurance,http://www.forbes.com/companies/china-life-insurance/,China,Life & Health Insurance,327.20,68.40
http://www.forbes.com/companies/general-motors/,General Motors,http://www.forbes.com/companies/general-motors/,United States of America,Auto & Truck Manufacturers,166.30,155.40
http://www.forbes.com/companies/telefonica/,Telefónica,http://www.forbes.com/companies/telefonica/,Spain,Telecommunications services,163.80,75.80
http://www.forbes.com/companies/metlife/,MetLife,http://www.forbes.com/companies/metlife/,United States of America,Diversified Insurance,885.30,71
http://www.forbes.com/companies/honda-motor/,Honda Motor,http://www.forbes.com/companies/honda-motor/,Japan,Auto & Truck Manufacturers,147.90,117.70
http://www.forbes.com/companies/enel/,Enel,http://www.forbes.com/companies/enel/,Italy,Electric Utilities,226.20,106.30
http://www.forbes.com/companies/basf/,BASF,http://www.forbes.com/companies/basf/,Germany,Diversified Chemicals,88.70,98.20
http://www.forbes.com/companies/softbank/,Softbank,http://www.forbes.com/companies/softbank/,Japan,Telecommunications services,156.60,55.60
http://www.forbes.com/companies/national-australia-bank/,National Australia Bank,http://www.forbes.com/companies/national-australia-bank/,Australia,Major Banks,755.90,36.90
http://www.forbes.com/companies/anz/,ANZ,http://www.forbes.com/companies/anz/,Australia,Major Banks,659.70,34
http://www.forbes.com/companies/td-bank-group/,TD Bank Group,http://www.forbes.com/companies/td-bank-group/,Canada,,815.20,31.30
http://www.forbes.com/companies/conocophillips/,ConocoPhillips,http://www.forbes.com/companies/conocophillips/,United States of America,Oil & Gas Operations,118.10,55.60
http://www.forbes.com/companies/intel/,Intel,http://www.forbes.com/companies/intel/,United States of America,Semiconductors,92.40,52.70
http://www.forbes.com/companies/ubs/,UBS,http://www.forbes.com/companies/ubs/,Switzerland,Investment Services,"1,135.50",39.70
http://www.forbes.com/companies/hewlett-packard/,Hewlett-Packard,http://www.forbes.com/companies/hewlett-packard/,United States,Computer Hardware,105,112.10
http://www.forbes.com/companies/coca-cola/,Coca-Cola,http://www.forbes.com/companies/coca-cola/,United States of America,Beverages,91.30,46.30
http://www.forbes.com/companies/cisco-systems/,Cisco Systems,http://www.forbes.com/companies/cisco-systems/,United States of America,Communications Equipment,98.40,47.90
http://www.forbes.com/companies/lukoil/,LukOil,http://www.forbes.com/companies/lukoil/,Russian Federation,Oil & Gas Operations,109.40,119.20
http://www.forbes.com/companies/boeing/,Boeing,http://www.forbes.com/companies/boeing/,United States,Aerospace & Defense,92.70,86.60
http://www.forbes.com/companies/zurich-insurance-group/,Zurich Insurance Group,http://www.forbes.com/companies/zurich-insurance-group/,Switzerland,Diversified Insurance,397.10,71.90
http://www.forbes.com/companies/unitedhealth-group/,UnitedHealth Group,http://www.forbes.com/companies/unitedhealth-group/,United States of America,Managed Health Care,81.90,122.50
http://www.forbes.com/companies/hyundai-motor/,Hyundai Motor,http://www.forbes.com/companies/hyundai-motor/,Korea (Republic of),Auto & Truck Manufacturers,126.40,79.80
http://www.forbes.com/companies/sanofi/,Sanofi,http://www.forbes.com/companies/sanofi/,France,Pharmaceuticals,132.40,43.70
http://www.forbes.com/companies/credit-agricole/,Credit Agricole,http://www.forbes.com/companies/credit-agricole/,France,Major Banks,"2,117.70",65.30
http://www.forbes.com/companies/united-technologies/,United Technologies,http://www.forbes.com/companies/united-technologies/,,Conglomerates,90.60,
http://www.forbes.com/companies/roche-holding/,Roche Holding,http://www.forbes.com/companies/roche-holding/,Switzerland,Pharmaceuticals,69.90,50.50
http://www.forbes.com/companies/munich-re/,Munich Re,http://www.forbes.com/companies/munich-re/,,Diversified Insurance,343.10,88
http://www.forbes.com/companies/pepsico/,PepsiCo,http://www.forbes.com/companies/pepsico/,United States of America,Beverages,77.50,66.40
http://www.forbes.com/companies/oracle/,Oracle,http://www.forbes.com/companies/oracle/,United States,Software & Programming,86.60,37.90
http://www.forbes.com/companies/bank-of-nova-scotia/,Bank of Nova Scotia,http://www.forbes.com/companies/bank-of-nova-scotia/,Canada,Major Banks,702.10,27.70
http://www.forbes.com/companies/cvs-caremark/,CVS Caremark,http://www.forbes.com/companies/cvs-caremark/,United States of America,Drug Retail,71.50,126.80
http://www.forbes.com/companies/ing-group/,ING Group,http://www.forbes.com/companies/ing-group/,Netherlands,Life & Health Insurance,"1,488.70",34.50
http://www.forbes.com/companies/saudi-basic-industries/,Saudi Basic Industries,http://www.forbes.com/companies/saudi-basic-industries/,Saudi Arabia,Diversified Chemicals,90.40,50.40
http://www.forbes.com/companies/merck-co/,Merck & Co,http://www.forbes.com/companies/merck-co/,United States of America,Pharmaceuticals,105.60,44.10
http://www.forbes.com/companies/walt-disney/,Walt Disney,http://www.forbes.com/companies/walt-disney/,United States of America,Broadcasting & Cable,83.20,
http://www.forbes.com/companies/mizuho-financial/,Mizuho Financial,http://www.forbes.com/companies/mizuho-financial/,Japan,Major Banks,"1,791.60",28.50
http://www.forbes.com/companies/china-merchants-bank/,China Merchants Bank,http://www.forbes.com/companies/china-merchants-bank/,China,Major Banks,634.70,32.20
http://www.forbes.com/companies/societe-generale/,Société Générale,http://www.forbes.com/companies/societe-generale/,Serbia,Major Banks,"1,702.10",45.60
http://www.forbes.com/companies/american-express/,American Express,http://www.forbes.com/companies/american-express/,United States of America,Consumer Financial Services,,34.90
http://www.forbes.com/companies/banco-do-brasil/,Banco do Brasil,http://www.forbes.com/companies/banco-do-brasil/,Brazil,Major Banks,552.70,68.60
http://www.forbes.com/companies/morgan-stanley/,Morgan Stanley,http://www.forbes.com/companies/morgan-stanley/,United States of America,Investment Services,832.70,40.80
http://www.forbes.com/companies/prudential/,Prudential,http://www.forbes.com/companies/prudential/,United Kingdom of Great Britain and Northern Ireland,Life & Health Insurance,528.50,81.90
http://www.forbes.com/companies/cnooc/,CNOOC,http://www.forbes.com/companies/cnooc/,Hong Kong,Oil & Gas Operations,102.70,43
http://www.forbes.com/companies/rio-tinto/,Rio Tinto,http://www.forbes.com/companies/rio-tinto/,United Kingdom of Great Britain and Northern Ireland,Diversified Metals & Mining,111,51.20
http://www.forbes.com/companies/unilever/,Unilever,http://www.forbes.com/companies/unilever/,Netherlands,Food Processing,62.70,66.10
http://www.forbes.com/companies/nissan-motor/,Nissan Motor,http://www.forbes.com/companies/nissan-motor/,Japan,Auto & Truck Manufacturers,137.20,104
http://www.forbes.com/companies/credit-suisse-group/,Credit Suisse Group,http://www.forbes.com/companies/credit-suisse-group/,Switzerland,Investment Services,981.20,39.50
http://www.forbes.com/companies/eon/,E.ON,http://www.forbes.com/companies/eon/,,Electric Utilities,180.10,162.60
http://www.forbes.com/companies/generali-group/,Generali Group,http://www.forbes.com/companies/generali-group/,Italy,Diversified Insurance,602.80,100.50
http://www.forbes.com/companies/america-movil/,América Móvil,http://www.forbes.com/companies/america-movil/,Mexico,Telecommunications services,79,61.60
http://www.forbes.com/companies/glaxosmithkline/,GlaxoSmithKline,http://www.forbes.com/companies/glaxosmithkline/,United Kingdom of Great Britain and Northern Ireland,Pharmaceuticals,69.70,41.40
http://www.forbes.com/companies/schlumberger/,Schlumberger,http://www.forbes.com/companies/schlumberger/,United States,Oil Services & Equipment,67.10,45.40
http://www.forbes.com/companies/bbva-banco-bilbao-vizcaya/,BBVA-Banco Bilbao Vizcaya,http://www.forbes.com/companies/bbva-banco-bilbao-vizcaya/,Spain,Major Banks,802.80,28.20
http://www.forbes.com/companies/nordea-bank/,Nordea Bank,http://www.forbes.com/companies/nordea-bank/,Sweden,Regional Banks,868.70,25.60
http://www.forbes.com/companies/bayer/,Bayer,http://www.forbes.com/companies/bayer/,Germany,Diversified Chemicals,70.70,53.30
http://www.forbes.com/companies/china-minsheng-banking/,China Minsheng Banking,http://www.forbes.com/companies/china-minsheng-banking/,China,Regional Banks,541.20,34.10
http://www.forbes.com/companies/caterpillar/,Caterpillar,http://www.forbes.com/companies/caterpillar/,United States of America,Heavy Equipment,84.90,55.70
http://www.forbes.com/companies/standard-chartered/,Standard Chartered,http://www.forbes.com/companies/standard-chartered/,United Kingdom,Major Banks,674.40,25.60
http://www.forbes.com/companies/china-shenhua-energy/,China Shenhua Energy Company,http://www.forbes.com/companies/china-shenhua-energy/,China,Diversified Metals & Mining,80.40,42.80
http://www.forbes.com/companies/us-bancorp/,US Bancorp,http://www.forbes.com/companies/us-bancorp/,United States of America,Major Banks,,20.20
http://www.forbes.com/companies/mitsubishi-corp/,Mitsubishi Corp,http://www.forbes.com/companies/mitsubishi-corp/,Japan,Trading Companies,146.50,74.80
http://www.forbes.com/companies/dow-chemical/,Dow Chemical,http://www.forbes.com/companies/dow-chemical/,United States of America,Diversified Chemicals,,57.10
http://www.forbes.com/companies/ecopetrol/,Ecopetrol,http://www.forbes.com/companies/ecopetrol/,Colombia,Oil & Gas Operations,68.50,37.70
http://www.forbes.com/companies/industrial-bank/,Industrial Bank,http://www.forbes.com/companies/industrial-bank/,China,Regional Banks,593.50,32.70
http://www.forbes.com/companies/shanghai-pudong-development/,Shanghai Pudong Development,http://www.forbes.com/companies/shanghai-pudong-development/,China,Regional Banks,607.90,31.70
http://www.forbes.com/companies/eads/,EADS,http://www.forbes.com/companies/eads/,France,Aerospace & Defense,128.60,78.70
http://www.forbes.com/companies/swiss-re/,Swiss Re,http://www.forbes.com/companies/swiss-re/,Switzerland,Diversified Insurance,205.20,36.80
http://www.forbes.com/companies/iberdrola/,Iberdrola,http://www.forbes.com/companies/iberdrola/,Spain,Electric Utilities,127.30,43.60
http://www.forbes.com/companies/china-citic-bank/,China Citic Bank,http://www.forbes.com/companies/china-citic-bank/,China,Regional Banks,555.60,
http://www.forbes.com/companies/reliance-industries/,Reliance Industries,http://www.forbes.com/companies/reliance-industries/,India,Oil & Gas Operations,67.20,72.80
http://www.forbes.com/companies/hutchison-whampoa/,Hutchison Whampoa,http://www.forbes.com/companies/hutchison-whampoa/,China,Conglomerates,105.20,33
http://www.forbes.com/companies/home-depot/,Home Depot,http://www.forbes.com/companies/home-depot/,United States of America,Home Improvement Retail,40.50,78.80
http://www.forbes.com/companies/hitachi/,Hitachi,http://www.forbes.com/companies/hitachi/,Japan,Electronics,104.70,95.70
http://www.forbes.com/companies/hon-hai-precision/,Hon Hai Precision,http://www.forbes.com/companies/hon-hai-precision/,"Taiwan, Province of China",Electronics,68.20,127.20
http://www.forbes.com/companies/phillips-66/,Phillips 66,http://www.forbes.com/companies/phillips-66/,United States of America,Oil & Gas Operations,51,
http://www.forbes.com/companies/capital-one-financial/,Capital One Financial,http://www.forbes.com/companies/capital-one-financial/,United States of America,Consumer Financial Services,298.50,24.20
http://www.forbes.com/companies/moller-maersk/,Møller-Maersk,http://www.forbes.com/companies/moller-maersk/,Denmark,Other Transportation,74.50,47.40
http://www.forbes.com/companies/aviva/,Aviva,http://www.forbes.com/companies/aviva/,United Kingdom of Great Britain and Northern Ireland,Life & Health Insurance,449.90,53.80
http://www.forbes.com/companies/france-telecom/,France Telecom,http://www.forbes.com/companies/france-telecom/,France,Telecommunications services,118.30,54.40
http://www.forbes.com/companies/deutsche-telekom/,Deutsche Telekom,http://www.forbes.com/companies/deutsche-telekom/,,Telecommunications services,162.80,79.80
http://www.forbes.com/companies/bank-of-montreal/,Bank of Montreal,http://www.forbes.com/companies/bank-of-montreal/,Canada,Major Banks,531.60,20.10
http://www.forbes.com/companies/vinci/,VINCI,http://www.forbes.com/companies/vinci/,France,Construction Services,86.90,54.10
http://www.forbes.com/companies/mondelez-international/,Mondelēz International,http://www.forbes.com/companies/mondelez-international/,United States of America,Food Processing,72.60,35.30
http://www.forbes.com/companies/suncor-energy/,Suncor Energy,http://www.forbes.com/companies/suncor-energy/,Canada,Oil & Gas Operations,73.70,38.40
http://www.forbes.com/companies/china-telecom/,China Telecom,http://www.forbes.com/companies/china-telecom/,China,Telecommunications services,89.70,52.30
http://www.forbes.com/companies/occidental-petroleum/,Occidental Petroleum,http://www.forbes.com/companies/occidental-petroleum/,United States of America,Oil & Gas Operations,70.90,24.40
http://www.forbes.com/companies/twenty-first-century-fox-inc/,"Twenty-First Century Fox, Inc.",http://www.forbes.com/companies/twenty-first-century-fox-inc/,United States of America,,,32
http://www.forbes.com/companies/mitsui-co/,Mitsui & Co,http://www.forbes.com/companies/mitsui-co/,Japan,Trading Companies,106.70,58.10
http://www.forbes.com/companies/qualcomm/,Qualcomm,http://www.forbes.com/companies/qualcomm/,United States,Semiconductors,46.30,25.50
http://www.forbes.com/companies/state-bank-of-india/,State Bank of India,http://www.forbes.com/companies/state-bank-of-india/,India,Regional Banks,376.80,37.10
http://www.forbes.com/companies/time-warner/,Time Warner,http://www.forbes.com/companies/time-warner/,United States of America,,,29.80
http://www.forbes.com/companies/philip-morris-international/,Philip Morris International,http://www.forbes.com/companies/philip-morris-international/,United States of America,Tobacco,38.20,30.90
http://www.forbes.com/companies/honeywell-international/,Honeywell International,http://www.forbes.com/companies/honeywell-international/,United States of America,Conglomerates,45.40,39.10
http://www.forbes.com/companies/express-scripts/,Express Scripts,http://www.forbes.com/companies/express-scripts/,United States of America,Healthcare Services,53.50,104.20
http://www.forbes.com/companies/united-parcel-service/,United Parcel Service,http://www.forbes.com/companies/united-parcel-service/,United States of America,Air Courier,36.20,55.50
http://www.forbes.com/companies/barclays/,Barclays,http://www.forbes.com/companies/barclays/,United Kingdom of Great Britain and Northern Ireland,Major Banks,"2,173.40",55
http://www.forbes.com/companies/pnc-financial-services/,PNC Financial Services,http://www.forbes.com/companies/pnc-financial-services/,United States,Regional Banks,324.10,16.50
http://www.forbes.com/companies/deutsche-post/,Deutsche Post,http://www.forbes.com/companies/deutsche-post/,,Air Courier,48.90,73.10
http://www.forbes.com/companies/aia-group/,AIA Group,http://www.forbes.com/companies/aia-group/,Hong Kong,Life & Health Insurance,145.20,20.70
http://www.forbes.com/companies/duke-energy/,Duke Energy,http://www.forbes.com/companies/duke-energy/,United States,Electric Utilities,114.80,
http://www.forbes.com/companies/delta-air-lines/,Delta Air Lines,http://www.forbes.com/companies/delta-air-lines/,United States of America,Airline,59.40,37.70
http://www.forbes.com/companies/deutsche-bank/,Deutsche Bank,http://www.forbes.com/companies/deutsche-bank/,United Kingdom,Major Banks,"2,220.40",61.10
http://www.forbes.com/companies/national-grid/,National Grid,http://www.forbes.com/companies/national-grid/,United Kingdom of Great Britain and Northern Ireland,Natural Gas Utilities,83.90,23.40
http://www.forbes.com/companies/abb/,ABB,http://www.forbes.com/companies/abb/,Switzerland,Conglomerates,48.40,41.80
http://www.forbes.com/companies/amgen/,Amgen,http://www.forbes.com/companies/amgen/,United States of America,Biotechs,66.10,18.70
http://www.forbes.com/companies/ei-du-pont-de-nemours/,EI du Pont de Nemours,http://www.forbes.com/companies/ei-du-pont-de-nemours/,United States of America,Diversified Chemicals,51.50,35.90
http://www.forbes.com/companies/loreal-group/,L'Oréal Group,http://www.forbes.com/companies/loreal-group/,France,Household/Personal Care,43.10,30.50
http://www.forbes.com/companies/manulife-financial/,Manulife Financial,http://www.forbes.com/companies/manulife-financial/,Canada,Life & Health Insurance,467,17.60
http://www.forbes.com/companies/british-american-tobacco/,British American Tobacco,http://www.forbes.com/companies/british-american-tobacco/,United Kingdom of Great Britain and Northern Ireland,Tobacco,44.50,23.90
http://www.forbes.com/companies/saic-motor/,SAIC Motor,http://www.forbes.com/companies/saic-motor/,China,Auto & Truck Manufacturers,56.40,88.30
http://www.forbes.com/companies/oil-natural-gas/,Oil & Natural Gas,http://www.forbes.com/companies/oil-natural-gas/,India,Oil & Gas Operations,53.80,
http://www.forbes.com/companies/walgreen/,Walgreen,http://www.forbes.com/companies/walgreen/,United States of America,Drug Retail,37.10,74.20
http://www.forbes.com/companies/kddi/,KDDI,http://www.forbes.com/companies/kddi/,Japan,Telecommunications services,46.10,42.30
http://www.forbes.com/companies/valero-energy/,Valero Energy,http://www.forbes.com/companies/valero-energy/,United States of America,Oil & Gas Operations,47.30,138.10
http://www.forbes.com/companies/ptt-pcl/,PTT PCL,http://www.forbes.com/companies/ptt-pcl/,Thailand,Oil & Gas Operations,54.80,92.50
http://www.forbes.com/companies/travelers-cos/,Travelers Cos,http://www.forbes.com/companies/travelers-cos/,United States of America,Property & Casualty Insurance,105.60,26.20
http://www.forbes.com/companies/canadian-imperial-bank/,Canadian Imperial Bank,http://www.forbes.com/companies/canadian-imperial-bank/,Canada,Major Banks,359.60,16.70
http://www.forbes.com/companies/astrazeneca/,AstraZeneca,http://www.forbes.com/companies/astrazeneca/,United Kingdom of Great Britain and Northern Ireland,Pharmaceuticals,55.90,25.70
http://www.forbes.com/companies/deere-co/,Deere & Co,http://www.forbes.com/companies/deere-co/,United States of America,Heavy Equipment,57.70,38
http://www.forbes.com/companies/union-pacific/,Union Pacific,http://www.forbes.com/companies/union-pacific/,United States of America,Railroads,49.70,22
http://www.forbes.com/companies/mcdonalds/,McDonald's,http://www.forbes.com/companies/mcdonalds/,United States,Restaurants,36.60,28.10
http://www.forbes.com/companies/wellpoint/,WellPoint,http://www.forbes.com/companies/wellpoint/,United States of America,Managed Health Care,59.60,71.50
http://www.forbes.com/companies/aflac/,Aflac,http://www.forbes.com/companies/aflac/,United States of America,Life & Health Insurance,124.30,24.10
http://www.forbes.com/companies/tokio-marine-holdings/,Tokio Marine Holdings,http://www.forbes.com/companies/tokio-marine-holdings/,Japan,Property & Casualty Insurance,181.20,42.70
http://www.forbes.com/companies/taiwan-semiconductor/,Taiwan Semiconductor,http://www.forbes.com/companies/taiwan-semiconductor/,"Taiwan, Province of China",Semiconductors,42.40,20.10
http://www.forbes.com/companies/legal-general-group/,Legal & General Group,http://www.forbes.com/companies/legal-general-group/,United Kingdom of Great Britain and Northern Ireland,Life & Health Insurance,,61.20
http://www.forbes.com/companies/christian-dior/,Christian Dior,http://www.forbes.com/companies/christian-dior/,France,Apparel/Accessories,82.90,38.40
http://www.forbes.com/companies/china-unicom/,China Unicom,http://www.forbes.com/companies/china-unicom/,Hong Kong,Telecommunications services,87.50,48
http://www.forbes.com/companies/3m/,3M,http://www.forbes.com/companies/3m/,United States of America,Conglomerates,33.60,30.90
http://www.forbes.com/companies/allstate/,Allstate,http://www.forbes.com/companies/allstate/,United States of America,Diversified Insurance,123.50,34.20
http://www.forbes.com/companies/schneider-electric/,Schneider Electric,http://www.forbes.com/companies/schneider-electric/,France,Electrical Equipment,51,31.30
http://www.forbes.com/companies/dnb/,DNB,http://www.forbes.com/companies/dnb/,Norway,Regional Banks,393.90,16.80
http://www.forbes.com/companies/lockheed-martin/,Lockheed Martin,http://www.forbes.com/companies/lockheed-martin/,United States of America,Aerospace & Defense,36.20,45.40
