silver_cluster_id,best_pipe_cluster_id,overlap_count,silver_size,pipe_size,jaccard
fullcontact_1227,fullcontact_1227,1,3,1,0.3333333333333333
fullcontact_123,fullcontact_123,2,3,2,0.6666666666666666
fullcontact_1233,fullcontact_1233,1,3,1,0.3333333333333333
fullcontact_1234,fullcontact_1234,1,3,1,0.3333333333333333
fullcontact_1235,fullcontact_1235,2,3,2,0.6666666666666666
fullcontact_1238,http://dbpedia.org/resource/British_American_Railway_Services,1,3,1,0.3333333333333333
fullcontact_124,fullcontact_124,2,2,2,1.0
fullcontact_1240,fullcontact_1240,1,3,1,0.3333333333333333
fullcontact_1246,http://www.forbes.com/companies/packaging-corp-amer/,1,3,1,0.3333333333333333
fullcontact_1247,fullcontact_1247,3,3,3,1.0
fullcontact_125,fullcontact_125,2,2,2,1.0
fullcontact_1251,fullcontact_1251,1,3,1,0.3333333333333333
fullcontact_1253,fullcontact_1253,2,3,2,0.6666666666666666
fullcontact_1254,http://dbpedia.org/resource/Japan_Post_Insurance,1,3,1,0.3333333333333333
fullcontact_1256,fullcontact_1256,2,3,2,0.6666666666666666
fullcontact_1260,fullcontact_1260,1,3,1,0.3333333333333333
fullcontact_1261,fullcontact_1261,2,3,2,0.6666666666666666
fullcontact_1263,http://dbpedia.org/resource/Edison_International,2,3,2,0.6666666666666666
fullcontact_1265,http://dbpedia.org/resource/James_O._Welch_Co.,1,3,1,0.3333333333333333
fullcontact_1267,http://dbpedia.org/resource/Hellenic_Aerospace_Industry,1,3,1,0.3333333333333333
fullcontact_127,fullcontact_127,2,3,2,0.6666666666666666
fullcontact_1270,fullcontact_1270,1,3,1,0.3333333333333333
fullcontact_1271,fullcontact_1527,2,3,3,0.5
fullcontact_1272,fullcontact_1272,1,3,1,0.3333333333333333
fullcontact_1274,fullcontact_16,2,3,2,0.6666666666666666
fullcontact_1275,fullcontact_1275,3,3,3,1.0
fullcontact_1276,fullcontact_1276,1,3,1,0.3333333333333333
fullcontact_1277,http://dbpedia.org/resource/Keurig_Green_Mountain,2,3,2,0.6666666666666666
fullcontact_1278,http://dbpedia.org/resource/OpenEye_Scientific_Software,1,3,1,0.3333333333333333
fullcontact_128,fullcontact_128,2,2,2,1.0
fullcontact_1280,fullcontact_1280,1,3,1,0.3333333333333333
fullcontact_1281,fullcontact_1281,1,3,1,0.3333333333333333
fullcontact_1282,fullcontact_1282,1,3,1,0.3333333333333333
fullcontact_1284,fullcontact_1284,1,3,1,0.3333333333333333
fullcontact_1287,fullcontact_1287,1,3,1,0.3333333333333333
fullcontact_129,fullcontact_129,2,2,2,1.0
fullcontact_1291,fullcontact_1291,2,3,2,0.6666666666666666
fullcontact_1292,http://dbpedia.org/resource/Harbour_Plaza_Hotel_Management,1,3,1,0.3333333333333333
fullcontact_1294,fullcontact_521,2,3,2,0.6666666666666666
fullcontact_1296,fullcontact_1296,1,3,1,0.3333333333333333
fullcontact_1297,fullcontact_1297,3,3,3,1.0
fullcontact_13,fullcontact_13,2,2,2,1.0
fullcontact_1301,fullcontact_1301,1,3,1,0.3333333333333333
fullcontact_1307,fullcontact_1307,1,3,1,0.3333333333333333
fullcontact_1309,fullcontact_1309,2,3,2,0.6666666666666666
fullcontact_131,fullcontact_131,2,2,2,1.0
fullcontact_1310,fullcontact_1310,1,3,1,0.3333333333333333
fullcontact_1316,fullcontact_1316,2,3,2,0.6666666666666666
fullcontact_1318,http://dbpedia.org/resource/GE_Energy,2,3,2,0.6666666666666666
fullcontact_1319,fullcontact_183,2,3,2,0.6666666666666666
fullcontact_132,fullcontact_132,2,2,2,1.0
fullcontact_1321,fullcontact_1321,1,3,1,0.3333333333333333
fullcontact_1324,http://dbpedia.org/resource/First_American_International_Bank,1,3,1,0.3333333333333333
fullcontact_1325,http://dbpedia.org/resource/People's_Insurance_Company_of_China,2,3,2,0.6666666666666666
fullcontact_1326,fullcontact_1326,1,3,1,0.3333333333333333
fullcontact_1327,fullcontact_1327,3,3,3,1.0
fullcontact_133,fullcontact_133,2,3,2,0.6666666666666666
fullcontact_1330,fullcontact_1450,2,3,3,0.5
fullcontact_1334,fullcontact_1334,1,3,1,0.3333333333333333
fullcontact_1336,fullcontact_1336,3,3,3,1.0
fullcontact_1337,http://dbpedia.org/resource/Weichai_Power,2,3,2,0.6666666666666666
fullcontact_134,http://dbpedia.org/resource/Bank_of_Florida,1,3,1,0.3333333333333333
fullcontact_1340,http://dbpedia.org/resource/Northwestern_Bank,1,3,1,0.3333333333333333
fullcontact_1341,http://dbpedia.org/resource/Centaline_Property_Agency,1,3,1,0.3333333333333333
fullcontact_1342,fullcontact_1342,3,3,3,1.0
fullcontact_1343,fullcontact_1343,1,3,1,0.3333333333333333
fullcontact_1345,fullcontact_1345,3,3,3,1.0
fullcontact_135,fullcontact_135,2,3,2,0.6666666666666666
fullcontact_1353,fullcontact_1353,1,3,1,0.3333333333333333
fullcontact_1354,http://dbpedia.org/resource/Gulf_Craft,1,3,1,0.3333333333333333
fullcontact_136,fullcontact_136,2,3,2,0.6666666666666666
fullcontact_1367,fullcontact_1367,1,3,1,0.3333333333333333
fullcontact_137,fullcontact_137,2,2,2,1.0
fullcontact_1372,http://dbpedia.org/resource/The_Araca_Group,1,3,1,0.3333333333333333
fullcontact_1376,fullcontact_1376,1,3,1,0.3333333333333333
fullcontact_1379,fullcontact_1379,1,3,1,0.3333333333333333
fullcontact_138,fullcontact_138,2,2,2,1.0
fullcontact_1383,http://dbpedia.org/resource/Pony_International,1,3,1,0.3333333333333333
fullcontact_1386,fullcontact_1386,3,3,3,1.0
fullcontact_1388,fullcontact_1388,1,3,1,0.3333333333333333
fullcontact_139,fullcontact_139,3,3,3,1.0
fullcontact_1394,http://dbpedia.org/resource/R._J._Reynolds_Vapor_Company,1,3,1,0.3333333333333333
fullcontact_1396,http://dbpedia.org/resource/Reliance_Industries,2,3,2,0.6666666666666666
fullcontact_1398,fullcontact_1398,2,3,2,0.6666666666666666
fullcontact_140,fullcontact_140,3,3,3,1.0
fullcontact_1402,fullcontact_1402,2,3,2,0.6666666666666666
fullcontact_1409,fullcontact_1409,3,3,3,1.0
fullcontact_141,fullcontact_141,2,2,2,1.0
fullcontact_1416,fullcontact_1416,1,3,1,0.3333333333333333
fullcontact_1417,fullcontact_1417,2,3,2,0.6666666666666666
fullcontact_1419,http://dbpedia.org/resource/L'Or%C3%A9al,2,3,2,0.6666666666666666
fullcontact_142,http://dbpedia.org/resource/Roots_Canada,2,3,2,0.6666666666666666
fullcontact_1422,http://dbpedia.org/resource/Fusion_IP_plc,1,3,1,0.3333333333333333
fullcontact_1426,fullcontact_1426,2,3,2,0.6666666666666666
fullcontact_1428,fullcontact_1286,2,3,2,0.6666666666666666
fullcontact_143,fullcontact_143,2,2,2,1.0
fullcontact_1430,fullcontact_1430,1,3,1,0.3333333333333333
fullcontact_1436,http://dbpedia.org/resource/Bank_of_Ningbo,2,3,2,0.6666666666666666
fullcontact_144,fullcontact_144,3,3,3,1.0
fullcontact_1440,fullcontact_1440,1,3,1,0.3333333333333333
fullcontact_1441,fullcontact_1884,2,3,2,0.6666666666666666
fullcontact_1446,fullcontact_1446,3,3,3,1.0
fullcontact_1447,http://dbpedia.org/resource/East_West_Bank,1,3,1,0.3333333333333333
fullcontact_1448,fullcontact_1448,2,3,2,0.6666666666666666
fullcontact_145,http://dbpedia.org/resource/China_Central_Huijin,1,3,1,0.3333333333333333
fullcontact_1450,http://dbpedia.org/resource/99_Cents_Only_Stores,1,3,1,0.3333333333333333
fullcontact_1454,fullcontact_1454,1,3,1,0.3333333333333333
fullcontact_1458,http://dbpedia.org/resource/Winklevoss_Capital_Management,1,3,1,0.3333333333333333
fullcontact_146,fullcontact_146,2,3,2,0.6666666666666666
fullcontact_1465,http://dbpedia.org/resource/Hanjin_Shipping,2,3,2,0.6666666666666666
fullcontact_147,fullcontact_147,2,2,2,1.0
fullcontact_1476,http://dbpedia.org/resource/COFCO_Group,1,3,1,0.3333333333333333
fullcontact_1477,fullcontact_1477,1,3,1,0.3333333333333333
fullcontact_1479,http://dbpedia.org/resource/National_Bank_of_Bahrain,1,3,1,0.3333333333333333
fullcontact_1480,http://dbpedia.org/resource/SJW_Corp,1,3,1,0.3333333333333333
fullcontact_149,fullcontact_149,2,3,2,0.6666666666666666
fullcontact_1490,fullcontact_1490,1,3,1,0.3333333333333333
fullcontact_1495,fullcontact_1495,3,3,3,1.0
fullcontact_1496,http://dbpedia.org/resource/El_Paso_Electric,1,3,1,0.3333333333333333
fullcontact_150,fullcontact_150,2,3,2,0.6666666666666666
fullcontact_1501,fullcontact_815,2,3,3,0.5
fullcontact_1503,fullcontact_1503,1,3,1,0.3333333333333333
fullcontact_151,fullcontact_151,2,2,2,1.0
fullcontact_1516,http://dbpedia.org/resource/Wing_Lung_Bank,1,3,1,0.3333333333333333
fullcontact_1519,fullcontact_1519,1,2,1,0.5
fullcontact_152,fullcontact_152,2,3,2,0.6666666666666666
fullcontact_1520,fullcontact_1553,2,3,2,0.6666666666666666
fullcontact_1521,http://dbpedia.org/resource/Ummah_Foods,1,3,1,0.3333333333333333
fullcontact_1524,http://dbpedia.org/resource/Boathouse_Group,1,3,1,0.3333333333333333
fullcontact_1527,http://dbpedia.org/resource/Hyundai_Motor_Company,2,3,2,0.6666666666666666
fullcontact_1528,fullcontact_1528,1,3,1,0.3333333333333333
fullcontact_1529,fullcontact_1475,2,3,2,0.6666666666666666
fullcontact_153,fullcontact_153,2,2,2,1.0
fullcontact_1531,fullcontact_1531,1,3,1,0.3333333333333333
fullcontact_1533,fullcontact_1533,1,3,1,0.3333333333333333
fullcontact_1534,fullcontact_1534,1,3,1,0.3333333333333333
fullcontact_1537,http://dbpedia.org/resource/Israel_Discount_Bank,2,3,2,0.6666666666666666
fullcontact_154,fullcontact_154,2,2,2,1.0
fullcontact_1541,fullcontact_1541,3,3,3,1.0
fullcontact_1542,fullcontact_1542,2,3,2,0.6666666666666666
fullcontact_1549,fullcontact_1549,1,3,1,0.3333333333333333
fullcontact_155,fullcontact_155,1,3,1,0.3333333333333333
fullcontact_1552,fullcontact_1552,1,3,1,0.3333333333333333
fullcontact_156,fullcontact_156,2,2,2,1.0
fullcontact_1560,fullcontact_1560,1,3,1,0.3333333333333333
fullcontact_1566,fullcontact_1566,2,3,2,0.6666666666666666
fullcontact_1568,http://dbpedia.org/resource/Zoom_Communications,1,3,1,0.3333333333333333
fullcontact_1569,http://dbpedia.org/resource/Cabot_Oil_&_Gas,2,3,2,0.6666666666666666
fullcontact_157,fullcontact_157,2,3,2,0.6666666666666666
fullcontact_1574,fullcontact_1574,3,3,3,1.0
fullcontact_158,fullcontact_158,2,3,2,0.6666666666666666
fullcontact_1581,fullcontact_1581,1,3,1,0.3333333333333333
fullcontact_1585,fullcontact_1585,2,3,2,0.6666666666666666
fullcontact_1589,fullcontact_513,2,3,3,0.5
fullcontact_159,fullcontact_159,2,2,2,1.0
fullcontact_1592,http://dbpedia.org/resource/ARUP_Laboratories,1,3,1,0.3333333333333333
fullcontact_1593,fullcontact_1593,1,3,1,0.3333333333333333
fullcontact_1596,http://dbpedia.org/resource/China_Resources_Enterprise,2,3,2,0.6666666666666666
fullcontact_160,fullcontact_160,3,3,3,1.0
fullcontact_1601,fullcontact_1601,3,3,3,1.0
fullcontact_161,fullcontact_161,1,3,1,0.3333333333333333
fullcontact_1611,fullcontact_1824,2,3,2,0.6666666666666666
fullcontact_1615,fullcontact_1615,1,3,1,0.3333333333333333
fullcontact_162,http://dbpedia.org/resource/Sons_of_Gwalia,1,3,1,0.3333333333333333
fullcontact_1621,http://dbpedia.org/resource/Times_Media_Group,1,3,1,0.3333333333333333
fullcontact_1629,fullcontact_1629,1,3,1,0.3333333333333333
fullcontact_163,fullcontact_163,2,2,2,1.0
fullcontact_1631,http://dbpedia.org/resource/Numark_Industries,1,3,1,0.3333333333333333
fullcontact_1633,fullcontact_1633,1,3,1,0.3333333333333333
fullcontact_1634,fullcontact_1634,1,3,1,0.3333333333333333
fullcontact_164,fullcontact_164,2,3,2,0.6666666666666666
fullcontact_1640,fullcontact_1640,1,3,1,0.3333333333333333
fullcontact_1642,fullcontact_1642,3,3,3,1.0
fullcontact_1645,fullcontact_1645,1,3,1,0.3333333333333333
fullcontact_1647,fullcontact_1647,1,3,1,0.3333333333333333
fullcontact_1649,fullcontact_1649,1,3,1,0.3333333333333333
fullcontact_165,fullcontact_165,3,3,3,1.0
fullcontact_1651,fullcontact_1651,1,3,1,0.3333333333333333
fullcontact_1652,http://dbpedia.org/resource/Community_Health_Systems,2,3,2,0.6666666666666666
fullcontact_1653,http://dbpedia.org/resource/Pacha_Group,1,3,1,0.3333333333333333
fullcontact_1658,fullcontact_1658,1,3,1,0.3333333333333333
fullcontact_166,fullcontact_166,3,3,3,1.0
fullcontact_1661,fullcontact_1661,1,3,1,0.3333333333333333
fullcontact_1662,http://dbpedia.org/resource/Eclipse_Aerospace,1,3,1,0.3333333333333333
fullcontact_1663,fullcontact_1663,1,3,1,0.3333333333333333
fullcontact_1667,http://dbpedia.org/resource/ThyssenKrupp,2,3,2,0.6666666666666666
fullcontact_1668,fullcontact_1668,1,3,1,0.3333333333333333
fullcontact_167,fullcontact_167,1,2,1,0.5
fullcontact_1672,fullcontact_1672,1,3,1,0.3333333333333333
fullcontact_1673,fullcontact_1673,1,3,1,0.3333333333333333
fullcontact_1676,fullcontact_1676,1,3,1,0.3333333333333333
fullcontact_168,fullcontact_168,2,2,2,1.0
fullcontact_1681,fullcontact_1681,1,3,1,0.3333333333333333
fullcontact_1684,fullcontact_1736,1,3,1,0.3333333333333333
fullcontact_1688,fullcontact_1688,1,3,1,0.3333333333333333
fullcontact_1689,http://dbpedia.org/resource/Tauron_Group,2,3,2,0.6666666666666666
fullcontact_169,fullcontact_169,3,3,3,1.0
fullcontact_1690,fullcontact_1331,1,3,1,0.3333333333333333
fullcontact_1693,fullcontact_1693,2,3,2,0.6666666666666666
fullcontact_1695,http://dbpedia.org/resource/George_Street_Co-op,1,3,1,0.3333333333333333
fullcontact_1696,http://dbpedia.org/resource/Financial_Women's_Association,1,3,1,0.3333333333333333
fullcontact_17,fullcontact_17,3,3,3,1.0
fullcontact_170,fullcontact_170,3,3,3,1.0
fullcontact_1700,fullcontact_1700,3,3,3,1.0
fullcontact_171,fullcontact_171,2,2,2,1.0
fullcontact_1710,fullcontact_637,1,2,1,0.5
fullcontact_1711,fullcontact_1711,3,3,3,1.0
fullcontact_1715,fullcontact_1715,2,3,2,0.6666666666666666
fullcontact_172,fullcontact_172,3,3,3,1.0
fullcontact_1724,fullcontact_1689,2,3,3,0.5
fullcontact_1729,http://dbpedia.org/resource/Dubai_Islamic_Bank,2,3,2,0.6666666666666666
fullcontact_173,fullcontact_173,2,3,2,0.6666666666666666
fullcontact_1734,fullcontact_1734,1,2,1,0.5
fullcontact_1735,http://dbpedia.org/resource/First_National_of_Nebraska,1,3,1,0.3333333333333333
fullcontact_174,fullcontact_174,3,3,3,1.0
fullcontact_1741,http://dbpedia.org/resource/Petrobank_Energy_and_Resources,1,3,1,0.3333333333333333
fullcontact_1743,http://dbpedia.org/resource/Sempra_Energy,2,3,2,0.6666666666666666
fullcontact_1745,http://dbpedia.org/resource/Linc_Energy,1,3,1,0.3333333333333333
fullcontact_1746,fullcontact_1746,1,3,1,0.3333333333333333
fullcontact_1747,fullcontact_1747,1,3,1,0.3333333333333333
fullcontact_1749,http://dbpedia.org/resource/China_Oilfield_Services,2,3,2,0.6666666666666666
fullcontact_175,fullcontact_175,2,2,2,1.0
fullcontact_176,fullcontact_176,2,2,2,1.0
fullcontact_1765,fullcontact_1765,1,3,1,0.3333333333333333
fullcontact_1768,http://dbpedia.org/resource/BTU_International,1,3,1,0.3333333333333333
fullcontact_1771,http://dbpedia.org/resource/GMR_Group,1,3,1,0.3333333333333333
fullcontact_1777,fullcontact_1777,1,3,1,0.3333333333333333
fullcontact_1778,fullcontact_1778,1,3,1,0.3333333333333333
fullcontact_179,fullcontact_148,2,3,2,0.6666666666666666
fullcontact_1793,fullcontact_1793,2,3,2,0.6666666666666666
fullcontact_1795,fullcontact_1795,1,3,1,0.3333333333333333
fullcontact_1796,http://dbpedia.org/resource/Van_de_Kamp's_Holland_Dutch_Bakeries,1,3,1,0.3333333333333333
fullcontact_1799,fullcontact_1799,1,3,1,0.3333333333333333
fullcontact_18,fullcontact_18,3,3,3,1.0
fullcontact_180,fullcontact_180,2,3,2,0.6666666666666666
fullcontact_1801,fullcontact_685,2,3,3,0.5
fullcontact_1802,fullcontact_1802,1,3,1,0.3333333333333333
fullcontact_1808,fullcontact_1808,3,3,3,1.0
fullcontact_181,fullcontact_181,2,2,2,1.0
fullcontact_1813,fullcontact_1813,1,3,1,0.3333333333333333
fullcontact_1819,http://dbpedia.org/resource/Aloha_Petroleum,1,3,1,0.3333333333333333
fullcontact_182,fullcontact_182,2,3,2,0.6666666666666666
fullcontact_1821,fullcontact_1821,2,2,2,1.0
fullcontact_1823,fullcontact_1823,1,3,1,0.3333333333333333
fullcontact_1825,fullcontact_1825,1,3,1,0.3333333333333333
fullcontact_1830,fullcontact_1830,1,3,1,0.3333333333333333
fullcontact_1834,fullcontact_1834,2,2,2,1.0
fullcontact_1836,fullcontact_1836,2,3,2,0.6666666666666666
fullcontact_184,fullcontact_184,2,2,2,1.0
fullcontact_1841,fullcontact_1841,1,3,1,0.3333333333333333
fullcontact_1842,fullcontact_1842,1,3,1,0.3333333333333333
fullcontact_1846,fullcontact_1846,1,3,1,0.3333333333333333
fullcontact_1847,fullcontact_1847,2,2,2,1.0
fullcontact_1848,http://dbpedia.org/resource/British_Insurance,1,3,1,0.3333333333333333
fullcontact_185,fullcontact_185,2,2,2,1.0
fullcontact_1852,http://dbpedia.org/resource/Etude_House,1,3,1,0.3333333333333333
fullcontact_1857,http://dbpedia.org/resource/Vix_Technology,1,3,1,0.3333333333333333
fullcontact_1859,fullcontact_1859,1,3,1,0.3333333333333333
fullcontact_186,fullcontact_186,3,3,3,1.0
fullcontact_1867,fullcontact_1867,1,3,1,0.3333333333333333
fullcontact_1868,fullcontact_1868,1,3,1,0.3333333333333333
fullcontact_187,fullcontact_187,2,3,2,0.6666666666666666
fullcontact_188,fullcontact_188,3,3,3,1.0
fullcontact_1881,fullcontact_1881,3,3,3,1.0
fullcontact_1883,fullcontact_1883,1,3,1,0.3333333333333333
fullcontact_1886,http://dbpedia.org/resource/The_Savola_Group,2,3,2,0.6666666666666666
fullcontact_189,fullcontact_189,2,2,2,1.0
fullcontact_1890,fullcontact_1890,2,3,2,0.6666666666666666
fullcontact_1895,fullcontact_1895,1,3,1,0.3333333333333333
fullcontact_19,fullcontact_19,2,2,2,1.0
fullcontact_190,fullcontact_190,2,2,2,1.0
fullcontact_1900,fullcontact_1900,1,3,1,0.3333333333333333
fullcontact_1902,fullcontact_1902,1,3,1,0.3333333333333333
fullcontact_1906,fullcontact_1906,1,3,1,0.3333333333333333
fullcontact_191,fullcontact_191,2,3,2,0.6666666666666666
fullcontact_1911,fullcontact_1911,1,3,1,0.3333333333333333
fullcontact_192,fullcontact_192,2,2,2,1.0
fullcontact_1926,http://dbpedia.org/resource/Mei_Ah_Entertainment,1,3,1,0.3333333333333333
fullcontact_193,fullcontact_193,2,2,2,1.0
fullcontact_194,fullcontact_194,2,2,2,1.0
fullcontact_1942,fullcontact_1942,1,3,1,0.3333333333333333
fullcontact_1943,fullcontact_1943,3,3,3,1.0
fullcontact_1944,fullcontact_1944,1,3,1,0.3333333333333333
fullcontact_1945,fullcontact_1945,1,3,1,0.3333333333333333
fullcontact_1947,fullcontact_1947,1,3,1,0.3333333333333333
fullcontact_195,fullcontact_195,2,2,2,1.0
fullcontact_1956,fullcontact_1956,1,3,1,0.3333333333333333
fullcontact_196,fullcontact_196,2,3,2,0.6666666666666666
fullcontact_1961,http://dbpedia.org/resource/Cougar_Energy,1,3,1,0.3333333333333333
fullcontact_1963,fullcontact_1963,1,3,1,0.3333333333333333
fullcontact_197,fullcontact_197,2,2,2,1.0
fullcontact_198,http://dbpedia.org/resource/Pacific_Films,1,3,1,0.3333333333333333
fullcontact_2,http://dbpedia.org/resource/Aldo_Group,1,3,1,0.3333333333333333
fullcontact_20,fullcontact_20,2,2,2,1.0
fullcontact_200,fullcontact_200,2,2,2,1.0
fullcontact_201,fullcontact_201,2,2,2,1.0
fullcontact_202,fullcontact_202,2,2,2,1.0
fullcontact_203,fullcontact_203,2,2,2,1.0
fullcontact_204,fullcontact_204,2,2,2,1.0
fullcontact_205,fullcontact_205,3,3,3,1.0
fullcontact_206,fullcontact_206,2,2,2,1.0
fullcontact_207,fullcontact_207,2,2,2,1.0
fullcontact_208,fullcontact_208,2,3,2,0.6666666666666666
fullcontact_209,fullcontact_209,2,2,2,1.0
fullcontact_21,fullcontact_21,3,3,3,1.0
fullcontact_210,fullcontact_210,2,3,2,0.6666666666666666
fullcontact_211,fullcontact_211,2,3,2,0.6666666666666666
fullcontact_212,fullcontact_212,1,2,1,0.5
fullcontact_213,fullcontact_213,2,2,2,1.0
fullcontact_214,fullcontact_214,3,3,3,1.0
fullcontact_215,fullcontact_215,2,2,2,1.0
fullcontact_216,fullcontact_216,3,3,3,1.0
fullcontact_217,fullcontact_217,2,3,2,0.6666666666666666
fullcontact_218,fullcontact_218,3,3,3,1.0
