id1,id2,source_1,source_2,score,in_gold,in_human,in_ditto,decision_path
discogs_10495,lastFM_5131,discogs,lastfm,0.9746502637863159,False,True,True,agreement
discogs_10509,lastFM_13776,discogs,lastfm,0.9408807754516602,False,False,True,plm_check_confident_pos
discogs_10509,lastFM_473,discogs,lastfm,0.9576834440231323,False,True,True,agreement
discogs_10509,lastFM_82759,discogs,lastfm,0.9735833406448364,False,False,True,plm_check_confident_pos
discogs_10509,lastFM_9718,discogs,lastfm,0.9301849603652954,False,False,True,plm_check_confident_pos
discogs_105142,lastFM_2023,discogs,lastfm,0.9173808693885803,False,False,True,plm_check_confident_pos
discogs_105195,lastFM_47544,discogs,lastfm,0.9748812913894653,False,True,True,agreement
discogs_105227,lastFM_14312,discogs,lastfm,0.956394612789154,False,False,True,plm_check_confident_pos
discogs_105227,lastFM_6375,discogs,lastfm,0.9036533832550049,False,False,True,plm_check_confident_pos
discogs_105473,lastFM_47671,discogs,lastfm,0.96523118019104,False,False,True,plm_check_confident_pos
discogs_105476,lastFM_47673,discogs,lastfm,0.48848167061805725,False,True,False,plm_check_llm_yes
discogs_105490,lastFM_18483,discogs,lastfm,0.9581626057624817,False,False,True,plm_check_confident_pos
discogs_105809,lastFM_46623,discogs,lastfm,0.9739688038825989,False,False,True,plm_check_confident_pos
discogs_10583,lastFM_5175,discogs,lastfm,0.9577397704124451,False,True,True,agreement
discogs_10599,lastFM_5182,discogs,lastfm,0.9736403822898865,False,True,True,agreement
discogs_106147,lastFM_54080,discogs,lastfm,0.9738380908966064,False,True,True,agreement
discogs_106317,lastFM_26814,discogs,lastfm,0.7585847973823547,False,False,True,plm_check_confident_pos
discogs_106477,lastFM_48068,discogs,lastfm,0.9732550382614136,False,True,True,agreement
discogs_106593,lastFM_8668,discogs,lastfm,0.9729406833648682,False,True,True,agreement
discogs_10662,lastFM_11647,discogs,lastfm,0.8265162110328674,False,False,True,plm_check_confident_pos
discogs_10662,lastFM_5211,discogs,lastfm,0.9742968082427979,False,True,True,agreement
discogs_106628,lastFM_48131,discogs,lastfm,0.9652122855186462,False,False,True,plm_check_confident_pos
discogs_106826,lastFM_48131,discogs,lastfm,0.9455865025520325,False,False,True,plm_check_confident_pos
discogs_1070,lastFM_604,discogs,lastfm,0.9742608666419983,False,True,True,agreement
discogs_107021,lastFM_48287,discogs,lastfm,0.9669354557991028,False,True,True,agreement
discogs_107082,lastFM_14564,discogs,lastfm,0.963913083076477,False,False,True,plm_check_confident_pos
discogs_10728,lastFM_5240,discogs,lastfm,0.9635767340660095,False,True,True,agreement
discogs_107322,lastFM_48429,discogs,lastfm,0.9657897353172302,False,True,True,agreement
discogs_10748,lastFM_5249,discogs,lastfm,0.9741839170455933,False,True,True,agreement
discogs_107501,lastFM_48496,discogs,lastfm,0.9643490314483643,False,True,True,agreement
discogs_107548,lastFM_48519,discogs,lastfm,0.9400169849395752,False,True,True,agreement
discogs_108,lastFM_59,discogs,lastfm,0.9754781723022461,False,True,True,agreement
discogs_10804,lastFM_5278,discogs,lastfm,0.8425005078315735,False,True,True,agreement
discogs_108439,lastFM_48868,discogs,lastfm,0.8694367408752441,False,True,True,agreement
discogs_10850,lastFM_27337,discogs,lastfm,0.8139876127243042,False,True,True,agreement
discogs_108529,lastFM_48900,discogs,lastfm,0.9735068082809448,False,True,True,agreement
discogs_108586,lastFM_48919,discogs,lastfm,0.9746652841567993,False,True,True,agreement
discogs_10874,lastFM_5310,discogs,lastfm,0.959971010684967,False,True,True,agreement
discogs_109113,lastFM_48581,discogs,lastfm,0.9474536776542664,False,True,True,agreement
discogs_109190,lastFM_49162,discogs,lastfm,0.9726834893226624,False,True,True,agreement
discogs_109496,lastFM_17399,discogs,lastfm,0.8913031220436096,False,False,True,plm_check_confident_pos
discogs_10965,lastFM_5358,discogs,lastfm,0.9192347526550293,False,True,True,agreement
discogs_10975,lastFM_5362,discogs,lastfm,0.9665346145629883,False,True,True,agreement
discogs_10982,lastFM_5365,discogs,lastfm,0.9030420780181885,False,True,True,agreement
discogs_109972,lastFM_49493,discogs,lastfm,0.975406289100647,False,True,True,agreement
discogs_11001,lastFM_5371,discogs,lastfm,0.9356590509414673,False,True,True,agreement
discogs_1101,lastFM_622,discogs,lastfm,0.9707207083702087,False,False,True,plm_check_confident_pos
discogs_110126,lastFM_49563,discogs,lastfm,0.9741002917289734,False,False,True,plm_check_confident_pos
discogs_110142,lastFM_49570,discogs,lastfm,0.870991051197052,False,True,True,agreement
discogs_110472,lastFM_40948,discogs,lastfm,0.974297285079956,False,False,True,plm_check_confident_pos
discogs_1105,lastFM_171,discogs,lastfm,0.6222445368766785,False,False,True,plm_check_llm_yes
discogs_11054,lastFM_142,discogs,lastfm,0.9613571166992188,False,False,True,plm_check_confident_pos
discogs_11055,lastFM_5395,discogs,lastfm,0.9755411148071289,False,True,True,agreement
discogs_110794,lastFM_3745,discogs,lastfm,0.8763169646263123,False,False,True,plm_check_confident_pos
discogs_110803,lastFM_49832,discogs,lastfm,0.958102285861969,False,True,True,agreement
discogs_110986,lastFM_49910,discogs,lastfm,0.9741905927658081,False,False,True,plm_check_confident_pos
discogs_111,lastFM_62,discogs,lastfm,0.9498463869094849,False,True,True,agreement
discogs_1110,lastFM_626,discogs,lastfm,0.9630863070487976,False,True,True,agreement
discogs_111015,lastFM_49922,discogs,lastfm,0.9754042029380798,False,True,True,agreement
discogs_111015,lastFM_49923,discogs,lastfm,0.6026709079742432,False,False,True,plm_check_llm_yes
discogs_111021,lastFM_72861,discogs,lastfm,0.9743900895118713,False,False,True,plm_check_confident_pos
discogs_111021,lastFM_79640,discogs,lastfm,0.9260069727897644,False,True,True,agreement
discogs_11105,lastFM_5419,discogs,lastfm,0.9663863778114319,False,True,True,agreement
discogs_111226,lastFM_53597,discogs,lastfm,0.9746315479278564,False,False,True,plm_check_confident_pos
discogs_111414,lastFM_1297,discogs,lastfm,0.908436119556427,False,False,True,plm_check_confident_pos
discogs_111414,lastFM_22364,discogs,lastfm,0.9056423306465149,False,False,True,plm_check_confident_pos
discogs_111414,lastFM_32352,discogs,lastfm,0.8767036199569702,False,False,True,plm_check_confident_pos
discogs_111414,lastFM_35747,discogs,lastfm,0.9055508375167847,False,False,True,plm_check_confident_pos
discogs_111414,lastFM_36675,discogs,lastfm,0.8834160566329956,False,False,True,plm_check_confident_pos
discogs_111460,lastFM_50106,discogs,lastfm,0.9746001958847046,False,True,True,agreement
discogs_111489,lastFM_50123,discogs,lastfm,0.9728361964225769,False,True,True,agreement
discogs_11149,lastFM_5444,discogs,lastfm,0.9754683971405029,False,True,True,agreement
discogs_111609,lastFM_8830,discogs,lastfm,0.9665703773498535,False,False,True,plm_check_confident_pos
discogs_1117,lastFM_629,discogs,lastfm,0.9740362763404846,False,True,True,agreement
discogs_111787,lastFM_50250,discogs,lastfm,0.9738057255744934,False,True,True,agreement
discogs_111897,lastFM_50291,discogs,lastfm,0.9749038815498352,False,True,True,agreement
discogs_111908,lastFM_50296,discogs,lastfm,0.9381616711616516,False,False,True,plm_check_confident_pos
discogs_111963,lastFM_50314,discogs,lastfm,0.973686695098877,False,False,True,plm_check_confident_pos
discogs_112273,lastFM_28303,discogs,lastfm,0.8846089839935303,False,True,True,agreement
discogs_112334,lastFM_50466,discogs,lastfm,0.9655237197875977,False,True,True,agreement
discogs_112354,lastFM_50474,discogs,lastfm,0.9743576049804688,False,True,True,agreement
discogs_11237,lastFM_27490,discogs,lastfm,0.9092559218406677,False,False,True,plm_check_confident_pos
discogs_112649,lastFM_50594,discogs,lastfm,0.9690489172935486,False,True,True,agreement
discogs_11274,lastFM_3551,discogs,lastfm,0.9602868556976318,False,True,True,agreement
discogs_112755,lastFM_50648,discogs,lastfm,0.9752968549728394,False,True,True,agreement
discogs_112755,lastFM_54770,discogs,lastfm,0.9580100178718567,False,False,True,plm_check_confident_pos
discogs_112755,lastFM_54773,discogs,lastfm,0.9733777046203613,False,False,True,plm_check_confident_pos
discogs_112755,lastFM_54774,discogs,lastfm,0.9612129330635071,False,False,True,plm_check_confident_pos
discogs_11311,lastFM_5517,discogs,lastfm,0.9735172986984253,False,True,True,agreement
discogs_113189,lastFM_50829,discogs,lastfm,0.9753967523574829,False,True,True,agreement
discogs_113196,lastFM_50832,discogs,lastfm,0.9734222292900085,False,True,True,agreement
discogs_113442,lastFM_50931,discogs,lastfm,0.9515035152435303,False,True,True,agreement
discogs_1135,lastFM_637,discogs,lastfm,0.9734985828399658,False,True,True,agreement
discogs_11355,lastFM_5535,discogs,lastfm,0.9746224880218506,False,True,True,agreement
discogs_11378,lastFM_5548,discogs,lastfm,0.9595741629600525,False,False,True,plm_check_confident_pos
discogs_113969,lastFM_51143,discogs,lastfm,0.9731384515762329,False,True,True,agreement
discogs_114096,lastFM_26303,discogs,lastfm,0.9723188281059265,False,False,True,plm_check_confident_pos
discogs_1143,lastFM_643,discogs,lastfm,0.9743209481239319,False,False,True,plm_check_confident_pos
discogs_114392,lastFM_51327,discogs,lastfm,0.966992199420929,False,True,True,agreement
discogs_114396,lastFM_51330,discogs,lastfm,0.9736877083778381,False,True,True,agreement
discogs_11441,lastFM_5577,discogs,lastfm,0.9578436613082886,False,True,True,agreement
discogs_114552,lastFM_51397,discogs,lastfm,0.9743502140045166,False,True,True,agreement
discogs_114685,lastFM_1557,discogs,lastfm,0.7140170335769653,False,False,True,plm_check_confident_pos
discogs_114685,lastFM_51455,discogs,lastfm,0.9751297235488892,False,True,True,agreement
discogs_114782,lastFM_51492,discogs,lastfm,0.9733726382255554,False,True,True,agreement
discogs_115,lastFM_65,discogs,lastfm,0.9636580944061279,False,True,True,agreement
discogs_1150,lastFM_647,discogs,lastfm,0.9736189246177673,False,True,True,agreement
discogs_115085,lastFM_48536,discogs,lastfm,0.7039231061935425,False,True,True,agreement
discogs_115138,lastFM_31199,discogs,lastfm,0.8585091829299927,False,True,True,agreement
discogs_11520,lastFM_1973,discogs,lastfm,0.9507694840431213,False,False,True,plm_check_confident_pos
discogs_11520,lastFM_2073,discogs,lastfm,0.9151615500450134,False,False,True,plm_check_confident_pos
discogs_11520,lastFM_6784,discogs,lastfm,0.9368630647659302,False,False,True,plm_check_confident_pos
discogs_115241,lastFM_6998,discogs,lastfm,0.8162692189216614,False,False,True,plm_check_confident_pos
discogs_115256,lastFM_82166,discogs,lastfm,0.7311344742774963,False,False,True,plm_check_confident_pos
discogs_11529,lastFM_5615,discogs,lastfm,0.9291014671325684,False,False,True,plm_check_confident_pos
discogs_115453,lastFM_51763,discogs,lastfm,0.975753664970398,False,False,True,plm_check_confident_pos
discogs_1155,lastFM_650,discogs,lastfm,0.9267649054527283,False,True,True,agreement
discogs_115736,lastFM_3961,discogs,lastfm,0.9460347294807434,False,False,True,plm_check_confident_pos
discogs_115805,lastFM_59316,discogs,lastfm,0.9478325247764587,False,True,True,agreement
discogs_115866,lastFM_39682,discogs,lastfm,0.8957384824752808,False,False,True,plm_check_confident_pos
discogs_115866,lastFM_45508,discogs,lastfm,0.9195385575294495,False,False,True,plm_check_confident_pos
discogs_115866,lastFM_54721,discogs,lastfm,0.9218555688858032,False,True,True,agreement
discogs_115866,lastFM_72107,discogs,lastfm,0.9737697839736938,False,False,True,plm_check_confident_pos
discogs_116027,lastFM_18556,discogs,lastfm,0.6057783365249634,False,False,True,plm_check_llm_yes
discogs_116027,lastFM_20173,discogs,lastfm,0.8358722925186157,False,False,True,plm_check_confident_pos
discogs_116027,lastFM_50373,discogs,lastfm,0.741254985332489,False,False,True,plm_check_confident_pos
discogs_116027,lastFM_77264,discogs,lastfm,0.7093323469161987,False,False,True,plm_check_confident_pos
discogs_116118,lastFM_52017,discogs,lastfm,0.972759485244751,False,True,True,agreement
discogs_116180,lastFM_52043,discogs,lastfm,0.9728231430053711,False,True,True,agreement
discogs_1163,lastFM_654,discogs,lastfm,0.9509298801422119,False,True,True,agreement
discogs_11646,lastFM_5666,discogs,lastfm,0.9584185481071472,False,True,True,agreement
discogs_11655,lastFM_5670,discogs,lastfm,0.973663866519928,False,True,True,agreement
discogs_11660,lastFM_5672,discogs,lastfm,0.9679173827171326,False,False,True,plm_check_confident_pos
discogs_116733,lastFM_6998,discogs,lastfm,0.9470700025558472,False,False,True,plm_check_confident_pos
discogs_116744,lastFM_7150,discogs,lastfm,0.9739100933074951,False,False,True,plm_check_confident_pos
discogs_11676,lastFM_5678,discogs,lastfm,0.9745169878005981,False,True,True,agreement
discogs_116843,lastFM_52305,discogs,lastfm,0.9743226170539856,False,True,True,agreement
discogs_116843,lastFM_55623,discogs,lastfm,0.7405465841293335,False,False,True,plm_check_confident_pos
discogs_116921,lastFM_52333,discogs,lastfm,0.962716817855835,False,True,True,agreement
discogs_117,lastFM_1297,discogs,lastfm,0.857262909412384,False,False,True,plm_check_confident_pos
discogs_117,lastFM_22364,discogs,lastfm,0.8609141707420349,False,False,True,plm_check_confident_pos
discogs_117,lastFM_32352,discogs,lastfm,0.8126959800720215,False,False,True,plm_check_confident_pos
discogs_117,lastFM_35747,discogs,lastfm,0.843262791633606,False,False,True,plm_check_confident_pos
discogs_117,lastFM_36675,discogs,lastfm,0.7591532468795776,False,False,True,plm_check_confident_pos
discogs_117,lastFM_67,discogs,lastfm,0.9731263518333435,False,True,True,agreement
discogs_11735,lastFM_34141,discogs,lastfm,0.8591524362564087,False,False,True,plm_check_confident_pos
discogs_11735,lastFM_63831,discogs,lastfm,0.7689260244369507,False,False,True,plm_check_confident_pos
discogs_11735,lastFM_74550,discogs,lastfm,0.8524569869041443,False,False,True,plm_check_confident_pos
discogs_1175,lastFM_368,discogs,lastfm,0.969499409198761,False,False,True,plm_check_confident_pos
discogs_117614,lastFM_52591,discogs,lastfm,0.9684230089187622,False,True,True,agreement
discogs_11804,lastFM_5746,discogs,lastfm,0.9515820741653442,False,False,True,plm_check_confident_pos
discogs_11814,lastFM_5754,discogs,lastfm,0.973212480545044,False,True,True,agreement
discogs_1183,lastFM_666,discogs,lastfm,0.9744853973388672,False,True,True,agreement
discogs_118316,lastFM_53597,discogs,lastfm,0.9729577302932739,False,True,True,agreement
discogs_11838,lastFM_5768,discogs,lastfm,0.9732836484909058,False,True,True,agreement
discogs_118392,lastFM_53597,discogs,lastfm,0.9739204049110413,False,False,True,plm_check_confident_pos
discogs_118528,lastFM_52973,discogs,lastfm,0.9739145040512085,False,True,True,agreement
discogs_11858,lastFM_5780,discogs,lastfm,0.835685133934021,False,True,True,agreement
discogs_118639,lastFM_53023,discogs,lastfm,0.9732624888420105,False,True,True,agreement
discogs_118645,lastFM_53026,discogs,lastfm,0.9746406078338623,False,False,True,plm_check_confident_pos
discogs_118650,lastFM_29580,discogs,lastfm,0.8882215619087219,False,True,True,agreement
discogs_118774,lastFM_53072,discogs,lastfm,0.9752139449119568,False,True,True,agreement
discogs_11880,lastFM_5791,discogs,lastfm,0.9749104380607605,False,True,True,agreement
discogs_118916,lastFM_6470,discogs,lastfm,0.9756195545196533,False,False,True,plm_check_confident_pos
discogs_118956,lastFM_53144,discogs,lastfm,0.9353996515274048,False,True,True,agreement
discogs_118995,lastFM_53159,discogs,lastfm,0.9734606146812439,False,False,True,plm_check_confident_pos
discogs_119,lastFM_68,discogs,lastfm,0.9368802905082703,False,True,True,agreement
discogs_119103,lastFM_31015,discogs,lastfm,0.956123948097229,False,False,True,plm_check_confident_pos
discogs_119145,lastFM_47619,discogs,lastfm,0.9748502969741821,False,False,True,plm_check_confident_pos
discogs_119247,lastFM_40474,discogs,lastfm,0.9687929749488831,False,False,True,plm_check_confident_pos
discogs_119247,lastFM_74985,discogs,lastfm,0.9294236302375793,False,False,True,plm_check_confident_pos
discogs_119260,lastFM_58340,discogs,lastfm,0.9313468933105469,False,False,True,plm_check_confident_pos
discogs_11928,lastFM_8707,discogs,lastfm,0.946018397808075,False,True,True,agreement
discogs_119588,lastFM_53393,discogs,lastfm,0.9734514355659485,False,True,True,agreement
discogs_119605,lastFM_53400,discogs,lastfm,0.8865463733673096,False,True,True,agreement
discogs_119685,lastFM_53437,discogs,lastfm,0.9068216681480408,False,True,True,agreement
discogs_11969,lastFM_5828,discogs,lastfm,0.9369842410087585,False,True,True,agreement
discogs_11975,lastFM_5831,discogs,lastfm,0.9527049660682678,False,True,True,agreement
discogs_11976,lastFM_5832,discogs,lastfm,0.9541944861412048,False,True,True,agreement
discogs_119862,lastFM_20690,discogs,lastfm,0.974433422088623,False,False,True,plm_check_confident_pos
discogs_120087,lastFM_53599,discogs,lastfm,0.9733962416648865,False,True,True,agreement
discogs_12030,lastFM_5854,discogs,lastfm,0.8981417417526245,False,True,True,agreement
discogs_120447,lastFM_53769,discogs,lastfm,0.9538078308105469,False,True,True,agreement
discogs_12052,lastFM_13320,discogs,lastfm,0.9485809803009033,False,False,True,plm_check_confident_pos
discogs_120729,lastFM_53871,discogs,lastfm,0.9730745553970337,False,True,True,agreement
discogs_120886,lastFM_53934,discogs,lastfm,0.9696028232574463,False,True,True,agreement
discogs_12093,lastFM_5890,discogs,lastfm,0.9730775952339172,False,False,True,plm_check_confident_pos
discogs_121280,lastFM_54080,discogs,lastfm,0.9740989804267883,False,False,True,plm_check_confident_pos
discogs_12162,lastFM_5923,discogs,lastfm,0.9756166934967041,False,True,True,agreement
discogs_121826,lastFM_54306,discogs,lastfm,0.9754701256752014,False,True,True,agreement
discogs_12188,lastFM_5934,discogs,lastfm,0.9741490483283997,False,True,True,agreement
discogs_122117,lastFM_54423,discogs,lastfm,0.9741189479827881,False,True,True,agreement
discogs_122140,lastFM_58527,discogs,lastfm,0.5098476409912109,False,True,True,agreement
discogs_122196,lastFM_54457,discogs,lastfm,0.9105901718139648,False,True,True,agreement
discogs_12234,lastFM_5956,discogs,lastfm,0.9721542000770569,False,True,True,agreement
discogs_12243,lastFM_5959,discogs,lastfm,0.9743583798408508,False,False,True,plm_check_confident_pos
discogs_12253,lastFM_5964,discogs,lastfm,0.9431968331336975,False,True,True,agreement
discogs_12271,lastFM_5973,discogs,lastfm,0.9753531813621521,False,True,True,agreement
discogs_122749,lastFM_13476,discogs,lastfm,0.9729730486869812,False,False,True,plm_check_confident_pos
discogs_12287,lastFM_5985,discogs,lastfm,0.950528621673584,False,True,True,agreement
discogs_12287,lastFM_6553,discogs,lastfm,0.9110941886901855,False,False,True,plm_check_confident_pos
discogs_122873,lastFM_54734,discogs,lastfm,0.9749543070793152,False,True,True,agreement
discogs_122954,lastFM_28771,discogs,lastfm,0.8067089915275574,False,False,True,plm_check_confident_pos
discogs_122954,lastFM_35716,discogs,lastfm,0.5698987245559692,False,False,True,plm_check_llm_yes
discogs_122954,lastFM_74294,discogs,lastfm,0.5698987245559692,False,False,True,plm_check_llm_yes
discogs_123014,lastFM_17282,discogs,lastfm,0.6845523118972778,False,False,True,plm_check_llm_yes
discogs_123014,lastFM_26628,discogs,lastfm,0.9253415465354919,False,False,True,plm_check_confident_pos
discogs_123014,lastFM_73579,discogs,lastfm,0.8793214559555054,False,False,True,plm_check_confident_pos
discogs_123014,lastFM_76287,discogs,lastfm,0.8356202840805054,False,False,True,plm_check_confident_pos
discogs_12308,lastFM_202,discogs,lastfm,0.9740930795669556,False,False,True,plm_check_confident_pos
discogs_123395,lastFM_54946,discogs,lastfm,0.9744672775268555,False,True,True,agreement
discogs_12343,lastFM_6011,discogs,lastfm,0.974790096282959,False,True,True,agreement
discogs_123430,lastFM_54964,discogs,lastfm,0.872082531452179,False,True,True,agreement
discogs_1235,lastFM_444,discogs,lastfm,0.9749670624732971,False,True,True,agreement
discogs_1236,lastFM_697,discogs,lastfm,0.9611244797706604,False,True,True,agreement
discogs_123686,lastFM_55066,discogs,lastfm,0.9722352623939514,False,False,True,plm_check_confident_pos
discogs_12399,lastFM_6044,discogs,lastfm,0.9739537239074707,False,True,True,agreement
discogs_124598,lastFM_55435,discogs,lastfm,0.9744195938110352,False,False,True,plm_check_confident_pos
discogs_124604,lastFM_55438,discogs,lastfm,0.9740067720413208,False,True,True,agreement
discogs_124611,lastFM_32579,discogs,lastfm,0.9742840528488159,False,False,True,plm_check_confident_pos
discogs_12474,lastFM_12227,discogs,lastfm,0.8925983309745789,False,False,True,plm_check_confident_pos
discogs_12474,lastFM_52066,discogs,lastfm,0.8413508534431458,False,False,True,plm_check_confident_pos
discogs_12474,lastFM_6084,discogs,lastfm,0.9745645523071289,False,True,True,agreement
discogs_12479,lastFM_34141,discogs,lastfm,0.7239569425582886,False,False,True,plm_check_confident_pos
discogs_12482,lastFM_6089,discogs,lastfm,0.9526090025901794,False,True,True,agreement
discogs_125,lastFM_72,discogs,lastfm,0.9286100268363953,False,False,True,plm_check_confident_pos
discogs_125186,lastFM_55673,discogs,lastfm,0.9646061658859253,False,True,True,agreement
discogs_125251,lastFM_55705,discogs,lastfm,0.9727112054824829,False,False,True,plm_check_confident_pos
discogs_125275,lastFM_55714,discogs,lastfm,0.7284073829650879,False,True,True,agreement
discogs_125318,lastFM_55730,discogs,lastfm,0.921755850315094,False,True,True,agreement
discogs_125413,lastFM_55767,discogs,lastfm,0.9755845665931702,False,True,True,agreement
discogs_125562,lastFM_55825,discogs,lastfm,0.9435242414474487,False,True,True,agreement
discogs_12560,lastFM_6119,discogs,lastfm,0.9729295372962952,False,True,True,agreement
discogs_12585,lastFM_6132,discogs,lastfm,0.9584863185882568,False,False,True,plm_check_confident_pos
discogs_12588,lastFM_6134,discogs,lastfm,0.9740540385246277,False,True,True,agreement
discogs_125917,lastFM_55943,discogs,lastfm,0.973406970500946,False,True,True,agreement
discogs_12592,lastFM_6135,discogs,lastfm,0.9741860628128052,False,True,True,agreement
discogs_125965,lastFM_55963,discogs,lastfm,0.9303261637687683,False,True,True,agreement
discogs_126,lastFM_73,discogs,lastfm,0.963532030582428,False,True,True,agreement
discogs_12611,lastFM_6144,discogs,lastfm,0.9732447862625122,False,True,True,agreement
discogs_12612,lastFM_5740,discogs,lastfm,0.9550412893295288,False,True,True,agreement
discogs_126258,lastFM_29424,discogs,lastfm,0.9451899528503418,False,True,True,agreement
discogs_126283,lastFM_2639,discogs,lastfm,0.8626540303230286,False,False,True,plm_check_confident_pos
discogs_12636,lastFM_6158,discogs,lastfm,0.9680620431900024,False,True,True,agreement
discogs_12656,lastFM_6166,discogs,lastfm,0.9735631942749023,False,True,True,agreement
discogs_126816,lastFM_56290,discogs,lastfm,0.9585797190666199,False,True,True,agreement
discogs_126903,lastFM_56337,discogs,lastfm,0.9379162788391113,False,False,True,plm_check_confident_pos
discogs_126946,lastFM_56354,discogs,lastfm,0.973708987236023,False,False,True,plm_check_confident_pos
discogs_126986,lastFM_20010,discogs,lastfm,0.9321826100349426,False,False,True,plm_check_confident_pos
discogs_127156,lastFM_56428,discogs,lastfm,0.9696173071861267,False,True,True,agreement
discogs_12719,lastFM_6196,discogs,lastfm,0.9732794761657715,False,True,True,agreement
discogs_127273,lastFM_6998,discogs,lastfm,0.9343633651733398,False,False,True,plm_check_confident_pos
discogs_127350,lastFM_56510,discogs,lastfm,0.9717824459075928,False,True,True,agreement
discogs_127439,lastFM_56542,discogs,lastfm,0.96490079164505,False,True,True,agreement
discogs_12758,lastFM_6220,discogs,lastfm,0.9734270572662354,False,False,True,plm_check_confident_pos
discogs_12768,lastFM_6226,discogs,lastfm,0.974472165107727,False,True,True,agreement
