id1,id2,is_true_match,classification
mbrainz_24578,lastFM_68815,,
mbrainz_12221,lastFM_14346,,
mbrainz_19150,lastFM_63084,,
mbrainz_9656,lastFM_79007,,
mbrainz_10450,lastFM_61279,,
mbrainz_1532,lastFM_26832,,
mbrainz_15029,lastFM_34100,,
mbrainz_11483,lastFM_77072,,
mbrainz_3787,lastFM_1614,,
mbrainz_8987,lastFM_42945,,
mbrainz_28407,lastFM_62332,,
mbrainz_9118,lastFM_39996,,
mbrainz_5259,lastFM_56542,,
mbrainz_8376,lastFM_55697,,
mbrainz_107,lastFM_15768,,
mbrainz_18331,lastFM_6075,,
mbrainz_9144,lastFM_71384,,
mbrainz_657,lastFM_73059,,
mbrainz_25398,lastFM_32536,,
mbrainz_8376,lastFM_13414,,
mbrainz_583,lastFM_36104,,
mbrainz_26097,lastFM_22637,,
mbrainz_31794,lastFM_69120,False,FP
mbrainz_2432,lastFM_8850,,
mbrainz_6359,lastFM_70333,,
mbrainz_20177,lastFM_9458,,
mbrainz_29140,lastFM_42421,,
mbrainz_12085,lastFM_59063,,
mbrainz_6249,lastFM_77641,,
mbrainz_32963,lastFM_21235,,
mbrainz_1718,lastFM_67156,,
mbrainz_18403,lastFM_37650,,
mbrainz_4683,lastFM_48538,False,FP
mbrainz_11001,lastFM_70675,,
mbrainz_5996,lastFM_405,,
mbrainz_23379,lastFM_65794,False,FP
mbrainz_6386,lastFM_23621,,
mbrainz_5111,lastFM_39989,,
mbrainz_459,lastFM_79841,,
mbrainz_9783,lastFM_58824,,
mbrainz_10379,lastFM_64719,,
mbrainz_12538,lastFM_56469,,
mbrainz_6799,lastFM_71450,,
mbrainz_13199,lastFM_41397,,
mbrainz_74,lastFM_48040,,
mbrainz_4279,lastFM_13414,False,FP
mbrainz_2383,lastFM_14230,,
mbrainz_4279,lastFM_80640,,
mbrainz_15438,lastFM_4917,,
mbrainz_1721,lastFM_19452,,
mbrainz_3686,lastFM_7673,,
mbrainz_2812,lastFM_45351,,
mbrainz_31759,lastFM_55134,,
mbrainz_2200,lastFM_70974,,
mbrainz_28690,lastFM_11465,,
mbrainz_12743,lastFM_79229,,
mbrainz_17594,lastFM_7833,False,FP
mbrainz_4204,lastFM_3678,,
mbrainz_8151,lastFM_72096,,
mbrainz_19739,lastFM_77072,,
mbrainz_23937,lastFM_35447,,
mbrainz_20849,lastFM_17009,,
mbrainz_402,lastFM_11404,,
mbrainz_27090,lastFM_4848,,
mbrainz_4858,lastFM_52973,,
mbrainz_24743,lastFM_62592,,
mbrainz_6848,lastFM_15614,,
mbrainz_15080,lastFM_8586,,
mbrainz_11453,lastFM_48363,,
mbrainz_5845,lastFM_82492,,
mbrainz_19714,lastFM_5714,,
mbrainz_4205,lastFM_15119,,
mbrainz_5110,lastFM_8586,,
mbrainz_32686,lastFM_38428,,
mbrainz_14040,lastFM_74160,,
mbrainz_14091,lastFM_42241,,
mbrainz_1269,lastFM_55291,,
mbrainz_14610,lastFM_63242,,
mbrainz_20987,lastFM_49516,,
mbrainz_18543,lastFM_45128,,
mbrainz_23210,lastFM_14610,,
mbrainz_14563,lastFM_18073,,
mbrainz_306,lastFM_9562,,
mbrainz_32963,lastFM_69107,,
mbrainz_12930,lastFM_9458,,
mbrainz_409,lastFM_14003,False,FP
mbrainz_27835,lastFM_626,,
mbrainz_7049,lastFM_83263,,
mbrainz_11333,lastFM_28610,,
mbrainz_18370,lastFM_56269,,
mbrainz_2432,lastFM_70669,,
mbrainz_21027,lastFM_19183,,
mbrainz_11620,lastFM_33015,,
mbrainz_2404,lastFM_41859,,
mbrainz_10116,lastFM_18786,,
mbrainz_2870,lastFM_28260,,
mbrainz_30404,lastFM_16789,,
mbrainz_11775,lastFM_21874,,
mbrainz_14464,lastFM_17216,,
mbrainz_1179,lastFM_51924,,
mbrainz_28262,lastFM_56261,False,FP
mbrainz_30404,lastFM_52396,,
mbrainz_12743,lastFM_12729,,
mbrainz_13787,lastFM_7245,,
mbrainz_15438,lastFM_5056,,
mbrainz_12358,lastFM_64559,,
mbrainz_283,lastFM_12445,,
mbrainz_20260,lastFM_11021,,
mbrainz_578,lastFM_46212,,
mbrainz_23210,lastFM_47916,,
mbrainz_7972,lastFM_33784,,
mbrainz_3883,lastFM_82281,,
mbrainz_235,lastFM_9647,,
mbrainz_10203,lastFM_63093,,
mbrainz_509,lastFM_47397,,
mbrainz_28690,lastFM_1510,,
mbrainz_3547,lastFM_1660,,
mbrainz_10379,lastFM_63230,,
mbrainz_22997,lastFM_6158,,
mbrainz_1300,lastFM_62700,,
mbrainz_14657,lastFM_30080,,
mbrainz_2519,lastFM_74584,,
mbrainz_8082,lastFM_3467,,
mbrainz_12930,lastFM_11606,,
mbrainz_8453,lastFM_31996,,
mbrainz_2701,lastFM_69405,,
mbrainz_10116,lastFM_73295,,
mbrainz_20428,lastFM_74733,,
mbrainz_20391,lastFM_66547,,
mbrainz_4327,lastFM_53379,,
mbrainz_3547,lastFM_26891,,
mbrainz_24842,lastFM_42393,,
mbrainz_26403,lastFM_21762,,
mbrainz_16043,lastFM_19452,,
mbrainz_8820,lastFM_39063,,
mbrainz_7472,lastFM_20714,,
mbrainz_29225,lastFM_47355,,
mbrainz_11890,lastFM_45433,,
mbrainz_140,lastFM_6078,,
mbrainz_22608,lastFM_79019,,
mbrainz_2052,lastFM_27172,,
mbrainz_9599,lastFM_72013,,
mbrainz_24367,lastFM_30377,,
mbrainz_21762,lastFM_414,,
mbrainz_15986,lastFM_44447,,
mbrainz_6235,lastFM_64949,,
mbrainz_20740,lastFM_15848,,
mbrainz_27122,lastFM_19368,,
mbrainz_15301,lastFM_10595,,
mbrainz_7206,lastFM_7220,,
mbrainz_18812,lastFM_49479,,
mbrainz_102,lastFM_53659,,
mbrainz_246,lastFM_15428,,
mbrainz_2432,lastFM_23972,,
mbrainz_11259,lastFM_51366,,
mbrainz_9848,lastFM_372,,
mbrainz_427,lastFM_31996,,
mbrainz_15831,lastFM_65814,,
mbrainz_2981,lastFM_62068,,
mbrainz_5957,lastFM_19822,,
mbrainz_9656,lastFM_16768,,
mbrainz_3408,lastFM_697,,
mbrainz_1721,lastFM_58779,,
mbrainz_9117,lastFM_50746,,
mbrainz_11389,lastFM_60142,,
mbrainz_33650,lastFM_28166,,
mbrainz_16043,lastFM_60765,,
mbrainz_20678,lastFM_60398,,
mbrainz_11547,lastFM_47111,,
mbrainz_7432,lastFM_23621,,
mbrainz_11263,lastFM_79152,,
mbrainz_1655,lastFM_50474,,
mbrainz_1766,lastFM_71114,,
mbrainz_20922,lastFM_19415,,
mbrainz_489,lastFM_28902,,
mbrainz_29757,lastFM_22586,,
mbrainz_12115,lastFM_82768,,
mbrainz_21374,lastFM_25099,,
mbrainz_9221,lastFM_19606,,
mbrainz_3016,lastFM_45357,,
mbrainz_13053,lastFM_883,,
mbrainz_1867,lastFM_21299,,
mbrainz_24793,lastFM_66530,,
mbrainz_4234,lastFM_38911,,
mbrainz_18132,lastFM_42253,,
mbrainz_9583,lastFM_7662,,
mbrainz_20260,lastFM_3678,,
mbrainz_3883,lastFM_29413,,
mbrainz_15933,lastFM_74862,,
mbrainz_340,lastFM_44374,,
mbrainz_2808,lastFM_44918,,
mbrainz_18181,lastFM_80328,,
mbrainz_1093,lastFM_49483,,
mbrainz_15154,lastFM_65188,,
mbrainz_2704,lastFM_12186,,
mbrainz_2341,lastFM_31957,,
mbrainz_23,lastFM_22607,,
mbrainz_30169,lastFM_8850,,
mbrainz_7432,lastFM_51924,,
mbrainz_10496,lastFM_74334,False,FP
mbrainz_24367,lastFM_27307,,
mbrainz_7040,lastFM_3567,,
mbrainz_7889,lastFM_48344,,
mbrainz_1399,lastFM_12227,,
mbrainz_9925,lastFM_68759,,
mbrainz_14665,lastFM_47691,,
mbrainz_1697,lastFM_70145,,
mbrainz_9349,lastFM_8921,,
mbrainz_2675,lastFM_54968,,
mbrainz_22760,lastFM_1009,,
mbrainz_8737,lastFM_20607,,
mbrainz_1260,lastFM_72,,
mbrainz_9089,lastFM_60797,,
mbrainz_6651,lastFM_24272,,
mbrainz_13787,lastFM_67343,,
mbrainz_19423,lastFM_48363,,
mbrainz_14823,lastFM_33643,,
mbrainz_25686,lastFM_5049,,
mbrainz_14081,lastFM_17317,,
mbrainz_18090,lastFM_36371,,
mbrainz_4,lastFM_18905,,
mbrainz_33822,lastFM_66967,,
mbrainz_19986,lastFM_53930,,
mbrainz_26807,lastFM_80840,,
mbrainz_430,lastFM_19952,,
mbrainz_33822,lastFM_43988,,
mbrainz_20563,lastFM_1264,,
mbrainz_1265,lastFM_52020,,
mbrainz_10203,lastFM_62517,,
mbrainz_20479,lastFM_34132,,
mbrainz_3145,lastFM_55895,,
mbrainz_6699,lastFM_40606,,
mbrainz_22056,lastFM_29220,,
mbrainz_17203,lastFM_49140,,
mbrainz_29009,lastFM_37535,,
mbrainz_11554,lastFM_69254,,
mbrainz_23210,lastFM_5325,,
mbrainz_1448,lastFM_83275,,
mbrainz_25400,lastFM_40008,,
mbrainz_9730,lastFM_65814,,
mbrainz_9944,lastFM_19452,,
mbrainz_1535,lastFM_41705,,
mbrainz_21256,lastFM_71848,,
mbrainz_1265,lastFM_49753,,
mbrainz_5250,lastFM_49137,,
mbrainz_13787,lastFM_7654,,
mbrainz_23778,lastFM_77841,,
mbrainz_20645,lastFM_10625,,
mbrainz_2052,lastFM_3495,,
mbrainz_12711,lastFM_70323,,
mbrainz_11775,lastFM_10069,,
mbrainz_3517,lastFM_7298,,
mbrainz_85,lastFM_79609,,
mbrainz_17788,lastFM_73271,,
mbrainz_32469,lastFM_44918,,
mbrainz_7067,lastFM_22387,,
mbrainz_28926,lastFM_5714,,
