case,source_dataset,source_column,target_dataset,target_column,score,notes,source_file
products-augmented-hard,products_3,Attribute_9,Hardware Product,model,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_10,Hardware Product,model_number,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_8,Hardware Product,product_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_11,Hardware Product,chipset_name,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_12,Hardware Product,vram_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_13,Hardware Product,storage_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_19,Hardware Product,read_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_20,Hardware Product,write_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_14,Hardware Product,bus_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_15,Hardware Product,interface_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_22,Hardware Product,height_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_23,Hardware Product,length_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_24,Hardware Product,width_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_25,Hardware Product,weight_g,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_17,Hardware Product,storage_connection_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_16,Hardware Product,memory_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_21,Hardware Product,color,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_3,Attribute_18,Hardware Product,form_factor,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_3_mapping.csv
products-augmented-hard,products_4,id,Hardware Product,id,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,br,Hardware Product,brand,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,t,Hardware Product,title,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,dsc,Hardware Product,description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,amt,Hardware Product,price,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,ccy,Hardware Product,priceCurrency,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,link,Hardware Product,url,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,tdsc,Hardware Product,title_description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,m,Hardware Product,model,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,mno,Hardware Product,model_number,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,ptyp,Hardware Product,product_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,cn,Hardware Product,chipset_name,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,vrm,Hardware Product,vram_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,stg,Hardware Product,storage_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,rs,Hardware Product,read_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,ws,Hardware Product,write_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,bt,Hardware Product,bus_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,it,Hardware Product,interface_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,wd,Hardware Product,width_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,ln,Hardware Product,length_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,ht,Hardware Product,height_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,wt,Hardware Product,weight_g,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,sc,Hardware Product,storage_connection_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,mt,Hardware Product,memory_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,col,Hardware Product,color,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
products-augmented-hard,products_4,ff,Hardware Product,form_factor,0.95,llm_based_matching,DI-Bench/runs/augmented/products/hard/schema_matching/mappings/products_4_mapping.csv
