entity_id,source,attribute,original_value,attempted_format,reason,knob,level
discogs_710,discogs,release-date,2000-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_729,discogs,release-date,1998-06-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_769,discogs,release-date,2002-04-09,eu_dot,roundtrip_parse_fail,5,medium
discogs_824,discogs,release-date,1997-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_829,discogs,release-date,2002-05-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_858,discogs,release-date,2002-03-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_902,discogs,release-date,2002-05-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_951,discogs,release-date,2002-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_958,discogs,release-date,1997-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1043,discogs,release-date,1991-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1089,discogs,release-date,1995-08-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_1169,discogs,release-date,2002-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1182,discogs,release-date,2001-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1236,discogs,release-date,2002-07-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_1266,discogs,release-date,1998-11-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_1281,discogs,release-date,2002-09-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_1283,discogs,release-date,2001-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1361,discogs,release-date,1997-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1362,discogs,release-date,2002-05-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_1632,discogs,release-date,2000-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1634,discogs,release-date,1992-11-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_1677,discogs,release-date,2002-04-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_1727,discogs,release-date,2002-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1742,discogs,release-date,2001-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1765,discogs,release-date,1998-11-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_1825,discogs,release-date,2001-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1853,discogs,release-date,2000-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1889,discogs,release-date,2001-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1920,discogs,release-date,2002-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1985,discogs,release-date,2002-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_1992,discogs,release-date,2001-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2150,discogs,release-date,1999-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2318,discogs,release-date,1991-05-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_2337,discogs,release-date,2001-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2390,discogs,release-date,2003-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2421,discogs,release-date,2001-03-12,eu_dot,roundtrip_parse_fail,5,medium
discogs_2469,discogs,release-date,2002-04-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_2506,discogs,release-date,2000-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2516,discogs,release-date,2001-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2539,discogs,release-date,1994-07-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_2551,discogs,release-date,2001-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2684,discogs,release-date,2002-12-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_2724,discogs,release-date,2003-02-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_2727,discogs,release-date,2003-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2785,discogs,release-date,2002-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_2802,discogs,release-date,2002-12-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_3007,discogs,release-date,1992-05-12,eu_dot,roundtrip_parse_fail,5,medium
discogs_3121,discogs,release-date,2003-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3147,discogs,release-date,2002-11-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_3148,discogs,release-date,2000-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3224,discogs,release-date,1993-08-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_3354,discogs,release-date,2001-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3444,discogs,release-date,2003-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3551,discogs,release-date,2003-03-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_3586,discogs,release-date,2002-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3590,discogs,release-date,1995-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3681,discogs,release-date,2003-08-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_3720,discogs,release-date,1998-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3729,discogs,release-date,1995-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3754,discogs,release-date,1999-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3858,discogs,release-date,2003-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3862,discogs,release-date,2003-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3921,discogs,release-date,2003-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3929,discogs,release-date,2001-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3949,discogs,release-date,1996-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3963,discogs,release-date,1992-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_3994,discogs,release-date,1996-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4071,discogs,release-date,1999-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4172,discogs,release-date,1994-04-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_4176,discogs,release-date,2003-06-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_4227,discogs,release-date,2002-06-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_4255,discogs,release-date,2001-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4260,discogs,release-date,1986-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4275,discogs,release-date,2003-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4289,discogs,release-date,2003-09-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_4296,discogs,release-date,2003-08-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_4332,discogs,release-date,2002-12-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_4345,discogs,release-date,2003-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4365,discogs,release-date,2003-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4400,discogs,release-date,2003-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4464,discogs,release-date,2002-06-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_4466,discogs,release-date,2001-07-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_4503,discogs,release-date,2003-11-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_4543,discogs,release-date,1998-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4558,discogs,release-date,1995-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4572,discogs,release-date,1982-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4601,discogs,release-date,2003-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_4676,discogs,release-date,2001-09-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_4731,discogs,release-date,1998-10-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_4923,discogs,release-date,2003-11-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_5011,discogs,release-date,2003-11-10,eu_dot,roundtrip_parse_fail,5,medium
discogs_5043,discogs,release-date,2003-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5060,discogs,release-date,2002-03-12,eu_dot,roundtrip_parse_fail,5,medium
discogs_5061,discogs,release-date,2002-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5115,discogs,release-date,2003-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5137,discogs,release-date,2000-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5145,discogs,release-date,1981-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5157,discogs,release-date,2003-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5199,discogs,release-date,2003-06-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_5205,discogs,release-date,2003-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5213,discogs,release-date,2001-09-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_5224,discogs,release-date,1999-09-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_5371,discogs,release-date,2000-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5383,discogs,release-date,2003-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5452,discogs,release-date,2003-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5467,discogs,release-date,2004-02-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_5522,discogs,release-date,1999-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5608,discogs,release-date,2004-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5625,discogs,release-date,2000-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5643,discogs,release-date,2000-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5652,discogs,release-date,2004-03-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_5665,discogs,release-date,2001-09-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_5690,discogs,release-date,2004-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5716,discogs,release-date,2004-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_5759,discogs,release-date,2003-04-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_5768,discogs,release-date,2004-04-09,eu_dot,roundtrip_parse_fail,5,medium
discogs_5928,discogs,release-date,2004-03-09,eu_dot,roundtrip_parse_fail,5,medium
discogs_6025,discogs,release-date,2004-05-10,eu_dot,roundtrip_parse_fail,5,medium
discogs_6112,discogs,release-date,2004-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6201,discogs,release-date,2001-05-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_6221,discogs,release-date,2004-04-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_6285,discogs,release-date,2001-03-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_6287,discogs,release-date,2004-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6333,discogs,release-date,2004-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6463,discogs,release-date,1996-06-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_6469,discogs,release-date,2000-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6536,discogs,release-date,2004-06-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_6659,discogs,release-date,2002-07-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_6679,discogs,release-date,2004-07-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_6694,discogs,release-date,2004-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6734,discogs,release-date,2003-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6744,discogs,release-date,2005-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6799,discogs,release-date,1999-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_6835,discogs,release-date,2004-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7045,discogs,release-date,2004-09-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_7103,discogs,release-date,2004-08-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_7108,discogs,release-date,2004-10-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_7163,discogs,release-date,2004-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7235,discogs,release-date,2004-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7326,discogs,release-date,2004-02-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_7342,discogs,release-date,2001-07-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_7346,discogs,release-date,2004-10-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_7352,discogs,release-date,2000-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7440,discogs,release-date,2004-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7448,discogs,release-date,2002-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7458,discogs,release-date,2004-11-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_7461,discogs,release-date,2003-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7512,discogs,release-date,2004-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7513,discogs,release-date,2001-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7526,discogs,release-date,2004-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7578,discogs,release-date,2004-11-10,eu_dot,roundtrip_parse_fail,5,medium
discogs_7622,discogs,release-date,2002-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7634,discogs,release-date,2004-12-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_7767,discogs,release-date,1995-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7768,discogs,release-date,2003-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7807,discogs,release-date,2004-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_7815,discogs,release-date,1999-05-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_7842,discogs,release-date,2004-06-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_7849,discogs,release-date,1999-11-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_7906,discogs,release-date,2004-09-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_7935,discogs,release-date,1996-04-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_7970,discogs,release-date,2005-01-10,eu_dot,roundtrip_parse_fail,5,medium
discogs_8010,discogs,release-date,1999-09-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_8025,discogs,release-date,2005-03-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_8151,discogs,release-date,2002-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8171,discogs,release-date,1993-04-12,eu_dot,roundtrip_parse_fail,5,medium
discogs_8192,discogs,release-date,1992-11-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_8246,discogs,release-date,1990-10-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_8390,discogs,release-date,1981-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8423,discogs,release-date,1991-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8470,discogs,release-date,2005-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8478,discogs,release-date,2001-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8484,discogs,release-date,2003-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8532,discogs,release-date,1982-11-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_8552,discogs,release-date,2005-03-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_8666,discogs,release-date,2005-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8688,discogs,release-date,2005-01-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_8694,discogs,release-date,2004-05-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_8711,discogs,release-date,1997-09-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_8713,discogs,release-date,2005-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8739,discogs,release-date,2005-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8912,discogs,release-date,2005-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_8995,discogs,release-date,2003-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9131,discogs,release-date,2005-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9212,discogs,release-date,2005-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9237,discogs,release-date,2003-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9241,discogs,release-date,1982-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9349,discogs,release-date,1980-10-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_9548,discogs,release-date,1996-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9559,discogs,release-date,2005-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9589,discogs,release-date,2003-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9633,discogs,release-date,1997-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9656,discogs,release-date,2003-11-03,eu_dot,roundtrip_parse_fail,5,medium
discogs_9678,discogs,release-date,2005-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9691,discogs,release-date,2005-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9713,discogs,release-date,2005-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9715,discogs,release-date,2000-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9819,discogs,release-date,2005-06-02,eu_dot,roundtrip_parse_fail,5,medium
discogs_9845,discogs,release-date,2005-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9870,discogs,release-date,2005-06-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_9904,discogs,release-date,2005-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9916,discogs,release-date,2005-06-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_9928,discogs,release-date,2005-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_9942,discogs,release-date,2005-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10016,discogs,release-date,2005-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10031,discogs,release-date,2005-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10050,discogs,release-date,2004-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10088,discogs,release-date,2003-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10121,discogs,release-date,2005-07-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10123,discogs,release-date,1995-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10155,discogs,release-date,1999-04-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_10380,discogs,release-date,1985-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10479,discogs,release-date,2005-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10504,discogs,release-date,2005-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10506,discogs,release-date,2005-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10525,discogs,release-date,2005-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10583,discogs,release-date,2005-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10629,discogs,release-date,2005-11-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_10715,discogs,release-date,2005-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10717,discogs,release-date,2005-03-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_10736,discogs,release-date,1992-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10765,discogs,release-date,2002-09-10,eu_dot,roundtrip_parse_fail,5,medium
discogs_10794,discogs,release-date,1999-06-08,eu_dot,roundtrip_parse_fail,5,medium
discogs_10799,discogs,release-date,2005-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10809,discogs,release-date,2005-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_10876,discogs,release-date,2005-08-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11004,discogs,release-date,1985-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11107,discogs,release-date,2000-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11141,discogs,release-date,2005-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11210,discogs,release-date,2003-09-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_11311,discogs,release-date,2003-05-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11317,discogs,release-date,2005-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11322,discogs,release-date,2006-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11441,discogs,release-date,2004-10-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_11649,discogs,release-date,2005-04-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_11712,discogs,release-date,2005-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11814,discogs,release-date,2005-04-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_11846,discogs,release-date,2005-11-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_11880,discogs,release-date,2005-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11919,discogs,release-date,2005-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_11953,discogs,release-date,2003-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12050,discogs,release-date,2005-11-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12053,discogs,release-date,2002-10-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12055,discogs,release-date,1987-05-06,eu_dot,roundtrip_parse_fail,5,medium
discogs_12204,discogs,release-date,1972-03-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12234,discogs,release-date,2003-02-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_12325,discogs,release-date,2005-12-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_12343,discogs,release-date,2005-11-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_12374,discogs,release-date,1995-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12399,discogs,release-date,2004-04-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_12437,discogs,release-date,2005-11-07,eu_dot,roundtrip_parse_fail,5,medium
discogs_12467,discogs,release-date,1997-03-11,eu_dot,roundtrip_parse_fail,5,medium
discogs_12469,discogs,release-date,2005-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12474,discogs,release-date,2004-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12531,discogs,release-date,2004-06-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12544,discogs,release-date,1990-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12560,discogs,release-date,2005-12-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12610,discogs,release-date,2002-07-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_12632,discogs,release-date,1996-02-05,eu_dot,roundtrip_parse_fail,5,medium
discogs_12664,discogs,release-date,1994-10-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_12671,discogs,release-date,2006-01-09,eu_dot,roundtrip_parse_fail,5,medium
discogs_12785,discogs,release-date,2006-02-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12831,discogs,release-date,2005-09-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12858,discogs,release-date,1994-01-04,eu_dot,roundtrip_parse_fail,5,medium
discogs_12871,discogs,release-date,1999-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_12904,discogs,release-date,1994-04-01,eu_dot,roundtrip_parse_fail,5,medium
discogs_13026,discogs,release-date,2006-01-03,eu_dot,roundtrip_parse_fail,5,medium
