silver_cluster_id,best_pipe_cluster_id,overlap_count,silver_size,pipe_size,jaccard
products_1_12424905,products_1_21683669,1,3,2,0.25
products_1_12462933,products_1_12462933,2,4,4,0.3333333333333333
products_1_1252810,products_1_1252810,1,4,4,0.14285714285714285
products_1_12549119,products_1_12549119,1,4,3,0.16666666666666666
products_1_12612826,products_1_12612826,2,4,3,0.4
products_1_12663602,products_1_12663602,1,3,2,0.25
products_1_12704821,products_1_12704821,2,4,3,0.4
products_1_1297085,products_1_50240914,1,4,3,0.16666666666666666
products_1_1297284,products_1_1297284,2,4,4,0.3333333333333333
products_1_13044456,products_1_13044456,1,4,3,0.16666666666666666
products_1_13127008,products_1_13127008,2,3,3,0.5
products_1_13163468,products_1_13163468,1,4,3,0.16666666666666666
products_1_1318007,products_1_1318007,3,4,3,0.75
products_1_13291546,products_1_51886539,1,4,2,0.2
products_1_13342237,products_1_13342237,2,4,3,0.4
products_1_13413666,products_1_10006478,1,4,2,0.2
products_1_1352033,products_1_2115771,2,4,4,0.3333333333333333
products_1_13600999,products_1_10678822,1,4,2,0.2
products_1_13661943,products_1_13661943,1,4,2,0.2
products_1_1367517,products_1_33428043,1,3,3,0.2
products_1_13806943,products_1_44210301,1,4,2,0.2
products_1_13863909,products_1_32057394,1,2,2,0.3333333333333333
products_1_13885869,products_1_13885869,1,4,3,0.16666666666666666
products_1_13966843,products_1_13966843,1,3,3,0.2
products_1_14003017,products_1_14003017,3,4,4,0.6
products_1_14210025,products_1_1051429,1,4,3,0.16666666666666666
products_1_14245806,products_1_14245806,2,2,4,0.5
products_1_14296399,products_1_14296399,2,4,4,0.3333333333333333
products_1_14354726,products_1_87972590,1,4,2,0.2
products_1_14553016,products_1_11746366,1,2,4,0.2
products_1_14567457,products_1_34235154,1,4,2,0.2
products_1_14672380,products_1_89199142,2,4,4,0.3333333333333333
products_1_14715948,products_1_78378158,1,4,3,0.16666666666666666
products_1_14728561,products_1_3830836,2,4,4,0.3333333333333333
products_1_1473999,products_1_1473999,3,4,4,0.6
products_1_14827250,products_1_25119270,1,3,2,0.25
products_1_14942978,products_1_2229139,1,4,2,0.2
products_1_15104574,products_4_65070554,1,3,1,0.3333333333333333
products_1_15219566,products_1_53732462,2,4,4,0.3333333333333333
products_1_15292396,products_1_15292396,1,2,2,0.3333333333333333
products_1_15306798,products_1_32159667,1,4,3,0.16666666666666666
products_1_15347603,products_1_15347603,2,3,4,0.4
products_1_1540817,products_1_20404344,2,4,4,0.3333333333333333
products_1_1546263,products_1_1546263,1,4,3,0.16666666666666666
products_1_15497680,products_1_13885869,1,4,3,0.16666666666666666
products_1_15698882,products_1_10313129,1,4,3,0.16666666666666666
products_1_15715443,products_1_15715443,1,4,4,0.14285714285714285
products_1_15730411,products_1_15730411,2,4,4,0.3333333333333333
products_1_15814761,products_1_15814761,2,2,2,1.0
products_1_1585518,products_1_23839561,3,4,4,0.6
products_1_15871125,products_1_78427880,2,4,4,0.3333333333333333
products_1_16121684,products_1_16121684,1,3,4,0.16666666666666666
products_1_1618556,products_1_13885869,1,4,3,0.16666666666666666
products_1_16479164,products_1_16479164,2,4,4,0.3333333333333333
products_1_16588524,products_1_66458380,1,3,2,0.25
products_1_16677973,products_1_16677973,4,4,4,1.0
products_1_16802649,products_1_68082210,2,4,3,0.4
products_1_16849538,products_1_23622857,2,4,4,0.3333333333333333
products_1_16886489,products_1_74468891,2,4,3,0.4
products_1_16971337,products_1_53495706,1,4,3,0.16666666666666666
products_1_17026507,products_1_16588524,1,3,3,0.2
products_1_17093585,products_1_16121684,1,4,4,0.14285714285714285
products_1_17105045,products_1_17105045,4,4,4,1.0
products_1_17112524,products_1_7648155,1,3,2,0.25
products_1_17129011,products_1_4547853,1,3,2,0.25
products_1_17149042,products_1_62197544,2,4,4,0.3333333333333333
products_1_17229793,products_1_17229793,2,2,2,1.0
products_1_17346729,products_1_18241261,1,4,3,0.16666666666666666
products_1_17432451,products_1_17432451,2,3,2,0.6666666666666666
products_1_17468689,products_1_94604558,1,4,2,0.2
products_1_17533274,products_1_6173344,2,4,4,0.3333333333333333
products_1_17589416,products_4_54722607,1,4,1,0.25
products_1_1766554,products_1_1766554,1,3,2,0.25
products_1_17720716,products_1_17720716,2,4,4,0.3333333333333333
products_1_17885462,products_1_25469647,1,4,3,0.16666666666666666
products_1_17943,products_1_17943,1,4,3,0.16666666666666666
products_1_18241261,products_1_74464562,2,4,4,0.3333333333333333
products_1_18247044,products_1_18247044,2,4,4,0.3333333333333333
products_1_1829549,products_1_1829549,2,3,2,0.6666666666666666
products_1_18327954,products_1_62268972,2,4,4,0.3333333333333333
products_1_18374077,products_1_18374077,1,3,2,0.25
products_1_18406024,products_1_82091590,1,4,2,0.2
products_1_18451047,products_3_542014,1,4,1,0.25
products_1_18452876,products_1_18452876,2,4,4,0.3333333333333333
products_1_18532078,products_1_18532078,2,3,3,0.5
products_1_18538085,products_1_18538085,1,4,2,0.2
products_1_1854084,products_1_1854084,3,3,3,1.0
products_1_1877460,products_1_1877460,2,4,4,0.3333333333333333
products_1_19001308,products_1_19001308,1,3,2,0.25
products_1_19049152,products_1_19049152,1,4,3,0.16666666666666666
products_1_19052491,products_1_19052491,1,2,3,0.25
products_1_19054864,products_1_19054864,2,4,3,0.4
products_1_19095351,products_1_19095351,2,3,4,0.4
products_1_19453676,products_1_14245806,1,4,4,0.14285714285714285
products_1_19547445,products_1_19547445,2,4,4,0.3333333333333333
products_1_1962458,products_1_12422845,2,4,3,0.4
products_1_19696563,products_3_66536227,1,4,1,0.25
products_1_19701782,products_1_6118785,2,4,4,0.3333333333333333
products_1_19733045,products_1_10781098,2,4,4,0.3333333333333333
products_1_19746433,products_1_19746433,2,3,3,0.5
products_1_19807424,products_1_19052491,1,4,3,0.16666666666666666
products_1_1993958,products_1_1993958,1,2,1,0.5
products_1_20151064,products_1_33662403,3,4,4,0.6
products_1_20248469,products_1_20248469,3,3,3,1.0
products_1_20317030,products_1_20317030,4,4,4,1.0
products_1_20365450,products_1_66270550,2,4,3,0.4
products_1_20404344,products_1_20404344,2,4,4,0.3333333333333333
products_1_20439392,products_2_54971342,1,4,1,0.25
products_1_20598122,products_1_86482658,2,3,3,0.5
products_1_20847143,products_1_97046372,2,4,3,0.4
products_1_20876912,products_3_13034518,1,4,1,0.25
products_1_20885341,products_1_20885341,1,2,2,0.3333333333333333
products_1_20919659,products_1_48259418,1,4,3,0.16666666666666666
products_1_21011422,products_1_84302318,1,4,3,0.16666666666666666
products_1_21120112,products_1_58208007,2,4,4,0.3333333333333333
products_1_21153036,products_1_40728553,1,4,3,0.16666666666666666
products_1_2115771,products_1_1352033,2,4,3,0.4
products_1_21357223,products_1_21357223,2,2,4,0.5
products_1_21445124,products_1_64466140,2,4,4,0.3333333333333333
products_1_21446102,products_3_91429246,1,3,1,0.3333333333333333
products_1_21663730,products_1_14354726,1,2,3,0.25
products_1_21683669,products_1_21683669,1,3,2,0.25
products_1_22091407,products_1_22091407,2,4,4,0.3333333333333333
products_1_22124737,products_1_22124737,2,4,4,0.3333333333333333
products_1_22151913,products_1_22151913,2,4,4,0.3333333333333333
products_1_2229139,products_1_2229139,1,4,2,0.2
products_1_22326836,products_1_9479917,1,4,2,0.2
products_1_22331395,products_1_1022732,3,4,4,0.6
products_1_2237933,products_1_2237933,1,3,3,0.2
products_1_22415142,products_1_1213105,1,3,3,0.2
products_1_22424953,products_1_22424953,1,3,4,0.16666666666666666
products_1_22496070,products_1_92510195,2,4,4,0.3333333333333333
products_1_22660911,products_1_58034111,1,3,2,0.25
products_1_22671509,products_1_22671509,1,4,2,0.2
products_1_22682562,products_1_14567457,1,4,4,0.14285714285714285
products_1_22733391,products_1_16886489,2,4,4,0.3333333333333333
products_1_22872122,products_1_22872122,3,4,3,0.75
products_1_22882105,products_1_3992423,2,3,3,0.5
products_1_22954522,products_1_35469348,2,4,4,0.3333333333333333
products_1_22966349,products_1_73565062,2,4,4,0.3333333333333333
products_1_23127075,products_1_26574474,1,4,2,0.2
products_1_23155842,products_1_23155842,1,3,3,0.2
products_1_23333093,products_1_23333093,2,4,3,0.4
products_1_23418968,products_1_45478469,1,4,3,0.16666666666666666
products_1_23466284,products_1_20960713,2,4,3,0.4
products_1_23574144,products_1_10638808,1,3,3,0.2
products_1_23622857,products_4_67265186,1,4,1,0.25
products_1_23694723,products_2_77129132,1,4,1,0.25
products_1_23748436,products_1_25541170,2,3,4,0.4
products_1_23766798,products_1_23766798,3,3,4,0.75
products_1_23773026,products_1_23773026,2,2,4,0.5
products_1_23816583,products_1_67183699,2,4,4,0.3333333333333333
products_1_23820970,products_1_23820970,2,4,3,0.4
products_1_23839561,products_1_41160430,1,4,3,0.16666666666666666
products_1_23845125,products_1_18327954,1,4,3,0.16666666666666666
products_1_24025819,products_3_75658571,1,4,1,0.25
products_1_24041154,products_1_24041154,4,4,4,1.0
products_1_24063284,products_1_1252810,1,4,4,0.14285714285714285
products_1_24093790,products_1_24093790,1,4,4,0.14285714285714285
products_1_24185462,products_1_24185462,2,4,2,0.5
products_1_24318065,products_1_2475398,2,4,4,0.3333333333333333
products_1_24391330,products_1_24391330,1,3,4,0.16666666666666666
products_1_24392640,products_1_24392640,2,4,3,0.4
products_1_24446703,products_1_24446703,2,4,4,0.3333333333333333
products_1_24483122,products_1_24483122,1,3,3,0.2
products_1_24494324,products_1_44678762,3,4,4,0.6
products_1_24614355,products_1_24614355,2,3,4,0.4
products_1_2468281,products_1_2468281,2,4,4,0.3333333333333333
products_1_2475398,products_1_13044456,1,2,3,0.25
products_1_24781419,products_1_24781419,3,3,3,1.0
products_1_24796473,products_3_65987337,1,4,1,0.25
products_1_25096878,products_1_25980043,2,4,4,0.3333333333333333
products_1_25119270,products_1_52172790,2,4,4,0.3333333333333333
products_1_25126368,products_1_25126368,1,2,3,0.25
products_1_25128239,products_1_25128239,2,4,4,0.3333333333333333
products_1_25277306,products_1_25277306,2,4,4,0.3333333333333333
products_1_25370721,products_1_10892042,2,4,3,0.4
products_1_25469647,products_1_20598122,1,4,3,0.16666666666666666
products_1_25537521,products_1_10958685,1,4,4,0.14285714285714285
products_1_25541170,products_1_41630423,3,4,4,0.6
products_1_25573702,products_4_60106919,1,4,1,0.25
products_1_25687193,products_1_25687193,3,4,4,0.6
products_1_25769761,products_1_15871125,1,4,4,0.14285714285714285
products_1_25909923,products_1_25909923,1,4,3,0.16666666666666666
products_1_25933134,products_1_25933134,3,3,4,0.75
products_1_25980043,products_1_1540817,1,4,4,0.14285714285714285
products_1_26093259,products_1_26093259,1,3,3,0.2
products_1_26113997,products_1_26113997,2,3,3,0.5
products_1_26285820,products_1_34118962,2,3,4,0.4
products_1_26353099,products_1_36894098,1,4,2,0.2
products_1_26366372,products_1_46066406,2,4,4,0.3333333333333333
products_1_26377693,products_1_18327954,1,4,3,0.16666666666666666
products_1_26394951,products_1_26394951,3,4,4,0.6
products_1_26441327,products_1_26441327,2,4,4,0.3333333333333333
products_1_2652480,products_1_2652480,2,4,3,0.4
products_1_26544937,products_3_29024406,1,4,1,0.25
products_1_26574474,products_1_26574474,1,3,2,0.25
products_1_2679211,products_1_2679211,1,4,2,0.2
products_1_26857322,products_1_26857322,2,3,4,0.4
products_1_26986926,products_1_705891,2,4,3,0.4
products_1_27166335,products_1_27166335,3,4,4,0.6
products_1_27174300,products_1_27174300,1,3,1,0.3333333333333333
products_1_27302519,products_1_13413666,3,4,4,0.6
products_1_27333099,products_1_27333099,2,4,3,0.4
products_1_27334066,products_1_27334066,2,4,2,0.5
products_1_27373947,products_4_30539466,1,4,1,0.25
products_1_27965637,products_1_27965637,1,4,4,0.14285714285714285
products_1_27969946,products_1_325545,3,4,3,0.75
products_1_28004815,products_1_41744188,2,4,4,0.3333333333333333
products_1_28204167,products_3_80753496,1,4,1,0.25
products_1_28212814,products_1_28212814,3,4,3,0.75
products_1_28224541,products_4_60632785,1,4,1,0.25
products_1_2827605,products_1_2827605,3,4,3,0.75
products_1_28507224,products_1_28856576,1,4,3,0.16666666666666666
products_1_28515903,products_1_28515903,3,4,4,0.6
products_1_28532611,products_1_28532611,1,3,4,0.16666666666666666
products_1_28606757,products_1_4473153,2,4,4,0.3333333333333333
products_1_28856576,products_1_44023309,2,4,4,0.3333333333333333
products_1_2889359,products_1_2889359,3,4,4,0.6
products_1_28997705,products_1_28997705,3,3,3,1.0
products_1_2912414,products_1_2912414,2,4,4,0.3333333333333333
products_1_29326164,products_1_13291546,1,4,4,0.14285714285714285
products_1_29419063,products_1_6557275,1,3,2,0.25
products_1_2967922,products_1_2967922,2,4,4,0.3333333333333333
products_1_29807017,products_1_4217677,1,4,3,0.16666666666666666
products_1_3015274,products_1_3015274,2,4,4,0.3333333333333333
products_1_30526558,products_1_74664189,1,4,3,0.16666666666666666
products_1_30624986,products_1_92821376,2,4,3,0.4
products_1_30639668,products_1_4507785,1,3,3,0.2
products_1_30690945,products_1_63475263,1,3,3,0.2
products_1_30865647,products_1_8217265,2,4,4,0.3333333333333333
products_1_31158408,products_1_58034111,1,4,2,0.2
products_1_31239709,products_1_62958579,2,3,4,0.4
products_1_31257390,products_3_94264250,1,4,1,0.25
products_1_31317877,products_1_1585518,3,4,4,0.6
products_1_3146170,products_1_3146170,1,4,3,0.16666666666666666
products_1_31663634,products_1_31663634,3,4,4,0.6
products_1_31946852,products_1_90249643,2,4,4,0.3333333333333333
products_1_32009117,products_1_32009117,1,4,4,0.14285714285714285
products_1_32019388,products_1_32019388,1,3,2,0.25
products_1_32057394,products_1_32057394,1,4,2,0.2
products_1_32132801,products_1_32132801,1,3,3,0.2
products_1_32159667,products_1_32159667,1,2,3,0.25
products_1_32201953,products_1_32201953,3,4,3,0.75
products_1_32225458,products_1_32225458,1,4,2,0.2
products_1_3223487,products_1_3223487,1,2,3,0.25
products_1_32464680,products_1_32464680,1,3,3,0.2
products_1_32646229,products_1_32646229,3,4,3,0.75
products_1_32651602,products_1_30639668,2,4,4,0.3333333333333333
products_1_32738830,products_1_32738830,2,4,4,0.3333333333333333
products_1_32940282,products_1_22151913,1,4,4,0.14285714285714285
products_1_32989060,products_3_40162315,1,3,1,0.3333333333333333
products_1_33028152,products_1_30865647,1,4,4,0.14285714285714285
products_1_33032906,products_1_33032906,2,4,3,0.4
products_1_33041345,products_1_33041345,1,3,2,0.25
products_1_3308613,products_1_3308613,1,4,3,0.16666666666666666
products_1_33115869,products_1_33115869,4,4,4,1.0
products_1_3323341,products_1_84251263,1,3,2,0.25
products_1_33335689,products_4_96067120,1,4,1,0.25
products_1_33376118,products_1_65837616,1,2,2,0.3333333333333333
products_1_3342135,products_1_3342135,1,3,3,0.2
products_1_33428043,products_1_59172393,1,4,2,0.2
products_1_33615110,products_1_355856,1,4,3,0.16666666666666666
products_1_33650372,products_1_51798356,2,4,4,0.3333333333333333
products_1_33662403,products_1_15730411,1,4,4,0.14285714285714285
products_1_33743161,products_1_2237933,1,4,3,0.16666666666666666
products_1_33809693,products_1_33809693,3,3,3,1.0
products_1_33916475,products_1_63201862,1,3,3,0.2
products_1_34014948,products_1_10164790,1,2,3,0.25
products_1_34032163,products_1_23622857,1,4,4,0.14285714285714285
products_1_34118962,products_1_14553016,1,4,4,0.14285714285714285
products_1_34143288,products_1_34143288,1,4,3,0.16666666666666666
products_1_34235154,products_1_34235154,1,4,2,0.2
products_1_34392254,products_1_14715948,3,4,4,0.6
products_1_34471386,products_1_34471386,2,4,4,0.3333333333333333
products_1_3462060,products_1_8194632,1,4,2,0.2
products_1_34645760,products_1_17720716,2,4,4,0.3333333333333333
products_1_34870253,products_1_23748436,1,4,4,0.14285714285714285
products_1_34946634,products_2_13391079,1,3,1,0.3333333333333333
products_1_34973375,products_1_34973375,1,3,3,0.2
products_1_34993176,products_1_34993176,2,4,2,0.5
products_1_35008093,products_1_17885462,1,3,4,0.16666666666666666
products_1_35022778,products_1_35022778,1,2,3,0.25
products_1_35033699,products_1_35033699,2,4,4,0.3333333333333333
products_1_3516732,products_1_5603029,2,4,4,0.3333333333333333
products_1_35356546,products_1_35356546,3,3,4,0.75
products_1_35425148,products_1_35425148,3,4,4,0.6
products_1_35469348,products_1_36537002,1,4,3,0.16666666666666666
products_1_35479899,products_1_92865515,2,4,4,0.3333333333333333
products_1_355856,products_1_3308613,1,4,3,0.16666666666666666
products_1_35695994,products_2_75130066,1,2,1,0.5
products_1_3569778,products_1_23127075,1,4,4,0.14285714285714285
products_1_3578071,products_1_3578071,2,4,4,0.3333333333333333
products_1_35800770,products_1_35800770,3,3,3,1.0
products_1_3589339,products_1_1088849,2,4,4,0.3333333333333333
products_1_3600312,products_1_17589416,1,2,4,0.2
products_1_36016429,products_1_36016429,1,4,2,0.2
products_1_36303725,products_1_36303725,2,4,3,0.4
products_1_36537002,products_1_36537002,1,4,3,0.16666666666666666
products_1_3655214,products_1_28532611,3,4,4,0.6
products_1_36580730,products_1_1962458,1,3,3,0.2
products_1_36622630,products_1_53202784,2,4,4,0.3333333333333333
products_1_36708398,products_1_36708398,4,4,4,1.0
products_1_36807074,products_1_4212691,1,4,2,0.2
products_1_36829921,products_2_40820934,1,4,1,0.25
products_1_36863105,products_3_80509522,1,4,1,0.25
products_1_36894098,products_2_12476892,1,4,1,0.25
products_1_36958406,products_1_36958406,2,4,3,0.4
products_1_36985187,products_1_1367517,1,4,4,0.14285714285714285
products_1_37364581,products_1_37364581,1,4,4,0.14285714285714285
products_1_37366005,products_1_84039603,2,4,3,0.4
products_1_37553677,products_1_37553677,1,3,3,0.2
products_1_38109675,products_1_38109675,1,4,3,0.16666666666666666
products_1_3830836,products_1_3830836,2,4,4,0.3333333333333333
products_1_38472622,products_1_13342237,1,4,3,0.16666666666666666
products_1_38874870,products_1_38874870,1,3,3,0.2
products_1_39143445,products_1_39143445,2,4,3,0.4
products_1_3957588,products_1_5662042,1,4,2,0.2
products_1_39676059,products_1_39676059,2,3,2,0.6666666666666666
products_1_3980193,products_1_20885341,1,4,2,0.2
products_1_39822109,products_2_48166649,1,4,1,0.25
products_1_39826842,products_1_23466284,1,4,3,0.16666666666666666
products_1_3992423,products_1_3992423,1,4,3,0.16666666666666666
products_1_40229645,products_1_40229645,1,4,2,0.2
products_1_4050965,products_1_34870253,2,4,4,0.3333333333333333
products_1_40530169,products_2_76673511,1,4,1,0.25
products_1_40657837,products_1_40657837,3,4,3,0.75
products_1_40728553,products_1_18532078,1,3,3,0.2
products_1_40849883,products_1_36863105,1,4,4,0.14285714285714285
products_1_41098467,products_1_41098467,1,4,3,0.16666666666666666
products_1_41160430,products_1_41160430,2,2,3,0.6666666666666666
products_1_4118764,products_1_4118764,2,4,4,0.3333333333333333
products_1_41214107,products_4_94490280,1,4,1,0.25
products_1_41221805,products_1_41221805,1,3,3,0.2
products_1_41238362,products_1_41238362,2,2,4,0.5
products_1_41310675,products_1_25126368,1,4,3,0.16666666666666666
products_1_41553488,products_1_38109675,1,2,3,0.25
products_1_41630423,products_3_90000482,1,4,1,0.25
products_1_41744188,products_1_2465164,1,4,2,0.2
products_1_4217677,products_3_23599545,1,4,1,0.25
products_1_42225711,products_1_42225711,2,4,4,0.3333333333333333
products_1_42482245,products_1_61243981,1,4,3,0.16666666666666666
products_1_42551174,products_1_42551174,1,2,3,0.25
products_1_43098557,products_1_51563635,2,4,4,0.3333333333333333
products_1_43294436,products_1_43294436,1,3,2,0.25
products_1_4330,products_1_91472204,1,4,3,0.16666666666666666
products_1_43481409,products_1_38472622,1,4,4,0.14285714285714285
products_1_4350399,products_2_31112764,1,4,1,0.25
products_1_4360231,products_1_4360231,2,3,2,0.6666666666666666
products_1_43613054,products_1_43613054,1,4,1,0.25
products_1_43653282,products_1_85773146,2,4,4,0.3333333333333333
products_1_43711023,products_1_76958863,2,4,4,0.3333333333333333
products_1_43796253,products_1_43796253,1,2,4,0.2
products_1_43837358,products_1_43837358,1,2,2,0.3333333333333333
products_1_4393723,products_4_89681182,1,4,1,0.25
products_1_44023309,products_2_68306942,1,4,1,0.25
products_1_4402906,products_1_14553016,1,3,4,0.16666666666666666
products_1_44210301,products_1_44210301,1,4,2,0.2
products_1_4425308,products_1_19052491,1,3,3,0.2
products_1_44455069,products_1_44455069,3,3,4,0.75
products_1_44486080,products_1_22331395,1,4,3,0.16666666666666666
products_1_44551871,products_1_44551871,1,4,2,0.2
products_1_44559075,products_1_44559075,3,4,4,0.6
products_1_44618699,products_1_52437198,2,4,4,0.3333333333333333
products_1_44678762,products_2_1425916,1,3,1,0.3333333333333333
products_1_44698831,products_1_44698831,2,4,4,0.3333333333333333
products_1_4473153,products_1_34392254,2,4,4,0.3333333333333333
products_1_44921379,products_1_19049152,1,4,3,0.16666666666666666
products_1_44961253,products_1_44961253,3,3,4,0.75
products_1_4507785,products_1_13966843,1,4,3,0.16666666666666666
products_1_45169409,products_1_45169409,2,4,3,0.4
products_1_45214544,products_1_45214544,2,4,3,0.4
products_1_45252731,products_1_24391330,3,4,4,0.6
products_1_45478469,products_1_15104574,1,4,3,0.16666666666666666
products_1_4547853,products_1_4547853,1,4,2,0.2
products_1_45550541,products_1_80703508,1,4,3,0.16666666666666666
products_1_45666976,products_1_1367517,1,4,4,0.14285714285714285
products_1_45702055,products_1_3589339,2,4,4,0.3333333333333333
products_1_4586576,products_1_4586576,1,4,3,0.16666666666666666
products_1_45927229,products_1_19054864,1,4,3,0.16666666666666666
products_1_46066406,products_1_21883109,1,4,2,0.2
products_1_46082280,products_1_22326836,2,4,4,0.3333333333333333
products_1_46100256,products_1_71242639,1,3,3,0.2
products_1_4621453,products_1_4621453,1,3,3,0.2
products_1_46330427,products_1_46330427,1,4,3,0.16666666666666666
products_1_46370855,products_1_46370855,1,4,3,0.16666666666666666
products_1_46836162,products_1_46836162,3,3,3,1.0
products_1_46891078,products_1_46891078,2,2,3,0.6666666666666666
products_1_46925007,products_1_26093259,1,4,3,0.16666666666666666
products_1_46937084,products_1_32464680,2,4,3,0.4
products_1_47064593,products_1_79686292,2,4,4,0.3333333333333333
products_1_47198697,products_2_57791150,1,4,1,0.25
products_1_47203114,products_1_47203114,2,4,4,0.3333333333333333
products_1_47773304,products_1_47773304,3,4,4,0.6
products_1_47863704,products_1_47863704,2,2,4,0.5
products_1_47930825,products_1_63475263,1,4,3,0.16666666666666666
products_1_48110334,products_1_62817036,2,4,4,0.3333333333333333
products_1_48201867,products_1_2679211,1,4,2,0.2
products_1_48229106,products_1_24494324,1,4,4,0.14285714285714285
products_1_48259418,products_2_95552757,1,4,1,0.25
products_1_48281373,products_1_48281373,1,2,3,0.25
products_1_48293393,products_1_19001308,1,4,2,0.2
products_1_48525870,products_1_26986926,2,4,4,0.3333333333333333
products_1_48536171,products_1_11701616,1,4,3,0.16666666666666666
products_1_48788807,products_1_53732463,1,4,3,0.16666666666666666
products_1_4891594,products_1_74535300,1,4,3,0.16666666666666666
products_1_48951428,products_1_83479410,1,4,3,0.16666666666666666
products_1_4908909,products_1_4908909,1,4,2,0.2
products_1_49205165,products_1_49205165,1,3,2,0.25
products_1_49241259,products_3_76447164,1,3,1,0.3333333333333333
products_1_49432673,products_1_1297085,3,4,4,0.6
products_1_4944318,products_1_1080849,3,4,4,0.6
products_1_49576448,products_1_65522262,2,4,4,0.3333333333333333
products_1_49672008,products_1_46082280,1,2,4,0.2
products_1_49885696,products_1_49885696,2,4,4,0.3333333333333333
products_1_50064518,products_1_21011422,1,4,4,0.14285714285714285
products_1_50196325,products_1_31946852,1,2,3,0.25
products_1_50222671,products_1_34645760,2,4,4,0.3333333333333333
products_1_50232345,products_1_1540817,2,4,4,0.3333333333333333
products_1_50240914,products_1_36016429,1,4,2,0.2
products_1_50293915,products_1_50293915,3,3,3,1.0
products_1_51025959,products_1_21357223,2,4,4,0.3333333333333333
products_1_51131016,products_1_51131016,2,3,4,0.4
products_1_51153927,products_1_79539273,1,4,2,0.2
products_1_51563635,products_1_8706571,3,4,4,0.6
products_1_51669161,products_1_51669161,2,4,3,0.4
products_1_51788229,products_1_30690945,1,4,4,0.14285714285714285
products_1_51798356,products_1_51798356,2,4,4,0.3333333333333333
products_1_51886539,products_1_91998940,2,4,3,0.4
products_1_51982424,products_1_34014948,2,4,3,0.4
products_1_51996330,products_1_36580730,1,3,4,0.16666666666666666
products_1_52172790,products_1_52172790,1,2,4,0.2
products_1_52216082,products_1_26377693,1,4,3,0.16666666666666666
products_1_52315318,products_1_25096878,1,4,4,0.14285714285714285
products_1_52402204,products_1_52402204,3,4,4,0.6
products_1_52437198,products_1_3223487,2,4,3,0.4
products_1_52518330,products_4_50792597,1,4,1,0.25
products_1_5311205,products_1_5311205,2,4,4,0.3333333333333333
products_1_53183421,products_1_53183421,1,2,1,0.5
products_1_53202784,products_1_34032163,1,3,4,0.16666666666666666
products_1_532468,products_1_21446102,1,2,2,0.3333333333333333
products_1_53495706,products_1_26113997,1,3,3,0.2
products_1_53508892,products_1_53508892,4,4,4,1.0
products_1_53672855,products_1_22966349,1,4,4,0.14285714285714285
products_1_5371368,products_1_5371368,3,4,4,0.6
products_1_53732462,products_1_87560329,2,4,3,0.4
products_1_53732463,products_1_48259418,1,4,3,0.16666666666666666
products_1_53763929,products_1_60843173,2,4,3,0.4
products_1_5393373,products_1_5393373,2,4,4,0.3333333333333333
products_1_54014710,products_1_26544937,1,4,3,0.16666666666666666
products_1_5442902,products_1_5442902,1,4,3,0.16666666666666666
products_1_54553525,products_3_1051974,1,4,1,0.25
products_1_54649100,products_1_54649100,1,4,3,0.16666666666666666
products_1_5479551,products_1_4586576,1,4,3,0.16666666666666666
products_1_54859186,products_1_43711023,1,4,4,0.14285714285714285
