id1,id2,source_1,source_2,score,in_gold,in_human,in_ditto,decision_path
discogs_113637,lastFM_51003,discogs,lastfm,0.9193516969680786,False,False,True,plm_check_llm_yes
discogs_113846,lastFM_74736,discogs,lastfm,0.766205370426178,False,True,True,agreement
discogs_113969,lastFM_51143,discogs,lastfm,0.9967231154441833,False,True,True,agreement
discogs_1143,lastFM_643,discogs,lastfm,0.99866783618927,False,False,True,plm_check_llm_yes
discogs_114392,lastFM_51327,discogs,lastfm,0.9991381168365479,False,True,True,agreement
discogs_114396,lastFM_51330,discogs,lastfm,0.9988476037979126,False,True,True,agreement
discogs_11441,lastFM_5577,discogs,lastfm,0.9983445405960083,False,True,True,agreement
discogs_114552,lastFM_51397,discogs,lastfm,0.9988734126091003,False,True,True,agreement
discogs_114685,lastFM_51455,discogs,lastfm,0.9990615248680115,False,True,True,agreement
discogs_114782,lastFM_51492,discogs,lastfm,0.9990696310997009,False,True,True,agreement
discogs_115,lastFM_65,discogs,lastfm,0.9990447163581848,False,True,True,agreement
discogs_1150,lastFM_647,discogs,lastfm,0.9985696077346802,False,True,True,agreement
discogs_115138,lastFM_31199,discogs,lastfm,0.9974718689918518,False,True,True,agreement
discogs_115241,lastFM_6998,discogs,lastfm,0.9985359907150269,False,False,True,plm_check_llm_yes
discogs_11529,lastFM_5615,discogs,lastfm,0.9986640214920044,False,False,True,plm_check_llm_yes
discogs_1155,lastFM_650,discogs,lastfm,0.9990193843841553,False,True,True,agreement
discogs_115805,lastFM_59316,discogs,lastfm,0.9980649352073669,False,True,True,agreement
discogs_115866,lastFM_39682,discogs,lastfm,0.8851298093795776,False,False,True,plm_check_llm_yes
discogs_115866,lastFM_45508,discogs,lastfm,0.6876648664474487,False,False,True,plm_check_llm_yes
discogs_115866,lastFM_54721,discogs,lastfm,0.8810851573944092,False,True,True,agreement
discogs_115866,lastFM_72107,discogs,lastfm,0.9962168335914612,False,False,True,plm_check_llm_yes
discogs_116118,lastFM_52017,discogs,lastfm,0.9982757568359375,False,True,True,agreement
discogs_116180,lastFM_52043,discogs,lastfm,0.9985750913619995,False,True,True,agreement
discogs_1163,lastFM_654,discogs,lastfm,0.9988290667533875,False,True,True,agreement
discogs_11646,lastFM_5666,discogs,lastfm,0.9979506134986877,False,True,True,agreement
discogs_11655,lastFM_5670,discogs,lastfm,0.9987152814865112,False,True,True,agreement
discogs_11660,lastFM_5672,discogs,lastfm,0.9970031380653381,False,False,True,plm_check_llm_yes
discogs_116733,lastFM_6998,discogs,lastfm,0.9963710308074951,False,False,True,plm_check_llm_yes
discogs_11676,lastFM_5678,discogs,lastfm,0.9987764954566956,False,True,True,agreement
discogs_116843,lastFM_52305,discogs,lastfm,0.9989091157913208,False,True,True,agreement
discogs_116921,lastFM_52333,discogs,lastfm,0.9986324906349182,False,True,True,agreement
discogs_117,lastFM_67,discogs,lastfm,0.9983342289924622,False,True,True,agreement
discogs_11735,lastFM_34141,discogs,lastfm,0.9958449006080627,False,False,True,plm_check_llm_yes
discogs_117614,lastFM_52591,discogs,lastfm,0.998672604560852,False,True,True,agreement
discogs_11804,lastFM_5746,discogs,lastfm,0.9986016154289246,False,False,True,plm_check_llm_yes
discogs_11814,lastFM_5754,discogs,lastfm,0.9987648725509644,False,True,True,agreement
discogs_1183,lastFM_666,discogs,lastfm,0.998969316482544,False,True,True,agreement
discogs_118316,lastFM_53597,discogs,lastfm,0.9982926249504089,False,True,True,agreement
discogs_11838,lastFM_5768,discogs,lastfm,0.9991247057914734,False,True,True,agreement
discogs_118528,lastFM_52973,discogs,lastfm,0.9988403916358948,False,True,True,agreement
discogs_11858,lastFM_5780,discogs,lastfm,0.9985176920890808,False,True,True,agreement
discogs_118639,lastFM_53023,discogs,lastfm,0.9984416365623474,False,True,True,agreement
discogs_118650,lastFM_29580,discogs,lastfm,0.9983945488929749,False,True,True,agreement
discogs_118774,lastFM_53072,discogs,lastfm,0.9983606934547424,False,True,True,agreement
discogs_11880,lastFM_5791,discogs,lastfm,0.9985608458518982,False,True,True,agreement
discogs_118916,lastFM_6470,discogs,lastfm,0.9977071285247803,False,False,True,plm_check_llm_yes
discogs_118956,lastFM_53144,discogs,lastfm,0.998427152633667,False,True,True,agreement
discogs_118995,lastFM_53159,discogs,lastfm,0.9987897276878357,False,False,True,plm_check_llm_yes
discogs_119,lastFM_68,discogs,lastfm,0.9991499185562134,False,True,True,agreement
discogs_11928,lastFM_8707,discogs,lastfm,0.9358130693435669,False,True,True,agreement
discogs_119588,lastFM_53393,discogs,lastfm,0.9984412789344788,False,True,True,agreement
discogs_119605,lastFM_53400,discogs,lastfm,0.9987444877624512,False,True,True,agreement
discogs_119685,lastFM_53437,discogs,lastfm,0.9987679123878479,False,True,True,agreement
discogs_11969,lastFM_5828,discogs,lastfm,0.9974276423454285,False,True,True,agreement
discogs_11975,lastFM_5831,discogs,lastfm,0.9985682964324951,False,True,True,agreement
discogs_11976,lastFM_5832,discogs,lastfm,0.9986435770988464,False,True,True,agreement
discogs_120087,lastFM_53599,discogs,lastfm,0.9982220530509949,False,True,True,agreement
discogs_12030,lastFM_5854,discogs,lastfm,0.9985698461532593,False,True,True,agreement
discogs_120447,lastFM_53769,discogs,lastfm,0.9986234903335571,False,True,True,agreement
discogs_120729,lastFM_53871,discogs,lastfm,0.9986270666122437,False,True,True,agreement
discogs_120886,lastFM_53934,discogs,lastfm,0.9985870122909546,False,True,True,agreement
discogs_12093,lastFM_5890,discogs,lastfm,0.9990689158439636,False,False,True,plm_check_llm_yes
discogs_121088,lastFM_43837,discogs,lastfm,0.9472599029541016,False,False,True,plm_check_llm_yes
discogs_12162,lastFM_5923,discogs,lastfm,0.9987744688987732,False,True,True,agreement
discogs_121826,lastFM_54306,discogs,lastfm,0.9987714886665344,False,True,True,agreement
discogs_12188,lastFM_5934,discogs,lastfm,0.9976643323898315,False,True,True,agreement
discogs_122117,lastFM_54423,discogs,lastfm,0.9988141059875488,False,True,True,agreement
discogs_122140,lastFM_58527,discogs,lastfm,0.5687075257301331,False,True,True,agreement
discogs_122196,lastFM_54457,discogs,lastfm,0.9985124468803406,False,True,True,agreement
discogs_12234,lastFM_5956,discogs,lastfm,0.998790442943573,False,True,True,agreement
discogs_12243,lastFM_5959,discogs,lastfm,0.9980890154838562,False,False,True,plm_check_llm_yes
discogs_12253,lastFM_5964,discogs,lastfm,0.9983914494514465,False,True,True,agreement
discogs_12271,lastFM_5973,discogs,lastfm,0.9976886510848999,False,True,True,agreement
discogs_12287,lastFM_5985,discogs,lastfm,0.9987267851829529,False,True,True,agreement
discogs_122873,lastFM_54734,discogs,lastfm,0.998465895652771,False,True,True,agreement
discogs_123014,lastFM_26628,discogs,lastfm,0.9983260035514832,False,False,True,plm_check_llm_yes
discogs_123076,lastFM_14961,discogs,lastfm,0.9619336724281311,False,False,True,plm_check_llm_yes
discogs_123076,lastFM_22174,discogs,lastfm,0.9990884065628052,False,False,True,plm_check_llm_yes
discogs_123076,lastFM_54815,discogs,lastfm,0.9907331466674805,False,False,True,plm_check_llm_yes
discogs_123395,lastFM_54946,discogs,lastfm,0.9985561966896057,False,True,True,agreement
discogs_12343,lastFM_6011,discogs,lastfm,0.9988228678703308,False,True,True,agreement
discogs_123430,lastFM_54964,discogs,lastfm,0.9772311449050903,False,True,True,agreement
discogs_1235,lastFM_444,discogs,lastfm,0.9953906536102295,False,True,True,agreement
discogs_1236,lastFM_697,discogs,lastfm,0.9937905669212341,False,True,True,agreement
discogs_123686,lastFM_55066,discogs,lastfm,0.9982996582984924,False,False,True,plm_check_llm_yes
discogs_12399,lastFM_6044,discogs,lastfm,0.9987088441848755,False,True,True,agreement
discogs_124604,lastFM_55438,discogs,lastfm,0.998524010181427,False,True,True,agreement
discogs_12474,lastFM_6084,discogs,lastfm,0.9982529282569885,False,True,True,agreement
discogs_12482,lastFM_6089,discogs,lastfm,0.9981856942176819,False,True,True,agreement
discogs_125,lastFM_72,discogs,lastfm,0.9871135950088501,False,False,True,plm_check_llm_yes
discogs_125186,lastFM_55673,discogs,lastfm,0.9990983009338379,False,True,True,agreement
discogs_125251,lastFM_55705,discogs,lastfm,0.998635470867157,False,False,True,plm_check_llm_yes
discogs_125275,lastFM_55714,discogs,lastfm,0.9989370703697205,False,True,True,agreement
discogs_125318,lastFM_55730,discogs,lastfm,0.9986509680747986,False,True,True,agreement
discogs_125413,lastFM_55767,discogs,lastfm,0.9971569776535034,False,True,True,agreement
discogs_125562,lastFM_55825,discogs,lastfm,0.9973527193069458,False,True,True,agreement
discogs_12560,lastFM_6119,discogs,lastfm,0.9982593655586243,False,True,True,agreement
discogs_12585,lastFM_6132,discogs,lastfm,0.9901971817016602,False,False,True,plm_check_llm_yes
discogs_12588,lastFM_6134,discogs,lastfm,0.9983171224594116,False,True,True,agreement
discogs_125917,lastFM_55943,discogs,lastfm,0.9979329109191895,False,True,True,agreement
discogs_12592,lastFM_6135,discogs,lastfm,0.9987843632698059,False,True,True,agreement
discogs_125965,lastFM_55963,discogs,lastfm,0.998599112033844,False,True,True,agreement
discogs_126,lastFM_73,discogs,lastfm,0.9991556406021118,False,True,True,agreement
discogs_12611,lastFM_6144,discogs,lastfm,0.9987806677818298,False,True,True,agreement
discogs_12612,lastFM_5740,discogs,lastfm,0.998456597328186,False,True,True,agreement
discogs_126258,lastFM_29424,discogs,lastfm,0.998659610748291,False,True,True,agreement
discogs_12636,lastFM_6158,discogs,lastfm,0.9946845173835754,False,True,True,agreement
discogs_12656,lastFM_6166,discogs,lastfm,0.9985201954841614,False,True,True,agreement
discogs_126816,lastFM_56290,discogs,lastfm,0.9987460374832153,False,True,True,agreement
discogs_126903,lastFM_56337,discogs,lastfm,0.9640520215034485,False,False,True,plm_check_llm_yes
discogs_126986,lastFM_20010,discogs,lastfm,0.9985062479972839,False,False,True,plm_check_llm_yes
discogs_127156,lastFM_56428,discogs,lastfm,0.9900082349777222,False,True,True,agreement
discogs_12719,lastFM_6196,discogs,lastfm,0.999140739440918,False,True,True,agreement
discogs_127273,lastFM_6998,discogs,lastfm,0.9982996582984924,False,False,True,plm_check_llm_yes
discogs_127350,lastFM_56510,discogs,lastfm,0.9981474876403809,False,True,True,agreement
discogs_127439,lastFM_56542,discogs,lastfm,0.9984886646270752,False,True,True,agreement
discogs_12758,lastFM_6220,discogs,lastfm,0.997794508934021,False,False,True,plm_check_llm_yes
discogs_12768,lastFM_6226,discogs,lastfm,0.9991843104362488,False,True,True,agreement
discogs_127723,lastFM_56670,discogs,lastfm,0.9988688826560974,False,True,True,agreement
discogs_12787,lastFM_6239,discogs,lastfm,0.9981374740600586,False,True,True,agreement
discogs_128073,lastFM_56810,discogs,lastfm,0.9985179305076599,False,True,True,agreement
discogs_128111,lastFM_30795,discogs,lastfm,0.998979389667511,False,False,True,plm_check_llm_yes
discogs_12813,lastFM_6260,discogs,lastfm,0.9976903200149536,False,False,True,plm_check_llm_yes
discogs_128206,lastFM_56850,discogs,lastfm,0.98887699842453,False,True,True,agreement
discogs_128349,lastFM_56921,discogs,lastfm,0.9978241920471191,False,True,True,agreement
discogs_128567,lastFM_57012,discogs,lastfm,0.998896598815918,False,True,True,agreement
discogs_128699,lastFM_57059,discogs,lastfm,0.9986416697502136,False,True,True,agreement
discogs_128968,lastFM_28771,discogs,lastfm,0.8569234609603882,False,True,True,agreement
discogs_128968,lastFM_35716,discogs,lastfm,0.8988024592399597,False,False,True,plm_check_llm_yes
discogs_128968,lastFM_74294,discogs,lastfm,0.8988024592399597,False,False,True,plm_check_llm_yes
discogs_12899,lastFM_6299,discogs,lastfm,0.9991669654846191,False,True,True,agreement
discogs_12917,lastFM_6305,discogs,lastfm,0.9990443587303162,False,True,True,agreement
discogs_129260,lastFM_14182,discogs,lastfm,0.9988768696784973,False,False,True,plm_check_llm_yes
discogs_12941,lastFM_52243,discogs,lastfm,0.9984656572341919,False,True,True,agreement
discogs_12941,lastFM_55146,discogs,lastfm,0.9984656572341919,False,False,True,plm_check_llm_yes
discogs_12980,lastFM_6336,discogs,lastfm,0.9991059899330139,False,True,True,agreement
discogs_12986,lastFM_6340,discogs,lastfm,0.9991425275802612,False,True,True,agreement
discogs_129945,lastFM_57591,discogs,lastfm,0.9988763928413391,False,True,True,agreement
discogs_129968,lastFM_24837,discogs,lastfm,0.942289412021637,False,True,True,agreement
discogs_13,lastFM_8,discogs,lastfm,0.9990769624710083,False,True,True,agreement
discogs_130010,lastFM_57614,discogs,lastfm,0.998627781867981,False,True,True,agreement
discogs_13006,lastFM_6350,discogs,lastfm,0.9988824725151062,False,True,True,agreement
discogs_130166,lastFM_57674,discogs,lastfm,0.9989897608757019,False,True,True,agreement
discogs_1302,lastFM_733,discogs,lastfm,0.9967198967933655,False,True,True,agreement
discogs_130395,lastFM_57765,discogs,lastfm,0.9986562728881836,False,True,True,agreement
discogs_130396,lastFM_65412,discogs,lastfm,0.7875580191612244,False,True,True,agreement
discogs_13071,lastFM_6375,discogs,lastfm,0.9985455274581909,False,False,True,plm_check_llm_yes
discogs_13075,lastFM_6378,discogs,lastfm,0.9987297654151917,False,True,True,agreement
discogs_13088,lastFM_6384,discogs,lastfm,0.9971963167190552,False,True,True,agreement
discogs_130922,lastFM_57964,discogs,lastfm,0.9989809393882751,False,True,True,agreement
discogs_13098,lastFM_6388,discogs,lastfm,0.9941422343254089,False,False,True,plm_check_llm_yes
discogs_13102,lastFM_6392,discogs,lastfm,0.9979435801506042,False,True,True,agreement
discogs_131279,lastFM_58097,discogs,lastfm,0.9984011054039001,False,True,True,agreement
discogs_13137,lastFM_6401,discogs,lastfm,0.9986671209335327,False,True,True,agreement
discogs_131400,lastFM_58142,discogs,lastfm,0.9989222288131714,False,True,True,agreement
discogs_131505,lastFM_58179,discogs,lastfm,0.9985151886940002,False,True,True,agreement
discogs_131611,lastFM_58213,discogs,lastfm,0.9986433386802673,False,False,True,plm_check_llm_yes
discogs_131876,lastFM_35721,discogs,lastfm,0.9988079071044922,False,True,True,agreement
discogs_131927,lastFM_58340,discogs,lastfm,0.9985743761062622,False,False,True,plm_check_llm_yes
discogs_132019,lastFM_2659,discogs,lastfm,0.9959380626678467,False,False,True,plm_check_llm_yes
discogs_13214,lastFM_13121,discogs,lastfm,0.740792453289032,False,True,True,agreement
discogs_132151,lastFM_58434,discogs,lastfm,0.997840166091919,False,True,True,agreement
discogs_13245,lastFM_6447,discogs,lastfm,0.9986218214035034,False,True,True,agreement
discogs_132743,lastFM_26628,discogs,lastfm,0.9975680708885193,False,False,True,plm_check_llm_yes
discogs_13298,lastFM_6470,discogs,lastfm,0.9985690116882324,False,True,True,agreement
discogs_133107,lastFM_58817,discogs,lastfm,0.9985756874084473,False,True,True,agreement
discogs_13321,lastFM_61032,discogs,lastfm,0.9986442923545837,False,False,True,plm_check_llm_yes
discogs_133214,lastFM_58849,discogs,lastfm,0.9970219731330872,False,True,True,agreement
discogs_13325,lastFM_6480,discogs,lastfm,0.9983775615692139,False,True,True,agreement
discogs_133273,lastFM_58877,discogs,lastfm,0.9988197684288025,False,True,True,agreement
discogs_133352,lastFM_58905,discogs,lastfm,0.9978396892547607,False,True,True,agreement
discogs_133459,lastFM_58943,discogs,lastfm,0.9985836744308472,False,True,True,agreement
discogs_133761,lastFM_59073,discogs,lastfm,0.9986090064048767,False,False,True,plm_check_llm_yes
discogs_1341,lastFM_755,discogs,lastfm,0.9988483190536499,False,True,True,agreement
discogs_134379,lastFM_59311,discogs,lastfm,0.9986862540245056,False,True,True,agreement
discogs_13444,lastFM_6531,discogs,lastfm,0.9666203856468201,False,True,True,agreement
discogs_134445,lastFM_59340,discogs,lastfm,0.9989838004112244,False,True,True,agreement
discogs_134716,lastFM_59449,discogs,lastfm,0.9979498982429504,False,True,True,agreement
discogs_13472,lastFM_50816,discogs,lastfm,0.9714978337287903,False,False,True,plm_check_llm_yes
discogs_13472,lastFM_6544,discogs,lastfm,0.999103844165802,False,True,True,agreement
discogs_13479,lastFM_6548,discogs,lastfm,0.9927011728286743,False,True,True,agreement
discogs_135,lastFM_79,discogs,lastfm,0.9990002512931824,False,True,True,agreement
discogs_13504,lastFM_6559,discogs,lastfm,0.9981945157051086,False,True,True,agreement
discogs_13531,lastFM_6577,discogs,lastfm,0.9970370531082153,False,True,True,agreement
discogs_13543,lastFM_6582,discogs,lastfm,0.9981520771980286,False,True,True,agreement
discogs_135444,lastFM_13375,discogs,lastfm,0.9503324031829834,False,False,True,plm_check_llm_yes
discogs_135444,lastFM_59735,discogs,lastfm,0.9987232089042664,False,False,True,plm_check_llm_yes
discogs_135444,lastFM_63354,discogs,lastfm,0.9503324031829834,False,False,True,plm_check_llm_yes
discogs_135444,lastFM_73863,discogs,lastfm,0.9417557120323181,False,False,True,plm_check_llm_yes
discogs_13554,lastFM_6586,discogs,lastfm,0.9941487312316895,False,False,True,plm_check_llm_yes
discogs_135704,lastFM_59844,discogs,lastfm,0.998405396938324,False,True,True,agreement
discogs_13580,lastFM_6600,discogs,lastfm,0.998191773891449,False,True,True,agreement
discogs_13591,lastFM_13633,discogs,lastfm,0.8009232878684998,False,True,True,agreement
discogs_13591,lastFM_19863,discogs,lastfm,0.764112114906311,False,False,True,plm_check_llm_yes
