entity_id,source,attribute,original_value,attempted_format,reason,knob,level
crossref-04258,crossref,first_page,e1006054,locale:plain,roundtrip_parse_fail,5,easy
crossref-04668,crossref,first_page,e1006023,locale:plain,roundtrip_parse_fail,5,easy
crossref-04690,crossref,first_page,e1005993,locale:plain,roundtrip_parse_fail,5,easy
crossref-04732,crossref,first_page,e1006092,locale:plain,roundtrip_parse_fail,5,easy
crossref-04782,crossref,first_page,e1006053,locale:plain,roundtrip_parse_fail,5,easy
crossref-04875,crossref,first_page,e1006038,locale:plain,roundtrip_parse_fail,5,easy
crossref-04891,crossref,first_page,e1006079,locale:plain,roundtrip_parse_fail,5,easy
crossref-04899,crossref,first_page,W264,locale:plain,roundtrip_parse_fail,5,easy
crossref-04931,crossref,first_page,e1006123,locale:plain,roundtrip_parse_fail,5,easy
crossref-04943,crossref,first_page,e1006063,locale:plain,roundtrip_parse_fail,5,easy
crossref-04987,crossref,first_page,e1006089,locale:plain,roundtrip_parse_fail,5,easy
crossref-05123,crossref,first_page,e1006087,locale:plain,roundtrip_parse_fail,5,easy
crossref-05602,crossref,first_page,e1006102,locale:plain,roundtrip_parse_fail,5,easy
crossref-05640,crossref,first_page,e1006097,locale:plain,roundtrip_parse_fail,5,easy
crossref-05656,crossref,first_page,e1006111,locale:plain,roundtrip_parse_fail,5,easy
crossref-05803,crossref,first_page,e1006106,locale:plain,roundtrip_parse_fail,5,easy
crossref-06089,crossref,first_page,W495,locale:plain,roundtrip_parse_fail,5,easy
crossref-06092,crossref,first_page,e1006098,locale:plain,roundtrip_parse_fail,5,easy
crossref-06109,crossref,first_page,e151,locale:plain,roundtrip_parse_fail,5,easy
crossref-06114,crossref,first_page,W510,locale:plain,roundtrip_parse_fail,5,easy
crossref-06530,crossref,first_page,e1006122,locale:plain,roundtrip_parse_fail,5,easy
crossref-06539,crossref,first_page,e1006135,locale:plain,roundtrip_parse_fail,5,easy
crossref-06578,crossref,first_page,B1,locale:plain,roundtrip_parse_fail,5,easy
crossref-06715,crossref,first_page,e1006100,locale:plain,roundtrip_parse_fail,5,easy
crossref-06717,crossref,first_page,W402,locale:plain,roundtrip_parse_fail,5,easy
crossref-06936,crossref,first_page,B25,locale:plain,roundtrip_parse_fail,5,easy
crossref-06951,crossref,first_page,W523,locale:plain,roundtrip_parse_fail,5,easy
crossref-06995,crossref,first_page,e1006142,locale:plain,roundtrip_parse_fail,5,easy
crossref-07029,crossref,first_page,W296,locale:plain,roundtrip_parse_fail,5,easy
crossref-07035,crossref,first_page,e1006175,locale:plain,roundtrip_parse_fail,5,easy
crossref-07060,crossref,first_page,W537,locale:plain,roundtrip_parse_fail,5,easy
crossref-07120,crossref,first_page,W356,locale:plain,roundtrip_parse_fail,5,easy
crossref-07143,crossref,first_page,e1006136,locale:plain,roundtrip_parse_fail,5,easy
crossref-07590,crossref,first_page,e1006181,locale:plain,roundtrip_parse_fail,5,easy
crossref-07617,crossref,first_page,e1006147,locale:plain,roundtrip_parse_fail,5,easy
crossref-07626,crossref,first_page,D29,locale:plain,roundtrip_parse_fail,5,easy
crossref-07645,crossref,first_page,e1006081,locale:plain,roundtrip_parse_fail,5,easy
crossref-07768,crossref,first_page,B58,locale:plain,roundtrip_parse_fail,5,easy
crossref-08257,crossref,first_page,D42,locale:plain,roundtrip_parse_fail,5,easy
crossref-08324,crossref,first_page,W180,locale:plain,roundtrip_parse_fail,5,easy
crossref-08378,crossref,first_page,e1006204,locale:plain,roundtrip_parse_fail,5,easy
crossref-08722,crossref,first_page,W11,locale:plain,roundtrip_parse_fail,5,easy
crossref-08747,crossref,first_page,W417,locale:plain,roundtrip_parse_fail,5,easy
crossref-08842,crossref,first_page,e1006220,locale:plain,roundtrip_parse_fail,5,easy
crossref-09052,crossref,first_page,B126,locale:plain,roundtrip_parse_fail,5,easy
crossref-09254,crossref,first_page,e1006115,locale:plain,roundtrip_parse_fail,5,easy
crossref-09308,crossref,first_page,i96,locale:plain,roundtrip_parse_fail,5,easy
crossref-09312,crossref,first_page,i43,locale:plain,roundtrip_parse_fail,5,easy
crossref-09315,crossref,first_page,i237,locale:plain,roundtrip_parse_fail,5,easy
crossref-09319,crossref,first_page,i555,locale:plain,roundtrip_parse_fail,5,easy
crossref-09328,crossref,first_page,i429,locale:plain,roundtrip_parse_fail,5,easy
crossref-09339,crossref,first_page,i284,locale:plain,roundtrip_parse_fail,5,easy
crossref-09355,crossref,first_page,i366,locale:plain,roundtrip_parse_fail,5,easy
crossref-09369,crossref,first_page,i254,locale:plain,roundtrip_parse_fail,5,easy
crossref-09372,crossref,first_page,i23,locale:plain,roundtrip_parse_fail,5,easy
crossref-09382,crossref,first_page,i70,locale:plain,roundtrip_parse_fail,5,easy
crossref-09404,crossref,first_page,i583,locale:plain,roundtrip_parse_fail,5,easy
crossref-09408,crossref,first_page,i89,locale:plain,roundtrip_parse_fail,5,easy
crossref-09410,crossref,first_page,i52,locale:plain,roundtrip_parse_fail,5,easy
crossref-09415,crossref,first_page,i263,locale:plain,roundtrip_parse_fail,5,easy
crossref-09419,crossref,first_page,i187,locale:plain,roundtrip_parse_fail,5,easy
crossref-09756,crossref,first_page,S107,locale:plain,roundtrip_parse_fail,5,easy
crossref-09928,crossref,first_page,S59,locale:plain,roundtrip_parse_fail,5,easy
crossref-10029,crossref,first_page,S67,locale:plain,roundtrip_parse_fail,5,easy
crossref-10107,crossref,first_page,A1,locale:plain,roundtrip_parse_fail,5,easy
crossref-10257,crossref,first_page,e1006259,locale:plain,roundtrip_parse_fail,5,easy
crossref-10371,crossref,first_page,e1006302,locale:plain,roundtrip_parse_fail,5,easy
crossref-10446,crossref,first_page,e1006322,locale:plain,roundtrip_parse_fail,5,easy
crossref-10501,crossref,first_page,e1006275,locale:plain,roundtrip_parse_fail,5,easy
crossref-10937,crossref,first_page,e1006329,locale:plain,roundtrip_parse_fail,5,easy
crossref-11160,crossref,first_page,e3,locale:plain,roundtrip_parse_fail,5,easy
crossref-11748,crossref,first_page,e1006336,locale:plain,roundtrip_parse_fail,5,easy
crossref-12047,crossref,first_page,e1006369,locale:plain,roundtrip_parse_fail,5,easy
crossref-12049,crossref,first_page,e1006169,locale:plain,roundtrip_parse_fail,5,easy
crossref-12730,crossref,first_page,i811,locale:plain,roundtrip_parse_fail,5,easy
crossref-12739,crossref,first_page,i773,locale:plain,roundtrip_parse_fail,5,easy
crossref-12759,crossref,first_page,i891,locale:plain,roundtrip_parse_fail,5,easy
crossref-12801,crossref,first_page,i603,locale:plain,roundtrip_parse_fail,5,easy
crossref-12878,crossref,first_page,i875,locale:plain,roundtrip_parse_fail,5,easy
crossref-12909,crossref,first_page,i715,locale:plain,roundtrip_parse_fail,5,easy
crossref-12916,crossref,first_page,i697,locale:plain,roundtrip_parse_fail,5,easy
crossref-12920,crossref,first_page,i629,locale:plain,roundtrip_parse_fail,5,easy
crossref-12984,crossref,first_page,i838,locale:plain,roundtrip_parse_fail,5,easy
crossref-13050,crossref,first_page,i934,locale:plain,roundtrip_parse_fail,5,easy
crossref-13078,crossref,first_page,i671,locale:plain,roundtrip_parse_fail,5,easy
crossref-13083,crossref,first_page,i944,locale:plain,roundtrip_parse_fail,5,easy
crossref-13207,crossref,first_page,e1006236,locale:plain,roundtrip_parse_fail,5,easy
crossref-13217,crossref,first_page,e1006378,locale:plain,roundtrip_parse_fail,5,easy
crossref-13283,crossref,first_page,e1006430,locale:plain,roundtrip_parse_fail,5,easy
crossref-13314,crossref,first_page,e1006428,locale:plain,roundtrip_parse_fail,5,easy
crossref-13450,crossref,first_page,e1006154,locale:plain,roundtrip_parse_fail,5,easy
crossref-13452,crossref,first_page,e1006439,locale:plain,roundtrip_parse_fail,5,easy
crossref-13539,crossref,first_page,D1236,locale:plain,roundtrip_parse_fail,5,easy
crossref-13545,crossref,first_page,e1006435,locale:plain,roundtrip_parse_fail,5,easy
crossref-13709,crossref,first_page,e1006436,locale:plain,roundtrip_parse_fail,5,easy
crossref-13803,crossref,first_page,D948,locale:plain,roundtrip_parse_fail,5,easy
crossref-13839,crossref,first_page,e1006035,locale:plain,roundtrip_parse_fail,5,easy
crossref-13889,crossref,first_page,D631,locale:plain,roundtrip_parse_fail,5,easy
crossref-13922,crossref,first_page,D923,locale:plain,roundtrip_parse_fail,5,easy
crossref-13964,crossref,first_page,e1006421,locale:plain,roundtrip_parse_fail,5,easy
crossref-14263,crossref,first_page,e166,locale:plain,roundtrip_parse_fail,5,easy
crossref-14418,crossref,first_page,e165,locale:plain,roundtrip_parse_fail,5,easy
crossref-14472,crossref,first_page,D716,locale:plain,roundtrip_parse_fail,5,easy
crossref-14672,crossref,first_page,e1006468,locale:plain,roundtrip_parse_fail,5,easy
crossref-14681,crossref,first_page,D63,locale:plain,roundtrip_parse_fail,5,easy
crossref-14700,crossref,first_page,D666,locale:plain,roundtrip_parse_fail,5,easy
crossref-14802,crossref,first_page,e1006400,locale:plain,roundtrip_parse_fail,5,easy
crossref-14992,crossref,first_page,e1006523,locale:plain,roundtrip_parse_fail,5,easy
crossref-15059,crossref,first_page,D821,locale:plain,roundtrip_parse_fail,5,easy
crossref-15484,crossref,first_page,D828,locale:plain,roundtrip_parse_fail,5,easy
crossref-15516,crossref,first_page,D163,locale:plain,roundtrip_parse_fail,5,easy
crossref-15653,crossref,first_page,D1195,locale:plain,roundtrip_parse_fail,5,easy
crossref-15654,crossref,first_page,D427,locale:plain,roundtrip_parse_fail,5,easy
crossref-15669,crossref,first_page,D1245,locale:plain,roundtrip_parse_fail,5,easy
crossref-15686,crossref,first_page,D766,locale:plain,roundtrip_parse_fail,5,easy
crossref-15700,crossref,first_page,D339,locale:plain,roundtrip_parse_fail,5,easy
crossref-15701,crossref,first_page,D550,locale:plain,roundtrip_parse_fail,5,easy
crossref-15702,crossref,first_page,D1137,locale:plain,roundtrip_parse_fail,5,easy
crossref-15706,crossref,first_page,D69,locale:plain,roundtrip_parse_fail,5,easy
crossref-15750,crossref,first_page,D976,locale:plain,roundtrip_parse_fail,5,easy
crossref-15767,crossref,first_page,D637,locale:plain,roundtrip_parse_fail,5,easy
crossref-15772,crossref,first_page,e1006557,locale:plain,roundtrip_parse_fail,5,easy
crossref-15851,crossref,first_page,D175,locale:plain,roundtrip_parse_fail,5,easy
crossref-15880,crossref,first_page,e1006538,locale:plain,roundtrip_parse_fail,5,easy
crossref-15883,crossref,first_page,D1102,locale:plain,roundtrip_parse_fail,5,easy
crossref-15897,crossref,first_page,D963,locale:plain,roundtrip_parse_fail,5,easy
crossref-15971,crossref,first_page,D451,locale:plain,roundtrip_parse_fail,5,easy
crossref-15989,crossref,first_page,D1110,locale:plain,roundtrip_parse_fail,5,easy
crossref-16410,crossref,first_page,e1006547,locale:plain,roundtrip_parse_fail,5,easy
crossref-16766,crossref,first_page,D625,locale:plain,roundtrip_parse_fail,5,easy
crossref-16777,crossref,first_page,D188,locale:plain,roundtrip_parse_fail,5,easy
crossref-16778,crossref,first_page,D1155,locale:plain,roundtrip_parse_fail,5,easy
crossref-16796,crossref,first_page,D542,locale:plain,roundtrip_parse_fail,5,easy
crossref-16808,crossref,first_page,D84,locale:plain,roundtrip_parse_fail,5,easy
crossref-16813,crossref,first_page,e1006526,locale:plain,roundtrip_parse_fail,5,easy
crossref-16822,crossref,first_page,D212,locale:plain,roundtrip_parse_fail,5,easy
crossref-16835,crossref,first_page,D442,locale:plain,roundtrip_parse_fail,5,easy
crossref-16952,crossref,first_page,D841,locale:plain,roundtrip_parse_fail,5,easy
crossref-16954,crossref,first_page,e1006483,locale:plain,roundtrip_parse_fail,5,easy
crossref-16966,crossref,first_page,D1186,locale:plain,roundtrip_parse_fail,5,easy
crossref-16970,crossref,first_page,D1172,locale:plain,roundtrip_parse_fail,5,easy
crossref-16977,crossref,first_page,e1006494,locale:plain,roundtrip_parse_fail,5,easy
crossref-16988,crossref,first_page,D678,locale:plain,roundtrip_parse_fail,5,easy
crossref-17012,crossref,first_page,D573,locale:plain,roundtrip_parse_fail,5,easy
crossref-17089,crossref,first_page,e1006586,locale:plain,roundtrip_parse_fail,5,easy
crossref-17163,crossref,first_page,D100,locale:plain,roundtrip_parse_fail,5,easy
crossref-17289,crossref,first_page,D382,locale:plain,roundtrip_parse_fail,5,easy
crossref-17291,crossref,first_page,D55,locale:plain,roundtrip_parse_fail,5,easy
crossref-17295,crossref,first_page,D1056,locale:plain,roundtrip_parse_fail,5,easy
crossref-17296,crossref,first_page,e1006583,locale:plain,roundtrip_parse_fail,5,easy
crossref-17343,crossref,first_page,D607,locale:plain,roundtrip_parse_fail,5,easy
crossref-17380,crossref,first_page,D529,locale:plain,roundtrip_parse_fail,5,easy
crossref-17462,crossref,first_page,e1006514,locale:plain,roundtrip_parse_fail,5,easy
crossref-17470,crossref,first_page,e1006516,locale:plain,roundtrip_parse_fail,5,easy
crossref-17565,crossref,first_page,e1006626,locale:plain,roundtrip_parse_fail,5,easy
crossref-17570,crossref,first_page,e1006632,locale:plain,roundtrip_parse_fail,5,easy
crossref-17582,crossref,first_page,D475,locale:plain,roundtrip_parse_fail,5,easy
crossref-18603,crossref,first_page,e1006616,locale:plain,roundtrip_parse_fail,5,easy
crossref-18642,crossref,first_page,e1006309,locale:plain,roundtrip_parse_fail,5,easy
crossref-18667,crossref,first_page,e1006258,locale:plain,roundtrip_parse_fail,5,easy
crossref-18681,crossref,first_page,e1006652,locale:plain,roundtrip_parse_fail,5,easy
crossref-18921,crossref,first_page,e1006540,locale:plain,roundtrip_parse_fail,5,easy
crossref-19099,crossref,first_page,4:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-19456,crossref,first_page,5:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-19514,crossref,first_page,7:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-19633,crossref,first_page,4:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-19706,crossref,first_page,2:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-19745,crossref,first_page,6:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-19964,crossref,first_page,3:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-20065,crossref,first_page,3:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-20345,crossref,first_page,8:1,locale:plain,roundtrip_parse_fail,5,easy
crossref-20594,crossref,first_page,e1006384,locale:plain,roundtrip_parse_fail,5,easy
crossref-20972,crossref,first_page,e1006734,locale:plain,roundtrip_parse_fail,5,easy
crossref-21026,crossref,first_page,A196,locale:plain,roundtrip_parse_fail,5,easy
crossref-21072,crossref,first_page,e1006649,locale:plain,roundtrip_parse_fail,5,easy
crossref-21092,crossref,first_page,e1006691,locale:plain,roundtrip_parse_fail,5,easy
crossref-21205,crossref,first_page,e1006611,locale:plain,roundtrip_parse_fail,5,easy
crossref-21280,crossref,first_page,e1006591,locale:plain,roundtrip_parse_fail,5,easy
crossref-21323,crossref,first_page,e1006741,locale:plain,roundtrip_parse_fail,5,easy
crossref-21584,crossref,first_page,e1006707,locale:plain,roundtrip_parse_fail,5,easy
crossref-22449,crossref,first_page,e1006481,locale:plain,roundtrip_parse_fail,5,easy
crossref-22511,crossref,first_page,e1006803,locale:plain,roundtrip_parse_fail,5,easy
crossref-22690,crossref,first_page,e1006784,locale:plain,roundtrip_parse_fail,5,easy
crossref-22703,crossref,first_page,e1006772,locale:plain,roundtrip_parse_fail,5,easy
crossref-22860,crossref,first_page,e1006799,locale:plain,roundtrip_parse_fail,5,easy
crossref-22986,crossref,first_page,e1006721,locale:plain,roundtrip_parse_fail,5,easy
crossref-23022,crossref,first_page,e1006678,locale:plain,roundtrip_parse_fail,5,easy
crossref-23073,crossref,first_page,e1006783,locale:plain,roundtrip_parse_fail,5,easy
crossref-23236,crossref,first_page,e8,locale:plain,roundtrip_parse_fail,5,easy
crossref-23387,crossref,first_page,e00088,locale:plain,roundtrip_parse_fail,5,easy
crossref-23445,crossref,first_page,A1,locale:plain,roundtrip_parse_fail,5,easy
crossref-23548,crossref,first_page,e00091,locale:plain,roundtrip_parse_fail,5,easy
crossref-23730,crossref,first_page,e1006839,locale:plain,roundtrip_parse_fail,5,easy
crossref-23755,crossref,first_page,e1006701,locale:plain,roundtrip_parse_fail,5,easy
crossref-23802,crossref,first_page,e1006844,locale:plain,roundtrip_parse_fail,5,easy
crossref-23866,crossref,first_page,e1006833,locale:plain,roundtrip_parse_fail,5,easy
crossref-23870,crossref,first_page,e1006397,locale:plain,roundtrip_parse_fail,5,easy
crossref-23959,crossref,first_page,e1006827,locale:plain,roundtrip_parse_fail,5,easy
crossref-24212,crossref,first_page,e1006755,locale:plain,roundtrip_parse_fail,5,easy
crossref-24236,crossref,first_page,B37,locale:plain,roundtrip_parse_fail,5,easy
crossref-24277,crossref,first_page,e1006710,locale:plain,roundtrip_parse_fail,5,easy
crossref-24461,crossref,first_page,B60,locale:plain,roundtrip_parse_fail,5,easy
crossref-24656,crossref,first_page,W234,locale:plain,roundtrip_parse_fail,5,easy
crossref-24753,crossref,first_page,e1006947,locale:plain,roundtrip_parse_fail,5,easy
crossref-24931,crossref,first_page,e1006868,locale:plain,roundtrip_parse_fail,5,easy
crossref-25015,crossref,first_page,S126,locale:plain,roundtrip_parse_fail,5,easy
crossref-25160,crossref,first_page,e1006931,locale:plain,roundtrip_parse_fail,5,easy
crossref-25439,crossref,first_page,e1006767,locale:plain,roundtrip_parse_fail,5,easy
crossref-25501,crossref,first_page,e1006972,locale:plain,roundtrip_parse_fail,5,easy
crossref-25556,crossref,first_page,e1006914,locale:plain,roundtrip_parse_fail,5,easy
crossref-25593,crossref,first_page,W636,locale:plain,roundtrip_parse_fail,5,easy
crossref-25607,crossref,first_page,e1006969,locale:plain,roundtrip_parse_fail,5,easy
crossref-25679,crossref,first_page,e1006988,locale:plain,roundtrip_parse_fail,5,easy
crossref-25802,crossref,first_page,e1006465,locale:plain,roundtrip_parse_fail,5,easy
crossref-25813,crossref,first_page,e189,locale:plain,roundtrip_parse_fail,5,easy
crossref-25829,crossref,first_page,e1006928,locale:plain,roundtrip_parse_fail,5,easy
crossref-26002,crossref,first_page,W295,locale:plain,roundtrip_parse_fail,5,easy
crossref-26961,crossref,first_page,W408,locale:plain,roundtrip_parse_fail,5,easy
crossref-27300,crossref,first_page,W300,locale:plain,roundtrip_parse_fail,5,easy
crossref-27376,crossref,first_page,e1006618,locale:plain,roundtrip_parse_fail,5,easy
crossref-27435,crossref,first_page,W610,locale:plain,roundtrip_parse_fail,5,easy
crossref-27448,crossref,first_page,e1007019,locale:plain,roundtrip_parse_fail,5,easy
crossref-27452,crossref,first_page,W183,locale:plain,roundtrip_parse_fail,5,easy
crossref-27463,crossref,first_page,W536,locale:plain,roundtrip_parse_fail,5,easy
crossref-27503,crossref,first_page,W437,locale:plain,roundtrip_parse_fail,5,easy
crossref-27523,crossref,first_page,e1006580,locale:plain,roundtrip_parse_fail,5,easy
crossref-27694,crossref,first_page,W283,locale:plain,roundtrip_parse_fail,5,easy
crossref-27764,crossref,first_page,e1007001,locale:plain,roundtrip_parse_fail,5,easy
crossref-27864,crossref,first_page,e1006752,locale:plain,roundtrip_parse_fail,5,easy
crossref-27865,crossref,first_page,W566,locale:plain,roundtrip_parse_fail,5,easy
crossref-27879,crossref,first_page,W308,locale:plain,roundtrip_parse_fail,5,easy
crossref-27892,crossref,first_page,W456,locale:plain,roundtrip_parse_fail,5,easy
crossref-27941,crossref,first_page,W199,locale:plain,roundtrip_parse_fail,5,easy
crossref-27943,crossref,first_page,W502,locale:plain,roundtrip_parse_fail,5,easy
crossref-27946,crossref,first_page,W242,locale:plain,roundtrip_parse_fail,5,easy
crossref-27955,crossref,first_page,W388,locale:plain,roundtrip_parse_fail,5,easy
crossref-27956,crossref,first_page,W270,locale:plain,roundtrip_parse_fail,5,easy
crossref-27995,crossref,first_page,e1007070,locale:plain,roundtrip_parse_fail,5,easy
crossref-28023,crossref,first_page,e1007068,locale:plain,roundtrip_parse_fail,5,easy
crossref-28027,crossref,first_page,e1007063,locale:plain,roundtrip_parse_fail,5,easy
crossref-28038,crossref,first_page,W175,locale:plain,roundtrip_parse_fail,5,easy
crossref-28062,crossref,first_page,W225,locale:plain,roundtrip_parse_fail,5,easy
crossref-28091,crossref,first_page,e1007069,locale:plain,roundtrip_parse_fail,5,easy
crossref-28185,crossref,first_page,e1006496,locale:plain,roundtrip_parse_fail,5,easy
crossref-28202,crossref,first_page,e1007074,locale:plain,roundtrip_parse_fail,5,easy
crossref-28395,crossref,first_page,e00093,locale:plain,roundtrip_parse_fail,5,easy
crossref-29023,crossref,first_page,W121,locale:plain,roundtrip_parse_fail,5,easy
crossref-29103,crossref,first_page,e1007024,locale:plain,roundtrip_parse_fail,5,easy
crossref-29116,crossref,first_page,e1006903,locale:plain,roundtrip_parse_fail,5,easy
crossref-29245,crossref,first_page,e1006989,locale:plain,roundtrip_parse_fail,5,easy
crossref-29256,crossref,first_page,e1007026,locale:plain,roundtrip_parse_fail,5,easy
crossref-29302,crossref,first_page,e1007129,locale:plain,roundtrip_parse_fail,5,easy
crossref-29662,crossref,first_page,e1006648,locale:plain,roundtrip_parse_fail,5,easy
crossref-29664,crossref,first_page,e1007121,locale:plain,roundtrip_parse_fail,5,easy
crossref-29680,crossref,first_page,e1007154,locale:plain,roundtrip_parse_fail,5,easy
crossref-29825,crossref,first_page,e1007128,locale:plain,roundtrip_parse_fail,5,easy
crossref-30003,crossref,first_page,e1007105,locale:plain,roundtrip_parse_fail,5,easy
crossref-30046,crossref,first_page,e1006746,locale:plain,roundtrip_parse_fail,5,easy
crossref-30190,crossref,first_page,i538,locale:plain,roundtrip_parse_fail,5,easy
crossref-30198,crossref,first_page,S42,locale:plain,roundtrip_parse_fail,5,easy
crossref-30214,crossref,first_page,i417,locale:plain,roundtrip_parse_fail,5,easy
crossref-30227,crossref,first_page,i183,locale:plain,roundtrip_parse_fail,5,easy
crossref-30231,crossref,first_page,i136,locale:plain,roundtrip_parse_fail,5,easy
crossref-30261,crossref,first_page,i354,locale:plain,roundtrip_parse_fail,5,easy
crossref-30262,crossref,first_page,i324,locale:plain,roundtrip_parse_fail,5,easy
crossref-30296,crossref,first_page,i398,locale:plain,roundtrip_parse_fail,5,easy
crossref-30308,crossref,first_page,i548,locale:plain,roundtrip_parse_fail,5,easy
crossref-30313,crossref,first_page,i4,locale:plain,roundtrip_parse_fail,5,easy
crossref-30364,crossref,first_page,i284,locale:plain,roundtrip_parse_fail,5,easy
crossref-30399,crossref,first_page,i173,locale:plain,roundtrip_parse_fail,5,easy
crossref-30413,crossref,first_page,i370,locale:plain,roundtrip_parse_fail,5,easy
crossref-30491,crossref,first_page,S71,locale:plain,roundtrip_parse_fail,5,easy
crossref-30545,crossref,first_page,i260,locale:plain,roundtrip_parse_fail,5,easy
crossref-30613,crossref,first_page,i81,locale:plain,roundtrip_parse_fail,5,easy
crossref-30617,crossref,first_page,i389,locale:plain,roundtrip_parse_fail,5,easy
crossref-30657,crossref,first_page,i269,locale:plain,roundtrip_parse_fail,5,easy
crossref-30691,crossref,first_page,S124,locale:plain,roundtrip_parse_fail,5,easy
crossref-30952,crossref,first_page,e1007078,locale:plain,roundtrip_parse_fail,5,easy
crossref-31267,crossref,first_page,e1007173,locale:plain,roundtrip_parse_fail,5,easy
crossref-31677,crossref,first_page,e1007123,locale:plain,roundtrip_parse_fail,5,easy
crossref-31816,crossref,first_page,e1007186,locale:plain,roundtrip_parse_fail,5,easy
crossref-31841,crossref,first_page,e1007209,locale:plain,roundtrip_parse_fail,5,easy
crossref-31879,crossref,first_page,e1007060,locale:plain,roundtrip_parse_fail,5,easy
crossref-31986,crossref,first_page,e1007007,locale:plain,roundtrip_parse_fail,5,easy
crossref-32145,crossref,first_page,C1,locale:plain,roundtrip_parse_fail,5,easy
crossref-32187,crossref,first_page,e1006860,locale:plain,roundtrip_parse_fail,5,easy
crossref-32245,crossref,first_page,e1007172,locale:plain,roundtrip_parse_fail,5,easy
crossref-32957,crossref,first_page,e1007246,locale:plain,roundtrip_parse_fail,5,easy
crossref-32962,crossref,first_page,D768,locale:plain,roundtrip_parse_fail,5,easy
crossref-33112,crossref,first_page,e1006575,locale:plain,roundtrip_parse_fail,5,easy
crossref-33201,crossref,first_page,e214,locale:plain,roundtrip_parse_fail,5,easy
crossref-33303,crossref,first_page,C10,locale:plain,roundtrip_parse_fail,5,easy
crossref-33419,crossref,first_page,e1006604,locale:plain,roundtrip_parse_fail,5,easy
crossref-33473,crossref,first_page,e1007253,locale:plain,roundtrip_parse_fail,5,easy
crossref-33612,crossref,first_page,C25,locale:plain,roundtrip_parse_fail,5,easy
crossref-33700,crossref,first_page,e1006697,locale:plain,roundtrip_parse_fail,5,easy
crossref-33791,crossref,first_page,D127,locale:plain,roundtrip_parse_fail,5,easy
crossref-34300,crossref,first_page,e00106,locale:plain,roundtrip_parse_fail,5,easy
crossref-34458,crossref,first_page,e216,locale:plain,roundtrip_parse_fail,5,easy
crossref-34463,crossref,first_page,D389,locale:plain,roundtrip_parse_fail,5,easy
crossref-34464,crossref,first_page,e215,locale:plain,roundtrip_parse_fail,5,easy
crossref-34469,crossref,first_page,e1007349,locale:plain,roundtrip_parse_fail,5,easy
crossref-34493,crossref,first_page,D545,locale:plain,roundtrip_parse_fail,5,easy
crossref-34753,crossref,first_page,A1,locale:plain,roundtrip_parse_fail,5,easy
crossref-34887,crossref,first_page,e1007296,locale:plain,roundtrip_parse_fail,5,easy
crossref-34975,crossref,first_page,e1007284,locale:plain,roundtrip_parse_fail,5,easy
crossref-34985,crossref,first_page,e218,locale:plain,roundtrip_parse_fail,5,easy
crossref-35006,crossref,first_page,e1007324,locale:plain,roundtrip_parse_fail,5,easy
