matcher,threshold,f1,precision,recall,true_positives,false_positives,false_negatives,classifier,use_probabilities,n_features,hyperparams,string_similarity_function,string_tokenization,n_comparators
MLBasedMatcher,0.5,0.4081632653061224,0.6382978723404256,0.3,30,17,70,logreg,True,60.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}",,,
MLBasedMatcher,0.4,0.4076433121019108,0.5614035087719298,0.32,32,25,68,xgboost,True,60.0,"{'objective': 'binary:logistic', 'colsample_bytree': 0.8, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 3, 'missing': nan, 'n_estimators': 100, 'scale_pos_weight': 10.005681818181818, 'subsample': 0.8, 'use_label_encoder': False}",,,
RuleBasedMatcher,0.4,0.3673469387755102,0.375,0.36,36,60,64,,,,,jaccard,char,6.0
MLBasedMatcher,0.5,0.34782608695652173,0.631578947368421,0.24,24,14,76,xgboost,True,60.0,"{'objective': 'binary:logistic', 'colsample_bytree': 0.8, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 3, 'missing': nan, 'n_estimators': 100, 'scale_pos_weight': 10.005681818181818, 'subsample': 0.8, 'use_label_encoder': False}",,,
RuleBasedMatcher,0.6,0.345679012345679,0.45161290322580644,0.28,28,34,72,,,,,jaro_winkler,,6.0
MLBasedMatcher,0.6,0.3283582089552239,0.6470588235294118,0.22,22,12,78,logreg,True,60.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}",,,
MLBasedMatcher,0.3,0.32592592592592595,0.6285714285714286,0.22,22,13,78,rf,True,60.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'oob_score': False, 'warm_start': False}",,,
RuleBasedMatcher,0.6,0.29729729729729726,0.4583333333333333,0.22,22,26,78,,,,,cosine,char,6.0
RuleBasedMatcher,0.6,0.2916666666666667,0.4772727272727273,0.21,21,23,79,,,,,sorensen_dice,char,6.0
RuleBasedMatcher,0.3,0.27631578947368424,0.40384615384615385,0.21,21,31,79,,,,,damerau_levenshtein,,2.0
MLBasedMatcher,0.6,0.26771653543307083,0.6296296296296297,0.17,17,10,83,xgboost,True,60.0,"{'objective': 'binary:logistic', 'colsample_bytree': 0.8, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 3, 'missing': nan, 'n_estimators': 100, 'scale_pos_weight': 10.005681818181818, 'subsample': 0.8, 'use_label_encoder': False}",,,
RuleBasedMatcher,0.3,0.26666666666666666,0.4,0.2,20,30,80,,,,,levenshtein,,2.0
MLBasedMatcher,0.4,0.24193548387096772,0.625,0.15,15,9,85,rf,True,60.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'oob_score': False, 'warm_start': False}",,,
MLBasedMatcher,0.7,0.23333333333333336,0.7,0.14,14,6,86,logreg,True,60.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}",,,
RuleBasedMatcher,0.5,0.23076923076923075,0.5,0.15,15,15,85,,,,,jaccard,char,6.0
RuleBasedMatcher,0.7,0.224,0.56,0.14,14,11,86,,,,,jaro_winkler,,6.0
RuleBasedMatcher,0.3,0.22047244094488191,0.5185185185185185,0.14,14,13,86,,,,,overlap,word,6.0
MLBasedMatcher,0.7,0.20512820512820512,0.7058823529411765,0.12,12,5,88,xgboost,True,60.0,"{'objective': 'binary:logistic', 'colsample_bytree': 0.8, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 3, 'missing': nan, 'n_estimators': 100, 'scale_pos_weight': 10.005681818181818, 'subsample': 0.8, 'use_label_encoder': False}",,,
RuleBasedMatcher,0.4,0.1925925925925926,0.37142857142857144,0.13,13,22,87,,,,,levenshtein,,2.0
RuleBasedMatcher,0.4,0.1911764705882353,0.3611111111111111,0.13,13,23,87,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.6,0.18803418803418803,0.6470588235294118,0.11,11,6,89,,,,,jaccard,char,6.0
RuleBasedMatcher,0.4,0.17094017094017097,0.5882352941176471,0.1,10,7,90,,,,,overlap,word,6.0
RuleBasedMatcher,0.5,0.16923076923076924,0.36666666666666664,0.11,11,19,89,,,,,levenshtein,,2.0
RuleBasedMatcher,0.5,0.16923076923076924,0.36666666666666664,0.11,11,19,89,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.3,0.16666666666666669,0.5,0.1,10,10,90,,,,,sorensen_dice,word,6.0
RuleBasedMatcher,0.3,0.16666666666666669,0.5,0.1,10,10,90,,,,,cosine,word,6.0
MLBasedMatcher,0.8,0.16216216216216217,0.8181818181818182,0.09,9,2,91,logreg,True,60.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}",,,
RuleBasedMatcher,0.3,0.1565217391304348,0.6,0.09,9,6,91,,,,,jaccard,word,6.0
RuleBasedMatcher,0.4,0.14545454545454545,0.8,0.08,8,2,92,,,,,sorensen_dice,word,6.0
RuleBasedMatcher,0.4,0.14414414414414414,0.7272727272727273,0.08,8,3,92,,,,,cosine,word,6.0
RuleBasedMatcher,0.7,0.14159292035398233,0.6153846153846154,0.08,8,5,92,,,,,cosine,char,6.0
RuleBasedMatcher,0.6,0.13445378151260506,0.42105263157894735,0.08,8,11,92,,,,,levenshtein,,2.0
RuleBasedMatcher,0.6,0.13445378151260506,0.42105263157894735,0.08,8,11,92,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.4,0.12962962962962962,0.875,0.07,7,1,93,,,,,jaccard,word,6.0
RuleBasedMatcher,0.7,0.12500000000000003,0.5833333333333334,0.07,7,5,93,,,,,sorensen_dice,char,6.0
RuleBasedMatcher,0.8,0.10526315789473684,0.42857142857142855,0.06,6,8,94,,,,,overlap,char,6.0
RuleBasedMatcher,0.5,0.09523809523809523,1.0,0.05,5,0,95,,,,,jaccard,word,6.0
RuleBasedMatcher,0.5,0.09433962264150944,0.8333333333333334,0.05,5,1,95,,,,,sorensen_dice,word,6.0
RuleBasedMatcher,0.5,0.09433962264150944,0.8333333333333334,0.05,5,1,95,,,,,cosine,word,6.0
RuleBasedMatcher,0.5,0.09433962264150944,0.8333333333333334,0.05,5,1,95,,,,,overlap,word,6.0
MLBasedMatcher,0.4,0.09345794392523366,0.7142857142857143,0.05,5,2,95,gbdt,True,60.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.5,0.09345794392523366,0.7142857142857143,0.05,5,2,95,gbdt,True,60.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.3,0.09345794392523366,0.7142857142857143,0.05,5,2,95,hist_gbdt,True,60.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}",,,
RuleBasedMatcher,0.7,0.09259259259259259,0.625,0.05,5,3,95,,,,,jaccard,char,6.0
MLBasedMatcher,0.3,0.09259259259259259,0.625,0.05,5,3,95,gbdt,True,60.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",,,
RuleBasedMatcher,0.6,0.07692307692307693,1.0,0.04,4,0,96,,,,,jaccard,word,6.0
RuleBasedMatcher,0.6,0.07692307692307693,1.0,0.04,4,0,96,,,,,sorensen_dice,word,6.0
RuleBasedMatcher,0.6,0.07692307692307693,1.0,0.04,4,0,96,,,,,cosine,word,6.0
RuleBasedMatcher,0.6,0.07692307692307693,1.0,0.04,4,0,96,,,,,overlap,word,6.0
MLBasedMatcher,0.4,0.07547169811320754,0.6666666666666666,0.04,4,2,96,hist_gbdt,True,60.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.5,0.07407407407407407,0.5,0.04,4,4,96,rf,True,60.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'oob_score': False, 'warm_start': False}",,,
RuleBasedMatcher,0.8,0.05714285714285714,0.6,0.03,3,2,97,,,,,sorensen_dice,char,6.0
RuleBasedMatcher,0.8,0.056603773584905655,0.5,0.03,3,3,97,,,,,cosine,char,6.0
RuleBasedMatcher,0.7,0.055045871559633024,0.3333333333333333,0.03,3,6,97,,,,,levenshtein,,2.0
RuleBasedMatcher,0.7,0.055045871559633024,0.3333333333333333,0.03,3,6,97,,,,,damerau_levenshtein,,2.0
MLBasedMatcher,0.6,0.038834951456310676,0.6666666666666666,0.02,2,1,98,gbdt,True,60.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.7,0.038834951456310676,0.6666666666666666,0.02,2,1,98,gbdt,True,60.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",,,
RuleBasedMatcher,0.8,0.038461538461538464,0.5,0.02,2,2,98,,,,,jaro_winkler,,6.0
MLBasedMatcher,0.8,0.038461538461538464,0.5,0.02,2,2,98,xgboost,True,60.0,"{'objective': 'binary:logistic', 'colsample_bytree': 0.8, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 3, 'missing': nan, 'n_estimators': 100, 'scale_pos_weight': 10.005681818181818, 'subsample': 0.8, 'use_label_encoder': False}",,,
RuleBasedMatcher,0.7,0.019801980198019802,1.0,0.01,1,0,99,,,,,jaccard,word,6.0
RuleBasedMatcher,0.8,0.019801980198019802,1.0,0.01,1,0,99,,,,,jaccard,word,6.0
RuleBasedMatcher,0.8,0.019801980198019802,1.0,0.01,1,0,99,,,,,jaccard,char,6.0
RuleBasedMatcher,0.7,0.019801980198019802,1.0,0.01,1,0,99,,,,,sorensen_dice,word,6.0
RuleBasedMatcher,0.8,0.019801980198019802,1.0,0.01,1,0,99,,,,,sorensen_dice,word,6.0
RuleBasedMatcher,0.7,0.019801980198019802,1.0,0.01,1,0,99,,,,,cosine,word,6.0
RuleBasedMatcher,0.8,0.019801980198019802,1.0,0.01,1,0,99,,,,,cosine,word,6.0
RuleBasedMatcher,0.7,0.019801980198019802,1.0,0.01,1,0,99,,,,,overlap,word,6.0
RuleBasedMatcher,0.8,0.019801980198019802,1.0,0.01,1,0,99,,,,,overlap,word,6.0
MLBasedMatcher,0.9,0.019801980198019802,1.0,0.01,1,0,99,gbdt,True,60.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.7,0.019801980198019802,1.0,0.01,1,0,99,hist_gbdt,True,60.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.8,0.019801980198019802,1.0,0.01,1,0,99,hist_gbdt,True,60.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.9,0.019801980198019802,1.0,0.01,1,0,99,hist_gbdt,True,60.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.9,0.0196078431372549,0.5,0.01,1,1,99,logreg,True,60.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}",,,
MLBasedMatcher,0.8,0.0196078431372549,0.5,0.01,1,1,99,gbdt,True,60.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.5,0.0196078431372549,0.5,0.01,1,1,99,hist_gbdt,True,60.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}",,,
MLBasedMatcher,0.6,0.0196078431372549,0.5,0.01,1,1,99,hist_gbdt,True,60.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}",,,
RuleBasedMatcher,0.9,0.019417475728155338,0.3333333333333333,0.01,1,2,99,,,,,levenshtein,,2.0
RuleBasedMatcher,0.9,0.019417475728155338,0.3333333333333333,0.01,1,2,99,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.8,0.019230769230769232,0.25,0.01,1,3,99,,,,,levenshtein,,2.0
RuleBasedMatcher,0.8,0.019230769230769232,0.25,0.01,1,3,99,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,jaro_winkler,,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,jaccard,word,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,jaccard,char,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,sorensen_dice,word,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,sorensen_dice,char,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,cosine,word,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,cosine,char,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,overlap,word,6.0
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,,overlap,char,6.0
MLBasedMatcher,0.6,0.0,0.0,0.0,0,0,100,rf,True,60.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'oob_score': False, 'warm_start': False}",,,
MLBasedMatcher,0.7,0.0,0.0,0.0,0,0,100,rf,True,60.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'oob_score': False, 'warm_start': False}",,,
MLBasedMatcher,0.8,0.0,0.0,0.0,0,0,100,rf,True,60.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'oob_score': False, 'warm_start': False}",,,
MLBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,rf,True,60.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'oob_score': False, 'warm_start': False}",,,
MLBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,xgboost,True,60.0,"{'objective': 'binary:logistic', 'colsample_bytree': 0.8, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 3, 'missing': nan, 'n_estimators': 100, 'scale_pos_weight': 10.005681818181818, 'subsample': 0.8, 'use_label_encoder': False}",,,
