id1,id2,label,is_hard
74664189,96029766,0,False
19049152,67969093,0,False
44551871,63973332,1,False
98009535,16352584,1,False
10164790,9862128,0,True
27166335,59832775,0,True
52437198,76841345,0,False
14827250,15893156,0,True
790322,31831570,0,False
10958685,95926675,0,False
5603029,28945201,1,False
64499444,38559695,1,False
51788229,55471990,1,False
6850120,9479922,0,False
52216082,67676024,1,False
61268150,95968974,1,False
35022778,68887278,1,False
11218658,40820934,1,False
58685745,67969093,0,True
43481409,51932172,0,True
44618699,44625958,0,True
3323341,25681159,1,False
9752639,12511854,1,False
26366372,56782191,0,False
2967922,22301275,1,False
7131523,11732386,0,True
50240914,39418692,0,True
84816822,44989963,1,False
79970974,84470461,1,False
790322,90182741,1,False
44551871,20733003,0,False
62817036,81137712,1,False
26377693,18690667,0,True
89199142,44625958,0,True
71962852,95268181,1,False
14728561,21111016,0,False
74413605,27226970,0,False
52315318,76841345,0,False
13044456,95926675,0,False
23694723,28963007,1,False
33916475,86548095,0,True
14210025,68387186,1,False
44618699,5843382,1,False
51886539,33563069,1,False
77791574,24007702,0,False
26441327,44625958,0,True
70715850,46441936,0,True
58685745,20733003,0,False
18406024,41211362,1,False
49241259,55471990,0,False
66284906,94735407,1,False
3957588,31237395,1,False
93115467,52533443,1,False
91472204,13983853,1,False
33615110,85482708,1,False
19807424,16352584,0,True
30865647,75153586,0,True
25980043,45329323,1,False
19001308,61698087,0,False
15497680,9482772,1,False
87560329,44467616,0,True
14296399,30022546,0,False
74413605,26080171,1,False
50240914,9615620,0,False
13966843,30022546,0,True
19001308,40820934,0,True
70715850,71688211,1,False
16121684,66310001,1,False
51563635,45740036,1,False
23766798,38559695,0,False
13661943,71688211,0,True
45550541,51105243,1,False
34118962,45570778,1,False
25769761,96833745,0,False
44678762,48166649,0,True
63475263,90906273,1,False
6850120,24741463,1,False
24025819,95968974,0,True
88850217,50809926,1,False
85773146,66515850,0,True
4425308,30498499,1,False
26377693,77445063,1,False
62362546,66536481,0,True
74017051,35936132,1,False
30526558,44055361,0,False
27166335,44467616,0,True
61402118,38044450,1,False
63669867,87788484,1,False
62817036,66536481,0,True
33916475,6176761,1,False
21153036,30810033,0,True
93115467,9862128,0,True
17093585,96833745,0,False
23766798,96436782,1,False
49241259,65522425,0,True
63475263,9862128,0,False
23766798,95268181,0,False
63669867,66536481,0,True
10006478,8399803,1,False
49885696,21111016,1,False
25980043,16191031,0,False
62362546,2406635,1,False
46066406,18690667,1,False
13044456,63883182,1,False
42551174,11732386,0,False
24446703,66310001,0,True
19001308,55013364,1,False
7131523,75126756,0,False
44559075,11732386,0,True
62197544,36501519,1,False
87560329,95552757,0,True
1051429,16191031,1,False
65021259,22454181,1,False
52315318,45329323,0,True
9291809,36501519,0,False
46891078,53182926,1,False
30526558,32868569,1,False
92213757,67676024,0,False
1213105,96833745,1,False
52172790,9857576,1,False
33662403,30022546,0,True
13966843,8067918,0,False
9752639,9940059,0,True
15730411,68203373,1,False
78427880,62294539,1,False
48951428,51932172,0,True
9931826,72386549,0,True
84816822,84470461,0,False
58685745,65522425,1,False
74664189,16191031,0,True
16121684,81137712,0,True
72884596,10329471,1,False
1367517,9940059,1,False
67904610,8067918,1,False
87560329,3649213,1,False
21663730,35831837,0,False
44486080,44625958,1,False
5541784,9633655,1,False
66284906,13794201,0,False
26285820,86374118,1,False
17885462,30022546,0,False
7808986,59568884,0,True
65522262,75651957,0,True
20151064,30810033,0,True
89520680,61698087,0,False
14728561,76841345,1,False
10958685,10634045,1,False
1088849,21120495,1,False
20919659,27197488,0,False
52216082,26080171,0,True
50240914,47954011,1,False
65522262,75153586,1,False
60294267,61825078,0,False
52315318,34895312,1,False
7808986,24504666,1,False
40849883,96029766,1,False
67844012,95968974,0,False
58505382,45058244,0,False
73035052,5992480,1,False
44678762,9862128,0,True
88407990,26207548,1,False
16121684,32868569,0,False
26285820,19014831,0,True
67266823,66536481,0,True
87560329,50007186,0,False
44486080,9940059,0,True
48951428,65534145,1,False
9931826,62777263,1,False
46066406,26207548,0,False
64204030,3690175,1,False
18241261,30810033,0,False
29326164,32067012,0,True
81243770,54186963,1,False
52437198,5599584,1,False
20317030,54362555,1,False
61107059,32067012,1,False
1088849,22682699,0,True
46891078,43484397,0,False
9545127,66310001,0,True
72380436,5992480,0,True
90249643,14556438,1,False
77791574,42113643,0,False
27166335,29006522,1,False
11218658,30498499,0,True
40657837,19014831,1,False
56908938,36257355,0,False
77791574,63883182,0,True
62197544,90906273,0,False
46925007,74168060,0,False
77791574,16403660,1,False
85773146,7326400,1,False
62078047,44625958,0,True
35479899,41594394,1,False
49672008,44989963,0,False
34392254,28719555,1,False
22415142,44701727,1,False
14827250,30810033,1,False
61268150,51105243,0,False
51788229,20733003,0,True
46066406,50560569,0,False
67312605,9862128,1,False
10164790,48166649,1,False
88850217,21111016,0,False
10126197,61334954,1,False
85773146,15893156,0,True
1088849,63883182,0,True
24673290,86677460,0,True
33428043,35831837,1,False
75436923,88035996,1,False
20151064,44467616,1,False
12612826,9479923,0,False
74635538,80184260,1,False
52437198,45058244,0,False
19807424,8975311,1,False
21357223,21120495,0,False
57780651,68387186,0,False
34973375,31233436,1,False
9004260,14448756,1,False
63669867,81137712,0,True
4330,86548095,1,False
26366372,96130408,1,False
86835292,3708141,0,True
79023169,8744844,0,False
14827250,71688211,0,False
6817605,19014831,0,False
28212814,39418692,1,False
91472204,68203373,0,True
6817605,9479923,1,False
53763929,43484397,1,False
93115467,48166649,0,True
35479899,28590032,0,False
44678762,66038575,1,False
25537521,50007186,1,False
13661943,46441936,1,False
6477979,66515850,0,True
64910586,10634045,0,False
84127875,36257355,0,True
18406024,24504666,0,False
19807424,73218575,0,True
27166335,74296125,0,True
50240914,44467616,0,True
29326164,70518638,1,False
49241259,85482708,0,False
1367517,9857576,0,False
79970974,67676024,0,False
39143445,49222969,1,False
61937132,36257355,1,False
54859186,74168060,1,False
7808986,9940059,0,True
87430670,30810033,0,False
12612826,9482772,0,False
16121684,44625958,0,True
33428043,96130408,0,True
74664189,28427631,1,False
23694723,90182741,0,False
77651287,56782191,0,False
49672008,74533679,1,False
18241261,27197488,1,False
62078047,7450716,1,False
72884596,89481148,0,False
13661943,50331120,0,False
3323341,41594394,0,False
52172790,30022546,0,True
6480791,23561252,1,False
61402118,63883182,0,True
88855243,11732386,1,False
46925007,72386549,1,False
74017051,17820388,0,True
92213757,63735890,1,False
10164790,74296125,0,True
