entity_id,source,attribute,original_value,attempted_format,reason,knob,level
products_1_84278896,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_5865670,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_17943,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_73565062,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_12424905,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_9291809,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_26353099,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_36863105,products_1,capacity_gb,10000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_53672855,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_84704597,products_1,capacity_gb,240.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_2889359,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_95573755,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_72884596,products_1,capacity_gb,250.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_2652480,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_705891,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_2237933,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_22415142,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_325545,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_75711589,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_20960713,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_60294267,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_77093147,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_18452876,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_26394951,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_26986926,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_39826842,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_97046372,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_61243981,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_41630423,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_8333161,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_1080849,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_82091590,products_1,capacity_gb,600.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_48525870,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_73060691,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_59458071,products_1,capacity_gb,5000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_13885869,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_1546263,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_23622857,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_8217265,products_1,capacity_gb,250.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_13163468,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_12422845,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_1854084,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_50222671,products_1,capacity_gb,525.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_61433092,products_1,capacity_gb,240.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_40849883,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_3600312,products_1,capacity_gb,6000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_33032906,products_1,capacity_gb,960.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_47203114,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_53495706,products_1,capacity_gb,300.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_6951663,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_4212691,products_1,capacity_gb,3000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_43098557,products_1,capacity_gb,900.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_83479410,products_1,capacity_gb,600.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_78427880,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_24185462,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_22872122,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_16849538,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_6671717,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_62078047,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_11774092,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_44486080,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_27333099,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_59172393,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_31257390,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_28204167,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_8072830,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_67904610,products_1,capacity_gb,10000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_23748436,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_12081605,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_23694723,products_1,capacity_gb,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_86482658,products_1,capacity_gb,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_23418968,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_94807470,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_44921379,products_1,capacity_gb,10000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_24041154,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_67813666,products_1,capacity_gb,1900.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_98624308,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_50293915,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_52402204,products_1,capacity_gb,480.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_6114785,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_27969946,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10313129,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_97905619,products_1,capacity_gb,16000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_6206655,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10549314,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_51669161,products_1,capacity_gb,480.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_3578071,products_1,capacity_gb,1920.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_36807074,products_1,capacity_gb,6000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_71883742,products_1,capacity_gb,10000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_88480059,products_1,capacity_gb,300.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_81080257,products_1,capacity_gb,6000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_9830450,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_48281373,products_1,capacity_gb,300.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_78632390,products_1,capacity_gb,14000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_23333093,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_87430670,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_17054433,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_34973375,products_1,capacity_gb,3000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_13291546,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_3589339,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_4908909,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_32132801,products_1,capacity_gb,300.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10006478,products_1,capacity_gb,480.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_24796473,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10827123,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_69987057,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_14567457,products_1,capacity_gb,3800.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_9908573,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_9545127,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_43481409,products_1,capacity_gb,146.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10565065,products_1,capacity_gb,250.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_7871781,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_38472622,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_64499444,products_1,capacity_gb,900.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_936587,products_1,capacity_gb,12000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_51153927,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_70568597,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_35800770,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_22671509,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_15871125,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_52437198,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_18451047,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_1252810,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_13600999,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_552668,products_1,capacity_gb,12000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_86835292,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_25541170,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10861890,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_3992423,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_77398203,products_1,capacity_gb,10000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_25370721,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_20876912,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_24673290,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_18406024,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_32989060,products_1,capacity_gb,12000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_30526558,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_98839043,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_85544471,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_43613054,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_98108384,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_8919966,products_1,capacity_gb,480.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_11701616,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_26093259,products_1,capacity_gb,3000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_67844012,products_1,capacity_gb,14000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_12049659,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_8194632,products_1,capacity_gb,3000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_4586576,products_1,capacity_gb,600.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_6520859,products_1,capacity_gb,1750.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_87510268,products_1,capacity_gb,6000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_79539273,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_20598122,products_1,capacity_gb,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_16588524,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10958685,products_1,capacity_gb,1200.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_74655572,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_8924039,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_26113997,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_13127008,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_34143288,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_87572356,products_1,capacity_gb,300.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_15104574,products_1,capacity_gb,600.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_14296399,products_1,capacity_gb,900.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_27965637,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_752350,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_63493764,products_1,capacity_gb,6000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_83292188,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_69962412,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_61402118,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_66458380,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_47930825,products_1,capacity_gb,10000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_22660911,products_1,capacity_gb,600.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_60843173,products_1,capacity_gb,120.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_22966349,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_43294436,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_40657837,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_52315318,products_1,capacity_gb,3000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_61307663,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_3957588,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_51025959,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_57873194,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_3308613,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_65406066,products_1,capacity_gb,400.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_70715850,products_1,capacity_gb,2048.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_46330427,products_1,capacity_gb,600.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_79686292,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_9931826,products_1,capacity_gb,12000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_83749213,products_1,capacity_gb,120.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_12549119,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_62156844,products_1,capacity_gb,250.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_675322,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_24318065,products_1,capacity_gb,256.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_4944318,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_39676059,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_41160430,products_1,capacity_gb,120.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_70026799,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_24038266,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_1993958,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_24392640,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_93483706,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_21663730,products_1,capacity_gb,300.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_35425148,products_1,capacity_gb,600.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_31239709,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_28515903,products_1,capacity_gb,250.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_28606757,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_727932,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_44551871,products_1,capacity_gb,2400.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_66270550,products_1,capacity_gb,960.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_25573702,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_33376118,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_44656058,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_2912414,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_77651287,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_6186646,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_20847143,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_27302519,products_1,capacity_gb,240.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_50196325,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_7648155,products_1,capacity_gb,5000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_8488813,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_9487971,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_92213757,products_1,capacity_gb,8000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_4360231,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_35966001,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_20317030,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_27373947,products_1,capacity_gb,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_17112524,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_11746366,products_1,capacity_gb,1200.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_26441327,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_10966509,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_6557275,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_74156633,products_1,capacity_gb,500.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_7610550,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_21683669,products_1,capacity_gb,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_47773304,products_1,capacity_gb,1800.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_42551174,products_1,capacity_gb,3000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_95247966,products_1,capacity_gb,250.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_17229793,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_67375798,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_68383002,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_33115869,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_4402906,products_1,capacity_gb,450.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_16479164,products_1,capacity_gb,32.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_4547853,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_355856,products_1,capacity_gb,12000.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_74263372,products_1,capacity_gb,128.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_1088849,products_1,capacity_gb,512.0,locale:de_DE,roundtrip_parse_fail,5,medium
products_1_26366372,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,medium
