matcher,threshold,f1,precision,recall,true_positives,false_positives,false_negatives,string_similarity_function,string_tokenization,n_comparators,classifier,use_probabilities,n_features,hyperparams
RuleBasedMatcher,0.8,0.5043478260869565,0.4461538461538462,0.58,58,72,42,jaro_winkler,,6.0,,,,
RuleBasedMatcher,0.4,0.5037783375314862,0.3367003367003367,1.0,100,197,0,cosine,char,6.0,,,,
RuleBasedMatcher,0.3,0.5012531328320802,0.33444816053511706,1.0,100,199,0,sorensen_dice,char,6.0,,,,
RuleBasedMatcher,0.3,0.5,0.3333333333333333,1.0,100,200,0,jaro_winkler,,6.0,,,,
RuleBasedMatcher,0.4,0.5,0.3333333333333333,1.0,100,200,0,jaro_winkler,,6.0,,,,
RuleBasedMatcher,0.3,0.5,0.3333333333333333,1.0,100,200,0,monge_elkan,word,6.0,,,,
RuleBasedMatcher,0.4,0.5,0.3333333333333333,1.0,100,200,0,monge_elkan,word,6.0,,,,
RuleBasedMatcher,0.5,0.5,0.3333333333333333,1.0,100,200,0,monge_elkan,word,6.0,,,,
RuleBasedMatcher,0.6,0.5,0.3333333333333333,1.0,100,200,0,monge_elkan,word,6.0,,,,
RuleBasedMatcher,0.7,0.5,0.3333333333333333,1.0,100,200,0,monge_elkan,word,6.0,,,,
RuleBasedMatcher,0.8,0.5,0.3333333333333333,1.0,100,200,0,monge_elkan,word,6.0,,,,
RuleBasedMatcher,0.9,0.5,0.3333333333333333,1.0,100,200,0,monge_elkan,word,6.0,,,,
RuleBasedMatcher,0.3,0.5,0.3333333333333333,1.0,100,200,0,cosine,char,6.0,,,,
RuleBasedMatcher,0.3,0.5,0.3333333333333333,1.0,100,200,0,overlap,char,6.0,,,,
RuleBasedMatcher,0.4,0.5,0.3333333333333333,1.0,100,200,0,overlap,char,6.0,,,,
RuleBasedMatcher,0.5,0.5,0.3333333333333333,1.0,100,200,0,overlap,char,6.0,,,,
RuleBasedMatcher,0.8,0.4727272727272728,0.43333333333333335,0.52,52,68,48,cosine,char,6.0,,,,
RuleBasedMatcher,0.5,0.46590909090909094,0.5394736842105263,0.41,41,35,59,sorensen_dice,word,6.0,,,,
MLBasedMatcher,0.3,0.43165467625899284,0.7692307692307693,0.3,30,9,70,,,,rf,True,72.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'oob_score': False, 'warm_start': False}"
RuleBasedMatcher,0.8,0.42786069651741293,0.42574257425742573,0.43,43,58,57,sorensen_dice,char,6.0,,,,
RuleBasedMatcher,0.7,0.42424242424242425,0.42857142857142855,0.42,42,56,58,jaccard,char,6.0,,,,
RuleBasedMatcher,0.6,0.38461538461538464,0.5357142857142857,0.3,30,26,70,overlap,word,6.0,,,,
RuleBasedMatcher,0.6,0.3026315789473685,0.4423076923076923,0.23,23,29,77,levenshtein,,6.0,,,,
RuleBasedMatcher,0.6,0.3026315789473685,0.4423076923076923,0.23,23,29,77,damerau_levenshtein,,6.0,,,,
MLBasedMatcher,0.4,0.30057803468208094,0.3561643835616438,0.26,26,47,74,,,,logreg,True,72.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.3,0.2937853107344633,0.33766233766233766,0.26,26,51,74,,,,logreg,True,72.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.4,0.2926829268292683,0.782608695652174,0.18,18,5,82,,,,rf,True,72.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'oob_score': False, 'warm_start': False}"
MLBasedMatcher,0.5,0.28571428571428564,0.35294117647058826,0.24,24,44,76,,,,logreg,True,72.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.6,0.2822085889570552,0.36507936507936506,0.23,23,40,77,,,,logreg,True,72.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.7,0.27450980392156865,0.39622641509433965,0.21,21,32,79,,,,logreg,True,72.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.3,0.25862068965517243,0.9375,0.15,15,1,85,,,,gbdt,True,72.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 3, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.8,0.2585034013605442,0.40425531914893614,0.19,19,28,81,,,,logreg,True,72.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.4,0.24347826086956526,0.9333333333333333,0.14,14,1,86,,,,gbdt,True,72.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 3, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.5,0.24347826086956526,0.9333333333333333,0.14,14,1,86,,,,gbdt,True,72.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 3, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
RuleBasedMatcher,0.5,0.23357664233576642,0.43243243243243246,0.16,16,21,84,jaccard,word,6.0,,,,
MLBasedMatcher,0.9,0.23357664233576642,0.43243243243243246,0.16,16,21,84,,,,logreg,True,72.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
RuleBasedMatcher,0.7,0.23076923076923075,0.5,0.15,15,15,85,overlap,word,6.0,,,,
MLBasedMatcher,0.6,0.22807017543859648,0.9285714285714286,0.13,13,1,87,,,,gbdt,True,72.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 3, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.7,0.21238938053097348,0.9230769230769231,0.12,12,1,88,,,,gbdt,True,72.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 3, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.8,0.21238938053097348,0.9230769230769231,0.12,12,1,88,,,,gbdt,True,72.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 3, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.9,0.21238938053097348,0.9230769230769231,0.12,12,1,88,,,,gbdt,True,72.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 3, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
RuleBasedMatcher,0.8,0.21212121212121213,0.4375,0.14,14,18,86,jaccard,char,6.0,,,,
RuleBasedMatcher,0.6,0.208955223880597,0.4117647058823529,0.14,14,20,86,sorensen_dice,word,6.0,,,,
RuleBasedMatcher,0.6,0.208955223880597,0.4117647058823529,0.14,14,20,86,cosine,word,6.0,,,,
RuleBasedMatcher,0.7,0.17741935483870966,0.4583333333333333,0.11,11,13,89,sorensen_dice,word,6.0,,,,
RuleBasedMatcher,0.7,0.17741935483870966,0.4583333333333333,0.11,11,13,89,cosine,word,6.0,,,,
RuleBasedMatcher,0.7,0.1764705882352941,0.3333333333333333,0.12,12,24,88,levenshtein,,6.0,,,,
RuleBasedMatcher,0.7,0.1764705882352941,0.3333333333333333,0.12,12,24,88,damerau_levenshtein,,6.0,,,,
RuleBasedMatcher,0.6,0.1746031746031746,0.4230769230769231,0.11,11,15,89,jaccard,word,6.0,,,,
RuleBasedMatcher,0.9,0.17054263565891473,0.3793103448275862,0.11,11,18,89,jaro_winkler,,6.0,,,,
MLBasedMatcher,0.3,0.16216216216216217,0.8181818181818182,0.09,9,2,91,,,,hist_gbdt,True,72.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.3,0.16216216216216217,0.8181818181818182,0.09,9,2,91,,,,xgboost,True,72.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 5.625, 'subsample': 1.0, 'use_label_encoder': False}"
RuleBasedMatcher,0.7,0.15789473684210525,0.6428571428571429,0.09,9,5,91,jaccard,word,6.0,,,,
RuleBasedMatcher,0.8,0.15748031496062992,0.37037037037037035,0.1,10,17,90,levenshtein,,6.0,,,,
RuleBasedMatcher,0.8,0.15748031496062992,0.37037037037037035,0.1,10,17,90,damerau_levenshtein,,6.0,,,,
RuleBasedMatcher,0.8,0.14678899082568808,0.8888888888888888,0.08,8,1,92,overlap,word,6.0,,,,
RuleBasedMatcher,0.9,0.14400000000000002,0.36,0.09,9,16,91,sorensen_dice,char,6.0,,,,
RuleBasedMatcher,0.9,0.14285714285714288,0.34615384615384615,0.09,9,17,91,cosine,char,6.0,,,,
RuleBasedMatcher,0.9,0.13333333333333333,0.4,0.08,8,12,92,jaccard,char,6.0,,,,
RuleBasedMatcher,0.9,0.1322314049586777,0.38095238095238093,0.08,8,13,92,levenshtein,,6.0,,,,
RuleBasedMatcher,0.9,0.1322314049586777,0.38095238095238093,0.08,8,13,92,damerau_levenshtein,,6.0,,,,
MLBasedMatcher,0.4,0.12844036697247707,0.7777777777777778,0.07,7,2,93,,,,hist_gbdt,True,72.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.4,0.12844036697247707,0.7777777777777778,0.07,7,2,93,,,,xgboost,True,72.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 5.625, 'subsample': 1.0, 'use_label_encoder': False}"
MLBasedMatcher,0.5,0.12844036697247707,0.7777777777777778,0.07,7,2,93,,,,xgboost,True,72.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 5.625, 'subsample': 1.0, 'use_label_encoder': False}"
RuleBasedMatcher,0.8,0.11214953271028037,0.8571428571428571,0.06,6,1,94,sorensen_dice,word,6.0,,,,
RuleBasedMatcher,0.8,0.11214953271028037,0.8571428571428571,0.06,6,1,94,cosine,word,6.0,,,,
MLBasedMatcher,0.5,0.11214953271028037,0.8571428571428571,0.06,6,1,94,,,,rf,True,72.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'oob_score': False, 'warm_start': False}"
MLBasedMatcher,0.6,0.09433962264150944,0.8333333333333334,0.05,5,1,95,,,,xgboost,True,72.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 5.625, 'subsample': 1.0, 'use_label_encoder': False}"
MLBasedMatcher,0.7,0.09433962264150944,0.8333333333333334,0.05,5,1,95,,,,xgboost,True,72.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 5.625, 'subsample': 1.0, 'use_label_encoder': False}"
MLBasedMatcher,0.8,0.09433962264150944,0.8333333333333334,0.05,5,1,95,,,,xgboost,True,72.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 5.625, 'subsample': 1.0, 'use_label_encoder': False}"
MLBasedMatcher,0.9,0.09433962264150944,0.8333333333333334,0.05,5,1,95,,,,xgboost,True,72.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 5.625, 'subsample': 1.0, 'use_label_encoder': False}"
MLBasedMatcher,0.7,0.07692307692307693,1.0,0.04,4,0,96,,,,rf,True,72.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'oob_score': False, 'warm_start': False}"
MLBasedMatcher,0.6,0.07619047619047618,0.8,0.04,4,1,96,,,,rf,True,72.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'oob_score': False, 'warm_start': False}"
MLBasedMatcher,0.5,0.058252427184466014,1.0,0.03,3,0,97,,,,hist_gbdt,True,72.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.6,0.058252427184466014,1.0,0.03,3,0,97,,,,hist_gbdt,True,72.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.7,0.058252427184466014,1.0,0.03,3,0,97,,,,hist_gbdt,True,72.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.8,0.0392156862745098,1.0,0.02,2,0,98,,,,rf,True,72.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'oob_score': False, 'warm_start': False}"
MLBasedMatcher,0.8,0.0392156862745098,1.0,0.02,2,0,98,,,,hist_gbdt,True,72.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.9,0.0392156862745098,1.0,0.02,2,0,98,,,,hist_gbdt,True,72.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
RuleBasedMatcher,0.8,0.019801980198019802,1.0,0.01,1,0,99,jaccard,word,6.0,,,,
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,jaccard,word,6.0,,,,
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,sorensen_dice,word,6.0,,,,
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,cosine,word,6.0,,,,
RuleBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,overlap,word,6.0,,,,
MLBasedMatcher,0.9,0.0,0.0,0.0,0,0,100,,,,rf,True,72.0,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'oob_score': False, 'warm_start': False}"
