entity_id,source,attribute,original_value,reason,knob,level
discogs_122830,discogs,duration,53:36,cell_collision_with_prior_knob,6,easy
discogs_124354,discogs,duration,42:43,cell_collision_with_prior_knob,6,easy
discogs_124704,discogs,duration,55:26,cell_collision_with_prior_knob,6,easy
discogs_124782,discogs,duration,37:05,cell_collision_with_prior_knob,6,easy
discogs_126425,discogs,duration,12:12,cell_collision_with_prior_knob,6,easy
discogs_127004,discogs,duration,74:37,cell_collision_with_prior_knob,6,easy
discogs_132391,discogs,duration,42:32,cell_collision_with_prior_knob,6,easy
discogs_135094,discogs,duration,45:27,cell_collision_with_prior_knob,6,easy
discogs_136395,discogs,duration,41:02,cell_collision_with_prior_knob,6,easy
discogs_137033,discogs,duration,4:57,cell_collision_with_prior_knob,6,easy
discogs_137382,discogs,duration,47:55,cell_collision_with_prior_knob,6,easy
discogs_137423,discogs,duration,88:03,cell_collision_with_prior_knob,6,easy
discogs_137681,discogs,duration,27:42,cell_collision_with_prior_knob,6,easy
discogs_137806,discogs,duration,39:17,cell_collision_with_prior_knob,6,easy
discogs_139294,discogs,duration,5:40,cell_collision_with_prior_knob,6,easy
discogs_141846,discogs,duration,33:52,cell_collision_with_prior_knob,6,easy
discogs_142067,discogs,duration,6:59,cell_collision_with_prior_knob,6,easy
discogs_144560,discogs,duration,35:58,cell_collision_with_prior_knob,6,easy
discogs_145672,discogs,duration,37:16,cell_collision_with_prior_knob,6,easy
discogs_147031,discogs,duration,76:32,cell_collision_with_prior_knob,6,easy
discogs_148749,discogs,duration,48:09,cell_collision_with_prior_knob,6,easy
discogs_151599,discogs,duration,3:45,cell_collision_with_prior_knob,6,easy
discogs_152808,discogs,duration,33:02,cell_collision_with_prior_knob,6,easy
discogs_153026,discogs,duration,3:25,cell_collision_with_prior_knob,6,easy
discogs_158418,discogs,duration,75:05,cell_collision_with_prior_knob,6,easy
discogs_160111,discogs,duration,95:37,cell_collision_with_prior_knob,6,easy
discogs_160803,discogs,duration,55:29,cell_collision_with_prior_knob,6,easy
discogs_163094,discogs,duration,66:02,cell_collision_with_prior_knob,6,easy
discogs_167366,discogs,duration,85:08,cell_collision_with_prior_knob,6,easy
discogs_171098,discogs,duration,48:55,cell_collision_with_prior_knob,6,easy
discogs_171488,discogs,duration,49:52,cell_collision_with_prior_knob,6,easy
discogs_172481,discogs,duration,37:04,cell_collision_with_prior_knob,6,easy
discogs_172482,discogs,duration,15:40,cell_collision_with_prior_knob,6,easy
discogs_172783,discogs,duration,44:53,cell_collision_with_prior_knob,6,easy
discogs_174262,discogs,duration,55:22,cell_collision_with_prior_knob,6,easy
discogs_176507,discogs,duration,38:36,cell_collision_with_prior_knob,6,easy
discogs_177013,discogs,duration,3:50,cell_collision_with_prior_knob,6,easy
discogs_177177,discogs,duration,23:42,cell_collision_with_prior_knob,6,easy
discogs_177497,discogs,duration,6:59,cell_collision_with_prior_knob,6,easy
discogs_178850,discogs,duration,57:21,cell_collision_with_prior_knob,6,easy
discogs_179408,discogs,duration,60:51,cell_collision_with_prior_knob,6,easy
discogs_182144,discogs,duration,6:10,cell_collision_with_prior_knob,6,easy
discogs_183370,discogs,duration,53:44,cell_collision_with_prior_knob,6,easy
discogs_184811,discogs,duration,8:06,cell_collision_with_prior_knob,6,easy
discogs_186078,discogs,duration,30:37,cell_collision_with_prior_knob,6,easy
discogs_186197,discogs,duration,14:50,cell_collision_with_prior_knob,6,easy
discogs_186208,discogs,duration,63:11,cell_collision_with_prior_knob,6,easy
discogs_187274,discogs,duration,35:12,cell_collision_with_prior_knob,6,easy
discogs_188627,discogs,duration,45:10,cell_collision_with_prior_knob,6,easy
discogs_189141,discogs,duration,4:31,cell_collision_with_prior_knob,6,easy
discogs_189287,discogs,duration,47:03,cell_collision_with_prior_knob,6,easy
discogs_192290,discogs,duration,38:01,cell_collision_with_prior_knob,6,easy
discogs_192376,discogs,duration,37:00,cell_collision_with_prior_knob,6,easy
k02_noncorner_music_00017__discogs,discogs,duration,41:00,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_72936,discogs,duration,51:29,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_17904,discogs,duration,69:11,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_45052,discogs,duration,36:28,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_72617,discogs,duration,48:32,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_877,discogs,duration,36:47,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_77001,discogs,duration,54:05,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_42136,discogs,duration,47:05,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_37235,discogs,duration,3:18,cell_collision_with_prior_knob,6,easy
k04__fab__discogs__lastFM_21556,discogs,duration,36:27,cell_collision_with_prior_knob,6,easy
discogs_116512,discogs,label,MCA Records,closeness_floor_exhausted_retries,6,easy
discogs_159377,discogs,label,Global Music (4),closeness_floor_exhausted_retries,6,easy
discogs_2269,discogs,release-date,2000-01-01,cell_collision_with_prior_knob,6,easy
discogs_2334,discogs,release-date,2001-01-01,cell_collision_with_prior_knob,6,easy
discogs_2806,discogs,release-date,1998-01-01,cell_collision_with_prior_knob,6,easy
discogs_2877,discogs,release-date,2001-01-01,cell_collision_with_prior_knob,6,easy
discogs_4727,discogs,release-date,1998-01-01,cell_collision_with_prior_knob,6,easy
discogs_7278,discogs,release-date,1996-01-01,cell_collision_with_prior_knob,6,easy
discogs_7411,discogs,release-date,1993-01-01,cell_collision_with_prior_knob,6,easy
discogs_10094,discogs,release-date,1998-01-01,cell_collision_with_prior_knob,6,easy
discogs_11520,discogs,release-date,2001-01-01,cell_collision_with_prior_knob,6,easy
discogs_13258,discogs,release-date,1997-01-01,cell_collision_with_prior_knob,6,easy
discogs_13321,discogs,release-date,1971-01-01,cell_collision_with_prior_knob,6,easy
discogs_15269,discogs,release-date,1999-01-01,cell_collision_with_prior_knob,6,easy
discogs_16189,discogs,release-date,1997-01-01,cell_collision_with_prior_knob,6,easy
discogs_16815,discogs,release-date,1990-01-01,cell_collision_with_prior_knob,6,easy
discogs_16881,discogs,release-date,1980-01-01,cell_collision_with_prior_knob,6,easy
discogs_18332,discogs,release-date,1993-01-01,cell_collision_with_prior_knob,6,easy
discogs_18656,discogs,release-date,1972-01-01,cell_collision_with_prior_knob,6,easy
discogs_21038,discogs,release-date,1984-01-01,cell_collision_with_prior_knob,6,easy
discogs_22951,discogs,release-date,1992-01-01,cell_collision_with_prior_knob,6,easy
discogs_25047,discogs,release-date,1997-01-01,cell_collision_with_prior_knob,6,easy
discogs_25353,discogs,release-date,2000-01-01,cell_collision_with_prior_knob,6,easy
discogs_26184,discogs,release-date,1956-01-01,cell_collision_with_prior_knob,6,easy
discogs_28620,discogs,release-date,1993-01-01,cell_collision_with_prior_knob,6,easy
discogs_31697,discogs,release-date,1968-01-01,cell_collision_with_prior_knob,6,easy
discogs_33069,discogs,release-date,1981-01-01,cell_collision_with_prior_knob,6,easy
discogs_33675,discogs,release-date,1973-01-01,cell_collision_with_prior_knob,6,easy
discogs_34262,discogs,release-date,2006-01-01,cell_collision_with_prior_knob,6,easy
discogs_34939,discogs,release-date,1973-01-01,cell_collision_with_prior_knob,6,easy
discogs_35360,discogs,release-date,1984-01-01,cell_collision_with_prior_knob,6,easy
discogs_36857,discogs,release-date,2008-01-01,cell_collision_with_prior_knob,6,easy
discogs_38247,discogs,release-date,1975-01-01,cell_collision_with_prior_knob,6,easy
discogs_39487,discogs,release-date,2004-01-01,cell_collision_with_prior_knob,6,easy
discogs_39526,discogs,release-date,2009-01-01,cell_collision_with_prior_knob,6,easy
discogs_39574,discogs,release-date,1988-01-01,cell_collision_with_prior_knob,6,easy
discogs_39901,discogs,release-date,1993-01-01,cell_collision_with_prior_knob,6,easy
discogs_42649,discogs,release-date,1999-01-01,cell_collision_with_prior_knob,6,easy
discogs_45525,discogs,release-date,1983-01-01,cell_collision_with_prior_knob,6,easy
discogs_45593,discogs,release-date,2007-01-01,cell_collision_with_prior_knob,6,easy
discogs_45875,discogs,release-date,1991-01-01,cell_collision_with_prior_knob,6,easy
discogs_45879,discogs,release-date,2005-01-01,cell_collision_with_prior_knob,6,easy
discogs_46189,discogs,release-date,2009-01-01,cell_collision_with_prior_knob,6,easy
discogs_47127,discogs,release-date,2004-01-01,cell_collision_with_prior_knob,6,easy
discogs_48757,discogs,release-date,2005-01-01,cell_collision_with_prior_knob,6,easy
discogs_50065,discogs,release-date,1998-01-01,cell_collision_with_prior_knob,6,easy
discogs_51870,discogs,release-date,2010-01-01,cell_collision_with_prior_knob,6,easy
discogs_53415,discogs,release-date,1983-01-01,cell_collision_with_prior_knob,6,easy
discogs_54384,discogs,release-date,2001-01-01,cell_collision_with_prior_knob,6,easy
discogs_56164,discogs,release-date,1973-01-01,cell_collision_with_prior_knob,6,easy
discogs_62985,discogs,release-date,1989-01-01,cell_collision_with_prior_knob,6,easy
discogs_64062,discogs,release-date,1988-01-01,cell_collision_with_prior_knob,6,easy
discogs_64514,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_67105,discogs,release-date,1971-01-01,cell_collision_with_prior_knob,6,easy
discogs_67463,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_68821,discogs,release-date,1996-01-01,cell_collision_with_prior_knob,6,easy
discogs_68967,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_70855,discogs,release-date,1998-01-01,cell_collision_with_prior_knob,6,easy
discogs_71139,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_71933,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_71977,discogs,release-date,2003-01-01,cell_collision_with_prior_knob,6,easy
discogs_72909,discogs,release-date,2004-01-01,cell_collision_with_prior_knob,6,easy
discogs_75343,discogs,release-date,1993-01-01,cell_collision_with_prior_knob,6,easy
discogs_77371,discogs,release-date,2005-01-01,cell_collision_with_prior_knob,6,easy
discogs_77489,discogs,release-date,1999-01-01,cell_collision_with_prior_knob,6,easy
discogs_78458,discogs,release-date,1958-01-01,cell_collision_with_prior_knob,6,easy
discogs_81571,discogs,release-date,1991-02-01,closeness_floor_exhausted_retries,6,easy
discogs_82979,discogs,release-date,1979-01-01,cell_collision_with_prior_knob,6,easy
discogs_84204,discogs,release-date,1992-01-01,cell_collision_with_prior_knob,6,easy
discogs_84397,discogs,release-date,1979-01-01,cell_collision_with_prior_knob,6,easy
discogs_85020,discogs,release-date,2004-01-01,cell_collision_with_prior_knob,6,easy
discogs_89366,discogs,release-date,1968-01-01,cell_collision_with_prior_knob,6,easy
discogs_90202,discogs,release-date,1991-01-01,cell_collision_with_prior_knob,6,easy
discogs_93874,discogs,release-date,2005-01-01,cell_collision_with_prior_knob,6,easy
discogs_93881,discogs,release-date,2005-01-01,cell_collision_with_prior_knob,6,easy
discogs_94378,discogs,release-date,1989-01-01,cell_collision_with_prior_knob,6,easy
discogs_96401,discogs,release-date,2006-01-01,cell_collision_with_prior_knob,6,easy
discogs_96880,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_96893,discogs,release-date,2009-01-01,cell_collision_with_prior_knob,6,easy
discogs_97118,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_97598,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_102420,discogs,release-date,2004-01-01,cell_collision_with_prior_knob,6,easy
discogs_104396,discogs,release-date,2001-01-01,cell_collision_with_prior_knob,6,easy
discogs_105492,discogs,release-date,2000-01-01,cell_collision_with_prior_knob,6,easy
discogs_111354,discogs,release-date,1965-01-01,cell_collision_with_prior_knob,6,easy
discogs_113557,discogs,release-date,1992-01-01,cell_collision_with_prior_knob,6,easy
discogs_114205,discogs,release-date,1981-01-01,cell_collision_with_prior_knob,6,easy
discogs_115956,discogs,release-date,1995-01-01,cell_collision_with_prior_knob,6,easy
discogs_116713,discogs,release-date,1978-01-01,cell_collision_with_prior_knob,6,easy
discogs_116966,discogs,release-date,2013-01-01,cell_collision_with_prior_knob,6,easy
discogs_117855,discogs,release-date,1993-01-01,cell_collision_with_prior_knob,6,easy
discogs_119199,discogs,release-date,2011-01-01,cell_collision_with_prior_knob,6,easy
discogs_119293,discogs,release-date,1979-01-01,cell_collision_with_prior_knob,6,easy
discogs_120545,discogs,release-date,1983-01-01,cell_collision_with_prior_knob,6,easy
discogs_120994,discogs,release-date,1995-01-01,cell_collision_with_prior_knob,6,easy
discogs_122152,discogs,release-date,1995-01-01,cell_collision_with_prior_knob,6,easy
discogs_126556,discogs,release-date,1995-01-01,cell_collision_with_prior_knob,6,easy
discogs_126696,discogs,release-date,1994-01-01,cell_collision_with_prior_knob,6,easy
discogs_129831,discogs,release-date,1992-01-01,cell_collision_with_prior_knob,6,easy
discogs_130775,discogs,release-date,1992-01-01,cell_collision_with_prior_knob,6,easy
discogs_131732,discogs,release-date,1962-01-01,cell_collision_with_prior_knob,6,easy
discogs_132056,discogs,release-date,2007-01-01,cell_collision_with_prior_knob,6,easy
discogs_134756,discogs,release-date,2001-01-01,cell_collision_with_prior_knob,6,easy
discogs_135018,discogs,release-date,1980-01-01,cell_collision_with_prior_knob,6,easy
discogs_137926,discogs,release-date,1962-01-01,cell_collision_with_prior_knob,6,easy
discogs_140979,discogs,release-date,2010-01-01,cell_collision_with_prior_knob,6,easy
discogs_142227,discogs,release-date,2013-01-01,cell_collision_with_prior_knob,6,easy
discogs_142551,discogs,release-date,1967-01-01,cell_collision_with_prior_knob,6,easy
discogs_142563,discogs,release-date,1959-01-01,cell_collision_with_prior_knob,6,easy
discogs_144509,discogs,release-date,2000-01-01,cell_collision_with_prior_knob,6,easy
discogs_146786,discogs,release-date,1994-01-01,cell_collision_with_prior_knob,6,easy
discogs_147325,discogs,release-date,1961-01-01,cell_collision_with_prior_knob,6,easy
discogs_147514,discogs,release-date,2004-01-01,cell_collision_with_prior_knob,6,easy
discogs_147734,discogs,release-date,1950-01-01,cell_collision_with_prior_knob,6,easy
discogs_148061,discogs,release-date,1974-01-01,cell_collision_with_prior_knob,6,easy
discogs_148997,discogs,release-date,1999-01-01,cell_collision_with_prior_knob,6,easy
discogs_158700,discogs,release-date,2015-01-01,cell_collision_with_prior_knob,6,easy
discogs_159910,discogs,release-date,1961-01-01,cell_collision_with_prior_knob,6,easy
discogs_162405,discogs,release-date,1981-01-01,cell_collision_with_prior_knob,6,easy
discogs_163358,discogs,release-date,1973-01-01,cell_collision_with_prior_knob,6,easy
discogs_163748,discogs,release-date,1991-01-01,cell_collision_with_prior_knob,6,easy
discogs_163834,discogs,release-date,1993-01-01,cell_collision_with_prior_knob,6,easy
discogs_165059,discogs,release-date,1914-01-01,cell_collision_with_prior_knob,6,easy
discogs_165295,discogs,release-date,1966-01-01,cell_collision_with_prior_knob,6,easy
discogs_168312,discogs,release-date,1997-01-01,cell_collision_with_prior_knob,6,easy
discogs_170691,discogs,release-date,2010-01-01,cell_collision_with_prior_knob,6,easy
discogs_171568,discogs,release-date,1981-01-01,cell_collision_with_prior_knob,6,easy
discogs_171905,discogs,release-date,1976-01-01,cell_collision_with_prior_knob,6,easy
discogs_172103,discogs,release-date,1999-01-01,cell_collision_with_prior_knob,6,easy
discogs_172757,discogs,release-date,1989-01-01,cell_collision_with_prior_knob,6,easy
discogs_172900,discogs,release-date,1985-01-01,cell_collision_with_prior_knob,6,easy
discogs_173204,discogs,release-date,1991-01-01,cell_collision_with_prior_knob,6,easy
discogs_173663,discogs,release-date,2003-01-01,cell_collision_with_prior_knob,6,easy
discogs_176283,discogs,release-date,1984-01-01,cell_collision_with_prior_knob,6,easy
discogs_176950,discogs,release-date,2007-01-01,cell_collision_with_prior_knob,6,easy
discogs_176978,discogs,release-date,1978-01-01,cell_collision_with_prior_knob,6,easy
discogs_181577,discogs,release-date,2004-01-01,cell_collision_with_prior_knob,6,easy
discogs_182833,discogs,release-date,1974-01-01,cell_collision_with_prior_knob,6,easy
discogs_185405,discogs,release-date,1988-01-01,cell_collision_with_prior_knob,6,easy
discogs_185663,discogs,release-date,1990-01-01,cell_collision_with_prior_knob,6,easy
discogs_186110,discogs,release-date,1981-01-01,cell_collision_with_prior_knob,6,easy
discogs_187535,discogs,release-date,1981-01-01,cell_collision_with_prior_knob,6,easy
discogs_189817,discogs,release-date,1978-01-01,cell_collision_with_prior_knob,6,easy
discogs_190004,discogs,release-date,2009-01-01,cell_collision_with_prior_knob,6,easy
discogs_190124,discogs,release-date,1994-01-01,cell_collision_with_prior_knob,6,easy
discogs_190230,discogs,release-date,1995-01-01,cell_collision_with_prior_knob,6,easy
discogs_190713,discogs,release-date,1948-01-01,cell_collision_with_prior_knob,6,easy
discogs_194523,discogs,release-date,1985-01-01,cell_collision_with_prior_knob,6,easy
discogs_194545,discogs,release-date,1963-01-01,cell_collision_with_prior_knob,6,easy
discogs_195515,discogs,release-date,1994-01-01,cell_collision_with_prior_knob,6,easy
discogs_195858,discogs,release-date,1985-01-01,cell_collision_with_prior_knob,6,easy
lastFM_2555,lastfm,duration,51:10,cell_collision_with_prior_knob,6,easy
lastFM_3525,lastfm,duration,58:39,cell_collision_with_prior_knob,6,easy
lastFM_6675,lastfm,duration,15:27,cell_collision_with_prior_knob,6,easy
lastFM_10625,lastfm,duration,35:51,cell_collision_with_prior_knob,6,easy
lastFM_11541,lastfm,duration,51:37,cell_collision_with_prior_knob,6,easy
lastFM_12935,lastfm,duration,38:20,cell_collision_with_prior_knob,6,easy
lastFM_13197,lastfm,duration,30:30,cell_collision_with_prior_knob,6,easy
lastFM_13443,lastfm,duration,18:30,cell_collision_with_prior_knob,6,easy
lastFM_13814,lastfm,duration,8:01,cell_collision_with_prior_knob,6,easy
lastFM_15751,lastfm,duration,40:46,cell_collision_with_prior_knob,6,easy
lastFM_15760,lastfm,duration,68:47,cell_collision_with_prior_knob,6,easy
lastFM_15817,lastfm,duration,49:43,cell_collision_with_prior_knob,6,easy
lastFM_16081,lastfm,duration,38:40,cell_collision_with_prior_knob,6,easy
lastFM_18151,lastfm,duration,65:45,cell_collision_with_prior_knob,6,easy
lastFM_19961,lastfm,duration,23:38,cell_collision_with_prior_knob,6,easy
lastFM_21816,lastfm,duration,76:20,cell_collision_with_prior_knob,6,easy
lastFM_22468,lastfm,duration,59:35,cell_collision_with_prior_knob,6,easy
lastFM_27781,lastfm,duration,43:11,cell_collision_with_prior_knob,6,easy
lastFM_28474,lastfm,duration,52:16,cell_collision_with_prior_knob,6,easy
lastFM_28598,lastfm,duration,0:00,cell_collision_with_prior_knob,6,easy
lastFM_29171,lastfm,duration,34:25,cell_collision_with_prior_knob,6,easy
lastFM_29351,lastfm,duration,42:56,cell_collision_with_prior_knob,6,easy
lastFM_29763,lastfm,duration,9:01,cell_collision_with_prior_knob,6,easy
lastFM_31956,lastfm,duration,38:20,cell_collision_with_prior_knob,6,easy
lastFM_34340,lastfm,duration,22:43,cell_collision_with_prior_knob,6,easy
lastFM_35387,lastfm,duration,3:55,cell_collision_with_prior_knob,6,easy
lastFM_35875,lastfm,duration,29:28,cell_collision_with_prior_knob,6,easy
lastFM_36523,lastfm,duration,44:26,cell_collision_with_prior_knob,6,easy
lastFM_37160,lastfm,duration,45:34,cell_collision_with_prior_knob,6,easy
lastFM_37990,lastfm,duration,53:49,cell_collision_with_prior_knob,6,easy
lastFM_42672,lastfm,duration,38:51,cell_collision_with_prior_knob,6,easy
lastFM_43490,lastfm,duration,37:52,cell_collision_with_prior_knob,6,easy
lastFM_46082,lastfm,duration,32:27,cell_collision_with_prior_knob,6,easy
lastFM_48065,lastfm,duration,25:10,cell_collision_with_prior_knob,6,easy
lastFM_50826,lastfm,duration,38:13,cell_collision_with_prior_knob,6,easy
lastFM_53507,lastfm,duration,35:09,cell_collision_with_prior_knob,6,easy
lastFM_56785,lastfm,duration,76:54,cell_collision_with_prior_knob,6,easy
lastFM_60575,lastfm,duration,20:49,cell_collision_with_prior_knob,6,easy
lastFM_62631,lastfm,duration,35:23,cell_collision_with_prior_knob,6,easy
lastFM_63724,lastfm,duration,35:31,cell_collision_with_prior_knob,6,easy
lastFM_64974,lastfm,duration,43:29,cell_collision_with_prior_knob,6,easy
lastFM_65095,lastfm,duration,34:44,cell_collision_with_prior_knob,6,easy
lastFM_69420,lastfm,duration,39:05,cell_collision_with_prior_knob,6,easy
lastFM_70390,lastfm,duration,26:08,cell_collision_with_prior_knob,6,easy
lastFM_70791,lastfm,duration,20:57,cell_collision_with_prior_knob,6,easy
lastFM_71328,lastfm,duration,39:49,cell_collision_with_prior_knob,6,easy
lastFM_72865,lastfm,duration,21:32,cell_collision_with_prior_knob,6,easy
lastFM_75759,lastfm,duration,43:33,cell_collision_with_prior_knob,6,easy
lastFM_75824,lastfm,duration,16:55,cell_collision_with_prior_knob,6,easy
lastFM_79995,lastfm,duration,59:37,cell_collision_with_prior_knob,6,easy
k04__fab__lastfm__discogs_18532,lastfm,duration,45:31,cell_collision_with_prior_knob,6,easy
k04__fab__lastfm__discogs_140388,lastfm,duration,36:30,cell_collision_with_prior_knob,6,easy
k04__fab__lastfm__discogs_2184,lastfm,duration,16:48,cell_collision_with_prior_knob,6,easy
k04__fab__lastfm__discogs_29477,lastfm,duration,44:42,cell_collision_with_prior_knob,6,easy
k04__fab__lastfm__discogs_68375,lastfm,duration,7:05,cell_collision_with_prior_knob,6,easy
k04__fab__lastfm__discogs_15955,lastfm,duration,3:09,cell_collision_with_prior_knob,6,easy
