id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
66417148,Asus,"Asus Strix Rtx 2060S Oc Evo - 8GB, 2Xfan, 2Xhdmi, 2Xd","Asus Strix Rtx 2060S Oc Evo - 8GB, 2Xfan, 2Xhdmi, 2Xd",10819.98,ZAR,1038355,https://sbsdomain.com/asus-strix-rtx-2060s-oc-evo-8gb-2xfan-2xhdmi-2xd,"Asus Strix Rtx 2060S Oc Evo - 8GB, 2Xfan, 2Xhdmi, 2Xd. Description: Asus Strix Rtx 2060S Oc Evo - 8GB, 2Xfan, 2Xhdmi, 2Xd",Strix Rtx 2060S Oc Evo,,GPU,,8.0,,,,,,,,,,,,,
280012,ADATA,XPG GAMMIX S11 Pro M.2 1000 GB PCI Express 3.0 3D TLC NVMe,ADATA XPG GAMMIX S11 PRO,137.44,EUR,1045382,https://pcacierto.com/tienda/xpg-gammix-s11-pro-m-2-1000-gb-pci-express-3-0-3d-tlc-nvme,XPG GAMMIX S11 Pro M.2 1000 GB PCI Express 3.0 3D TLC NVMe. Description: ADATA XPG GAMMIX S11 PRO,XPG GAMMIX S11 PRO,,SSD,,,1000.0,,,PCI Express x16,NVMe,,,,,M.2,,,M.2 2280
59371044,Gigabyte,Gigabyte Radeon RX 5600 XT GAMING OC 6GB Graphics Card,"RX 5600 XT, 6GB GDDR6, 1620 MHz Boost Clock, Triple Fan Cooling",279.99,GBP,1048970,https://www.ebuyer.com/957897-gigabyte-radeon-rx-5600-xt-gaming-oc-6gb-graphics-card-gv-r56xtgaming-oc-6gd,"Gigabyte Radeon RX 5600 XT GAMING OC 6GB Graphics Card. Description: RX 5600 XT, 6GB GDDR6, 1620 MHz Boost Clock, Triple Fan Cooling",Radeon RX 5600 XT GAMING OC,,GPU,Radeon RX 5600 XT,6.0,,,,,,,,,,,GDDR6,,
96620640,AMD,AMD Radeon Pro WX 4100 4GB Workstation Video Card,"AMD Radeon Pro WX 4100 4GB Workstation Video Card - 4GB GDDR5 128 bit - Peak Engine Clock: 1201MHz, Typical Engine Clock: 1125MHz - 4x Mini DisplayPort 1.4 - PCIe 3.0 x8 - 1x 5K Monitor Support (single or dual cable) - DirectX 12 - 100-506008 - 3 Years Limited Warranty",569.0,AUD,1050421,https://www.auspcmarket.com.au/video-cards/workstation-video-cards/amd-radeon-pro-wx-4100-4gb-workstation-video-card,"AMD Radeon Pro WX 4100 4GB Workstation Video Card. Description: AMD Radeon Pro WX 4100 4GB Workstation Video Card - 4GB GDDR5 128 bit - Peak Engine Clock: 1201MHz, Typical Engine Clock: 1125MHz - 4x Mini DisplayPort 1.4 - PCIe 3.0 x8 - 1x 5K Monitor Support (single or dual cable) - DirectX 12 - 100-506008 - 3 Years Limited Warranty",Radeon Pro WX 4100,100-506008,GPU,Radeon Pro WX 4100,4.0,,,,PCI Express x8,,,,,,,GDDR5,,
43953141,,1tb 6g Sata 7.2k 3.5in Nhp,1tb 6g Sata 7.2k 3.5in Nhp ETY HDD,69.38,EUR,1054223,https://www.housepcshop.it/hard-drive-sata/24773-1tb-6g-sata-72k-35in-nhp.html,1tb 6g Sata 7.2k 3.5in Nhp. Description: 1tb 6g Sata 7.2k 3.5in Nhp ETY HDD,,,HDD,,,1000.0,,,SATA,SATA III,,,,,3.5in,,,3.5-inch
5531813,Samsung,"Samsung EVO 860 4TB Serie SSD 2,5 SATA-600 7mm- MZ-76E4T0B","★★★★★ good prices, Fast delivery! If you order before 14.00 your goods will be sent the same everyday - Gulf Micro Systems Call us +971 4 3586629",2569.0,AED,1057972,https://www.gulfmicro.ae/samsung-evo-860-4tb-serie-ssd-2-5-sata-600-7mm-mz-76e4t0b-mz-76e4t0b-eu,"Samsung EVO 860 4TB Serie SSD 2,5 SATA-600 7mm- MZ-76E4T0B. Description: ★★★★★ good prices, Fast delivery! If you order before 14.00 your goods will be sent the same everyday - Gulf Micro Systems Call us +971 4 3586629",EVO 860,MZ-76E4T0B,SSD,,,4000.0,,,SATA,SATA III,,,7.0,,"2,5",,,2.5-inch
49228214,Patriot,SSD 2.5 SATA3 6Gb/s 240GB Patriot Burst 555MBs/500MBs PBU240GS25SSDR,"SSD disk interni, Patriot Burst 120GB",5999.0,RSD,1068495,https://www.symbolin.com/kupi/ssd-2-5-sata3-6gb-s-240gb-patriot-burst-555mbs-500mbs-pbu240gs25ssdr-3599,"SSD 2.5 SATA3 6Gb/s 240GB Patriot Burst 555MBs/500MBs PBU240GS25SSDR. Description: SSD disk interni, Patriot Burst 120GB",Burst,PBU240GS25SSDR,SSD,,,240.0,555.0,500.0,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
92002824,Samsung,Samsung 970 EVO SSD M.2 2280 - 1TB,"SSD (Solid state drive), 1 TB, intern, Datenübertragungsrate:3400 MBps (lesen) / 2500 MBps (schreiben), IOPS: 500000 (lesen) / 450000 (schreiben), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",129.99,EUR,106914,https://www.proshop.de/SSD/Samsung-970-EVO-SSD-M2-2280-1TB/2655438,"Samsung 970 EVO SSD M.2 2280 - 1TB. Description: SSD (Solid state drive), 1 TB, intern, Datenübertragungsrate:3400 MBps (lesen) / 2500 MBps (schreiben), IOPS: 500000 (lesen) / 450000 (schreiben), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",970 EVO,,SSD,,,1000.0,3400.0,2500.0,PCI Express x4,NVMe,,,,,M.2,LPDDR4,,M.2 2280
53901989,Zotac,ZOTAC GAMING GEFORCE RTX 2070 SUPER MINI 8GB GDDR6,"Everything is super with the all-new ZOTAC GAMING GeForce RTX 20 Series SUPER graphics cards. Based on the NVIDIA Turing architecture, it?s packed with more cores and ultra-fast GDDR6 memory. Integrated with more smart and optimized technologies, get ready to GET FAST and GAME STRONG. GDDR6 memory IceStorm 2.0 Cooling Wraparound Metal Backplate White LED Lighting OC Scanner FireStorm Utility",41100.0,INR,1075342,https://www.pcstudio.in/product/zotac-gaming-geforce-rtx-2070-super-mini-8gb-gddr6,"ZOTAC GAMING GEFORCE RTX 2070 SUPER MINI 8GB GDDR6. Description: Everything is super with the all-new ZOTAC GAMING GeForce RTX 20 Series SUPER graphics cards. Based on the NVIDIA Turing architecture, it?s packed with more cores and ultra-fast GDDR6 memory. Integrated with more smart and optimized technologies, get ready to GET FAST and GAME STRONG. GDDR6 memory IceStorm 2.0 Cooling Wraparound Metal Backplate White LED Lighting OC Scanner FireStorm Utility",GAMING GEFORCE RTX 2070 SUPER MINI,,GPU,GeForce RTX 2070 Super,8.0,,,,,,,,,,,GDDR6,,
72923769,Western Digital,WD GREEN M.2 SSD 480GB (2280),WD GREEN M.2 SSD 480GB (2280),876.0,SEK,107546,https://www.nordwaystore.se/wd-green-m-2-ssd-480gb-2280,WD GREEN M.2 SSD 480GB (2280). Description: WD GREEN M.2 SSD 480GB (2280),GREEN M.2 SSD,,SSD,,,480.0,,,,M.2,,,,,M.2,,,M.2 2280
19320322,Western Digital,"WD 4TB Elements USB 3.0 3.5"" Desktop Hard Drive","WD 4TB Elements USB 3.0 3.5"" Desktop Hard Drive",104.2,GBP,1077512,https://shop.bt.com/products/wd-4tb-elements-usb-3-0-3-5--desktop-hard-drive-wdbwlg0040hbk-eesn-9H00.html,"WD 4TB Elements USB 3.0 3.5"" Desktop Hard Drive. Description: WD 4TB Elements USB 3.0 3.5"" Desktop Hard Drive",Elements,,HDD,,,4000.0,,,USB 3.0,,,,,,,,,3.5-inch
48009265,Asrock,"Asrock , Radeon Rx 550, 2 Gb, Gddr5, 128 Bit, 5120 X 2880 Pixeles,",", Radeon Rx 550, 2 Gb, Gddr5, 128 Bit, 5120 X 2880 Pixeles, Pci Express X16 3.0",99.19,EUR,1080185,https://powertechbcn.com/es/tarjetas-graficas/662-asrock-radeon-rx-550-2-gb-gddr5-128-bit-5120-x-2880-pixeles-4717677335842.html,"Asrock , Radeon Rx 550, 2 Gb, Gddr5, 128 Bit, 5120 X 2880 Pixeles,. Description: , Radeon Rx 550, 2 Gb, Gddr5, 128 Bit, 5120 X 2880 Pixeles, Pci Express X16 3.0",Radeon Rx 550,,GPU,Radeon RX 550,2.0,,,,PCI Express x16,,,,,,,Gddr5,,
21755591,Kingston,Kingston DataTraveler microDuo 128GB USB 3.0,Kingston DataTraveler microDuo 128GB USB 3.0,28.59,GBP,1085000,https://shop.bt.com/products/kingston-datatraveler-microduo-128gb-usb-3-0-dtduo3c-128gb-DQPR.html?AddToWishlist=1,Kingston DataTraveler microDuo 128GB USB 3.0. Description: Kingston DataTraveler microDuo 128GB USB 3.0,DataTraveler microDuo,,USB_STICK,,,128.0,,,USB 3.0,,,,,,,,,
30847749,Kingston,Kingston DataTraveler 100 256GB USB 3.0,Kingston DataTraveler 100 256GB USB 3.0,39.92,GBP,1090670,https://shop.bt.com/products/kingston-datatraveler-100-256gb-usb-3-0-dt100g3-256gb-DQPN.html?refs=50543-50113,Kingston DataTraveler 100 256GB USB 3.0. Description: Kingston DataTraveler 100 256GB USB 3.0,DataTraveler 100,,USB_STICK,,,256.0,,,USB 3.0,,,,,,,,,
15804397,Seagate,"SEAGATE 4TB 3.5\"" 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk ST4000NE001","4TB 3.5\"" 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk...",1497.9,TRY,1102119,https://www.bilisimport.com.tr/urun/seagate-4tb-3-5-7200rpm-256mb-sata3-ironwolf-pro-nas-dahili-harddisk-st4000ne001,"SEAGATE 4TB 3.5\"" 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk ST4000NE001. Description: 4TB 3.5\"" 7200RPM 256MB Sata3 Ironwolf Pro Nas Dahili HardDisk...",Ironwolf Pro,ST4000NE001,HDD,,,4000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
73423155,Western Digital,"HDD extern WD Black P10 Game Drive for Xbox 3TB, 2.5\"", USB 3.2 Gen1 - WDBA5G0030BBK-WESN","HDD extern WD Black P10 Game Drive for Xbox 3TB, 2.5\"", USB 3.2 Gen1 - WDBA5G0030BBK-WESN",788.0,RON,1103088,http://shop.avansoft.ro/cumpara/hdd-extern-wd-black-p10-game-drive-for-xbox-3tb-2-5-usb-3-2-gen1-17343,"HDD extern WD Black P10 Game Drive for Xbox 3TB, 2.5\"", USB 3.2 Gen1 - WDBA5G0030BBK-WESN. Description: HDD extern WD Black P10 Game Drive for Xbox 3TB, 2.5\"", USB 3.2 Gen1 - WDBA5G0030BBK-WESN",Black P10 Game Drive for Xbox,WDBA5G0030BBK-WESN,HDD,,,3000.0,,,USB 3.0,,,,,,,,,2.5-inch
45388399,Hewlett Packard Enterprise,HPE 1.8TB SAS 10K SFF SC 512e DS HDD,"Capacity: 1.8 TB | Speed: 10,000 rpm | Interface: SAS 12 Gb/s 6.4 cm (2.5\"") | Application: Server, Storage",282.0,EUR,110368,https://www.bechtle.com/pt-en/shop/hpe-1-8tb-sas-10k-sff-sc-512e-ds-hdd--4165320--p,"HPE 1.8TB SAS 10K SFF SC 512e DS HDD. Description: Capacity: 1.8 TB | Speed: 10,000 rpm | Interface: SAS 12 Gb/s 6.4 cm (2.5\"") | Application: Server, Storage",,,HDD,,,1800.0,,,SAS,SAS,,,,,2.5-inch SAS,,,2.5-inch
67831061,,"600GB Enterprise Performance 15K ST600MP0005, 15000 RPM, SAS 12Gb/s, 512n, 128MB cache, 2.5-Inch HDD","600GB Enterprise Performance 15K ST600MP0005, 15000 RPM, SAS 12Gb/s, 512n, 128MB cache, 2.5-Inch HDD",246.13,USD,110876,https://www.avadirect.com/600GB-Enterprise-Performance-15K-ST600MP0005-15000-RPM-SAS-12Gb-s-512n-128MB-cache-2-5-Inch-HDD/Product/8893706,"600GB Enterprise Performance 15K ST600MP0005, 15000 RPM, SAS 12Gb/s, 512n, 128MB cache, 2.5-Inch HDD. Description: 600GB Enterprise Performance 15K ST600MP0005, 15000 RPM, SAS 12Gb/s, 512n, 128MB cache, 2.5-Inch HDD",Enterprise Performance 15K,ST600MP0005,HDD,,,600.0,,,SAS,SAS,,,,,2.5-inch SAS,,,2.5-inch
54915006,Kingston,SSD Kingston Technology A2000 M.2 PCIe NVMe 500 Go,SSD Kingston Technology A2000 M.2 PCIe NVMe 500 Go- SSD Capacité 500 Go - PCI-Express 4x - Carte M.2 - NVME,72.99,EUR,1118481,https://www.grosbill.com/4-kingston_technology_a2000-753649-_ssd-_ssd,SSD Kingston Technology A2000 M.2 PCIe NVMe 500 Go. Description: SSD Kingston Technology A2000 M.2 PCIe NVMe 500 Go- SSD Capacité 500 Go - PCI-Express 4x - Carte M.2 - NVME,A2000,,SSD,,,500.0,,,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
49018985,Intel,"Intel® SSD DC S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC)","Intel® SSD DC S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack",112000.0,HUF,1121132,https://www.ikontakt.hu/Intel-SSD-DC-S4510-Series-960GB-2-5in-SATA-6Gb/s-3,"Intel® SSD DC S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC). Description: Intel® SSD DC S4510 Series (960GB, 2.5in SATA 6Gb/s, 3D2, TLC) Generic Single Pack",SSD DC S4510 Series,,SSD,,,960.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
60106919,Samsung,SAMSUNG SSD 1TB USB 3.1 540MB ROSE GOLD,Hard disk Esterno,149.99,EUR,1131083,https://www.mediaworld.it/product/p-114893/samsung-ssd-1tb-usb-3-1-540mb-rose-gold,SAMSUNG SSD 1TB USB 3.1 540MB ROSE GOLD. Description: Hard disk Esterno,,,SSD,,,1000.0,540.0,,USB 3.0,,,,,,,,ROSE GOLD,
58494350,Samsung,"SAMSUNG 2TB 860 QVO INT 2.5\"" SATA3 SSD (MZ-76Q2T0BW)-WRTY W/EA",Warranty : 3 Years with Local Distributor - Eternal Asia,429.0,SGD,1134888,https://www.allstars.com.sg/samsung-2tb-860-qvo-int-2-5-sata3-ssd-mz-76q2t0bw-wrty-w-ea,"SAMSUNG 2TB 860 QVO INT 2.5\"" SATA3 SSD (MZ-76Q2T0BW)-WRTY W/EA. Description: Warranty : 3 Years with Local Distributor - Eternal Asia",860 QVO,MZ-76Q2T0BW,SSD,,,2000.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
54449018,Gigabyte,Gigabyte AORUS NVMe Gen4 1TB M.2 SSD,"(Solid, 1TB, AORUS, Drive), Gen4, Gigabyte, M.2, NVMe, SSD, State",199.0,EUR,11349,https://www.megekko.nl/product/5093/263398/SSD-M-2/Gigabyte-AORUS-NVMe-Gen4-1TB-M-2-SSD,"Gigabyte AORUS NVMe Gen4 1TB M.2 SSD. Description: (Solid, 1TB, AORUS, Drive), Gen4, Gigabyte, M.2, NVMe, SSD, State",AORUS NVMe Gen4,,SSD,,,1000.0,,,PCIe 4.0,NVMe,,,,,M.2,,,M.2 2280
66211587,Seagate,Disco Seagate IronWolf 3.5 in 14Tb 7200rpm(ST14000VN0008),"3.5\\\"" 14000 GB 7200 RPM",569.0,EUR,1142172,http://tienda.step.es/tienda/index.php?id_product=23698&controller=product,"Disco Seagate IronWolf 3.5 in 14Tb 7200rpm(ST14000VN0008). Description: 3.5\\\"" 14000 GB 7200 RPM",IronWolf,ST14000VN0008,HDD,,,14000.0,,,,,,,,,3.5-inch SATA,,,3.5-inch
83010051,MSI,MSI GeForce RTX 2070 Super Gaming X TRIO 8GB 256-Bit Graphics Card | 912-V372-257,Boostable to 1800 MHz 2560 CUDA Cores Turing Architecture 8GB of GDDR6 VRAM,2450.0,AED,1144482,https://pcdubai.com/product/msi-geforce-rtx-2070-super-gaming-x-trio-8gb-256-bit-graphics-card-912-v372-257,MSI GeForce RTX 2070 Super Gaming X TRIO 8GB 256-Bit Graphics Card | 912-V372-257. Description: Boostable to 1800 MHz 2560 CUDA Cores Turing Architecture 8GB of GDDR6 VRAM,GeForce RTX 2070 Super Gaming X TRIO,912-V372-257,GPU,GeForce RTX 2070 Super,8.0,,,,,,,,,,,GDDR6,,
58191363,Kingston,"DataTraveler 100 G3, 128GB, USB 3.0, Black, Flash Drive","Kingston’s DataTraveler® 100 G3 (DT100G3/128GB) USB Flash drive is compliant with USB 3.0 specifications1 to take advantage of technology in newer notebooks, desktop PCs and digital devices. DT100G3 makes it easier than ever to store and transfer documents, presentations, music, video and more.",18.49,USD,1153072,https://www.avadirect.com/DataTraveler-100-G3-128GB-USB-3-0-Black-Flash-Drive/Product/10047180,"DataTraveler 100 G3, 128GB, USB 3.0, Black, Flash Drive. Description: Kingston’s DataTraveler® 100 G3 (DT100G3/128GB) USB Flash drive is compliant with USB 3.0 specifications1 to take advantage of technology in newer notebooks, desktop PCs and digital devices. DT100G3 makes it easier than ever to store and transfer documents, presentations, music, video and more.",DataTraveler 100 G3,DT100G3/128GB,USB_STICK,,,128.0,,,USB 3.0,,,,,,,,Black,
15729832,,"6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD","6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",196.21,USD,1154215,https://www.avadirect.com/6TB-Exos-7E8-ST6000NM0115-7200-RPM-SATA-6Gb-s-512e-256MB-cache-3-5-Inch-HDD/Product/10458094,"6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD. Description: 6TB Exos 7E8 ST6000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 256MB cache, 3.5-Inch HDD",Exos 7E8,ST6000NM0115,HDD,,,6000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
3627896,ADATA,"512GB, PCIe Gen3x4 Gaming SSD 3D NAND XPG GAMMIX S5",No product information available.,61.93,EUR,1168370,https://www.xstra.eu/product/1640/512gb-pcie-gen3x4-gaming-ssd-3d-nand-xpg-gammix-s5.html,"512GB, PCIe Gen3x4 Gaming SSD 3D NAND XPG GAMMIX S5. Description: No product information available.",GAMMIX S5,,SSD,,,512.0,,,PCI Express x4,,,,,,,,,
74287068,Seagate,EHDD 4TB SG 2.5 3.0 GAME DRIVE XBOX WH,"HDD extern Seagate, 4TB, Game Drive for Xbox, 2.5\"", USB 3.0, Compatibil Xbox One, Alb",529.54,RON,1168888,https://www.computershop.ro/en/external-hard-drives/15846-ehdd-4tb-sg-25-30-game-drive-xbox-wh.html,"EHDD 4TB SG 2.5 3.0 GAME DRIVE XBOX WH. Description: HDD extern Seagate, 4TB, Game Drive for Xbox, 2.5\"", USB 3.0, Compatibil Xbox One, Alb",Game Drive for Xbox,,HDD,,,4000.0,,,USB 3.0,,,,,,USB,,Alb,2.5-inch
78036655,Seagate,Seagate 10TB Enterprise Capacity 3.5'' HDD 10TB 7200 RPM 256MB Cache Hyperscale 512e ST10000NM0016,"10TB Storage Capacity3.5\"" Form FactorSATA 6 Gb/s Interface256MB Cache7200 rpmUp to 254 MB/s Max. Transfer Rate2.5 Million Hours MTBFReduced Power Consumption",278.99,USD,1174110,https://www.dealsaday.com/seagate-10tb-enterprise-capacity-3-5-hdd-10tb-7200-rpm-256mb-cache-hyperscale-512e-st10000nm0016.html,"Seagate 10TB Enterprise Capacity 3.5'' HDD 10TB 7200 RPM 256MB Cache Hyperscale 512e ST10000NM0016. Description: 10TB Storage Capacity3.5\"" Form FactorSATA 6 Gb/s Interface256MB Cache7200 rpmUp to 254 MB/s Max. Transfer Rate2.5 Million Hours MTBFReduced Power Consumption",Enterprise Capacity,ST10000NM0016,HDD,,,10000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
