id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
93023962,Asus,Asus ROG Strix GeForce RTX 2080 Super Advanced 8GB Gaming Graphics Card,"Cuda Cores: 3072, Boost Clock: 1860MHz, GDDR6, 256-bit Memory, Mem Clock: 15.5Ghz, Ray Tracing, 2 x DisplayPort, 2 x HDMI, 1 x Type-C, 3 yr Warranty",,,1036963,https://www.novatech.co.uk/products/asus-rog-strix-geforce-rtx-2080-super-advanced-8gb-gaming-graphics-card/rog-strix-rtx2080s-a8g-gaming.html,"Asus ROG Strix GeForce RTX 2080 Super Advanced 8GB Gaming Graphics Card. Description: Cuda Cores: 3072, Boost Clock: 1860MHz, GDDR6, 256-bit Memory, Mem Clock: 15.5Ghz, Ray Tracing, 2 x DisplayPort, 2 x HDMI, 1 x Type-C, 3 yr Warranty",ROG Strix GeForce RTX 2080 Super Advanced 8GB Gaming,,GPU,GeForce RTX 2080 Super,8.0,,,,,,,,,,,GDDR6,,
89923273,Asus,ASUS 90YV0DQ0-M0NA00 scheda video GeForce RTX 2060 SUPER 8 GB GDDR6,"ASUS 90YV0DQ0-M0NA00, GeForce RTX 2060 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express 4.0",644.15,EUR,1038355,https://www.computerunion.it/geforce/43664-asus-90yv0dq0-m0na00-scheda-video-geforce-rtx-2060-super-8-gb-gddr6-4718017494908.html,"ASUS 90YV0DQ0-M0NA00 scheda video GeForce RTX 2060 SUPER 8 GB GDDR6. Description: ASUS 90YV0DQ0-M0NA00, GeForce RTX 2060 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express 4.0",,90YV0DQ0-M0NA00,GPU,GeForce RTX 2060 Super,8.0,,,,PCIe 4.0,,,,,,,GDDR6,,
65648969,ADATA,XPG GAMMIX Gaming SSD S11 Pro Series: 1TB Internal PCIe Gen3x4 M.2 2280 (NVMe),XPG GAMMIX Gaming SSD S11 Pro Series: 1TB Internal PCIe Gen3x4 M.2 2280 (NVMe),119.99,USD,1045382,https://www.newegg.com/xpg-1tb-gammix-s11-pro/p/0D9-00DF-00009?Item=9SIAJNUA6V6278&buyingoptions=New,XPG GAMMIX Gaming SSD S11 Pro Series: 1TB Internal PCIe Gen3x4 M.2 2280 (NVMe). Description: XPG GAMMIX Gaming SSD S11 Pro Series: 1TB Internal PCIe Gen3x4 M.2 2280 (NVMe),GAMMIX Gaming SSD S11 Pro Series,,SSD,,,1000.0,,,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
29935211,Gigabyte,Gigabyte Radeon RX 5600XT Gaming OC 6GB GDDR6 Graphics Card,"Stream Processors: 2304, Boost Clock: 1620MHz, GDDR6, 192-bit Memory, Memory Clock: 12000Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",304.0,GBP,1048970,https://www.novatech.co.uk/products/gigabyte-radeon-rx-5600xt-gaming-oc-6gb-gddr6-graphics-card/gv-r56xtgamingoc-6gd.html,"Gigabyte Radeon RX 5600XT Gaming OC 6GB GDDR6 Graphics Card. Description: Stream Processors: 2304, Boost Clock: 1620MHz, GDDR6, 192-bit Memory, Memory Clock: 12000Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",Radeon RX 5600XT Gaming OC,,GPU,Radeon RX 5600 XT,6.0,,,,,,,,,,,GDDR6,,
55876174,AMD,AMD - RADEON PRO WX 4100 4GB PCIE 3.0 16X 4X M-DP LP RETAILIN CTLR,AMD RADEON PRO WX 4100 4GB PCIE 3.0 16X 4X M-DP LP RETAILIN CTLR (100-506008) - GPU-familie: AMD - GPU: Radeon Pro WX4100 - Grensesnitt: PCI Express x16 3.0 - Videominne: 4GB - Videominnetype: GDDR5 - Minnebussbredde: 128 bit - DVI: 0 - VGA: 0 - HDMI: 0 - Displayport: 4 - USB-C: 0 - Profile: Lav - Kjøletype: Aktiv,2990.0,NOK,1050421,https://deal.no/amd-radeon-pro-wx-4100/cat-p/c0/p9171843,AMD - RADEON PRO WX 4100 4GB PCIE 3.0 16X 4X M-DP LP RETAILIN CTLR. Description: AMD RADEON PRO WX 4100 4GB PCIE 3.0 16X 4X M-DP LP RETAILIN CTLR (100-506008) - GPU-familie: AMD - GPU: Radeon Pro WX4100 - Grensesnitt: PCI Express x16 3.0 - Videominne: 4GB - Videominnetype: GDDR5 - Minnebussbredde: 128 bit - DVI: 0 - VGA: 0 - HDMI: 0 - Displayport: 4 - USB-C: 0 - Profile: Lav - Kjøletype: Aktiv,RADEON PRO WX 4100,100-506008,GPU,Radeon Pro WX 4100,4.0,,,,PCI Express x16,,,,,,,GDDR5,,
57965652,Palit,PALIT NE6166SS18J9-161F PALIT GeForce GT,PALIT NE6166SS18J9-161F PALIT GeForce GT,246.21,EUR,1051451,https://shop.selenal.lv/107117/palit-ne6166ss18j9-161f-palit-geforce-gt,PALIT NE6166SS18J9-161F PALIT GeForce GT. Description: PALIT NE6166SS18J9-161F PALIT GeForce GT,GeForce GT,NE6166SS18J9-161F,GPU,,,,,,,,,,,,,,,
20149069,Hewlett Packard Enterprise,Hewlett Packard Enterprise - HPE 1TB 6G SATA 7.2K 3.5in NETY HDD,Hewlett Packard Enterprise HPE 1TB 6G SATA 7.2K 3.5in NETY HDD (843266-B21),93.0,EUR,1054223,https://www.yritystenverkkokauppa.fi/hewlett-packard-enterprise-hpe-1tb-6g-sata/cat-p/c36320/p8538424,Hewlett Packard Enterprise - HPE 1TB 6G SATA 7.2K 3.5in NETY HDD. Description: Hewlett Packard Enterprise HPE 1TB 6G SATA 7.2K 3.5in NETY HDD (843266-B21),HPE 1TB 6G SATA 7.2K 3.5in NETY HDD,843266-B21,HDD,,,1000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
53085468,Samsung,Samsung 860 Evo 4TB Solid State Drive/SSD,"MZ-76E4T0B/EU, Samsung 860 Evo 4TB SSD, Read Speed: 550MB/Sec, Write Speed: 520MB/Sec, Flash: Samsung V-NAND 3bit MLC",539.99,GBP,1057972,https://www.novatech.co.uk/products/samsung-860-evo-4tb-solid-state-drivessd/mz-76e4t0beu.html,"Samsung 860 Evo 4TB Solid State Drive/SSD. Description: MZ-76E4T0B/EU, Samsung 860 Evo 4TB SSD, Read Speed: 550MB/Sec, Write Speed: 520MB/Sec, Flash: Samsung V-NAND 3bit MLC",860 Evo,MZ-76E4T0B/EU,SSD,,,4000.0,550.0,520.0,,,,,,,,,,
71446077,Asus,"ASUS ROG-STRIX-RTX2080TI-O11G-GAMING - OC Edition - carte graphique - GF RTX 2080 Ti - 11 Go GDDR6 - PCIe 3.0 x16 - 2 x HDMI, 2","ASUS ROG-STRIX-RTX2080TI-O11G-GAMING - OC Edition - carte graphique - GF RTX 2080 Ti - 11 Go GDDR6 - PCIe 3.0 x16 - 2 x HDMI, 2 x DisplayPort, USB-C",1330.29,EUR,1063063,https://www.balistik.fr/cartes-video-graphique/436635-asus-rog-strix-rtx2080ti-o11g-gaming-oc-edition-carte-graphique-gf-rtx-2080-ti-1-4718017136570.html,"ASUS ROG-STRIX-RTX2080TI-O11G-GAMING - OC Edition - carte graphique - GF RTX 2080 Ti - 11 Go GDDR6 - PCIe 3.0 x16 - 2 x HDMI, 2. Description: ASUS ROG-STRIX-RTX2080TI-O11G-GAMING - OC Edition - carte graphique - GF RTX 2080 Ti - 11 Go GDDR6 - PCIe 3.0 x16 - 2 x HDMI, 2 x DisplayPort, USB-C",ROG-STRIX-RTX2080TI-O11G-GAMING - OC Edition,ROG-STRIX-RTX2080TI-O11G-GAMING,GPU,GeForce RTX 2080 Ti,11.0,,,,PCI Express x16,,,,,,,GDDR6,,
86084034,Transcend,"Transcend SSD220 2.5\"" 120GB SATA III Solid State Drive",With Super Fluid performance due to it's SATA III interface and super Smooth 550Mbps read speed .,21.44,GBP,1066948,https://www.cclonline.com/product/211591/TS120GSSD220S/Solid-State-Drives-SSDs-/Transcend-SSD220-120GB-2-5-SATA-III-Solid-State-Drive/SSD0494,"Transcend SSD220 2.5\"" 120GB SATA III Solid State Drive. Description: With Super Fluid performance due to it's SATA III interface and super Smooth 550Mbps read speed .",SSD220,,SSD,,,120.0,550.0,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
43317133,Patriot,"Patriot SSD 240GB 2.5\"" SATA3","Patriot SSD 240GB 2.5\"" SATA3 SSD",109.2,BAM,1068495,https://www.slot.ba/proizvod/patriot-ssd-240gb-2-5-sata3,"Patriot SSD 240GB 2.5\"" SATA3. Description: Patriot SSD 240GB 2.5\"" SATA3 SSD",SSD,,SSD,,,240.0,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
68082895,Kingston,"Kingston SSD 240GB UV500 2.5\""","Kingston SSD 240GB UV500 2.5\"" SSD",132.0,BAM,106878,https://www.slot.ba/proizvod/kingston-ssd-240gb-uv500-2-5,"Kingston SSD 240GB UV500 2.5\"". Description: Kingston SSD 240GB UV500 2.5\"" SSD",UV500,,SSD,,,240.0,,,,,,,,,,,,2.5-inch
55714499,Sandisk,Pendrive Sandisk PEN Drive SDCZ50-128G-B35,Cruzer Blade 128GB,19.16,EUR,1068990,https://mir-informatica.com/perifericos/21470-SDCZ50-128G-B35.html,Pendrive Sandisk PEN Drive SDCZ50-128G-B35. Description: Cruzer Blade 128GB,Cruzer Blade,SDCZ50-128G-B35,USB_STICK,,,128.0,,,,,,,,,,,,
42867068,Samsung,Samsung 970 EVO SSD M.2 2280 - 1TB,"SSD (Solid state drive), 1 TB, intern, Datahastighet:3400 MBps (les) / 2500 MBps (skriv), IOPS: 500000 (les) / 450000 (skriv), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",1589.0,NOK,106914,https://www.proshop.no/SSD/Samsung-970-EVO-SSD-M2-2280-1TB/2655438,"Samsung 970 EVO SSD M.2 2280 - 1TB. Description: SSD (Solid state drive), 1 TB, intern, Datahastighet:3400 MBps (les) / 2500 MBps (skriv), IOPS: 500000 (les) / 450000 (skriv), 1GB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",970 EVO,,SSD,,,1000.0,3400.0,2500.0,PCI Express x4,NVMe,,,,,M.2,LPDDR4,,M.2 2280
13417604,Zotac,ZOTAC GeForce RTX 2070 SUPER -Demo,"Grafikkort, PCI-Express 3.0, 8GB GDDR6, Turing",5649.0,SEK,1075342,https://www.komplett.se/product/1155034/demovaror/datorutrustning/demo-grafikkort/zotac-geforce-rtx-2070-super-demo,"ZOTAC GeForce RTX 2070 SUPER -Demo. Description: Grafikkort, PCI-Express 3.0, 8GB GDDR6, Turing",GeForce RTX 2070 SUPER -Demo,,GPU,GeForce RTX 2070 Super,8.0,,,,PCI Express x16,,,,,,,GDDR6,,
70500995,Western Digital,WD GREEN SSD 480GB SATA III 6GB/S M.2 2280,Form Factor: M.2 2280 Capacity: 480GB Interface: SATA III,216.0,AED,107546,https://izone365.com/product/wd-green-ssd-480gb-sata-iii-6gb-s-m-2-2280,WD GREEN SSD 480GB SATA III 6GB/S M.2 2280. Description: Form Factor: M.2 2280 Capacity: 480GB Interface: SATA III,GREEN,,SSD,,,480.0,,,SATA,SATA III,,,,,M.2,,,M.2 2280
18920928,Western Digital,HDX 3.5 4Tb WD WDBWLG0040HBK-EESN,"Western Digital Elements Desktop 4TB. Capacità hard disk: 4000 GB,",93.55,,1077512,https://www.esseshop.it/hdx-35-4tb-wd-wdbwlg0040hbkeesn-p-34881.html,"HDX 3.5 4Tb WD WDBWLG0040HBK-EESN. Description: Western Digital Elements Desktop 4TB. Capacità hard disk: 4000 GB,",Western Digital Elements Desktop,WDBWLG0040HBK-EESN,HDD,,,4000.0,,,,,,,,,3.5,,,3.5-inch
80346269,Asrock,"ASRock Phantom Gaming Radeon RX550 2GB DisplayPort, HDMI, DVI Graphics Card","Core Clock/Memory OC Mode: 1223 MHz / 6024 MHz Default Mode: 1183 MHz / 6000 MHz Silent Mode: 1135 MHz / 5976 MHz 2 GB GDDR5Features Double Ball Bearings Fan Design Graphic Outputs: DisplayPort, HDMI, DVIPhantom Gaming Tweak Utility Temperature and Fan Speed Monitoring Core / Memory Clock Tweak Core / Memory Voltage TweakRadeon WattMan Save, load and share custom Radeon WattMan profiles to quickly and easily optimize performance or create a personalized gaming experienceRadeon Chill Radeon chill designed to save power, lower temperature, Radeon Chill enables high performance graphics when you battle and saves power when you explore.Specification Graphics Engine AMD Radeon RX 560Bus Standard PCI Express x16 Gen3 (uses x8)DirectX 12OpenGL OpenGL 4.5Memory GDDR5 2GBEngine Clock 1183MHzStream Processors 512Memory Clock 6000MHzMemory Bus 128-bitResolution Digital Max Resolution: 5120 x 2880  60HzInterface 1 x Dual-link DVI-D 1 x HDMI 2.0 1 x Display Port 1.4HDCP YesMultiview 3Accessories 1 x Support CD 1 x Quick Installation GuideDimensions 169.58 x 130.89 x 42.05mm",4116.0,MUR,1080185,https://www.shop4mu.com/graphics-video-and-tv-cards/asrock-phantom-gaming-radeon-rx550-2gb-displayport-hdmi-dvi-graphics-card,"ASRock Phantom Gaming Radeon RX550 2GB DisplayPort, HDMI, DVI Graphics Card. Description: Core Clock/Memory OC Mode: 1223 MHz / 6024 MHz Default Mode: 1183 MHz / 6000 MHz Silent Mode: 1135 MHz / 5976 MHz 2 GB GDDR5Features Double Ball Bearings Fan Design Graphic Outputs: DisplayPort, HDMI, DVIPhantom Gaming Tweak Utility Temperature and Fan Speed Monitoring Core / Memory Clock Tweak Core / Memory Voltage TweakRadeon WattMan Save, load and share custom Radeon™ WattMan profiles to quickly and easily optimize performance or create a personalized gaming experienceRadeon Chill Radeon chill designed to save power, lower temperature, Radeon Chill enables high performance graphics when you battle and saves power when you explore.Specification Graphics Engine AMD Radeon RX 560Bus Standard PCI Express x16 Gen3 (uses x8)DirectX 12OpenGL OpenGL 4.5Memory GDDR5 2GBEngine Clock 1183MHzStream Processors 512Memory Clock 6000MHzMemory Bus 128-bitResolution Digital Max Resolution: 5120 x 2880 @ 60HzInterface 1 x Dual-link DVI-D 1 x HDMI 2.0 1 x Display Port 1.4HDCP YesMultiview 3Accessories 1 x Support CD 1 x Quick Installation GuideDimensions 169.58 x 130.89 x 42.05mm",Phantom Gaming Radeon RX550,,GPU,Radeon RX 560,2.0,,,,PCI Express x16,,42.0,169.6,130.9,,,GDDR5,,
95284377,Kingston,Kingston DataTraveler MicroDuo 3C USB Flash Drive 128GB,"The Kingston DataTraveler MicroDuo 3C 128GB with USB 3.1, has read speeds of up to 100 MB/s and write speeds of up to 15 MB/s. It has two connectors, one standard USB and one USB Type-C connector.",30.49,GBP,1085000,https://www.picstop.co.uk/usb-flash-drive/kingston-datatraveler-microduo-3c-usb-flash-drive-128gb.html,"Kingston DataTraveler MicroDuo 3C USB Flash Drive 128GB. Description: The Kingston DataTraveler MicroDuo 3C 128GB with USB 3.1, has read speeds of up to 100 MB/s and write speeds of up to 15 MB/s. It has two connectors, one standard USB and one USB Type-C connector.",DataTraveler MicroDuo 3C,,USB_STICK,,,128.0,100.0,15.0,USB 3.0,USB Type-C,,,,,USB Type-C,,,
70966403,,500GB SSD USB MY PASSPORT GO,"My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience, this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confidence.",5950.0,INR,1090368,https://gamesncomps.com/product/western-digital-my-passport-go-500gb,"500GB SSD USB MY PASSPORT GO. Description: My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience, this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confidence.",MY PASSPORT GO,,SSD,,,500.0,,,USB,,,,,,,,,
8832468,Kingston,Kingston 256GB USB 3.0 Flash Drive,"Mpn: DT100G3/256GBVendor: KingstonKingston 256GB USB 3.0 Flash Drive Description:Kingston USB 3.0 256GB Flash Drive, 5 Year Warranty Long Description: N/A",83.0,AUD,1090670,https://www.ishoptech.com.au/products/dt100g3-256gb,"Kingston 256GB USB 3.0 Flash Drive. Description: Mpn: DT100G3/256GBVendor: KingstonKingston 256GB USB 3.0 Flash Drive Description:Kingston USB 3.0 256GB Flash Drive, 5 Year Warranty Long Description: N/A",,DT100G3/256GB,USB_STICK,,,256.0,,,USB 3.0,,,,,,,,,
57657334,Seagate,Seagate IronWolf PRO 4TB NAS Professional,"3.5"", SATA 6.0Gb/s, 7200RPM, 128MB cache, Agile Array",1261.0,DKK,1102119,https://www.komplett.dk/product/1152689/hardware/lagring/harddiskssd/harddisk-35/seagate-ironwolf-pro-4tb-nas-professional,"Seagate IronWolf PRO 4TB NAS Professional. Description: 3.5"", SATA 6.0Gb/s, 7200RPM, 128MB cache, Agile Array",IronWolf PRO,,HDD,,,4000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
