id1,id2,score,notes
mbrainz_6693,lastFM_14139,0.9947755337,ditto_plm
mbrainz_2822,lastFM_5985,0.994775176,ditto_plm
mbrainz_14186,lastFM_30935,0.9947728515,ditto_plm
mbrainz_6617,lastFM_13979,0.9947718978,ditto_plm
mbrainz_7894,lastFM_16835,0.9947686195,ditto_plm
mbrainz_9749,lastFM_20755,0.9947681427,ditto_plm
mbrainz_11114,lastFM_23837,0.9947676659,ditto_plm
mbrainz_5662,lastFM_11922,0.9947667122,ditto_plm
mbrainz_29159,lastFM_72747,0.9947630763,ditto_plm
mbrainz_28449,lastFM_71116,0.9947608113,ditto_plm
mbrainz_25919,lastFM_65216,0.9947530031,ditto_plm
mbrainz_32195,lastFM_80016,0.9947524071,ditto_plm
mbrainz_12513,lastFM_26947,0.9947521687,ditto_plm
mbrainz_3255,lastFM_6855,0.9947510362,ditto_plm
mbrainz_14792,lastFM_32438,0.994750917,ditto_plm
mbrainz_20126,lastFM_50676,0.9947504401,ditto_plm
mbrainz_15067,lastFM_33132,0.9947500825,ditto_plm
mbrainz_11345,lastFM_24333,0.9947478175,ditto_plm
mbrainz_6257,lastFM_13197,0.994746089,ditto_plm
mbrainz_25817,lastFM_64969,0.9947454929,ditto_plm
mbrainz_3600,lastFM_7505,0.9947416782,ditto_plm
mbrainz_2199,lastFM_4764,0.9947367311,ditto_plm
mbrainz_11478,lastFM_24595,0.9947310686,ditto_plm
mbrainz_12446,lastFM_26814,0.994730711,ditto_plm
mbrainz_7973,lastFM_17009,0.9947295785,ditto_plm
mbrainz_31032,lastFM_77358,0.9947273135,ditto_plm
mbrainz_31794,lastFM_79108,0.994725287,ditto_plm
mbrainz_26560,lastFM_66593,0.9947239757,ditto_plm
mbrainz_7987,lastFM_17043,0.9947234392,ditto_plm
mbrainz_606,lastFM_1378,0.9947221279,ditto_plm
mbrainz_8417,lastFM_17992,0.994720459,ditto_plm
mbrainz_12216,lastFM_26303,0.9947176576,ditto_plm
mbrainz_20198,lastFM_40425,0.9947167039,ditto_plm
mbrainz_21213,lastFM_53665,0.9947149158,ditto_plm
mbrainz_10402,lastFM_22194,0.9947142005,ditto_plm
mbrainz_10902,lastFM_23352,0.994710207,ditto_plm
mbrainz_32644,lastFM_81062,0.9947096109,ditto_plm
mbrainz_31247,lastFM_77812,0.994707942,ditto_plm
mbrainz_9975,lastFM_21256,0.9947051406,ditto_plm
mbrainz_21256,lastFM_53769,0.9947049022,ditto_plm
mbrainz_4858,lastFM_10069,0.9947040677,ditto_plm
mbrainz_8426,lastFM_18006,0.9947039485,ditto_plm
mbrainz_2816,lastFM_5973,0.9947035909,ditto_plm
mbrainz_31707,lastFM_78863,0.9947028756,ditto_plm
mbrainz_20506,lastFM_51692,0.9947018027,ditto_plm
mbrainz_22272,lastFM_56510,0.9947013855,ditto_plm
mbrainz_21066,lastFM_53240,0.9947011471,ditto_plm
mbrainz_13066,lastFM_28190,0.9946980476,ditto_plm
mbrainz_14271,lastFM_31131,0.9946978092,ditto_plm
mbrainz_29885,lastFM_74605,0.9946967363,ditto_plm
mbrainz_24353,lastFM_61643,0.9946966171,ditto_plm
mbrainz_26514,lastFM_66484,0.9946959615,ditto_plm
mbrainz_16961,lastFM_39606,0.9946927428,ditto_plm
mbrainz_24715,lastFM_62525,0.994692266,ditto_plm
mbrainz_6179,lastFM_13022,0.9946921468,ditto_plm
mbrainz_3992,lastFM_8289,0.9946911931,ditto_plm
mbrainz_18831,lastFM_46147,0.994690299,ditto_plm
mbrainz_15577,lastFM_34317,0.9946898222,ditto_plm
mbrainz_12640,lastFM_27227,0.994689703,ditto_plm
mbrainz_1238,lastFM_2857,0.9946869612,ditto_plm
mbrainz_27554,lastFM_69031,0.9946863651,ditto_plm
mbrainz_24283,lastFM_61480,0.994684875,ditto_plm
mbrainz_26853,lastFM_67297,0.9946839213,ditto_plm
mbrainz_12359,lastFM_26628,0.9946823716,ditto_plm
mbrainz_8592,lastFM_18323,0.9946823716,ditto_plm
mbrainz_12895,lastFM_27779,0.9946817756,ditto_plm
mbrainz_17,lastFM_24,0.9946811795,ditto_plm
mbrainz_20260,lastFM_51031,0.9946811795,ditto_plm
mbrainz_19567,lastFM_48749,0.9946803451,ditto_plm
mbrainz_14727,lastFM_32282,0.9946798682,ditto_plm
mbrainz_3296,lastFM_6921,0.9946775436,ditto_plm
mbrainz_8253,lastFM_17650,0.9946769476,ditto_plm
mbrainz_8589,lastFM_18318,0.9946767092,ditto_plm
mbrainz_5091,lastFM_10587,0.994674921,ditto_plm
mbrainz_18072,lastFM_43596,0.9946742058,ditto_plm
mbrainz_27651,lastFM_69270,0.9946716428,ditto_plm
mbrainz_6083,lastFM_12800,0.9946706891,ditto_plm
mbrainz_8886,lastFM_18905,0.9946704507,ditto_plm
mbrainz_18999,lastFM_46690,0.9946686625,ditto_plm
mbrainz_28983,lastFM_72366,0.9946683049,ditto_plm
mbrainz_24831,lastFM_62780,0.9946677685,ditto_plm
mbrainz_578,lastFM_1297,0.9946675301,ditto_plm
mbrainz_8941,lastFM_19031,0.994664669,ditto_plm
mbrainz_1153,lastFM_2659,0.994664073,ditto_plm
mbrainz_29574,lastFM_73770,0.9946618676,ditto_plm
mbrainz_3165,lastFM_6675,0.9946605563,ditto_plm
mbrainz_31752,lastFM_78984,0.9946599603,ditto_plm
mbrainz_18468,lastFM_44876,0.9946581721,ditto_plm
mbrainz_17543,lastFM_41616,0.9946574569,ditto_plm
mbrainz_6150,lastFM_12957,0.9946569204,ditto_plm
mbrainz_10904,lastFM_23359,0.9946568012,ditto_plm
mbrainz_5315,lastFM_11122,0.9946562052,ditto_plm
mbrainz_621,lastFM_1426,0.994656086,ditto_plm
mbrainz_5162,lastFM_10749,0.994656086,ditto_plm
mbrainz_16103,lastFM_36663,0.9946559668,ditto_plm
mbrainz_10633,lastFM_22724,0.9946556091,ditto_plm
mbrainz_64,lastFM_84,0.9946554899,ditto_plm
mbrainz_17167,lastFM_40200,0.9946535826,ditto_plm
mbrainz_12930,lastFM_27859,0.9946522713,ditto_plm
mbrainz_31697,lastFM_78843,0.9946521521,ditto_plm
mbrainz_2186,lastFM_4742,0.9946511388,ditto_plm
mbrainz_3103,lastFM_6553,0.9946509004,ditto_plm
mbrainz_8061,lastFM_17205,0.9946505427,ditto_plm
mbrainz_6699,lastFM_14149,0.9946488738,ditto_plm
mbrainz_26403,lastFM_66262,0.9946486354,ditto_plm
mbrainz_2192,lastFM_4755,0.9946485162,ditto_plm
mbrainz_1240,lastFM_2863,0.994648397,ditto_plm
mbrainz_3349,lastFM_7024,0.9946482778,ditto_plm
mbrainz_28944,lastFM_72281,0.9946478009,ditto_plm
mbrainz_24833,lastFM_62782,0.9946473241,ditto_plm
mbrainz_23545,lastFM_59735,0.9946462512,ditto_plm
mbrainz_22735,lastFM_57674,0.994643569,ditto_plm
mbrainz_32988,lastFM_81776,0.9946421385,ditto_plm
mbrainz_15928,lastFM_35744,0.9946417809,ditto_plm
mbrainz_2912,lastFM_6152,0.9946416616,ditto_plm
mbrainz_3565,lastFM_7445,0.9946396947,ditto_plm
mbrainz_6312,lastFM_13320,0.9946386218,ditto_plm
mbrainz_8994,lastFM_19152,0.9946385026,ditto_plm
mbrainz_2901,lastFM_6134,0.9946382642,ditto_plm
mbrainz_13103,lastFM_28268,0.994638145,ditto_plm
mbrainz_15483,lastFM_34084,0.9946379066,ditto_plm
mbrainz_16814,lastFM_39063,0.9946375489,ditto_plm
mbrainz_21594,lastFM_54700,0.9946371913,ditto_plm
mbrainz_16599,lastFM_38389,0.9946367145,ditto_plm
mbrainz_5464,lastFM_11459,0.9946362376,ditto_plm
mbrainz_1916,lastFM_4259,0.99463588,ditto_plm
mbrainz_25706,lastFM_40948,0.9946352839,ditto_plm
mbrainz_12715,lastFM_27396,0.9946347475,ditto_plm
mbrainz_3966,lastFM_8236,0.9946343899,ditto_plm
mbrainz_206,lastFM_355,0.994633317,ditto_plm
mbrainz_23278,lastFM_59046,0.9946329594,ditto_plm
mbrainz_24612,lastFM_62270,0.9946315289,ditto_plm
mbrainz_14136,lastFM_30795,0.9946314096,ditto_plm
mbrainz_30399,lastFM_75880,0.9946312904,ditto_plm
mbrainz_10099,lastFM_21522,0.9946297407,ditto_plm
mbrainz_26684,lastFM_66884,0.9946296215,ditto_plm
mbrainz_19378,lastFM_48094,0.9946296215,ditto_plm
mbrainz_10253,lastFM_21874,0.9946294427,ditto_plm
mbrainz_11909,lastFM_25621,0.9946294427,ditto_plm
mbrainz_352,lastFM_650,0.9946272969,ditto_plm
mbrainz_13837,lastFM_30023,0.9946264625,ditto_plm
mbrainz_9273,lastFM_19723,0.9946263433,ditto_plm
mbrainz_25073,lastFM_63301,0.9946263433,ditto_plm
mbrainz_13149,lastFM_28361,0.9946261048,ditto_plm
mbrainz_849,lastFM_1973,0.994625628,ditto_plm
mbrainz_614,lastFM_1401,0.9946255088,ditto_plm
mbrainz_8670,lastFM_18483,0.9946245551,ditto_plm
mbrainz_10593,lastFM_22641,0.9946240783,ditto_plm
mbrainz_2708,lastFM_5746,0.9946238995,ditto_plm
mbrainz_33564,lastFM_83004,0.9946231842,ditto_plm
mbrainz_21421,lastFM_54213,0.9946231842,ditto_plm
mbrainz_8813,lastFM_18786,0.994623065,ditto_plm
mbrainz_18054,lastFM_43542,0.9946212769,ditto_plm
mbrainz_4543,lastFM_9367,0.9946210384,ditto_plm
mbrainz_2673,lastFM_5677,0.9946209192,ditto_plm
mbrainz_29973,lastFM_74828,0.9946206808,ditto_plm
mbrainz_4881,lastFM_10122,0.9946206808,ditto_plm
mbrainz_17001,lastFM_39737,0.9946203232,ditto_plm
mbrainz_28001,lastFM_70104,0.994620204,ditto_plm
mbrainz_11435,lastFM_24521,0.9946192503,ditto_plm
mbrainz_5431,lastFM_11389,0.9946186543,ditto_plm
mbrainz_24711,lastFM_62517,0.9946184754,ditto_plm
mbrainz_21318,lastFM_53934,0.9946184754,ditto_plm
mbrainz_32944,lastFM_81675,0.9946181178,ditto_plm
mbrainz_134,lastFM_176,0.9946171641,ditto_plm
mbrainz_18561,lastFM_45212,0.994615972,ditto_plm
mbrainz_9656,lastFM_20549,0.9946156144,ditto_plm
mbrainz_7736,lastFM_16506,0.9946154952,ditto_plm
mbrainz_25776,lastFM_64867,0.9946146607,ditto_plm
mbrainz_6621,lastFM_13990,0.9946145415,ditto_plm
mbrainz_21257,lastFM_53770,0.9946139455,ditto_plm
mbrainz_3507,lastFM_7338,0.9946132302,ditto_plm
mbrainz_13357,lastFM_28865,0.9946125746,ditto_plm
mbrainz_33181,lastFM_82208,0.9946119785,ditto_plm
mbrainz_27893,lastFM_69853,0.9946110249,ditto_plm
mbrainz_6990,lastFM_14832,0.9946109056,ditto_plm
mbrainz_4506,lastFM_9281,0.9946107864,ditto_plm
mbrainz_79,lastFM_104,0.9946106672,ditto_plm
mbrainz_19986,lastFM_50291,0.9946103096,ditto_plm
mbrainz_7602,lastFM_16216,0.9946097136,ditto_plm
mbrainz_2101,lastFM_4590,0.9946093559,ditto_plm
mbrainz_6848,lastFM_14487,0.9946070313,ditto_plm
mbrainz_4223,lastFM_8749,0.9946066737,ditto_plm
mbrainz_10901,lastFM_23350,0.9946058393,ditto_plm
mbrainz_7953,lastFM_16956,0.9946053624,ditto_plm
mbrainz_28247,lastFM_70650,0.9946050048,ditto_plm
mbrainz_22614,lastFM_57378,0.9946046472,ditto_plm
mbrainz_449,lastFM_936,0.9946046472,ditto_plm
mbrainz_10839,lastFM_23216,0.9946041703,ditto_plm
mbrainz_30861,lastFM_77000,0.994602859,ditto_plm
mbrainz_754,lastFM_1769,0.9946025014,ditto_plm
mbrainz_28953,lastFM_72299,0.9946020842,ditto_plm
mbrainz_5250,lastFM_10951,0.994601965,ditto_plm
mbrainz_62,lastFM_82,0.9946013689,ditto_plm
mbrainz_4401,lastFM_9093,0.9946011305,ditto_plm
mbrainz_26617,lastFM_66723,0.9945999384,ditto_plm
mbrainz_14025,lastFM_30485,0.9945995808,ditto_plm
mbrainz_4195,lastFM_8695,0.9945995808,ditto_plm
mbrainz_21162,lastFM_53505,0.9945991039,ditto_plm
mbrainz_1499,lastFM_3495,0.994598031,ditto_plm
mbrainz_11491,lastFM_20132,0.9945979118,ditto_plm
mbrainz_18220,lastFM_44053,0.994597435,ditto_plm
mbrainz_833,lastFM_1935,0.9945951104,ditto_plm
mbrainz_4206,lastFM_8725,0.9945946336,ditto_plm
mbrainz_16581,lastFM_38323,0.9945945144,ditto_plm
mbrainz_32790,lastFM_81339,0.9945932031,ditto_plm
mbrainz_550,lastFM_1200,0.9945932031,ditto_plm
mbrainz_14013,lastFM_30445,0.9945929646,ditto_plm
mbrainz_7764,lastFM_16567,0.9945918918,ditto_plm
mbrainz_9062,lastFM_19310,0.9945909977,ditto_plm
mbrainz_16282,lastFM_37304,0.9945907593,ditto_plm
mbrainz_10074,lastFM_21454,0.9945905209,ditto_plm
mbrainz_4809,lastFM_9959,0.9945905209,ditto_plm
mbrainz_13100,lastFM_28260,0.9945901632,ditto_plm
mbrainz_22860,lastFM_57992,0.9945899248,ditto_plm
mbrainz_4564,lastFM_9401,0.9945896864,ditto_plm
mbrainz_13861,lastFM_30070,0.9945896864,ditto_plm
mbrainz_30155,lastFM_75308,0.9945893288,ditto_plm
mbrainz_3409,lastFM_7151,0.9945887327,ditto_plm
mbrainz_4616,lastFM_9511,0.9945878983,ditto_plm
mbrainz_10431,lastFM_22253,0.9945876598,ditto_plm
mbrainz_1907,lastFM_4245,0.9945873022,ditto_plm
mbrainz_13347,lastFM_28837,0.9945870638,ditto_plm
mbrainz_29886,lastFM_74606,0.9945868254,ditto_plm
mbrainz_2256,lastFM_4874,0.9945867062,ditto_plm
mbrainz_2961,lastFM_6260,0.9945854545,ditto_plm
mbrainz_10369,lastFM_22125,0.9945847392,ditto_plm
mbrainz_7840,lastFM_16720,0.99458462,ditto_plm
mbrainz_4197,lastFM_8700,0.9945843816,ditto_plm
mbrainz_31367,lastFM_78080,0.9945843816,ditto_plm
mbrainz_19488,lastFM_48496,0.9945833087,ditto_plm
mbrainz_2707,lastFM_5740,0.9945828319,ditto_plm
mbrainz_20645,lastFM_52043,0.994582355,ditto_plm
mbrainz_8227,lastFM_17605,0.994582355,ditto_plm
mbrainz_2025,lastFM_4460,0.9945821166,ditto_plm
mbrainz_13238,lastFM_28562,0.9945819974,ditto_plm
mbrainz_29947,lastFM_74752,0.994581759,ditto_plm
mbrainz_22056,lastFM_55963,0.9945811629,ditto_plm
mbrainz_31715,lastFM_78877,0.9945810437,ditto_plm
mbrainz_30346,lastFM_75735,0.9945806861,ditto_plm
mbrainz_12106,lastFM_26094,0.9945806861,ditto_plm
mbrainz_2116,lastFM_4615,0.9945804477,ditto_plm
mbrainz_14836,lastFM_32543,0.9945796728,ditto_plm
mbrainz_19066,lastFM_46876,0.9945795536,ditto_plm
mbrainz_4595,lastFM_9468,0.9945795536,ditto_plm
mbrainz_193,lastFM_327,0.9945793152,ditto_plm
mbrainz_14882,lastFM_32668,0.9945782423,ditto_plm
mbrainz_21062,lastFM_53230,0.9945780039,ditto_plm
mbrainz_3723,lastFM_7752,0.9945777655,ditto_plm
mbrainz_6207,lastFM_13093,0.9945764542,ditto_plm
mbrainz_7870,lastFM_16789,0.994576335,ditto_plm
mbrainz_14773,lastFM_32396,0.9945759773,ditto_plm
mbrainz_149,lastFM_200,0.9945757389,ditto_plm
mbrainz_2105,lastFM_4594,0.9945757389,ditto_plm
mbrainz_1501,lastFM_3500,0.9945730567,ditto_plm
mbrainz_31057,lastFM_77404,0.9945728183,ditto_plm
mbrainz_28141,lastFM_70418,0.9945725799,ditto_plm
mbrainz_17640,lastFM_41967,0.994572103,ditto_plm
mbrainz_17572,lastFM_37497,0.9945716262,ditto_plm
mbrainz_30756,lastFM_76733,0.9945713878,ditto_plm
mbrainz_3773,lastFM_7844,0.9945713878,ditto_plm
mbrainz_16160,lastFM_36889,0.9945693016,ditto_plm
mbrainz_3178,lastFM_6705,0.9945691824,ditto_plm
mbrainz_13530,lastFM_29279,0.9945679903,ditto_plm
mbrainz_674,lastFM_1572,0.9945678711,ditto_plm
mbrainz_16842,lastFM_39173,0.9945677519,ditto_plm
mbrainz_10200,lastFM_21762,0.9945671558,ditto_plm
mbrainz_21967,lastFM_55730,0.9945670366,ditto_plm
mbrainz_21620,lastFM_54763,0.9945658445,ditto_plm
mbrainz_1081,lastFM_2494,0.9945658445,ditto_plm
mbrainz_3051,lastFM_6442,0.9945654869,ditto_plm
mbrainz_6046,lastFM_12721,0.9945654869,ditto_plm
mbrainz_22267,lastFM_56499,0.9945647717,ditto_plm
mbrainz_4176,lastFM_8657,0.9945646524,ditto_plm
mbrainz_12041,lastFM_25937,0.994564414,ditto_plm
mbrainz_31576,lastFM_78551,0.9945642948,ditto_plm
mbrainz_11353,lastFM_24354,0.9945638776,ditto_plm
mbrainz_13883,lastFM_30133,0.9945630431,ditto_plm
mbrainz_568,lastFM_1245,0.9945626855,ditto_plm
mbrainz_120,lastFM_156,0.9945623279,ditto_plm
mbrainz_12395,lastFM_26709,0.994561851,ditto_plm
mbrainz_7168,lastFM_15262,0.9945616126,ditto_plm
mbrainz_7979,lastFM_17025,0.9945614934,ditto_plm
mbrainz_20534,lastFM_51763,0.9945613742,ditto_plm
mbrainz_15344,lastFM_33751,0.9945608974,ditto_plm
mbrainz_28262,lastFM_70701,0.9945608974,ditto_plm
mbrainz_25567,lastFM_64460,0.9945607781,ditto_plm
mbrainz_32765,lastFM_81294,0.9945606589,ditto_plm
mbrainz_29297,lastFM_73059,0.9945604205,ditto_plm
mbrainz_11251,lastFM_24126,0.9945598245,ditto_plm
mbrainz_27122,lastFM_67912,0.9945597053,ditto_plm
mbrainz_891,lastFM_2071,0.99455899,ditto_plm
mbrainz_33262,lastFM_82365,0.9945585132,ditto_plm
mbrainz_7408,lastFM_15824,0.9945583344,ditto_plm
mbrainz_16690,lastFM_38659,0.9945577383,ditto_plm
mbrainz_1314,lastFM_3054,0.9945576191,ditto_plm
mbrainz_18786,lastFM_46013,0.9945571423,ditto_plm
mbrainz_29270,lastFM_72997,0.9945546389,ditto_plm
mbrainz_21122,lastFM_53400,0.9945540428,ditto_plm
mbrainz_15683,lastFM_34933,0.9945539236,ditto_plm
mbrainz_17077,lastFM_39952,0.9945536852,ditto_plm
mbrainz_1631,lastFM_3785,0.994553566,ditto_plm
mbrainz_13558,lastFM_29353,0.9945534468,ditto_plm
mbrainz_13155,lastFM_28381,0.9945533276,ditto_plm
mbrainz_20690,lastFM_52142,0.9945532084,ditto_plm
mbrainz_8735,lastFM_18609,0.9945530295,ditto_plm
mbrainz_29510,lastFM_73597,0.9945527911,ditto_plm
mbrainz_33692,lastFM_83263,0.9945520759,ditto_plm
mbrainz_25550,lastFM_64418,0.9945519567,ditto_plm
mbrainz_18947,lastFM_46526,0.9945519567,ditto_plm
mbrainz_2150,lastFM_4666,0.9945514798,ditto_plm
mbrainz_9538,lastFM_20286,0.9945500493,ditto_plm
mbrainz_8635,lastFM_18400,0.994549334,ditto_plm
mbrainz_26901,lastFM_67432,0.9945492148,ditto_plm
mbrainz_18544,lastFM_45129,0.9945492148,ditto_plm
mbrainz_12766,lastFM_27490,0.9945489764,ditto_plm
mbrainz_9412,lastFM_20010,0.9945486188,ditto_plm
mbrainz_27640,lastFM_69237,0.9945482612,ditto_plm
mbrainz_5184,lastFM_10816,0.994548142,ditto_plm
mbrainz_3897,lastFM_8088,0.994548142,ditto_plm
mbrainz_111,lastFM_146,0.9945480227,ditto_plm
mbrainz_20115,lastFM_50647,0.9945476055,ditto_plm
mbrainz_222,lastFM_386,0.9945476055,ditto_plm
mbrainz_6026,lastFM_12682,0.9945474863,ditto_plm
mbrainz_19250,lastFM_47544,0.9945468903,ditto_plm
mbrainz_9696,lastFM_20649,0.994546771,ditto_plm
mbrainz_26439,lastFM_66329,0.9945462942,ditto_plm
mbrainz_33585,lastFM_83037,0.9945459366,ditto_plm
mbrainz_18191,lastFM_43953,0.9945458174,ditto_plm
mbrainz_10121,lastFM_21562,0.9945453405,ditto_plm
mbrainz_12333,lastFM_26566,0.9945443869,ditto_plm
mbrainz_28153,lastFM_70440,0.9945437908,ditto_plm
mbrainz_74,lastFM_98,0.9945435524,ditto_plm
mbrainz_3065,lastFM_6480,0.9945431948,ditto_plm
mbrainz_30357,lastFM_75759,0.9945431948,ditto_plm
mbrainz_7034,lastFM_14926,0.9945430756,ditto_plm
mbrainz_2019,lastFM_4452,0.9945430756,ditto_plm
mbrainz_23819,lastFM_60373,0.9945421815,ditto_plm
mbrainz_12528,lastFM_26978,0.9945420623,ditto_plm
mbrainz_13586,lastFM_29424,0.9945414662,ditto_plm
mbrainz_7228,lastFM_15417,0.9945412278,ditto_plm
mbrainz_22781,lastFM_57765,0.994540751,ditto_plm
mbrainz_23963,lastFM_60690,0.9945405126,ditto_plm
mbrainz_5905,lastFM_12451,0.9945394397,ditto_plm
mbrainz_15482,lastFM_34083,0.9945389628,ditto_plm
mbrainz_2400,lastFM_5144,0.9945387244,ditto_plm
mbrainz_12182,lastFM_26233,0.994538486,ditto_plm
mbrainz_9592,lastFM_20416,0.9945383668,ditto_plm
mbrainz_14852,lastFM_32579,0.99453789,ditto_plm
mbrainz_590,lastFM_1328,0.9945376515,ditto_plm
mbrainz_16258,lastFM_37235,0.9945370555,ditto_plm
mbrainz_3337,lastFM_6998,0.9945369363,ditto_plm
mbrainz_7738,lastFM_16509,0.9945367575,ditto_plm
mbrainz_29033,lastFM_72472,0.9945362806,ditto_plm
mbrainz_2744,lastFM_5832,0.9945361614,ditto_plm
mbrainz_19375,lastFM_48083,0.9945360422,ditto_plm
mbrainz_23646,lastFM_49162,0.9945356846,ditto_plm
mbrainz_14934,lastFM_32803,0.9945354462,ditto_plm
mbrainz_14205,lastFM_30977,0.9945352077,ditto_plm
mbrainz_8371,lastFM_17904,0.9945350885,ditto_plm
mbrainz_108,lastFM_142,0.9945349693,ditto_plm
mbrainz_12711,lastFM_27391,0.9945348501,ditto_plm
mbrainz_1514,lastFM_3525,0.9945343733,ditto_plm
mbrainz_9221,lastFM_19606,0.9945338964,ditto_plm
mbrainz_19167,lastFM_47216,0.994533658,ditto_plm
mbrainz_9055,lastFM_19292,0.994533658,ditto_plm
mbrainz_8053,lastFM_17195,0.994533062,ditto_plm
mbrainz_4313,lastFM_8922,0.994533062,ditto_plm
mbrainz_27902,lastFM_69888,0.9945327044,ditto_plm
mbrainz_3580,lastFM_7474,0.9945318699,ditto_plm
mbrainz_4266,lastFM_8830,0.9945318699,ditto_plm
mbrainz_10209,lastFM_21784,0.9945315123,ditto_plm
mbrainz_13652,lastFM_29593,0.9945306182,ditto_plm
mbrainz_2075,lastFM_4546,0.9945303798,ditto_plm
mbrainz_2399,lastFM_5140,0.9945303798,ditto_plm
mbrainz_10924,lastFM_23408,0.9945295453,ditto_plm
mbrainz_17639,lastFM_41959,0.9945290685,ditto_plm
mbrainz_20461,lastFM_48581,0.9945287108,ditto_plm
mbrainz_6906,lastFM_14633,0.994528234,ditto_plm
mbrainz_8427,lastFM_18007,0.9945281148,ditto_plm
mbrainz_24514,lastFM_62020,0.9945281148,ditto_plm
mbrainz_14665,lastFM_32123,0.9945279956,ditto_plm
mbrainz_6740,lastFM_14234,0.9945278764,ditto_plm
mbrainz_6390,lastFM_13478,0.9945278764,ditto_plm
mbrainz_1412,lastFM_3276,0.9945270419,ditto_plm
mbrainz_20,lastFM_28,0.994525969,ditto_plm
mbrainz_11728,lastFM_25180,0.9945253134,ditto_plm
mbrainz_15914,lastFM_35704,0.994525075,ditto_plm
mbrainz_1271,lastFM_2946,0.9945241213,ditto_plm
mbrainz_23867,lastFM_60469,0.9945229292,ditto_plm
mbrainz_28364,lastFM_70922,0.9945229292,ditto_plm
mbrainz_20050,lastFM_50471,0.9945224524,ditto_plm
mbrainz_2227,lastFM_4820,0.9945214987,ditto_plm
mbrainz_24291,lastFM_61498,0.9945213795,ditto_plm
mbrainz_7732,lastFM_16500,0.9945211411,ditto_plm
mbrainz_3764,lastFM_7833,0.9945210218,ditto_plm
mbrainz_6869,lastFM_14530,0.9945210218,ditto_plm
mbrainz_12659,lastFM_27288,0.9945207834,ditto_plm
mbrainz_13896,lastFM_30168,0.9945204854,ditto_plm
mbrainz_6368,lastFM_13443,0.9945198894,ditto_plm
mbrainz_12631,lastFM_27214,0.9945196509,ditto_plm
mbrainz_1472,lastFM_3435,0.9945196509,ditto_plm
mbrainz_26682,lastFM_66878,0.9945195317,ditto_plm
mbrainz_15680,lastFM_34918,0.9945191741,ditto_plm
mbrainz_3175,lastFM_6702,0.9945186973,ditto_plm
mbrainz_20179,lastFM_50832,0.9945184588,ditto_plm
mbrainz_5525,lastFM_11620,0.9945184588,ditto_plm
mbrainz_11852,lastFM_25494,0.9945172668,ditto_plm
mbrainz_21505,lastFM_54457,0.9945165515,ditto_plm
mbrainz_2428,lastFM_5182,0.9945165515,ditto_plm
mbrainz_5964,lastFM_12559,0.9945163131,ditto_plm
mbrainz_32422,lastFM_80555,0.9945155978,ditto_plm
mbrainz_14463,lastFM_31636,0.9945153594,ditto_plm
mbrainz_24765,lastFM_62631,0.9945151806,ditto_plm
mbrainz_11891,lastFM_25573,0.9945149422,ditto_plm
mbrainz_30512,lastFM_76185,0.994514823,ditto_plm
mbrainz_1158,lastFM_2667,0.9945147038,ditto_plm
mbrainz_4544,lastFM_9369,0.9945142269,ditto_plm
mbrainz_14824,lastFM_31759,0.9945137501,ditto_plm
