entity_id,source,attribute,original_value,reason,knob,level
dbpedia_9259,dbpedia,franchise,The Lego (franchise) Movie,cell_collision_with_prior_knob,6,hard
dbpedia_9379,dbpedia,franchise,of Honor (video game series),cell_collision_with_prior_knob,6,hard
dbpedia_9404,dbpedia,franchise,Jam,cell_collision_with_prior_knob,6,hard
dbpedia_9592,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_9734,dbpedia,franchise,NBA (series),cell_collision_with_prior_knob,6,hard
dbpedia_9735,dbpedia,franchise,The (video Dead Walking game series),cell_collision_with_prior_knob,6,hard
dbpedia_10434,dbpedia,franchise,Star Wars: Squadron (series),cell_collision_with_prior_knob,6,hard
dbpedia_10449,dbpedia,franchise,2K NBA,cell_collision_with_prior_knob,6,hard
dbpedia_10521,dbpedia,franchise,Bejeweled game series,cell_collision_with_prior_knob,6,hard
dbpedia_10572,dbpedia,franchise,Inventory of Ghostbusters video games,cell_collision_with_prior_knob,6,hard
dbpedia_10917,dbpedia,franchise,The Just Dance video game franchise,cell_collision_with_prior_knob,6,hard
dbpedia_10934,dbpedia,franchise,On,cell_collision_with_prior_knob,6,hard
dbpedia_11057,dbpedia,franchise,Jam Monster,cell_collision_with_prior_knob,6,hard
dbpedia_11261,dbpedia,franchise,Fast and Furious,cell_collision_with_prior_knob,6,hard
dbpedia_11434,dbpedia,franchise,Arkham Batman:,cell_collision_with_prior_knob,6,hard
dbpedia_11509,dbpedia,franchise,Tour PGA (video game series),cell_collision_with_prior_knob,6,hard
dbpedia_11890,dbpedia,franchise,Raiden franchise,cell_collision_with_prior_knob,6,hard
dbpedia_11956,dbpedia,franchise,The Doom franchise,cell_collision_with_prior_knob,6,hard
dbpedia_12097,dbpedia,franchise,Conquer & Command,cell_collision_with_prior_knob,6,hard
dbpedia_12104,dbpedia,franchise,Earthworm Jim franchise,cell_collision_with_prior_knob,6,hard
dbpedia_12210,dbpedia,franchise,Lego Star Wars (video game,cell_collision_with_prior_knob,6,hard
dbpedia_12231,dbpedia,franchise,Theft Grand Auto,cell_collision_with_prior_knob,6,hard
dbpedia_12328,dbpedia,franchise,Earthworm Jim franchise,cell_collision_with_prior_knob,6,hard
dbpedia_12487,dbpedia,franchise,Tom Clancy's Recon,cell_collision_with_prior_knob,6,hard
dbpedia_12687,dbpedia,franchise,game (video FIFA series),cell_collision_with_prior_knob,6,hard
dbpedia_12707,dbpedia,franchise,Uno game),cell_collision_with_prior_knob,6,hard
dbpedia_12732,dbpedia,franchise,Chronicles Dream (series),cell_collision_with_prior_knob,6,hard
dbpedia_13264,dbpedia,franchise,Layton Professor,cell_collision_with_prior_knob,6,hard
dbpedia_13753,dbpedia,franchise,Commandos franchise,cell_collision_with_prior_knob,6,hard
dbpedia_13825,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_13906,dbpedia,franchise,FIFA (video series),cell_collision_with_prior_knob,6,hard
dbpedia_13990,dbpedia,franchise,Portal video game series,cell_collision_with_prior_knob,6,hard
dbpedia_14216,dbpedia,franchise,Angry,cell_collision_with_prior_knob,6,hard
dbpedia_14219,dbpedia,franchise,(series) Risen,cell_collision_with_prior_knob,6,hard
dbpedia_14319,dbpedia,franchise,Saints Row video game series,cell_collision_with_prior_knob,6,hard
dbpedia_14443,dbpedia,franchise,Rangers Power,cell_collision_with_prior_knob,6,hard
dbpedia_14571,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_14606,dbpedia,franchise,Wario,cell_collision_with_prior_knob,6,hard
dbpedia_14726,dbpedia,franchise,Game The NASCAR (series),cell_collision_with_prior_knob,6,hard
dbpedia_14735,dbpedia,franchise,Risen franchise,cell_collision_with_prior_knob,6,hard
dbpedia_14769,dbpedia,franchise,Megamind,cell_collision_with_prior_knob,6,hard
dbpedia_14800,dbpedia,franchise,The Zelda of Legend,cell_collision_with_prior_knob,6,hard
dbpedia_14810,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_14818,dbpedia,franchise,(franchise) Story Toy,cell_collision_with_prior_knob,6,hard
dbpedia_15195,dbpedia,franchise,The NASCAR The Game series,cell_collision_with_prior_knob,6,hard
dbpedia_15214,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_15274,dbpedia,franchise,Harry Potter video,cell_collision_with_prior_knob,6,hard
dbpedia_15359,dbpedia,franchise,Romance of the game Kingdoms (video Three series),cell_collision_with_prior_knob,6,hard
dbpedia_15395,dbpedia,franchise,The,cell_collision_with_prior_knob,6,hard
dbpedia_15512,dbpedia,franchise,(video Tribes game series),cell_collision_with_prior_knob,6,hard
dbpedia_15517,dbpedia,franchise,NBA Jam franchise,cell_collision_with_prior_knob,6,hard
dbpedia_15530,dbpedia,franchise,The Everybody's Golf video game series,cell_collision_with_prior_knob,6,hard
dbpedia_15598,dbpedia,franchise,(series) Diablo,cell_collision_with_prior_knob,6,hard
dbpedia_15659,dbpedia,franchise,Final Crystal Fantasy Chronicles,cell_collision_with_prior_knob,6,hard
dbpedia_15759,dbpedia,franchise,"Dennis the Menace, the U.S. version",cell_collision_with_prior_knob,6,hard
dbpedia_15804,dbpedia,franchise,Blaster educational system,cell_collision_with_prior_knob,6,hard
dbpedia_15915,dbpedia,franchise,The Total War video game series,cell_collision_with_prior_knob,6,hard
dbpedia_16015,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_16078,dbpedia,franchise,Grid series,cell_collision_with_prior_knob,6,hard
dbpedia_16432,dbpedia,franchise,Hedgehog the Sonic,cell_collision_with_prior_knob,6,hard
dbpedia_16554,dbpedia,franchise,(series) Island Monkey,cell_collision_with_prior_knob,6,hard
dbpedia_17033,dbpedia,franchise,NBA Jam franchise,cell_collision_with_prior_knob,6,hard
dbpedia_17059,dbpedia,franchise,(series) Shinobi,cell_collision_with_prior_knob,6,hard
dbpedia_17086,dbpedia,franchise,Speed for Need,cell_collision_with_prior_knob,6,hard
dbpedia_17134,dbpedia,franchise,(series) the Sorcerer Simon,cell_collision_with_prior_knob,6,hard
dbpedia_17328,dbpedia,franchise,Dark in the Alone,cell_collision_with_prior_knob,6,hard
dbpedia_17333,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_17366,dbpedia,franchise,Creed,cell_collision_with_prior_knob,6,hard
dbpedia_17793,dbpedia,franchise,game) (card Uno,cell_collision_with_prior_knob,6,hard
dbpedia_18224,dbpedia,franchise,Effect Mass,cell_collision_with_prior_knob,6,hard
dbpedia_18294,dbpedia,franchise,Simulator Farming,cell_collision_with_prior_knob,6,hard
dbpedia_18331,dbpedia,franchise,Soulcalibur franchise,cell_collision_with_prior_knob,6,hard
dbpedia_18350,dbpedia,franchise,Unreal video game franchise,cell_collision_with_prior_knob,6,hard
dbpedia_18454,dbpedia,franchise,Pro Fire Wrestling,cell_collision_with_prior_knob,6,hard
dbpedia_18830,dbpedia,franchise,Asphalt,cell_collision_with_prior_knob,6,hard
dbpedia_18952,dbpedia,franchise,List of Pac-Man games video,cell_collision_with_prior_knob,6,hard
dbpedia_19010,dbpedia,franchise,Dragoon Panzer,cell_collision_with_prior_knob,6,hard
dbpedia_19041,dbpedia,franchise,Heroes of Might and,cell_collision_with_prior_knob,6,hard
dbpedia_19119,dbpedia,franchise,The Bard’s Tale,cell_collision_with_prior_knob,6,hard
dbpedia_19126,dbpedia,franchise,Tom Clancy’s Rainbow Six franchise,cell_collision_with_prior_knob,6,hard
dbpedia_19702,dbpedia,franchise,Kirby,cell_collision_with_prior_knob,6,hard
dbpedia_19888,dbpedia,franchise,The Legend of,cell_collision_with_prior_knob,6,hard
dbpedia_20158,dbpedia,franchise,Jim (series),cell_collision_with_prior_knob,6,hard
dbpedia_20239,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_20514,dbpedia,franchise,Marvel versus Capcom,cell_collision_with_prior_knob,6,hard
dbpedia_20649,dbpedia,franchise,Dance Revolution,cell_collision_with_prior_knob,6,hard
dbpedia_20776,dbpedia,franchise,The Walking game (video Dead series),cell_collision_with_prior_knob,6,hard
dbpedia_20914,dbpedia,franchise,The Civilization series,cell_collision_with_prior_knob,6,hard
dbpedia_21037,dbpedia,franchise,Dragon Slayer franchise,cell_collision_with_prior_knob,6,hard
dbpedia_21051,dbpedia,franchise,Star Wars: Knight Jedi (series),cell_collision_with_prior_knob,6,hard
dbpedia_21112,dbpedia,franchise,The Metal Max series,cell_collision_with_prior_knob,6,hard
dbpedia_21292,dbpedia,franchise,Slug Metal,cell_collision_with_prior_knob,6,hard
dbpedia_21300,dbpedia,franchise,game) (video Tropico,cell_collision_with_prior_knob,6,hard
dbpedia_21338,dbpedia,franchise,Kong,cell_collision_with_prior_knob,6,hard
dbpedia_21591,dbpedia,franchise,Dizzy series,cell_collision_with_prior_knob,6,hard
dbpedia_21703,dbpedia,franchise,(video NHL game series),cell_collision_with_prior_knob,6,hard
dbpedia_21823,dbpedia,franchise,Compilation of R-Type video games,cell_collision_with_prior_knob,6,hard
dbpedia_22133,dbpedia,franchise,Fight,cell_collision_with_prior_knob,6,hard
dbpedia_22866,dbpedia,franchise,Tensei Megami,cell_collision_with_prior_knob,6,hard
dbpedia_23009,dbpedia,franchise,NBA (video game series),cell_collision_with_prior_knob,6,hard
dbpedia_23013,dbpedia,franchise,Hebereke franchise,cell_collision_with_prior_knob,6,hard
dbpedia_23030,dbpedia,franchise,F1 series) game (video,cell_collision_with_prior_knob,6,hard
dbpedia_23243,dbpedia,franchise,Monster,cell_collision_with_prior_knob,6,hard
dbpedia_23320,dbpedia,franchise,Gravity,cell_collision_with_prior_knob,6,hard
dbpedia_23694,dbpedia,franchise,Simulator Flight Microsoft,cell_collision_with_prior_knob,6,hard
dbpedia_23720,dbpedia,franchise,Samurai of the Way,cell_collision_with_prior_knob,6,hard
dbpedia_23747,dbpedia,franchise,Doom,cell_collision_with_prior_knob,6,hard
dbpedia_23784,dbpedia,franchise,(series) Ultima,cell_collision_with_prior_knob,6,hard
dbpedia_23851,dbpedia,franchise,Micro series) (video game Machines,cell_collision_with_prior_knob,6,hard
dbpedia_24098,dbpedia,franchise,"40,000 Warhammer",cell_collision_with_prior_knob,6,hard
dbpedia_24257,dbpedia,franchise,Jam Monster,cell_collision_with_prior_knob,6,hard
dbpedia_24261,dbpedia,franchise,Metro franchise,cell_collision_with_prior_knob,6,hard
dbpedia_24900,dbpedia,franchise,Pro Wrestling,cell_collision_with_prior_knob,6,hard
dbpedia_25095,dbpedia,franchise,Uno game) (card,cell_collision_with_prior_knob,6,hard
dbpedia_25173,dbpedia,franchise,Catalog of Sim video games,cell_collision_with_prior_knob,6,hard
dbpedia_25435,dbpedia,franchise,Trials television series,cell_collision_with_prior_knob,6,hard
dbpedia_25499,dbpedia,franchise,Video game series Tales,cell_collision_with_prior_knob,6,hard
dbpedia_25550,dbpedia,franchise,Glory for Quest,cell_collision_with_prior_knob,6,hard
dbpedia_25844,dbpedia,franchise,(series) Brandish,cell_collision_with_prior_knob,6,hard
dbpedia_25952,dbpedia,franchise,Compilation of Space Invaders video games,cell_collision_with_prior_knob,6,hard
dbpedia_25983,dbpedia,franchise,Jam Monster,cell_collision_with_prior_knob,6,hard
dbpedia_26082,dbpedia,franchise,Tron franchise,cell_collision_with_prior_knob,6,hard
dbpedia_26180,dbpedia,franchise,Monkey Ball,cell_collision_with_prior_knob,6,hard
dbpedia_26546,dbpedia,franchise,Jurassic Park games,cell_collision_with_prior_knob,6,hard
dbpedia_26740,dbpedia,franchise,The Just Dance video game franchise,cell_collision_with_prior_knob,6,hard
dbpedia_26804,dbpedia,franchise,Toy Story film franchise,cell_collision_with_prior_knob,6,hard
dbpedia_26965,dbpedia,franchise,NCAA Football game (video series),cell_collision_with_prior_knob,6,hard
dbpedia_27607,dbpedia,franchise,Dance Revolution,cell_collision_with_prior_knob,6,hard
dbpedia_27656,dbpedia,franchise,The Doom franchise,cell_collision_with_prior_knob,6,hard
dbpedia_27829,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_28051,dbpedia,franchise,Top Gear video game series,cell_collision_with_prior_knob,6,hard
dbpedia_28103,dbpedia,franchise,NBA Live (video series) game,cell_collision_with_prior_knob,6,hard
dbpedia_28344,dbpedia,franchise,(series) Ultima,cell_collision_with_prior_knob,6,hard
dbpedia_28704,dbpedia,franchise,(series),cell_collision_with_prior_knob,6,hard
dbpedia_28859,dbpedia,franchise,Callahan’s Crosstime Bar and Grill,cell_collision_with_prior_knob,6,hard
dbpedia_28948,dbpedia,franchise,Street,cell_collision_with_prior_knob,6,hard
dbpedia_29071,dbpedia,franchise,Delta Force game),cell_collision_with_prior_knob,6,hard
dbpedia_29076,dbpedia,franchise,Nukem Duke,cell_collision_with_prior_knob,6,hard
dbpedia_29080,dbpedia,franchise,X video game series,cell_collision_with_prior_knob,6,hard
dbpedia_29179,dbpedia,franchise,Empires of Age,cell_collision_with_prior_knob,6,hard
dbpedia_29401,dbpedia,franchise,Magna Carta series,cell_collision_with_prior_knob,6,hard
dbpedia_29520,dbpedia,franchise,Faction Red,cell_collision_with_prior_knob,6,hard
dbpedia_29531,dbpedia,franchise,Trials television series,cell_collision_with_prior_knob,6,hard
dbpedia_29800,dbpedia,franchise,Fire Wrestling Pro,cell_collision_with_prior_knob,6,hard
dbpedia_29901,dbpedia,franchise,(series),cell_collision_with_prior_knob,6,hard
dbpedia_29988,dbpedia,franchise,Tron,cell_collision_with_prior_knob,6,hard
dbpedia_30118,dbpedia,franchise,Dragon Knight (adult hentai),cell_collision_with_prior_knob,6,hard
dbpedia_30731,dbpedia,franchise,Video games based on SpongeBob SquarePants,cell_collision_with_prior_knob,6,hard
dbpedia_30777,dbpedia,franchise,Madagascar series,cell_collision_with_prior_knob,6,hard
dbpedia_30860,dbpedia,franchise,Carmen Sandiego video game franchise,cell_collision_with_prior_knob,6,hard
dbpedia_31039,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_31401,dbpedia,franchise,Minecraft series,cell_collision_with_prior_knob,6,hard
dbpedia_31451,dbpedia,franchise,Rampage media franchise,cell_collision_with_prior_knob,6,hard
dbpedia_31509,dbpedia,franchise,List of Sim games,cell_collision_with_prior_knob,6,hard
dbpedia_31590,dbpedia,franchise,Fire Wrestling,cell_collision_with_prior_knob,6,hard
dbpedia_32143,dbpedia,franchise,(series),cell_collision_with_prior_knob,6,hard
dbpedia_32633,dbpedia,franchise,Rock music group,cell_collision_with_prior_knob,6,hard
dbpedia_33160,dbpedia,franchise,The Bard's,cell_collision_with_prior_knob,6,hard
dbpedia_33260,dbpedia,franchise,Hatsune Miku Project DIVA,cell_collision_with_prior_knob,6,hard
dbpedia_33415,dbpedia,franchise,Compilation of Pac-Man video games,cell_collision_with_prior_knob,6,hard
dbpedia_33422,dbpedia,franchise,Gaiden Ninja,cell_collision_with_prior_knob,6,hard
dbpedia_33544,dbpedia,franchise,Raiden franchise,cell_collision_with_prior_knob,6,hard
dbpedia_33667,dbpedia,franchise,Wars franchise,cell_collision_with_prior_knob,6,hard
dbpedia_33675,dbpedia,franchise,The Total War video game series,cell_collision_with_prior_knob,6,hard
dbpedia_34028,dbpedia,franchise,Video games based on Harry Potter,cell_collision_with_prior_knob,6,hard
dbpedia_34138,dbpedia,franchise,(series),cell_collision_with_prior_knob,6,hard
dbpedia_34304,dbpedia,franchise,Harry Potter,cell_collision_with_prior_knob,6,hard
dbpedia_34350,dbpedia,franchise,Compilation of RoboCop video games,cell_collision_with_prior_knob,6,hard
dbpedia_34641,dbpedia,franchise,Five Freddy's at Nights,cell_collision_with_prior_knob,6,hard
dbpedia_35100,dbpedia,franchise,Dragon Knight (adult hentai),cell_collision_with_prior_knob,6,hard
dbpedia_35226,dbpedia,franchise,List of video games,cell_collision_with_prior_knob,6,hard
dbpedia_35259,dbpedia,franchise,V for,cell_collision_with_prior_knob,6,hard
dbpedia_35263,dbpedia,franchise,NFL Madden,cell_collision_with_prior_knob,6,hard
dbpedia_36155,dbpedia,franchise,The Carmen Sandiego video game franchise,cell_collision_with_prior_knob,6,hard
dbpedia_36495,dbpedia,franchise,<MIGHT AND MAGIC>,cell_collision_with_prior_knob,6,hard
dbpedia_36509,dbpedia,franchise,Compilation of Mario sports games,cell_collision_with_prior_knob,6,hard
dbpedia_36521,dbpedia,franchise,Lego Wars (video game series),cell_collision_with_prior_knob,6,hard
dbpedia_36898,dbpedia,franchise,Role-playing game maker series,cell_collision_with_prior_knob,6,hard
dbpedia_37009,dbpedia,franchise,(series) Dizzy,cell_collision_with_prior_knob,6,hard
dbpedia_37076,dbpedia,franchise,Lego (video Wars Star game series),cell_collision_with_prior_knob,6,hard
dbpedia_37108,dbpedia,franchise,Earthworm Jim franchise,cell_collision_with_prior_knob,6,hard
dbpedia_37392,dbpedia,franchise,Catalog of Sim video games,cell_collision_with_prior_knob,6,hard
dbpedia_38023,dbpedia,franchise,Infinity,cell_collision_with_prior_knob,6,hard
dbpedia_38159,dbpedia,franchise,FIFA games video Online,cell_collision_with_prior_knob,6,hard
dbpedia_38216,dbpedia,franchise,Guitar,cell_collision_with_prior_knob,6,hard
dbpedia_38303,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_38324,dbpedia,franchise,The Karate (franchise),cell_collision_with_prior_knob,6,hard
dbpedia_38339,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_38690,dbpedia,franchise,Pokémon video game series,cell_collision_with_prior_knob,6,hard
dbpedia_38807,dbpedia,franchise,Monster Jam Event,cell_collision_with_prior_knob,6,hard
dbpedia_38959,dbpedia,franchise,NCAA basketball franchise,cell_collision_with_prior_knob,6,hard
dbpedia_39048,dbpedia,franchise,Ragnarok,cell_collision_with_prior_knob,6,hard
dbpedia_39108,dbpedia,franchise,Zone,cell_collision_with_prior_knob,6,hard
dbpedia_39239,dbpedia,franchise,Pro Fire Wrestling,cell_collision_with_prior_knob,6,hard
dbpedia_39532,dbpedia,franchise,game) Island (video Adventure,cell_collision_with_prior_knob,6,hard
dbpedia_39544,dbpedia,franchise,Uno the card game,cell_collision_with_prior_knob,6,hard
dbpedia_39556,dbpedia,franchise,Manhunt video game franchise,cell_collision_with_prior_knob,6,hard
dbpedia_39650,dbpedia,franchise,Nukem Duke,cell_collision_with_prior_knob,6,hard
dbpedia_39870,dbpedia,franchise,Street,cell_collision_with_prior_knob,6,hard
dbpedia_39889,dbpedia,franchise,List of NASCAR games,cell_collision_with_prior_knob,6,hard
dbpedia_40039,dbpedia,franchise,(series),cell_collision_with_prior_knob,6,hard
dbpedia_40674,dbpedia,franchise,Angry,cell_collision_with_prior_knob,6,hard
dbpedia_41020,dbpedia,franchise,Actua,cell_collision_with_prior_knob,6,hard
dbpedia_41168,dbpedia,franchise,Broken Blade,cell_collision_with_prior_knob,6,hard
dbpedia_41404,dbpedia,franchise,FIFA (video game,cell_collision_with_prior_knob,6,hard
dbpedia_41440,dbpedia,franchise,List of video games,cell_collision_with_prior_knob,6,hard
dbpedia_41592,dbpedia,franchise,(franchise) Hitman,cell_collision_with_prior_knob,6,hard
dbpedia_41926,dbpedia,franchise,(company),cell_collision_with_prior_knob,6,hard
dbpedia_41953,dbpedia,franchise,Dragoon Panzer,cell_collision_with_prior_knob,6,hard
dbpedia_41979,dbpedia,franchise,Mega Zero Man,cell_collision_with_prior_knob,6,hard
dbpedia_42282,dbpedia,franchise,Dragon Knight (adult hentai),cell_collision_with_prior_knob,6,hard
dbpedia_42539,dbpedia,franchise,Broken Blade,cell_collision_with_prior_knob,6,hard
dbpedia_42757,dbpedia,franchise,(series),cell_collision_with_prior_knob,6,hard
dbpedia_42835,dbpedia,franchise,The Total War video game series,cell_collision_with_prior_knob,6,hard
dbpedia_42894,dbpedia,franchise,Creed Assassin's,cell_collision_with_prior_knob,6,hard
dbpedia_43064,dbpedia,franchise,Raiden franchise,cell_collision_with_prior_knob,6,hard
dbpedia_43096,dbpedia,franchise,Toy Story film franchise,cell_collision_with_prior_knob,6,hard
dbpedia_43156,dbpedia,franchise,Forza,cell_collision_with_prior_knob,6,hard
dbpedia_43396,dbpedia,franchise,game (video Falcon series),cell_collision_with_prior_knob,6,hard
dbpedia_43460,dbpedia,franchise,games of Pac-Man video List,cell_collision_with_prior_knob,6,hard
dbpedia_43564,dbpedia,franchise,for Speed,cell_collision_with_prior_knob,6,hard
dbpedia_43896,dbpedia,franchise,Video games based on Harry Potter,cell_collision_with_prior_knob,6,hard
dbpedia_44041,dbpedia,franchise,(series) Raiden,cell_collision_with_prior_knob,6,hard
