entity_id,density,rrf_component,label_collision_component,neighbour_count,protected,removed
k02_ent_000166,6.365278589355125,1.3652785893551243,5.0,46,True,False
k02_ent_000167,6.7093960160629535,1.7093960160629535,5.0,50,False,False
k02_ent_000168,7.036329707215144,2.036329707215144,5.0,67,False,False
k02_ent_000169,6.375189842294484,1.3751898422944837,5.0,40,False,False
k02_ent_000170,6.0733786888002355,1.0733786888002355,5.0,27,False,False
k02_ent_000171,6.301238359636609,1.3012383596366088,5.0,41,False,False
k02_ent_000172,6.882588287907045,1.8825882879070452,5.0,51,False,False
k02_ent_000173,6.262789152283316,1.262789152283316,5.0,41,False,False
k02_ent_000174,6.332573071637855,1.3325730716378548,5.0,32,False,False
k02_ent_000175,6.4221133478285335,1.422113347828534,5.0,37,False,False
k02_ent_000176,6.380202723060295,1.3802027230602947,5.0,33,True,False
k02_ent_000177,6.738890114161487,1.7388901141614865,5.0,51,False,False
k02_ent_000178,6.268029034322349,1.2680290343223486,5.0,36,True,False
k02_ent_000179,7.233790243589587,2.233790243589586,5.0,54,False,False
k02_ent_000180,6.201585209542722,1.2015852095427224,5.0,36,False,False
k02_ent_000181,6.680520746362452,1.6805207463624523,5.0,59,True,False
k02_ent_000182,6.449029858939731,1.449029858939731,5.0,44,True,False
k02_ent_000183,6.325343171767107,1.3253431717671076,5.0,45,False,False
k02_ent_000184,6.650249292021689,1.6502492920216896,5.0,50,True,False
k02_ent_000185,6.9842741896460785,1.9842741896460787,5.0,51,False,False
k02_ent_000186,6.849950460185218,1.849950460185218,5.0,58,False,False
k02_ent_000187,6.527021062443746,1.5270210624437455,5.0,36,False,False
k02_ent_000188,6.252428063439082,1.2524280634390814,5.0,32,False,False
k02_ent_000189,6.069877916917873,1.0698779169178727,5.0,33,True,False
k02_ent_000190,5.864070057019953,0.8640700570199532,5.0,16,False,False
k02_ent_000191,6.593369932232886,1.5933699322328851,5.0,37,True,False
k02_ent_000192,6.644866658811342,1.6448666588113419,5.0,50,False,False
k02_ent_000193,7.244321677339171,2.2443216773391708,5.0,53,False,False
k02_ent_000194,6.411661792250796,1.411661792250796,5.0,36,False,False
k02_ent_000195,7.064973934387898,2.064973934387898,5.0,51,False,False
k02_ent_000196,6.381456993076234,1.3814569930762337,5.0,42,False,False
k02_ent_000197,7.033624785999459,2.0336247859994585,5.0,65,False,False
k02_ent_000198,6.407682094160366,1.4076820941603656,5.0,43,False,False
k02_ent_000199,6.831603913278216,1.8316039132782163,5.0,54,True,False
k02_ent_000200,7.1763153302008496,2.1763153302008496,5.0,55,True,False
k02_ent_000201,6.524449058297392,1.5244490582973922,5.0,46,False,False
k02_ent_000202,6.767092390771411,1.7670923907714107,5.0,47,False,False
k02_ent_000203,6.736317434371313,1.7363174343713128,5.0,56,True,False
k02_ent_000204,5.893656482097007,0.8936564820970065,5.0,23,True,False
k02_ent_000205,6.705488470580025,1.7054884705800246,5.0,49,True,False
k02_ent_000206,6.47069027471885,1.4706902747188495,5.0,42,False,False
k02_ent_000207,6.0745779629757015,1.0745779629757015,5.0,30,False,False
k02_ent_000208,6.776762102148912,1.776762102148912,5.0,47,False,False
k02_ent_000209,6.7190262516792245,1.7190262516792243,5.0,56,True,False
k02_ent_000210,6.967261282251078,1.9672612822510784,5.0,63,False,False
k02_ent_000211,7.174907525997096,2.174907525997096,5.0,56,False,False
k02_ent_000212,1.137211671297585,1.137211671297585,0.0,34,False,False
k02_ent_000213,6.5106718196447,1.5106718196447,5.0,47,False,False
k02_ent_000214,5.924265872796504,0.9242658727965034,5.0,26,False,False
k02_ent_000215,7.070668422654959,2.07066842265496,5.0,54,False,False
k02_ent_000216,6.588608854974751,1.5886088549747517,5.0,54,True,False
k02_ent_000217,6.103502839550336,1.1035028395503357,5.0,34,False,False
k02_ent_000218,6.907030430917681,1.9070304309176809,5.0,53,False,False
k02_ent_000219,6.785050660514412,1.7850506605144119,5.0,51,True,False
k02_ent_000220,6.938244831921696,1.938244831921696,5.0,56,False,False
k02_ent_000221,6.523581291251124,1.523581291251124,5.0,40,True,False
k02_ent_000222,6.580039544008219,1.580039544008219,5.0,47,False,False
k02_ent_000223,6.853459110862168,1.8534591108621685,5.0,46,False,False
k02_ent_000224,7.09703798456923,2.0970379845692295,5.0,61,False,False
k02_ent_000225,6.952435628409766,1.9524356284097668,5.0,52,False,False
k02_ent_000226,7.144856649355269,2.1448566493552685,5.0,53,False,False
k02_ent_000227,6.749999549265584,1.749999549265584,5.0,53,False,False
k02_ent_000228,6.233276238627395,1.2332762386273957,5.0,36,False,False
k02_ent_000229,6.853674728767156,1.8536747287671556,5.0,46,False,False
k02_ent_000230,6.58448506152026,1.5844850615202604,5.0,46,True,False
k02_ent_000231,6.414222615622343,1.414222615622343,5.0,41,False,False
k02_ent_000232,6.445416669307255,1.445416669307255,5.0,46,False,False
k02_ent_000233,1.6355137376603912,1.6355137376603912,0.0,54,False,False
k02_ent_000234,6.80184949495305,1.8018494949530504,5.0,46,False,False
k02_ent_000235,6.782090167665192,1.7820901676651923,5.0,51,False,False
k02_ent_000236,6.630321355732477,1.6303213557324767,5.0,47,False,False
k02_ent_000237,6.473806693419794,1.4738066934197938,5.0,42,True,False
k02_ent_000238,7.018296916867673,2.0182969168676728,5.0,51,False,False
k02_ent_000239,1.0449131800234777,1.0449131800234777,0.0,29,False,False
k02_ent_000240,6.222501506598104,1.2225015065981042,5.0,32,False,False
k02_ent_000241,7.123938524847464,2.123938524847464,5.0,49,False,False
k02_ent_000242,6.063809285670689,1.0638092856706887,5.0,41,False,False
k02_ent_000243,6.877202905681147,1.8772029056811468,5.0,57,False,False
k02_ent_000244,7.253698924937494,2.2536989249374937,5.0,47,False,False
k02_ent_000245,6.000687728750443,1.0006877287504434,5.0,29,False,False
k02_ent_000246,6.3167808143205715,1.316780814320571,5.0,35,True,False
k02_ent_000247,6.879827273282297,1.8798272732822965,5.0,57,False,False
k02_ent_000248,6.2744833459031275,1.2744833459031273,5.0,28,False,False
k02_ent_000249,6.25614388051795,1.2561438805179497,5.0,43,True,False
k02_ent_000250,6.615822254972013,1.6158222549720125,5.0,49,False,False
k02_ent_000251,6.2630177553843405,1.2630177553843407,5.0,38,False,False
k02_ent_000252,7.1492770568019495,2.1492770568019495,5.0,62,False,False
k02_ent_000253,5.956931623088673,0.9569316230886733,5.0,28,True,False
k02_ent_000254,1.363979281481899,1.363979281481899,0.0,47,False,False
k02_ent_000255,5.617902829982823,0.6179028299828228,5.0,21,False,False
k02_ent_000256,6.437233963537385,1.4372339635373852,5.0,45,True,False
k02_ent_000257,6.366233817767365,1.3662338177673654,5.0,37,False,False
k02_ent_000258,6.6030541650174985,1.6030541650174985,5.0,51,False,False
k02_ent_000259,6.81815454896154,1.8181545489615403,5.0,48,False,False
k02_ent_000260,7.028577773478029,2.028577773478028,5.0,64,False,False
k02_ent_000261,7.116633914976898,2.1166339149768976,5.0,55,True,False
k02_ent_000262,6.667346145057605,1.6673461450576055,5.0,49,False,False
k02_ent_000263,6.543650634002469,1.543650634002469,5.0,44,True,False
k02_ent_000264,6.675347334856163,1.6753473348561627,5.0,48,False,False
k02_ent_000265,6.711858678489249,1.7118586784892493,5.0,49,False,False
k02_ent_000266,6.326205877263747,1.3262058772637466,5.0,46,False,False
k02_ent_000267,6.902521390768924,1.902521390768924,5.0,51,False,False
k02_ent_000268,6.801313897715465,1.8013138977154655,5.0,53,False,False
k02_ent_000269,7.140735690172257,2.1407356901722574,5.0,60,False,False
k02_ent_000270,6.458741512220672,1.4587415122206722,5.0,39,False,False
k02_ent_000271,6.7414168897704485,1.7414168897704485,5.0,58,False,False
k02_ent_000272,1.6469964995206843,1.6469964995206843,0.0,58,False,False
k02_ent_000273,5.661905028762093,0.6619050287620932,5.0,20,True,False
k02_ent_000274,7.166630752685755,2.1666307526857556,5.0,51,False,False
k02_ent_000275,6.162585111998144,1.1625851119981438,5.0,33,False,False
k02_ent_000276,6.899557061065623,1.8995570610656238,5.0,50,True,False
k02_ent_000277,6.232250008499136,1.2322500084991364,5.0,42,True,False
k02_ent_000278,6.920322240108415,1.9203222401084146,5.0,49,False,False
k02_ent_000279,6.010022618838297,1.0100226188382975,5.0,34,True,False
k02_ent_000280,6.758419040135372,1.7584190401353725,5.0,55,False,False
k02_ent_000281,0.6870224462263007,0.6870224462263007,0.0,21,False,False
k02_ent_000282,6.8758347433172124,1.8758347433172122,5.0,47,True,False
k02_ent_000283,5.968416579683544,0.9684165796835446,5.0,25,False,False
k02_ent_000284,6.638818133774203,1.6388181337742027,5.0,49,False,False
k02_ent_000285,6.522274800577862,1.5222748005778624,5.0,42,True,False
k02_ent_000286,6.242084909516502,1.242084909516502,5.0,42,False,False
k02_ent_000287,6.837039682418503,1.8370396824185034,5.0,51,False,False
k02_ent_000288,6.636863677889703,1.6368636778897034,5.0,48,True,False
k02_ent_000289,6.994901350094706,1.9949013500947055,5.0,51,False,False
k02_ent_000290,6.885991340688296,1.8859913406882964,5.0,54,True,False
k02_ent_000291,6.762400396432531,1.7624003964325312,5.0,40,False,False
k02_ent_000292,6.832370767974376,1.8323707679743755,5.0,58,False,False
k02_ent_000293,6.644103508793609,1.6441035087936096,5.0,47,True,False
k02_ent_000294,6.655375264302633,1.6553752643026332,5.0,52,False,False
k02_ent_000295,6.160186567660633,1.160186567660633,5.0,30,False,False
k02_ent_000296,0.9422608164246029,0.9422608164246029,0.0,34,False,False
k02_ent_000297,6.88697816989116,1.88697816989116,5.0,52,False,False
k02_ent_000298,6.805511477791543,1.8055114777915433,5.0,43,False,False
k02_ent_000299,6.767084010323867,1.7670840103238665,5.0,43,False,False
k02_ent_000300,6.465315362440445,1.465315362440445,5.0,42,False,False
k02_ent_000301,6.373719470934846,1.3737194709348464,5.0,42,True,False
k02_ent_000302,6.862295226967305,1.8622952269673045,5.0,55,True,False
k02_ent_000303,6.992527208105072,1.9925272081050713,5.0,59,False,False
k02_ent_000304,6.974416331980719,1.9744163319807193,5.0,55,False,False
k02_ent_000305,6.5113928057229815,1.5113928057229817,5.0,45,False,False
k02_ent_000306,6.005613136025944,1.0056131360259437,5.0,30,False,False
k02_ent_000307,6.841453083023421,1.8414530830234206,5.0,58,False,False
k02_ent_000308,6.144833763256529,1.1448337632565295,5.0,31,True,False
k02_ent_000309,6.789653718818207,1.7896537188182071,5.0,52,False,False
k02_ent_000310,7.051645809531488,2.0516458095314882,5.0,52,False,False
k02_ent_000311,6.629577958841294,1.629577958841294,5.0,45,True,False
k02_ent_000312,7.043199578715061,2.0431995787150616,5.0,53,True,False
k02_ent_000313,6.918489506400068,1.9184895064000673,5.0,57,False,False
k02_ent_000314,1.0990655767629118,1.0990655767629118,0.0,41,False,False
k02_ent_000315,6.323992961816874,1.3239929618168742,5.0,36,False,False
k02_ent_000316,6.523000944098747,1.523000944098747,5.0,47,True,False
k02_ent_000317,7.179872983605014,2.1798729836050135,5.0,56,False,False
k02_ent_000318,6.7830131839652825,1.7830131839652827,5.0,52,False,False
k02_ent_000319,7.131034048180796,2.1310340481807963,5.0,53,False,False
k02_ent_000320,6.825960120251745,1.8259601202517448,5.0,42,True,False
k02_ent_000321,6.401033314899923,1.4010333148999228,5.0,39,True,False
k02_ent_000322,6.932541077861412,1.932541077861412,5.0,50,False,False
k02_ent_000323,7.268558950914308,2.2685589509143083,5.0,50,False,False
k02_ent_000324,6.722830740875804,1.7228307408758043,5.0,52,True,False
k02_ent_000325,6.264375450001894,1.264375450001894,5.0,41,True,False
k02_ent_000326,7.065002761120404,2.065002761120404,5.0,53,False,False
k02_ent_000327,7.17549927962529,2.1754992796252908,5.0,58,False,False
k02_ent_000328,6.954430567983172,1.9544305679831717,5.0,59,False,False
k02_ent_000329,6.807934016938804,1.8079340169388034,5.0,50,True,False
k02_ent_000330,7.0277227947687875,2.0277227947687875,5.0,64,True,False
k02_ent_000331,6.666773650588183,1.6667736505881832,5.0,49,True,False
k02_ent_000332,6.693584918825293,1.6935849188252925,5.0,53,False,False
k02_ent_000333,5.8893865798037375,0.8893865798037377,5.0,22,True,False
k02_ent_000334,7.009777735093163,2.0097777350931625,5.0,60,True,False
k02_ent_000335,6.7561134840908545,1.7561134840908548,5.0,47,True,False
k02_ent_000336,6.824876526488147,1.8248765264881468,5.0,46,False,False
k02_ent_000337,7.07141510300594,2.0714151030059402,5.0,51,False,False
k02_ent_000338,6.199624500382648,1.199624500382648,5.0,39,False,False
k02_ent_000339,5.6195717857208365,0.6195717857208365,5.0,21,False,False
k02_ent_000340,6.976748212224884,1.9767482122248836,5.0,54,False,False
k02_ent_000341,7.0336488341829995,2.033648834182999,5.0,51,False,False
k02_ent_000342,6.476986645519757,1.4769866455197564,5.0,42,True,False
k02_ent_000343,6.220409825939772,1.220409825939772,5.0,34,False,False
k02_ent_000344,6.398847127310884,1.3988471273108836,5.0,37,True,False
k02_ent_000345,0.6636890609513458,0.6636890609513458,0.0,22,False,False
k02_ent_000346,6.332405986925741,1.3324059869257412,5.0,33,False,False
k02_ent_000347,6.6965322526311795,1.6965322526311792,5.0,44,False,False
k02_ent_000348,6.887880130586798,1.8878801305867985,5.0,52,False,False
k02_ent_000349,7.044609013850618,2.0446090138506174,5.0,51,False,False
k02_ent_000350,6.600307359726761,1.6003073597267607,5.0,34,False,False
k02_ent_000351,6.256007325440029,1.2560073254400286,5.0,37,True,False
k02_ent_000352,6.261380593875561,1.2613805938755616,5.0,37,False,False
k02_ent_000353,6.777178203427212,1.777178203427212,5.0,51,False,False
k02_ent_000354,7.0709405840431305,2.07094058404313,5.0,64,True,False
k02_ent_000355,6.738609108945273,1.7386091089452727,5.0,57,False,False
k02_ent_000356,6.898754544713797,1.898754544713797,5.0,43,False,False
k02_ent_000357,6.195567105370881,1.1955671053708816,5.0,33,True,False
k02_ent_000358,7.107001286737303,2.107001286737303,5.0,57,True,False
k02_ent_000359,1.0614750437358438,1.0614750437358438,0.0,30,False,False
k02_ent_000360,6.5373871948466356,1.537387194846636,5.0,47,False,False
k02_ent_000361,6.839003392978277,1.839003392978277,5.0,46,False,False
k02_ent_000362,6.678068039414829,1.6780680394148293,5.0,45,True,False
k02_ent_000363,6.433481852292397,1.4334818522923973,5.0,35,True,False
k02_ent_000364,5.584920108892528,0.5849201088925281,5.0,16,False,False
k02_ent_000365,6.554051441405072,1.5540514414050717,5.0,43,True,False
k02_ent_000366,6.571465244039354,1.5714652440393542,5.0,50,False,False
k02_ent_000367,6.953457955597934,1.9534579555979346,5.0,51,True,False
k02_ent_000368,6.6955131649144075,1.6955131649144075,5.0,50,False,False
k02_ent_000369,6.751583235976374,1.7515832359763734,5.0,55,False,False
k02_ent_000370,6.745747429214464,1.7457474292144635,5.0,43,True,False
k02_ent_000371,6.243932899960766,1.2439328999607666,5.0,44,False,False
k02_ent_000372,0.8900923684465388,0.8900923684465388,0.0,24,False,False
k02_ent_000373,6.1214599419309526,1.121459941930952,5.0,28,False,False
k02_ent_000374,6.5106718196447,1.5106718196447,5.0,47,False,False
k02_ent_000375,6.5298755125245185,1.5298755125245187,5.0,47,False,False
k02_ent_000376,5.998800864519683,0.9988008645196824,5.0,31,False,False
k02_ent_000377,7.002207154479496,2.002207154479496,5.0,54,False,False
k02_ent_000378,6.718291224525494,1.7182912245254935,5.0,50,False,False
k02_ent_000379,6.165455122744946,1.1654551227449463,5.0,37,True,False
k02_ent_000380,7.288161159176888,2.2881611591768882,5.0,56,False,False
k02_ent_000381,6.858500353156461,1.8585003531564606,5.0,54,False,False
k02_ent_000382,6.553656768514989,1.5536567685149882,5.0,47,False,False
k02_ent_000383,5.755162275629721,0.7551622756297213,5.0,16,False,False
k02_ent_000384,6.61988620561041,1.61988620561041,5.0,52,False,False
k02_ent_000385,6.784344682062141,1.7843446820621407,5.0,45,False,False
k02_ent_000386,7.053024346163672,2.0530243461636717,5.0,50,False,False
