entity_id,source,attribute,original_value,attempted_format,reason,knob,level
crossref-00119,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00120,crossref,cited_by_count,33.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00125,crossref,cited_by_count,141.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00126,crossref,cited_by_count,30.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00127,crossref,cited_by_count,7.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00131,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00132,crossref,cited_by_count,18.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00134,crossref,cited_by_count,18.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00143,crossref,cited_by_count,53.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00149,crossref,cited_by_count,114.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00150,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00153,crossref,cited_by_count,22.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00159,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00165,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00175,crossref,cited_by_count,13.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00181,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00186,crossref,cited_by_count,7.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00187,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00188,crossref,cited_by_count,345.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00191,crossref,cited_by_count,16.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00194,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00199,crossref,cited_by_count,49.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00200,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00203,crossref,cited_by_count,26.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00219,crossref,cited_by_count,16.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00222,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00223,crossref,cited_by_count,12.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00225,crossref,cited_by_count,11.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00226,crossref,cited_by_count,24.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00232,crossref,cited_by_count,17.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00237,crossref,cited_by_count,17.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00247,crossref,cited_by_count,13.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00248,crossref,cited_by_count,5.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00250,crossref,cited_by_count,34.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00251,crossref,cited_by_count,69.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00255,crossref,cited_by_count,22.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00257,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00262,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00265,crossref,cited_by_count,51.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00266,crossref,cited_by_count,17.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00267,crossref,cited_by_count,35.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00268,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00269,crossref,cited_by_count,27.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00275,crossref,cited_by_count,27.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00277,crossref,cited_by_count,89.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00279,crossref,cited_by_count,54.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00284,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00285,crossref,cited_by_count,12.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00289,crossref,cited_by_count,21.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00290,crossref,cited_by_count,71.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00302,crossref,cited_by_count,19.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00303,crossref,cited_by_count,16.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00304,crossref,cited_by_count,14.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00307,crossref,cited_by_count,43.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00310,crossref,cited_by_count,7.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00313,crossref,cited_by_count,82.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00317,crossref,cited_by_count,92.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00322,crossref,cited_by_count,14.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00328,crossref,cited_by_count,1.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00329,crossref,cited_by_count,7.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00331,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00333,crossref,cited_by_count,71.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00334,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00341,crossref,cited_by_count,20.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00343,crossref,cited_by_count,25.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00345,crossref,cited_by_count,21.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00350,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00353,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00355,crossref,cited_by_count,15.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00366,crossref,cited_by_count,9.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00367,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00368,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00369,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00373,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00375,crossref,cited_by_count,5.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00380,crossref,cited_by_count,5.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00386,crossref,cited_by_count,50.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00388,crossref,cited_by_count,47.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00390,crossref,cited_by_count,14.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00395,crossref,cited_by_count,155.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00397,crossref,cited_by_count,220.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00404,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00405,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00406,crossref,cited_by_count,7.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00409,crossref,cited_by_count,4.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00410,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00416,crossref,cited_by_count,20.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00419,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00420,crossref,cited_by_count,28.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00423,crossref,cited_by_count,29.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00430,crossref,cited_by_count,29.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00440,crossref,cited_by_count,65.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00442,crossref,cited_by_count,213.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00445,crossref,cited_by_count,19.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00452,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00456,crossref,cited_by_count,28.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00459,crossref,cited_by_count,25.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00460,crossref,cited_by_count,64.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00463,crossref,cited_by_count,87.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00465,crossref,cited_by_count,41.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00466,crossref,cited_by_count,44.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00467,crossref,cited_by_count,12.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00471,crossref,cited_by_count,15.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00482,crossref,cited_by_count,41.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00486,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00490,crossref,cited_by_count,20.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00493,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00494,crossref,cited_by_count,5.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00495,crossref,cited_by_count,1.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00498,crossref,cited_by_count,28.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00504,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00508,crossref,cited_by_count,15.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00509,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00510,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00512,crossref,cited_by_count,1.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00515,crossref,cited_by_count,71.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00522,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00524,crossref,cited_by_count,13.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00525,crossref,cited_by_count,400.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00527,crossref,cited_by_count,17.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00528,crossref,cited_by_count,4.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00529,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00530,crossref,cited_by_count,3.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00534,crossref,cited_by_count,60.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00535,crossref,cited_by_count,21.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00537,crossref,cited_by_count,88.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00540,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00542,crossref,cited_by_count,21.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00544,crossref,cited_by_count,24.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00546,crossref,cited_by_count,13.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00547,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00551,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00554,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00557,crossref,cited_by_count,426.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00563,crossref,cited_by_count,32.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00571,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00574,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00579,crossref,cited_by_count,49.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00581,crossref,cited_by_count,24.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00582,crossref,cited_by_count,17.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00583,crossref,cited_by_count,46.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00586,crossref,cited_by_count,29.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00587,crossref,cited_by_count,9.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00589,crossref,cited_by_count,11.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00591,crossref,cited_by_count,33.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00593,crossref,cited_by_count,18.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00597,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00599,crossref,cited_by_count,65.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00600,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00602,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00607,crossref,cited_by_count,30.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00615,crossref,cited_by_count,5.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00624,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00636,crossref,cited_by_count,39.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00637,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00648,crossref,cited_by_count,31.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00649,crossref,cited_by_count,40.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00652,crossref,cited_by_count,41.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00655,crossref,cited_by_count,19.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00658,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00659,crossref,cited_by_count,13.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00661,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00667,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00668,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00671,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00675,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00676,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00678,crossref,cited_by_count,70.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00683,crossref,cited_by_count,39.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00685,crossref,cited_by_count,30.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00686,crossref,cited_by_count,18.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00689,crossref,cited_by_count,16.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00690,crossref,cited_by_count,39.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00692,crossref,cited_by_count,157.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00695,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00696,crossref,cited_by_count,33.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00702,crossref,cited_by_count,9.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00710,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00712,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00720,crossref,cited_by_count,114.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00725,crossref,cited_by_count,23.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00736,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00742,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00748,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00757,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00759,crossref,cited_by_count,52.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00765,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00773,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00778,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00783,crossref,cited_by_count,25.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00785,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00786,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00789,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00793,crossref,cited_by_count,42.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00799,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00800,crossref,cited_by_count,12.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00805,crossref,cited_by_count,40.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00807,crossref,cited_by_count,53.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00815,crossref,cited_by_count,45.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00817,crossref,cited_by_count,34.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00819,crossref,cited_by_count,124.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00823,crossref,cited_by_count,4.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00825,crossref,cited_by_count,7.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00827,crossref,cited_by_count,3.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00828,crossref,cited_by_count,16.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00831,crossref,cited_by_count,23.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00832,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00834,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00841,crossref,cited_by_count,119.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00853,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00857,crossref,cited_by_count,55.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00859,crossref,cited_by_count,80.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00863,crossref,cited_by_count,30.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00866,crossref,cited_by_count,11.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00869,crossref,cited_by_count,8.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00870,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00872,crossref,cited_by_count,17.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00873,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00874,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00878,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00879,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00881,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00882,crossref,cited_by_count,26.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00883,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00886,crossref,cited_by_count,76.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00888,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00893,crossref,cited_by_count,20.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00894,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00901,crossref,cited_by_count,35.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00903,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00905,crossref,cited_by_count,24.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00910,crossref,cited_by_count,2.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00913,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00916,crossref,cited_by_count,34.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00919,crossref,cited_by_count,6.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00925,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00931,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00935,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00937,crossref,cited_by_count,32.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00940,crossref,cited_by_count,18.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00943,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00946,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00953,crossref,cited_by_count,161.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00958,crossref,cited_by_count,22.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00963,crossref,cited_by_count,12.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00964,crossref,cited_by_count,33.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00967,crossref,cited_by_count,10.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00970,crossref,cited_by_count,73.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00980,crossref,cited_by_count,12.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00983,crossref,cited_by_count,16.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00987,crossref,cited_by_count,35.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00990,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,hard
crossref-00991,crossref,cited_by_count,67.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00992,crossref,cited_by_count,15.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00995,crossref,cited_by_count,148.0,locale:fr_FR,roundtrip_parse_fail,5,hard
crossref-00997,crossref,cited_by_count,47.0,locale:fr_FR,roundtrip_parse_fail,5,hard
