case,source_dataset,source_column,target_dataset,target_column,score,notes,source_file
products-augmented-medium,products_1,length_mm,Hardware Product,length_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_1_mapping.csv
products-augmented-medium,products_1,height_mm,Hardware Product,height_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_1_mapping.csv
products-augmented-medium,products_1,weight_g,Hardware Product,weight_g,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_1_mapping.csv
products-augmented-medium,products_1,storage_connection_type,Hardware Product,storage_connection_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_1_mapping.csv
products-augmented-medium,products_1,memory_type,Hardware Product,memory_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_1_mapping.csv
products-augmented-medium,products_1,color,Hardware Product,color,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_1_mapping.csv
products-augmented-medium,products_1,form_factor,Hardware Product,form_factor,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_1_mapping.csv
products-augmented-medium,products_2,id,Hardware Product,id,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,brnd,Hardware Product,brand,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,prd_ttl,Hardware Product,title,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,desc,Hardware Product,description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,prc,Hardware Product,price,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,cur,Hardware Product,priceCurrency,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,productUrl,Hardware Product,url,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,t_desc,Hardware Product,title_description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,mdl,Hardware Product,model,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,mdl_no,Hardware Product,model_number,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,prd_typ,Hardware Product,product_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,chip,Hardware Product,chipset_name,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,vram,Hardware Product,vram_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,stor,Hardware Product,storage_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,rd_speed_mbs,Hardware Product,read_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,wr_speed_mbs,Hardware Product,write_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,bus_t,Hardware Product,bus_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,iface_t,Hardware Product,interface_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,w_mm,Hardware Product,width_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,l_mm,Hardware Product,length_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,h_mm,Hardware Product,height_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,wt_g,Hardware Product,weight_g,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,stor_conn,Hardware Product,storage_connection_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,mem_t,Hardware Product,memory_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,clr,Hardware Product,color,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_2,form_f,Hardware Product,form_factor,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_2_mapping.csv
products-augmented-medium,products_3,id,Hardware Product,id,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,br,Hardware Product,brand,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,t,Hardware Product,title,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,dsc,Hardware Product,description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,amt,Hardware Product,price,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,ccy,Hardware Product,priceCurrency,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,Link,Hardware Product,url,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,tdsc,Hardware Product,title_description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,m,Hardware Product,model,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,mno,Hardware Product,model_number,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,ptyp,Hardware Product,product_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,cn,Hardware Product,chipset_name,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,vrm,Hardware Product,vram_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,stg,Hardware Product,storage_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,rs,Hardware Product,read_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,ws,Hardware Product,write_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,bt,Hardware Product,bus_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,it,Hardware Product,interface_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,wd,Hardware Product,width_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,ln,Hardware Product,length_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,ht,Hardware Product,height_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,wt,Hardware Product,weight_g,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,sc,Hardware Product,storage_connection_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,mt,Hardware Product,memory_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,col,Hardware Product,color,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_3,ff,Hardware Product,form_factor,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_3_mapping.csv
products-augmented-medium,products_4,id,Hardware Product,id,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,brnd,Hardware Product,brand,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,prd_ttl,Hardware Product,title,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,desc,Hardware Product,description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,prc,Hardware Product,price,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,cur,Hardware Product,priceCurrency,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,link,Hardware Product,url,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,t_desc,Hardware Product,title_description,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,mdl,Hardware Product,model,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,mdl_no,Hardware Product,model_number,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,prd_typ,Hardware Product,product_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,chip,Hardware Product,chipset_name,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,vram,Hardware Product,vram_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,stor,Hardware Product,storage_gb,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,rd_speed_mbs,Hardware Product,read_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,wr_speed_mbs,Hardware Product,write_speed_mb_s,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,bus_t,Hardware Product,bus_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,iface_t,Hardware Product,interface_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,w_mm,Hardware Product,width_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,l_mm,Hardware Product,length_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,h_mm,Hardware Product,height_mm,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,wt_g,Hardware Product,weight_g,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,stor_conn,Hardware Product,storage_connection_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,mem_t,Hardware Product,memory_type,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,clr,Hardware Product,color,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
products-augmented-medium,products_4,form_f,Hardware Product,form_factor,0.95,llm_based_matching,DI-Bench/runs/augmented/products/medium/schema_matching/mappings/products_4_mapping.csv
