entity_id,source,attribute,original_value,attempted_format,reason,knob,level
crossref-00035,crossref,cited_by_count,25.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00036,crossref,cited_by_count,71.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00037,crossref,cited_by_count,259.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00038,crossref,cited_by_count,68.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00039,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00040,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00041,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00042,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00043,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00044,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00045,crossref,cited_by_count,41.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00046,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00047,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00048,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00049,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00050,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00051,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00052,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00053,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00054,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00055,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00056,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00057,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00058,crossref,cited_by_count,23.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00059,crossref,cited_by_count,41.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00060,crossref,cited_by_count,53.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00061,crossref,cited_by_count,105.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00062,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00063,crossref,cited_by_count,25.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00064,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00065,crossref,cited_by_count,28.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00066,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00067,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00068,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00069,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00070,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00071,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00072,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00073,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00074,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00075,crossref,cited_by_count,49.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00076,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00077,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00078,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00079,crossref,cited_by_count,48.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00080,crossref,cited_by_count,20.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00081,crossref,cited_by_count,127.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00082,crossref,cited_by_count,529.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00083,crossref,cited_by_count,31.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00084,crossref,cited_by_count,267.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00085,crossref,cited_by_count,27.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00086,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00087,crossref,cited_by_count,29.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00088,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00089,crossref,cited_by_count,19.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00090,crossref,cited_by_count,58.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00091,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00093,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00094,crossref,cited_by_count,23.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00095,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00096,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00097,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00098,crossref,cited_by_count,84.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00099,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00100,crossref,cited_by_count,42.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00101,crossref,cited_by_count,39.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00102,crossref,cited_by_count,31.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00103,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00104,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00105,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00106,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00107,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00108,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00109,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00110,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00111,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00112,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00113,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00114,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00115,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00116,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00117,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00118,crossref,cited_by_count,20.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00119,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00120,crossref,cited_by_count,33.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00121,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00122,crossref,cited_by_count,56.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00123,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00124,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00125,crossref,cited_by_count,141.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00126,crossref,cited_by_count,30.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00127,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00128,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00129,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00130,crossref,cited_by_count,34.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00131,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00132,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00133,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00134,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00135,crossref,cited_by_count,58.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00136,crossref,cited_by_count,29.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00137,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00138,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00139,crossref,cited_by_count,34.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00140,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00141,crossref,cited_by_count,50.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00142,crossref,cited_by_count,38.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00143,crossref,cited_by_count,53.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00144,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00145,crossref,cited_by_count,40.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00146,crossref,cited_by_count,37.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00147,crossref,cited_by_count,111.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00148,crossref,cited_by_count,40.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00149,crossref,cited_by_count,114.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00150,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00151,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00152,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00153,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00154,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00155,crossref,cited_by_count,61.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00156,crossref,cited_by_count,24.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00157,crossref,cited_by_count,96.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00158,crossref,cited_by_count,44.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00159,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00160,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00161,crossref,cited_by_count,61.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00162,crossref,cited_by_count,24.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00163,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00164,crossref,cited_by_count,50.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00165,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00166,crossref,cited_by_count,3.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00167,crossref,cited_by_count,25.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00168,crossref,cited_by_count,31.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00169,crossref,cited_by_count,37.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00170,crossref,cited_by_count,58.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00171,crossref,cited_by_count,34.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00172,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00173,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00174,crossref,cited_by_count,34.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00175,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00176,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00177,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00178,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00179,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00180,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00181,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00182,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00183,crossref,cited_by_count,103.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00184,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00185,crossref,cited_by_count,31.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00186,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00187,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00188,crossref,cited_by_count,345.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00189,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00190,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00191,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00192,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00193,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00194,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00195,crossref,cited_by_count,3.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00196,crossref,cited_by_count,52.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00197,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00198,crossref,cited_by_count,44.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00199,crossref,cited_by_count,49.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00200,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00201,crossref,cited_by_count,19.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00202,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00203,crossref,cited_by_count,26.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00204,crossref,cited_by_count,19.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00205,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00206,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00207,crossref,cited_by_count,2.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00208,crossref,cited_by_count,23.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00209,crossref,cited_by_count,18.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00210,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00211,crossref,cited_by_count,38.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00212,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00213,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00214,crossref,cited_by_count,63.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00215,crossref,cited_by_count,24.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00216,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00217,crossref,cited_by_count,114.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00218,crossref,cited_by_count,64.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00219,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00220,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00221,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00222,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00223,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00224,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00225,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00226,crossref,cited_by_count,24.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00227,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00228,crossref,cited_by_count,25.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00229,crossref,cited_by_count,68.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00230,crossref,cited_by_count,57.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00231,crossref,cited_by_count,65.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00232,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00233,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00234,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00235,crossref,cited_by_count,104.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00236,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00237,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00238,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00239,crossref,cited_by_count,20.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00240,crossref,cited_by_count,16.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00241,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00242,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00243,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00244,crossref,cited_by_count,3.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00245,crossref,cited_by_count,40.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00246,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00247,crossref,cited_by_count,13.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00248,crossref,cited_by_count,5.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00249,crossref,cited_by_count,95.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00250,crossref,cited_by_count,34.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00251,crossref,cited_by_count,69.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00252,crossref,cited_by_count,118.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00253,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00254,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00255,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00256,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00257,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00258,crossref,cited_by_count,6.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00259,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00260,crossref,cited_by_count,15.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00261,crossref,cited_by_count,14.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00262,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00263,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00264,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00265,crossref,cited_by_count,51.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00266,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00267,crossref,cited_by_count,35.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00268,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00269,crossref,cited_by_count,27.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00270,crossref,cited_by_count,35.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00271,crossref,cited_by_count,43.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00272,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00273,crossref,cited_by_count,17.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00274,crossref,cited_by_count,11.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00275,crossref,cited_by_count,27.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00276,crossref,cited_by_count,19.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00277,crossref,cited_by_count,89.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00278,crossref,cited_by_count,196.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00279,crossref,cited_by_count,54.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00280,crossref,cited_by_count,47.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00281,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00282,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00283,crossref,cited_by_count,10.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00284,crossref,cited_by_count,8.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00285,crossref,cited_by_count,12.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00286,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00287,crossref,cited_by_count,9.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00288,crossref,cited_by_count,23.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00289,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00290,crossref,cited_by_count,71.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00291,crossref,cited_by_count,7.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00292,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00293,crossref,cited_by_count,52.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00294,crossref,cited_by_count,22.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00295,crossref,cited_by_count,4.0,locale:de_DE,roundtrip_parse_fail,5,medium
crossref-00296,crossref,cited_by_count,21.0,locale:de_DE,roundtrip_parse_fail,5,medium
