entity_id,source,attribute,original_value,reason,knob,level
crossref-12950,crossref,authors,"['Chi Zhang', Zhenan Guangqi Hou', ' Zhaoxiang Zhang', ' ' Sun', ' Tieniu Tan']",cell_collision_with_prior_knob,6,medium
crossref-13112,crossref,authors,"Uwe Gruenefeld, Tim Claudius Stratmann, Abdallah El Ali, Susanne Boll, Wilko Heuten",cell_collision_with_prior_knob,6,medium
crossref-13141,crossref,authors,"['Francisco Gutiérrez', ' Katrien Verbert', Htun'] Nyi Nyi '",cell_collision_with_prior_knob,6,medium
crossref-13320,crossref,authors,"['Ghazanfar Latif', ' D. N. F. Awang Iskandar', ' Alghazo'] Jaafar",cell_collision_with_prior_knob,6,medium
crossref-13647,crossref,authors,"['Kwang-Il Kim', Lee'] Keon Myung '",cell_collision_with_prior_knob,6,medium
crossref-14458,crossref,authors,"['Anna Kobusińska', ' Carson Leung', ' Ching-Hsien Hsu', S.', Raghavendra ' ' Victor Chang']",cell_collision_with_prior_knob,6,medium
crossref-14510,crossref,authors,"['Wouter Lefever', ' El-Houssaine Aghezzaf', ' Khaled Hadj-Hamou', Bernard Penz']",cell_collision_with_prior_knob,6,medium
crossref-14686,crossref,authors,"['Victor ' Zappi', Andrew McPherson']",cell_collision_with_prior_knob,6,medium
crossref-14887,crossref,authors,"Caelan Reed Garrett, Tomás Lozano-Pérez, and Leslie Pack Kaelbling",cell_collision_with_prior_knob,6,medium
crossref-15067,crossref,authors,"['Bisheng Wang', ' Guo Cao', ' Yanfeng ' ' Licun Zhou', Shang', Youqiang Zhang', ' Xuesong Li']",cell_collision_with_prior_knob,6,medium
crossref-15491,crossref,authors,"Xiaoyang Zhu', ' Chen Chen', ' ['Weijie Wang', ' Xuemin Lin']",cell_collision_with_prior_knob,6,medium
crossref-15707,crossref,authors,"['Ángel Fidalgo-Blanco', Maria ' Luisa Sein-Echaluce', ' Francisco J. García-Peñalvo']",cell_collision_with_prior_knob,6,medium
crossref-15770,crossref,authors,"['Yongze Song', ' Graeme Wright', ' Peng Wu', Dominique Thatcher', ' Tom McHugh', ' Qindong Li', ' Shuk Jin Li', ' Xiangyu Wang']",cell_collision_with_prior_knob,6,medium
crossref-15820,crossref,authors,"['Abdulbaki Aydin', ' William Eiers', ' Lucas Bang', ' Tegan Brennan', ' Gavrilov', Miroslav ' Tevfik Bultan', ' Fang Yu']",cell_collision_with_prior_knob,6,medium
crossref-17041,crossref,authors,"[Paul Görlach, Evelyne Hubert, Théo Papadopoulo]",cell_collision_with_prior_knob,6,medium
crossref-18171,crossref,authors,"['Maroua Ben Attia', ' Kim-Khoa Nguyen', Mohamed Cheriet']",cell_collision_with_prior_knob,6,medium
crossref-19167,crossref,authors,"['Rohan Mishra', ' Pradyumn Prakhar Sinha', ' Ramit Sawhney', ' Debanjan Mahata', ' Puneet Mathur', Rajiv ' Ratn Shah']",cell_collision_with_prior_knob,6,medium
crossref-19267,crossref,authors,"['Pezhman Ghadimi', ' Wang', ' Ming K Lim', ' Cathal Heavey']",cell_collision_with_prior_knob,6,medium
crossref-19491,crossref,authors,"['Muhammad Ikram', Pierrick ' Beaume', ' Mohamed Kaafar']",cell_collision_with_prior_knob,6,medium
crossref-19529,crossref,authors,"['Frederik Kamps', ' Ethan J. Morris', ' Daniel D. Dilks']",cell_collision_with_prior_knob,6,medium
crossref-19579,crossref,authors,"['D. Jude Hemanth', ' Omer Deperlioglu', ' Utku",cell_collision_with_prior_knob,6,medium
crossref-19636,crossref,authors,Gao'] ['Xiaojing,cell_collision_with_prior_knob,6,medium
crossref-20108,crossref,authors,"['Bo Kaifu ' Xianghua Gan', ' He', Yuan']",cell_collision_with_prior_knob,6,medium
crossref-20251,crossref,authors,"László Tóth, Balázs Nagy, Dávid Janthó, László Vidács, and Tibor Gyimóthy",cell_collision_with_prior_knob,6,medium
crossref-20362,crossref,authors,"['Irfan Mohiuddin', ' Ahmad Almogren', ' Mohammed Al Qurishi', ' Mohammad Mehedi Hassan', ' Iehab Al Rassan', ' Giancarlo",cell_collision_with_prior_knob,6,medium
crossref-21923,crossref,authors,"['Ruliang Xinhong ' Jiawei Su', ' Xin Du', ' Jianmin Jiang', ' Xiao', Lin', ' Li Lin']",cell_collision_with_prior_knob,6,medium
crossref-22639,crossref,authors,"You Li, Weixi Wang, Shengjun Tang, Dalin Li, Yankun Wang, Zhilu Yuan, Renzhong Guo, Xiaoming Li, and Wenqun Xiu",cell_collision_with_prior_knob,6,medium
crossref-22677,crossref,authors,"['Yipeng Huang', ' Andréa Cynthia ' Christophe Duhamel']",cell_collision_with_prior_knob,6,medium
crossref-23107,crossref,authors,"Heqing Liu, Tianping Zhang, and Xiaonan Xia",cell_collision_with_prior_knob,6,medium
crossref-23591,crossref,authors,"['Themistoklis Charalambous', ' Su Min Nomikos', ' Nikolaos Kim', ' Mats Bengtsson', ' Mikael Johansson']",cell_collision_with_prior_knob,6,medium
crossref-23664,crossref,authors,"['Jakub Bujas', ' Aleksander Dworak', ' Wojciech Turek', ' Dawid Byrski']",cell_collision_with_prior_knob,6,medium
crossref-23704,crossref,authors,"['Lisa ' Shane Dawson', ' Srecko Joksimovic', ' Dragan Gašević']",cell_collision_with_prior_knob,6,medium
crossref-23818,crossref,authors,"Yang', ' Guido Cervone']",cell_collision_with_prior_knob,6,medium
crossref-23865,crossref,authors,['Rebekah,cell_collision_with_prior_knob,6,medium
crossref-23873,crossref,authors,"[Paul Hamelmann, Massimo Mischi, Alexander F. Kolen, Judith O. E. H. van Laar, Rik Vullings, and Jan W. M. Bergmans]",cell_collision_with_prior_knob,6,medium
crossref-23890,crossref,authors,"['Yuh-Chung Hu', ' Ping-Jung ' Chen', Pei-Zen Chang']",cell_collision_with_prior_knob,6,medium
crossref-24027,crossref,authors,"Zhang', ' Liehuang Zhu', ' Chang Xu', ' Xiaojiang Du', ' Mohsen Guizani']",cell_collision_with_prior_knob,6,medium
crossref-24032,crossref,authors,"['Pangwei Zhao', ' Yilun Jiang', ' Lin Xiao', ' Yi Wang', ' Yinghong Li']",cell_collision_with_prior_knob,6,medium
crossref-24153,crossref,authors,"['Dorothé Smit', ' Bernhard Maurer', ' Martin ' Jens Reinhardt', ' Katrin Wolf']",cell_collision_with_prior_knob,6,medium
crossref-24209,crossref,authors,"['Rohit Babbar', Bernhard Schölkopf']",cell_collision_with_prior_knob,6,medium
crossref-24452,crossref,authors,"['Sara Bergman', ' Simin Asplund', ' Mikael Nadjm‐Tehrani']",cell_collision_with_prior_knob,6,medium
crossref-24635,crossref,authors,"Ivan Gorbenko, Alexandr Kuznetsov, Yurii Gorbenko, Serhii Vdovenko, Vladyslav Tymchenko, and Maria Lutsenko",cell_collision_with_prior_knob,6,medium
crossref-24929,crossref,authors,"['Frank C. Day', ' Mohammad Pourhomayoun', ' Deidre Keeves', ' Andrew F. Lees', ' Majid Sarrafzadeh', ' Douglas Bell', ' A. Pfeffer']",cell_collision_with_prior_knob,6,medium
crossref-24931,crossref,authors,"['Philip Gerlee', Mia Johansson']",cell_collision_with_prior_knob,6,medium
crossref-25131,crossref,authors,"['Ramzi El-Haddadeh', Vishanth Weerakkody', ' Mohamad Osmani', ' Dhaval Thakker', ' Kawaljeet Kaur Kapoor']",cell_collision_with_prior_knob,6,medium
crossref-25390,crossref,authors,Arvind Kumar Prajapati and Rajendra Prasad,cell_collision_with_prior_knob,6,medium
crossref-25531,crossref,authors,['Matthieu ' Frédéric Dias'],cell_collision_with_prior_knob,6,medium
crossref-25536,crossref,authors,"Amartya Mukherjee, Nilanjan Dey, Rajesh Kumar, B. K. Panigrahi, Aboul Ella Hassanien, and João Manuel R. S. Tavares",cell_collision_with_prior_knob,6,medium
crossref-25562,crossref,authors,"Jaitip Nasongkhla, Supadaec Chanjaradwichai, and Thanyaporn Chiasiriphan",cell_collision_with_prior_knob,6,medium
crossref-25984,crossref,authors,"['Fang-Yu Rao', ' Jianneng Cao', ' Elisa ' Murat Kantarcioglu']",cell_collision_with_prior_knob,6,medium
crossref-26007,crossref,authors,"['Tong Chengyu ' Ma', Cao']",cell_collision_with_prior_knob,6,medium
crossref-26577,crossref,authors,"Li', ' Qiong Huang', ' Jian Shen', ' Guomin Yang', ' Willy Susilo']",cell_collision_with_prior_knob,6,medium
crossref-26746,crossref,authors,"['Ken Pfeuffer', ' Matthias Journal Geiger', ' Sarah Prange', ' Lukas Mecke', ' Daniel Buschek', ' Florian Alt']",cell_collision_with_prior_knob,6,medium
crossref-26777,crossref,authors,"Salehi'] Yu', ' Tonya Nguyen', ' Soravis Prakkamakul', ' Niloufar ['Qian",cell_collision_with_prior_knob,6,medium
crossref-26807,crossref,authors,Lindsay Grace and Bob Hone,cell_collision_with_prior_knob,6,medium
crossref-26946,crossref,authors,"Yasha Iravantchi, Yang Zhang, Evi Bernitsas, Mayank Goel, and Chris Harrison",cell_collision_with_prior_knob,6,medium
crossref-27146,crossref,authors,"Rawan Alghofaili, Yasuhito Sawahata, Haikun Huang, Hsueh-Cheng Wang, Takaaki Shiratori, and Lap-Fai Yu",cell_collision_with_prior_knob,6,medium
crossref-27247,crossref,authors,"Andrew B. L. Berry, Catherine Y. Lim, Tad Hirsch, Andrea L. Hartzler, Linda M. Kiel, Zoë A. Bermet, and James D. Ralston",cell_collision_with_prior_knob,6,medium
crossref-27272,crossref,authors,"['Ebtisam Alabdulqader', ' Shaimaa Lazem', ' Soud Nassir', Mennatallah Saleh', ' Sara Armouch', ' Susan Dray']",cell_collision_with_prior_knob,6,medium
crossref-27393,crossref,authors,"['Thu L. N. Nguyen', ' Tuan D. Vy', Yoan Shin']",cell_collision_with_prior_knob,6,medium
crossref-28398,crossref,authors,"Nils Boysen, Konrad Stephan, and Felix Weidinger",cell_collision_with_prior_knob,6,medium
crossref-28501,crossref,authors,"['Miriam Eileen Nes Begnum', ' Lene ' Hanne Sørum']",cell_collision_with_prior_knob,6,medium
crossref-28589,crossref,authors,"['Wei Chen', Ding', Derui ' ' Jingyang Mao', ' Hongjian Liu', ' Nan Hou']",cell_collision_with_prior_knob,6,medium
crossref-28630,crossref,authors,"['Wenbin Wang', ' Cheng Chen', ' Xiaoming Wang', ' Steven M. Wise']",cell_collision_with_prior_knob,6,medium
crossref-28847,crossref,authors,"Lejla Batina, Patrick Jauernig, Nele Mentens, Ahmad-Reza Sadeghi, and Emmanuel Stapf",cell_collision_with_prior_knob,6,medium
crossref-29358,crossref,authors,"Tiwari'] Patel', ' Devesh ['Tirthak",cell_collision_with_prior_knob,6,medium
crossref-29493,crossref,authors,"Zhou Fang, Dezhi Hong, and Rajesh K. Gupta",cell_collision_with_prior_knob,6,medium
crossref-29629,crossref,authors,<Pavlo O. Dral>,cell_collision_with_prior_knob,6,medium
crossref-29881,crossref,authors,"['Rana Damian ' Alotaibi', Bursztyn', ' Alin Deutsch', ' Ioana Manolescu', ' Stamatis Zampetakis']",cell_collision_with_prior_knob,6,medium
crossref-30137,crossref,authors,"Florian Arnold, Michel Gendreau, and Kenneth Sörensen",cell_collision_with_prior_knob,6,medium
crossref-30475,crossref,authors,"Schmid', ' Dominik Petko']",cell_collision_with_prior_knob,6,medium
crossref-30857,crossref,authors,"Fausto Spoto, Elisa Burato, Michael D. Ernst, Pietro Ferrara, Alberto Lovato, Damiano Macedonio, and Ciprian Spiridon",cell_collision_with_prior_knob,6,medium
crossref-31371,crossref,authors,['Liang ' Yu Geng'],cell_collision_with_prior_knob,6,medium
crossref-31749,crossref,authors,"['Leila Benarous', ' Kadri', ' Salim Bitam', ' Abdelhamid Mellouk']",cell_collision_with_prior_knob,6,medium
crossref-32831,crossref,authors,Ashish Kumar Bhandari and Kusuma Rahul,cell_collision_with_prior_knob,6,medium
crossref-33405,crossref,authors,"Jeremy Bogle, Nikhil Bhatia, Manya Ghobadi, Ishai Menache, Nikolaj Bjørner, Asaf Valadarsky, and Michael Schapira",cell_collision_with_prior_knob,6,medium
crossref-33471,crossref,authors,"['Min Zhao', Yuyu Zhou', ' Xuecao Li', ' Wenting Cao', ' Chunyang He', ' Bailang Yu', ' Xi Li', ' Christopher D. Elvidge', ' Weiming Cheng', ' Chenghu Zhou']",cell_collision_with_prior_knob,6,medium
crossref-33824,crossref,authors,"Wei', ' Guyu Hu', ' Wei Bai', ' Shiming Xia', ' Zhisong Pan']",cell_collision_with_prior_knob,6,medium
crossref-34397,crossref,authors,"Shaoyue Song, Hongkai Yu, Zhenjiang Miao, Dazhou Guo, Wei Ke, Cong Ma, and Song Wang",cell_collision_with_prior_knob,6,medium
crossref-35168,crossref,authors,"['Matheus ' Marcos Felipe Nazário', ' Gustavo Pinto']",cell_collision_with_prior_knob,6,medium
crossref-35499,crossref,authors,"Tomás Caraballo, Renato Colucci, Javier López-de-la-Cruz, and Alain Rapaport",cell_collision_with_prior_knob,6,medium
crossref-35647,crossref,authors,"['Peixian ' Zhuang', Xinghao Ding']",cell_collision_with_prior_knob,6,medium
crossref-35871,crossref,authors,"['Guangxia Li', ' Yulong Shen', ' Peilin Zhao', ' Lu', ' Jia Liu', ' Yangyang Liu', ' Steven C.\u202fH. Hoi']",cell_collision_with_prior_knob,6,medium
crossref-36068,crossref,authors,"Pingjian Ding, Wenjue Ouyang, Jiawei Luo, and Chee-Keong Kwoh",cell_collision_with_prior_knob,6,medium
crossref-36323,crossref,authors,['Swamit S. ' Moinuddin Qureshi'],cell_collision_with_prior_knob,6,medium
crossref-36433,crossref,authors,"['Xindi Shang', ' Junbin ' Donglin Di', ' Tat-Seng Chua']",cell_collision_with_prior_knob,6,medium
crossref-36657,crossref,authors,"Dees Postma, Robby van Delden, Wytse Walinga, Jeroen Koekoek, Bert-Jan van Beijnum, Fahim A. Salim, Ivo van Hilvoorde, and Dennis Reidsma",cell_collision_with_prior_knob,6,medium
crossref-36816,crossref,authors,"['Sunder Ali Khowaja', Seok-Lyong Lee']",cell_collision_with_prior_knob,6,medium
crossref-36894,crossref,authors,"['Arthur Moraux', ' Steven Dewitte', ' Bruno ' Adrian Munteanu']",cell_collision_with_prior_knob,6,medium
crossref-36966,crossref,authors,"Molly Q Feldman, Yiting Wang, William E. Byrd, François Guimbretière, and Erik Andersen",cell_collision_with_prior_knob,6,medium
crossref-37863,crossref,authors,"['Yixuan Chen', ' Jie Sui', Liang ' Hu', ' Wei Gong']",cell_collision_with_prior_knob,6,medium
crossref-38459,crossref,authors,"['Eric Journal Gonzalez', ' Sean Follmer']",cell_collision_with_prior_knob,6,medium
crossref-38564,crossref,authors,Mohammad ['Ali Alqudah'],cell_collision_with_prior_knob,6,medium
crossref-38660,crossref,authors,"Patki', ' Jayaraman J. Thiagarajan', ' Alexis Ayala', ' Tanzima Z. Islam']",cell_collision_with_prior_knob,6,medium
crossref-38912,crossref,authors,Peng Liu and Jinting Liu,cell_collision_with_prior_knob,6,medium
crossref-39050,crossref,authors,"['Abir Masmoudi', ' Hadrich Ellouze Khmekhem', ' Mourad Khrouf', ' Lamia Mariem Belguith']",cell_collision_with_prior_knob,6,medium
crossref-39076,crossref,authors,"Yelena Agranovich, Amina Amirova, Larissa Ageyeva, Larissa Lebedeva, Sholpan Aldibekova, Elmira Uaidullakyzy",cell_collision_with_prior_knob,6,medium
crossref-39575,crossref,authors,"Abolhasani', ['Somaie ' Mohammad Taleai']",cell_collision_with_prior_knob,6,medium
crossref-39646,crossref,authors,"Gai', ' Zhongyun Bao']",cell_collision_with_prior_knob,6,medium
crossref-39662,crossref,authors,Jeffrey D. Wall and Merrill Warkentin,cell_collision_with_prior_knob,6,medium
crossref-39670,crossref,authors,"['Guojia Hou', ' Zhenkuan Huan ' Guodong Wang', ' Pan', Yang', ' Jinming Duan']",cell_collision_with_prior_knob,6,medium
crossref-39934,crossref,authors,"Prasan Kumar Sahoo, Sudhir Ranjan Pattanaik, and Shih-Lin Wu",cell_collision_with_prior_knob,6,medium
crossref-40576,crossref,authors,"Bo Jiang', ' ['Zhaozhe Li', ' Mao Yang', ' Zhongjiang Yan']",cell_collision_with_prior_knob,6,medium
crossref-40703,crossref,authors,"['Luciano Frezzatto', ' Ricardo Oliveira', ' Pedro L.D. Peres']",cell_collision_with_prior_knob,6,medium
crossref-41420,crossref,authors,"['Jinping Liu', ' Wuxia Zhang', ' Zhaohui Tang', ' Yongfang Xie', ' Tianyu Ma', ' Zhang', ' Guoyong Zhang', ' Jean Paul Niyoyita']",cell_collision_with_prior_knob,6,medium
crossref-41487,crossref,authors,"Stępniak', ' Tomasz Turek']",cell_collision_with_prior_knob,6,medium
crossref-41608,crossref,authors,"['Yue Dai', ' Tianjun Feng', Tang', Christopher S. ' ' Xiaole Wu', ' Fuqiang Zhang']",cell_collision_with_prior_knob,6,medium
crossref-41809,crossref,authors,"Changshi Liu, Gang Kou, Xiancheng Zhou, Yi Peng, Huyi Sheng, and Fawaz E. Alsaadi",cell_collision_with_prior_knob,6,medium
crossref-41977,crossref,authors,"['Kyle Jones', ' Kristin Briney', ' Abigail Goben', ' Dorothea Salo', Andrew Asher', ' Michael Perry']",cell_collision_with_prior_knob,6,medium
crossref-42007,crossref,authors,"['Kasra Hosseini', ' Federico Nanni', Mariona Coll Ardanuy']",cell_collision_with_prior_knob,6,medium
crossref-42086,crossref,authors,"['Houda Harbaoui', ' Khalfallah'] Soulef",cell_collision_with_prior_knob,6,medium
crossref-42246,crossref,authors,Eleftheria Briakou and Marine Carpuat,cell_collision_with_prior_knob,6,medium
crossref-42547,crossref,authors,Mohamed Nasor and Walid Obaid,cell_collision_with_prior_knob,6,medium
crossref-43050,crossref,authors,"['Hui Pang', ' Yuting Liu', ' Xue Shang', ' Rui Yao']",cell_collision_with_prior_knob,6,medium
crossref-43120,crossref,authors,"['Zhenyong Lu', ' Shun Zhong', ' Huizheng Chen', ' Yushu Chen', ' Wang'] Han', ' Chao Jiajie",cell_collision_with_prior_knob,6,medium
crossref-43317,crossref,authors,"['Waranrach Viriyavit', 'Virach Sornlertlamvanich']",cell_collision_with_prior_knob,6,medium
crossref-43772,crossref,authors,"['Haider Maqsood', ' Irfan Mehmood', ' Muazzam Maqsood', ' Muhammad Yasir', ' Sitara Afzal', ' ' Aadil', Farhan Mahmoud Mohamed Selim', ' Khan Muhammad']",cell_collision_with_prior_knob,6,medium
crossref-44188,crossref,authors,"Jianjun Cao, Guoan Tang, Xuan Fang, Yongjuan Liu, Ying Zhu, Jinlian Li, and Wolfgang Wagner",cell_collision_with_prior_knob,6,medium
crossref-44561,crossref,authors,"Omar A. Alzubi, Jafar A. Alzubi, Mohammed Alweshah, Issa Qiqieh, Sara Al-Shami, and Manikandan Ramachandran",cell_collision_with_prior_knob,6,medium
crossref-44742,crossref,authors,Mehtap Işık; Teresa Danielle Bergazin; Thomas Fox; Andrea Rizzi; John D. Chodera; David L. Mobley,cell_collision_with_prior_knob,6,medium
crossref-45017,crossref,authors,"[Juan Mendivelso, Sharma V. Thankachan, Yoan Pinzón]",cell_collision_with_prior_knob,6,medium
crossref-45377,crossref,authors,"['Cheng ' Yuyao He', ' Branko Ristic', ' Xiaokang Lei']",cell_collision_with_prior_knob,6,medium
crossref-45462,crossref,authors,"['Wei Wu', ' ' Zhang', Jingyang Hongzhi Xie', ' Yu Zhao', ' Shuyang Zhang', ' Lixu Gu']",cell_collision_with_prior_knob,6,medium
crossref-45503,crossref,authors,"['Michael Frank', ' Dimitris Drikakis', ' Charissis']",cell_collision_with_prior_knob,6,medium
crossref-45741,crossref,authors,"['Kate Ladenheim', ' Reika McNish', ' Amy Rizvi', ' Wali LaViers']",cell_collision_with_prior_knob,6,medium
crossref-45764,crossref,authors,"Pengjiang Qian, Ke Xu, Tingyu Wang, Qiankun Zheng, Huan Yang, Atallah Baydoun, Junqing Zhu, Bryan Traughber, and Raymond F. Muzic",cell_collision_with_prior_knob,6,medium
crossref-46486,crossref,authors,"[Anika Boelhouwer, Arie Paul van den Beukel, Mascha C. van der Voort, Willem B. Verwey, Marieke H. Martens]",cell_collision_with_prior_knob,6,medium
crossref-46908,crossref,authors,Omar Ali and Valmira Osmanaj,cell_collision_with_prior_knob,6,medium
